model,ext,nodes,edges,time,mem
result0_10000,xmi,10351,11832,409,36880
result0_100000,xmi,94114,105895,5686,290821
result0_1000000,xmi,1027088,2943881,130820,4068381
result0_50000,xmi,54082,61810,3247,172032
result0_500000,xmi,479649,1002465,43273,3780610
