model,ext,nodes,edges,time,mem
result0_10000,xmi,9079,25153,3824,62659
result0_100000,xmi,106747,303093,16144,589296
result0_1000000,xmi,904678,2554388,132863,1084153
result0_50000,xmi,52645,149719,6884,295494
result0_500000,xmi,525591,1493626,80812,800037
