model,ext,nodes,edges,time,mem
result0_10000,xmi,9079,25153,1367,63149
result0_100000,xmi,106747,303093,15287,595750
result0_1000000,xmi,904678,2554388,137719,1338992
result0_50000,xmi,52645,149719,6915,297124
result0_500000,xmi,525591,1493626,76186,1068377
