model,ext,nodes,edges,time,mem
result0_10000,xmi,9079,25153,1995,64864
result0_100000,xmi,106747,303093,15656,589706
result0_1000000,xmi,904678,2554388,135234,2133774
result0_50000,xmi,52645,149719,6919,296464
result0_500000,xmi,525591,1493626,78608,1083532
