model,ext,nodes,edges,time,mem
result0_10000,xmi,9079,25153,3152,63103
result0_100000,xmi,106747,303093,15688,593005
result0_1000000,xmi,904678,2554388,132554,1252854
result0_50000,xmi,52645,149719,7011,295419
result0_500000,xmi,525591,1493626,79095,801213
