model,nodes,edges,time,mem
ATL,92,172,12,1260
atl2java,47,88,9,655
ATLMLM,98,183,15,1260
atl_types,45,72,9,663
atm,103,102,610,1024
ATOM,1,0,6,478
atomic,23,46,8,441
AtsDsl,142,197,18,1075
attributes,9,11,8,396
auction,23,24,8,390
AUIML,1002,1772,87,5616
AutBE,11,12,9,428
autocgmodel,10,14,7,384
Automaton,14,20,7,435
Avm,37,70,9,606
AWKPrograms,1,0,6,363
Axdt,21,39,8,606
B,5,5,7,422
backbone,155,189,13,761
Balanced,197,260,17,1506
banner,14,16,10,451
Base,4,3,6,478
BaseCST,144,274,15,1308
BaseOutputMetamodel,10,14,7,434
BaseUI,15,22,8,471
basic,5,4,9,352
BasicBlocks,15,19,8,455
BatchDsl,25,30,11,465
BD,20,29,9,383
BDDModel,34,50,9,619
Before,97,127,13,683
bf,28,39,7,412
BibTeX,140,139,12,1024
BibTeX1.1,34,66,9,606
BIBTEXML,292,323,20,2099
bigpicture,16,23,9,478
binding,25,31,10,821
bindingdialect,18,34,8,479
bio_src,51,62,10,675
bio_tgt,47,57,10,668
BippoMall,10,10,7,434
Bitbucketmgr,10,11,7,389
BlockClassBase,12,17,11,760
blockDomain,33,63,9,613
bluexml,272,391,19,1689
BMM,80,155,11,891
bmmOmg,132,358,17,1287
Bnl,3,2,8,412
bodymodel,57,102,9,617
BON,66,117,12,693
bonide,63,83,14,657
bonide_PandO,83,133,10,935
BONModel_EMF,83,133,13,887
Book,67,90,10,702
books,8,8,7,452
bookStore,32,49,8,619
bool,13,22,8,434
BooleanExpressions,26,37,10,390
bootstrap,46,74,10,575
Bossa,318,510,20,2165
bowling,21,28,9,383
box,55,76,9,668
BoxMM,29,58,9,643
bpeldiag,5,3,10,412
BPM,13,18,7,421
bpmn,107,195,14,981
bpmn20,491,872,29,3503
bpmn20di,34,46,13,674
bpmn20exec,11,12,8,452
bpmn20_ttc,633,1146,45,4326
bpmndi,35,42,14,1837
bpsim,197,291,24,1522
BQL,23,34,8,435
BrnHandlers,361,532,23,2305
BrokerDSL,260,259,17,814
Bugzilla,13,11,8,428
Build,13,12,9,384
BuildDSL,13,16,9,434
builder,31,50,10,607
building,182,225,42,11582
builtins,21,16,8,399
BundleProject,104,124,13,889
business,72,136,14,687
BusinessDomainDsl,91,149,13,969
BusinessEntityModel,19,36,9,430
BusinessObjectDsl,22,31,9,457
BusinessProcessModel,44,87,10,672
Byteman,126,199,15,959
bz377606,9,9,9,449
C,11,18,10,367
cache_model,19,19,10,564
CADM,106,210,13,1065
Cal,210,354,17,1406
calc,51,82,10,649
Calendar,31,42,8,604
caltrop,68,97,41,1164
camel-spring,1584,2633,89,10698
canopen,958,1314,50,5876
canvas,14,20,8,399
CaPtah,32,51,9,443
capua,40,78,10,617
car,13,21,9,443
CardTemplate,11,13,9,416
carnot,499,928,57,3885
carrental,22,24,9,398
Cars,22,26,7,354
cartesianCoordinateSystem,27,41,8,354
cascadenotall,17,23,9,392
catalog,26,31,9,348
caz,28,41,11,599
cbe,90,110,14,842
CD,38,61,10,544
CDE,15,22,12,347
cdfg,80,136,11,642
CDPSM,415,628,30,2717
CellCore,13,21,7,442
CellEvol,3,2,37,416
CellInit,3,2,7,443
CEPMeta,23,28,9,654
cf,45,127,12,1226
CFG,15,28,9,398
cgmodel,162,307,14,1347
CharacterScript,65,84,11,588
checklist,25,25,9,392
chess,48,64,9,583
ChocoModel,52,81,11,644
ChooseEditor,72,172,11,698
cim,1167,1454,67,6078
CIM14,3290,5293,170,12399
CIM15,4371,7722,240,16048
CIMLevelZero,1167,1454,49,6007
cinematic,76,130,11,798
city1,15,18,8,356
city2,13,16,8,344
cityfurniture,24,24,31,3449
citygml,62,74,36,4847
cityobjectgroup,39,41,30,10848
CL,90,118,12,1426
claim,19,25,7,331
Class,1,0,44,344
ClassDiagram,42,63,8,543
classDomain,41,71,8,599
ClassicModels,77,120,12,613
classification,16,18,9,284
ClassMM,19,27,8,296
ClassModel,76,112,11,562
class_diagramm,49,72,8,568
class_diagramm_simple,17,16,7,406
class_diagramm_tgg_rule,22,21,35,365
client,84,91,10,662
Clientes,26,30,8,314
closures,8,8,8,287
cloud,8,9,7,255
CloudML,63,102,12,480
cm,54,72,12,580
cmd,24,35,9,474
cmengine,106,195,10,874
CML,1,0,6,449
cmsl,149,183,11,780
cmt.owl,88,204,12,857
Coaster,28,30,7,420
COBOL,64,86,10,476
Cocus.owl,164,345,25,1326
codeAssistStruts,58,74,10,689
codesyncjava,41,38,8,314
codesyncxml,7,11,9,480
Collaborations_Interactions_UML,48,101,10,536
CollaborativeMDEProcess,33,44,8,451
collaviz,43,66,9,436
collection,22,24,10,923
com.ibm.commerce.catalog.facade.datatypes,702,947,73,6233
com.ibm.commerce.content.facade.datatypes,395,545,50,9760
com.ibm.commerce.contract.facade.datatypes,41,54,35,6430
com.ibm.commerce.foundation.datatypes,530,586,45,12962
com.ibm.commerce.giftcenter.facade.datatypes,129,158,36,4424
com.ibm.commerce.infrastructure.facade.datatypes,125,167,37,5092
com.ibm.commerce.installment.facade.datatypes,140,187,37,5112
com.ibm.commerce.inventory.facade.datatypes,132,161,48,6437
com.ibm.commerce.marketing.facade.datatypes,563,740,64,8832
com.ibm.commerce.member.datatypes,74,83,31,12317
com.ibm.commerce.member.facade.datatypes,337,431,46,5995
com.ibm.commerce.oagis9.datatypes.codelists,282,281,15,1477
com.ibm.commerce.oagis9.datatypes,2361,3760,194,13483
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,11,1903
com.ibm.commerce.order.facade.datatypes,464,583,51,6605
com.ibm.commerce.payment.datatypes,219,289,36,13134
com.ibm.commerce.price.facade.datatypes,290,394,52,8032
com.ibm.commerce.promotion.facade.datatypes,140,174,36,4540
com.ibm.commerce.search.facade.datatypes,56,74,35,4069
com.ibm.commerce.store.facade.datatypes,82,104,36,5606
com.ibm.commerce.subscription.facade.datatypes,75,99,40,4724
com.ibm.commerce.wallet.facade.datatypes,121,165,37,4440
ComBE,67,89,9,682
ComDiag,14,23,7,329
Common,18,25,6,384
commonarchivecore,50,85,12,1910
CommonModeling,22,31,7,400
Company,59,86,10,727
CompanyStructure,15,21,10,343
compiler,33,42,8,376
CompleteGUIdancerComponentHierarchy,62,74,17,601
completemodel,18,18,6,289
CompleteOCLCST,41,56,10,564
component.bean,8,8,7,298
component.bpel,9,9,7,302
component.camel,14,16,17,4051
component.camel.quartz,15,16,8,799
component.camel.sql,17,18,8,762
component.clojure,8,8,9,291
component.common.selector,17,20,8,749
Component,8,7,7,345
component.hornetq,64,72,9,834
component.http,30,34,9,827
component.jca,54,75,10,890
component.remote,7,7,7,314
component.resteasy,29,33,9,816
component.soap,62,79,11,1050
componentCore,36,45,9,318
componentMapping,26,30,9,347
componentmodel,33,32,8,551
components,39,59,9,576
ComponentUML,1,0,5,300
component_instantiation,33,36,8,354
compose,48,79,10,559
compositeForm,26,39,9,974
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,9,593
concat,5,4,7,338
conceptmap,16,28,7,326
conceptmodel,12,16,7,360
ConcreteUI,24,21,7,406
ConditionModel,27,42,8,328
conference,20,33,7,369
Conference.owl,283,586,18,2169
Config,24,29,7,312
config.switchyard,103,141,12,871
config.transform,30,35,9,775
config.validate,28,34,8,774
configurator,32,45,7,338
confious.owl,377,779,23,2988
confOf.owl,433,876,26,3536
ConnectionErrors,8,8,7,514
Connectivity,132,253,13,1146
connector-configuration,9,9,7,345
constraint,8,10,7,320
ConstraintPuzzler,29,56,7,404
Constraints,32,54,8,413
Contact,12,19,7,315
contacts,24,25,9,368
Content,69,104,9,608
contentfwk,345,662,21,2230
context,52,58,8,594
Contract,23,27,7,329
control,116,208,11,889
controller,8,8,7,301
ControllerUML,1,0,5,328
controlMinimal,9,10,7,292
COOPNMetaModel,440,951,32,2868
Copy of component.camel,254,314,26,5738
Copy of library,21,33,8,342
Copy of Product,32,63,9,549
cor,16,14,9,564
CORBAComponent,39,83,9,629
core,24,32,10,950
CoreDsl,182,261,14,1103
CoreThemes,71,69,10,372
CoroScore,82,106,10,583
Courses,21,24,10,304
cp1model,30,41,9,309
cp2model,22,31,7,299
cp3model,21,40,8,311
cpc,17,22,8,326
CPL,91,138,10,811
cplfm,41,67,9,530
CPNDefinition,16,23,8,295
CpnDsl,16,15,7,337
CPP,1,0,7,301
CPR,1,0,5,335
CPSM,369,647,25,2736
CPSMnested,368,646,23,2664
Cristal,18,33,9,349
crosswalk,140,211,12,1081
crossx,22,30,9,292
crs_dr.owl,460,935,27,3833
CSharp,42,63,9,546
CSM,40,84,9,541
CSS,66,63,9,567
CssDsl,80,120,12,636
CssExtDsl,89,140,13,598
CST,10,13,8,277
csv,47,62,8,532
CSVML,50,67,8,595
ctx,29,53,8,348
cucumberfeature,78,113,12,656
customer,33,38,8,618
customerBehaviour,37,54,8,346
customers,13,13,8,344
customsandwich,15,14,8,293
CWDataBase,10,10,7,269
CWM,766,1519,41,5510
CWMCore,37,76,10,510
CWMRelationalData,1,0,6,257
CXF,83,91,11,757
c_sharp,436,803,27,2640
DAO,17,27,8,475
Daos,15,18,7,258
DaoTypes,30,39,10,468
data,136,266,20,1911
database,97,158,12,800
database_tgg_rule,25,24,10,532
DataContractDsl,63,115,10,617
DataMining,115,180,16,2864
dataset,80,96,12,584
DataType,1,0,5,263
datatypes,23,36,8,272
daum,96,140,12,747
DawnGenModel.emf,7,4,7,259
DB,44,50,8,502
db2emf,1,0,5,262
dbitem,89,88,10,595
dbl,319,605,19,2476
Dbmodel,144,172,10,814
dbprice,5,4,6,246
dbschema,51,59,9,545
dc,16,15,7,310
Dc6,28,38,8,356
ddic,148,168,13,1074
DdlDsl,82,129,9,761
debug,8,7,9,300
decobat,94,102,10,778
DecoraDsl,108,170,10,780
DefaultName,183,230,13,1043
DefaultName1,18,26,6,288
definition,63,83,11,527
definitions,40,53,7,501
demo,19,23,7,313
Demo1,16,21,9,282
dependencies,50,70,8,504
DependenciesDsl,22,24,8,275
dependency,24,38,7,341
DependencyChain,36,49,7,520
DependencyDsl,44,55,8,573
depgraph,58,87,8,606
Deployment,13,18,8,282
DeploymentReport,141,205,13,1050
derby,4,3,5,262
description,240,416,17,1528
descriptor,33,47,8,489
design2d,6,7,7,260
designNotes,6,5,8,268
DesignPatterns,65,69,9,740
DetailView,132,174,11,845
DeviceModelingLanguage,160,277,12,1097
DFA,95,106,11,557
dgraph,14,27,7,275
DGS,68,92,11,570
di1,49,59,9,725
diagnostic,12,13,6,327
diagram,3,2,7,337
diagramCompare,10,15,7,276
DiagramInterchange,75,133,10,791
diagramrt,32,55,10,501
DialogScript,110,167,12,776
die,22,26,8,273
Dime,155,245,15,1043
directives,38,62,7,508
directory,95,119,11,573
discovery,25,28,6,510
DiVA,123,219,12,990
DiVA_visitor,127,230,13,1431
DMDL,96,125,10,556
doc,84,114,8,790
DocBook,387,560,22,2629
docbuilder,26,40,9,536
DocCompiler,56,112,9,805
doctrine,173,268,14,1062
document,38,59,11,931
documentation,26,41,8,291
DoDAF-OV5,111,201,11,788
DoDAF-SV4,126,241,11,985
DoDAF-SV5,104,203,10,792
DoDAF,153,309,21,1110
dom,2,1,7,262
Domain,75,81,10,381
Domainmodel,24,32,7,294
DomDsl,360,558,22,2194
Dot,15,24,9,258
DotNET_SystemReflection,1,0,6,304
downloadSiteSchema,28,39,8,503
dp,23,42,7,356
dpd,56,72,9,605
Droid,250,414,16,1578
drools,32,38,8,539
drules,30,34,9,304
ds,126,154,12,990
Dsl,187,317,13,1364
dsl15926,46,90,9,510
DslECharts,97,140,10,760
DSLModel,39,75,8,513
DSLTrans,100,166,10,793
DSML,82,122,9,742
DTD,104,167,11,766
dtdsl,18,20,7,275
DTInfo,27,32,8,340
dtmc,27,55,11,310
DTMP,1,0,6,315
dummy,20,30,6,366
DuplicationDetection,18,22,6,294
DXF,12,16,6,328
dynamics,866,1190,52,4791
dynamicui,8,9,10,233
e2,42,56,11,490
e4modelextension,6,6,9,259
EAI,11,15,8,269
eballing,124,131,11,594
EBC,29,28,7,313
ebnfmm,24,43,7,282
ebXML,94,162,11,749
EcdarText,247,447,17,1741
eclectic.frontend,431,772,24,2623
eclipsecon,35,47,7,327
EclipseLaunchConfigurations,19,32,7,356
eclipselink_orm,514,810,26,3158
EclipsePlugIn,35,57,7,516
ecorebinding,41,82,8,550
edas.owl,592,1192,33,5622
edatatypeColumn,6,5,6,235
editor,433,703,22,2599
editutil,38,37,8,295
EDP,44,68,6,490
education,15,20,7,283
EEFGen,34,44,9,508
efactory,46,65,8,488
efeature,7,6,7,251
EG,20,42,7,266
egis,13,17,6,305
ej-ast,272,521,18,2031
eJava,18,22,7,521
ejb,158,233,13,1271
ekaw.owl,670,1370,35,6859
electrical,17,31,8,290
element,3,2,8,425
elementRegistry,17,20,6,248
Elf,14,17,7,262
elrGrammar,32,51,7,476
em,26,25,6,276
embedded,18,22,6,281
embeddedid,7,7,6,280
emf,53,88,9,498
emf.uuid.library.example,11,16,7,265
emfacade,74,113,55,1056
emffrag,21,22,7,319
emffrag_internal,7,6,7,285
emfgenbug,7,6,6,306
emfprofileapplication,15,19,7,341
emftasks,33,36,7,288
emftools,11,11,8,304
EMOF,53,103,8,496
Employee,19,35,8,263
enactment,17,19,6,263
Entities,21,29,6,278
Entity,13,20,7,276
EntityDefinition,56,79,10,521
EntityLang,15,22,7,309
entityNote,3,2,7,244
entityrelation,40,66,8,450
enum,4,4,7,236
EnumLiterals,7,6,5,291
Enumliterals2,9,9,8,285
environment,96,176,11,818
eocl,3,2,5,329
Epatch,51,75,7,501
epc,37,79,7,545
Epk,62,119,8,510
Epla2,25,40,7,276
epn,133,199,11,961
epo2,44,62,8,490
EQN,26,55,7,461
EqualMM,26,56,8,479
Equipment,419,672,31,2956
ER,13,17,6,258
Erdiagram,45,73,8,493
erlang,291,494,18,1831
errorannex,111,164,10,803
esb,277,365,16,1355
eshop,22,26,7,334
ESMF,405,703,23,2815
Eso,26,30,7,287
EssentialOCL,85,148,10,957
EssentialOCLCST,92,157,10,723
esx,2322,2425,75,7797
ETMap,19,22,8,387
ETPhys,47,60,9,471
etsl,83,90,10,515
etunit,33,39,8,459
eur,32,49,8,502
euz,38,64,8,621
evaluation,18,25,7,255
evaluationresult,10,10,7,256
EveAPIDBModel,634,691,31,4128
event,84,140,9,725
EventOrientedLanguage,96,171,10,759
EventPatternLanguage,88,130,10,781
events,27,39,9,436
evidence,8,8,8,638
evilsystem,43,74,8,462
evm,41,62,7,433
Evolution,31,55,7,457
evolved,23,52,7,441
example-ecore,6,7,7,252
example,23,42,7,272
ExampleEMF,17,28,8,299
ExampleInteractionModel,13,16,7,263
Exceptions,8,8,6,241
experiment,45,41,9,629
exporter,20,24,9,309
exportmodel,18,21,6,291
expr,12,13,6,310
ExprDemo,123,221,13,1012
EXPRESS,566,1164,33,3883
EXPRESSb,531,1066,33,3271
expression,10,10,5,244
expressions,64,99,10,665
ExSchema,17,24,6,253
ext,3,2,6,255
extended,3,3,8,596
extendedmodel,3,2,7,258
ExtendedPO,49,68,8,501
ExtendedPO2,44,62,7,464
ExtendedTypes,22,27,7,256
Extended_UML_Core_Package,36,58,7,442
extension-manifest,81,110,9,730
extension,5,4,6,276
extensionmodel,7,7,7,310
Extensions,7,8,6,332
extensionsmaple,5,3,6,249
externaldatasource,6,4,7,295
extjs,26,34,6,431
extlibrary,51,86,8,448
extractor,14,14,9,410
fabric3,48,60,8,470
faceletTaglib,25,33,7,267
faceletTaglib_2_0,114,169,11,1057
FacesConfig,601,907,41,3964
facet_definition,24,34,9,449
fact,75,103,10,848
Families,10,11,6,256
family,18,25,8,310
FCM,128,151,11,940
featherweightjava,37,71,9,527
Feature,12,15,8,691
featureDiagram,40,77,8,481
FeatureDiagrams,31,56,9,497
featuremodel,38,56,8,461
Features,11,15,7,247
feature_old,73,124,9,674
Februar,11,15,7,269
FederationOffice,244,376,16,1408
felix,119,148,11,906
Fiber,37,52,7,501
fieldmapping,12,13,7,263
FieldSelection,12,15,7,241
FileHistory,12,13,7,255
filetransfer,22,22,8,310
filter,54,67,9,664
filtermodel,3,2,7,310
FilterSetup,37,83,8,534
Fin,63,82,8,482
FiniteStateMachine,23,50,7,481
Firewalll,16,20,6,245
fiw,5,4,7,232
FJ,52,86,7,471
fl,33,48,8,456
flat11,86,113,9,687
FlatQVT,416,837,42,10599
FlatSignalFlow,55,106,13,542
Flow,81,134,11,700
flowchart,56,99,8,486
flowcontrol,38,66,9,477
FlowDesigner,25,35,8,326
FlowDsl,45,57,7,523
FlowerDiagramNotation,58,116,10,568
FlowGraph,38,86,9,569
flow_concept,22,38,7,280
flow_edge,13,23,7,304
flow_noedge,9,14,6,254
FML,63,87,9,492
fmusim,28,41,9,270
fnmeta,36,47,8,469
Forge,98,111,10,733
form,34,39,7,278
format,9514,12936,489,44043
formatter,9,9,7,408
Forms,169,235,32,1229
formsembedded,4,3,7,235
formsextension,4,3,8,294
formsfamily,30,48,8,454
FormularMM,24,34,7,320
FoundationModel,168,221,12,1080
Fouroperation,13,18,6,254
fr.medieval.model,22,34,8,295
Fractal,96,149,10,692
FractalIdt,9,9,7,237
FractalItf,171,261,14,1064
frascati,50,55,8,471
freemarker,3,2,6,245
Freemind,80,103,10,675
frontend.attribution,30,50,7,431
frontend.chain,21,36,7,252
frontend.core,153,261,13,1064
frontend.imperative,21,29,6,245
frontend.koan,22,33,7,306
frontend.mappings,112,190,11,890
frontend.pat,28,44,7,484
frontend.qool,76,124,9,717
frontend.script,14,15,6,253
frontend.tao,38,65,8,471
fsa,14,24,8,249
fsm-noOpposite,20,29,7,237
fsm,20,35,6,255
fsml,6,7,5,258
fsm_with_ids,22,37,7,267
fUML,358,679,21,2424
Function,53,87,9,453
functions,23,38,8,417
furniture,30,41,8,432
futsal,75,115,9,635
FwitRequirementsModel,87,86,10,690
FXBean,38,47,8,480
fxg,516,666,25,2568
FXGraph,97,150,14,766
GACL,59,97,9,461
GAIA,55,90,8,508
gamelogic,90,142,9,692
games,11,14,7,238
gameserver,8,15,6,244
GameServerModel,38,72,8,434
gameworld,69,108,9,639
Gantt,52,60,8,462
Gatekeeper,172,241,15,1064
gautosar,362,627,22,2378
gbind,268,572,19,1943
gcomponent,107,169,12,683
Gdbsl,5,5,32,295
gedcoml,60,81,8,491
General,192,218,12,1064
generatedModel,15,23,8,329
generatedModel2,16,25,8,253
generatedplugin,34,36,6,476
generator2,3,2,6,238
GenericEditor,32,48,8,424
genericity_dsl,36,58,10,622
GenericOutline,21,32,7,434
generics,43,54,30,4198
Genesis,22,32,5,274
GenModel,186,240,12,1091
GenModel2,17,19,7,277
genotype,32,61,12,1115
Geographical,92,135,10,731
GeoTrans,1,0,4,298
germplasm,94,156,13,1956
GF,209,314,16,1292
Gherkin,39,59,8,543
GIS_Connectivity,375,573,22,2443
GitModel,33,51,15,3763
globalinfluenzamodel,7,6,7,263
Glproto,10,9,6,251
Glsl,160,277,12,1103
glucose,68,84,9,506
gmfgen,756,1141,49,4749
gmfgenext,63,76,10,663
gmfgraph,235,368,16,1442
gmfgraph_1.23,214,333,14,1407
gmfgraph_1.24,215,335,14,1387
gmfgraph_1.25,216,337,16,1404
gmfgraph_1.26,218,341,17,1450
gmfgraph_1.30,229,356,15,1452
gmfmap,155,259,13,1270
gmfmap_2007,139,232,14,1242
Golang,2321,2319,76,4642
GoModel,8,7,6,302
googleanalytics,4,3,7,256
gore,76,117,10,936
gpx,126,136,10,952
Gra2MoL,156,196,11,876
graal-featureextensions,4,3,7,263
graal,72,134,10,606
gradingsystem,29,39,6,411
Grafcet,1,0,7,249
grammar,28,43,9,401
graph,22,30,7,264
graphdef,111,156,10,841
GraphEditor,36,50,8,455
GraphEditorModel,13,19,7,316
GraphicalProcessEditorModel,20,31,9,348
graphics,22,34,8,399
graphiti,171,269,17,1088
GraphML,49,74,9,415
graphO,16,21,7,245
graphTransformation,56,108,9,568
GraphViewMapping,23,38,7,425
GraphViewStyle,12,12,7,411
GraphVizDot,45,64,7,437
Greetings,9,13,7,263
groundspeak,72,83,8,610
GSML,31,44,8,401
gsn,19,29,9,412
gsz,28,45,8,450
GUI,101,128,10,668
GuiceModules,15,19,7,464
GUIdancerComponentHierarchy,15,25,7,484
Guixdsl,9,11,7,251
GWPNV1,12,27,6,302
GWPNV2,22,53,8,415
GWPNV3,19,44,6,403
GWPNV4,20,45,7,410
GWPNV5,23,52,7,424
GXL,11,16,7,264
Hadoop,39,45,7,397
HAL,1,0,5,401
harmonica,25,32,8,408
HaxeDSL,41,57,8,434
hazard,61,69,7,412
hbauditing,25,26,8,461
hbmodel,50,53,8,592
Headline,3,2,6,305
hedl,42,66,8,643
Hello,5,5,7,251
HelloBuck,5,5,7,302
HelloInferrer,12,13,6,256
HelloJvmTypes,9,10,7,245
HelloScoping,12,16,5,251
HelloXbase,7,7,6,266
henshin,85,162,10,772
henshinlayout,21,24,7,256
hExample_1_RHS,5,5,5,263
hExample_3_RHS,4,3,8,249
hExample_4_LHS,4,3,6,242
hExample_4_RHS,3,2,6,242
hExample_6_LHS,13,17,7,302
hexfile,12,13,7,286
HierarchicalSignalFlow,1,0,5,305
HierarchicalStateMachine,60,131,10,653
highway,170,186,13,700
hipadaba,30,35,7,450
hivpredrt,36,41,6,426
Hm,359,435,22,2159
hockeyleague,78,99,8,612
HOOPL,17,25,7,266
house,44,70,8,444
HPROF,72,102,11,635
HSM,11,16,7,263
HTML,217,285,14,1250
HTTP,14,18,7,696
HybridAutomata,87,84,7,474
IAC,21,27,7,313
iaca,61,96,9,602
IAFlowGraph,12,14,7,612
iasted.owl,831,1703,46,1981
ICM,73,105,8,698
ID,8,8,6,328
idbag,4,3,6,266
idc,224,392,15,1428
identifiable,4,3,6,260
identification,16,25,7,463
idl,70,127,10,885
IDLMM,98,146,11,699
IdObjectsDsl,34,33,7,460
IEEE1471ConceptualModel,1,0,4,269
IEEE1471ViewpointM2,34,62,8,460
ifc2x3,4487,6350,224,10567
ifc2x3tc1,4497,6369,209,10751
IFC2X3_TC1,3351,5223,172,22991
IFC2X4_RC3,5117,7391,227,16565
IFConfiguration,72,118,23,742
IFML,124,214,12,935
ifStatement,25,35,21,398
Images,3,2,6,342
imgpro,106,141,9,766
imml,63,89,12,573
imperativeocl,81,107,9,1024
ImperativeOCLCS,68,88,11,769
implementation,18,20,6,342
ImpModLang,27,45,8,351
import,11,11,6,346
IMSTransactionMessage,1,0,5,338
in2,6,3,6,330
IncQueryXcore,8,8,6,357
indexer,12,14,7,557
infosystem,163,162,11,659
inheritancemapping,32,38,8,558
Initialization,11,13,6,337
inject,3,3,6,398
input,5,4,6,342
inputMetamodel,7,7,6,329
instance,98,155,16,3388
InstanceModel,21,38,6,354
Instances,11,11,6,351
instantiation,26,39,11,342
instantiationRecipe,6,6,6,351
Insurance,19,19,6,347
IntegrationOfOCL_ExpressionsInUML,42,58,7,519
Intent,37,47,7,511
interaction,40,73,8,538
InteriorPlanningLang,86,105,8,614
InternalSM,55,77,9,545
interpreter,4,3,5,377
inventory,54,100,11,517
IOI,20,27,7,397
iolist,161,203,13,1016
iplog,60,70,8,566
Iptables,45,58,8,517
ir,144,231,11,1009
IRL,118,251,11,1024
IsabelleProofProcess-v1.0.0.10,32,38,8,523
IsabelleProofProcess,32,38,8,532
it.matiuz.menumaker.model,21,21,8,347
itemlist,12,16,7,338
Izpack,272,286,15,994
J2SE5,238,463,15,1644
jamopp,376,798,26,5741
Java-20040316,27,54,7,545
Java,373,794,24,5120
JAVA3,37,74,8,517
java5,297,574,19,2125
JavaAbstractSyntax,1,0,31,884
JavaBehavior4UML,11,10,6,329
javaforms,3,2,6,335
javaformscodegen,2,1,6,354
JavaFXAntTask,139,166,11,788
javalogtrace,3,2,7,522
JavaProject,31,49,7,532
javaproperties,8,8,7,346
JavaSource,13,22,6,338
JavaTypes,4,3,7,330
JavaVMTypes,118,212,10,1024
javaz,58,78,9,614
java_templates,85,84,10,801
jaxrpcmap,87,107,10,795
jBPM5Extensions,26,28,7,517
jca,80,98,9,815
jdsl,48,62,8,523
jdt,11,11,7,328
JDTAST,92,140,10,1284
jedihelp,26,26,9,354
JenaRules,41,63,11,532
Jess,126,236,11,997
jex,60,94,9,532
JKind,129,181,10,821
Jnario,24,34,11,519
joblet,7,7,8,692
jobtool,31,41,8,537
JourneyModel,88,95,9,614
jpa-mixed,15,16,7,364
JPas,60,86,9,614
jpdl32,347,491,20,2344
js,11,14,8,578
jsflibraryregistry,24,31,8,522
jsm,142,281,12,1024
json,19,26,7,336
jsp,15,16,8,534
jtemplates,5,3,8,350
junit,21,33,7,342
Junitresult,48,60,8,531
JWTMetaModel,124,218,11,945
kaom,27,40,6,339
Kappa,61,89,8,568
Karel,57,81,8,537
KarteikastenSystem,40,58,9,558
kdm-09-05-23,671,1232,30,3955
kdm-modisco,683,1264,44,4174
KDM,671,1232,32,3898
KDMSimplified,48,98,8,578
kermeta,278,543,19,2048
kermeta_java,197,378,16,1485
