model,nodes,edges,time,mem
CDE,15,22,8,299
cdfg,80,136,12,680
CDPSM,415,628,28,2739
CellCore,13,21,10,557
CellEvol,3,2,42,327
CellInit,3,2,8,346
CEPMeta,23,28,9,574
cf,45,127,14,1113
CFG,15,28,9,365
cgmodel,162,307,16,1417
CharacterScript,65,84,10,516
checklist,25,25,10,319
chess,48,64,10,509
ChocoModel,52,81,10,558
ChooseEditor,72,172,13,734
cim,1167,1454,56,5994
CIM14,3290,5293,195,9913
CIM15,4371,7722,243,17515
CIMLevelZero,1167,1454,50,6121
cinematic,76,130,11,713
city1,15,18,8,358
city2,13,16,9,362
cityfurniture,24,24,31,10600
citygml,62,74,38,4493
cityobjectgroup,39,41,33,10773
CL,90,118,13,1383
claim,19,25,12,256
Class,1,0,44,303
ClassDiagram,42,63,9,513
classDomain,41,71,14,553
ClassicModels,77,120,13,577
classification,16,18,11,284
ClassMM,19,27,9,288
ClassModel,76,112,10,664
class_diagramm,49,72,11,493
class_diagramm_simple,17,16,7,339
class_diagramm_tgg_rule,22,21,8,455
client,84,91,11,551
Clientes,26,30,44,425
closures,8,8,7,268
cloud,8,9,8,270
CloudML,63,102,11,515
cm,54,72,11,671
cmd,24,35,8,423
cmengine,106,195,12,822
CML,1,0,6,424
cmsl,149,183,28,734
cmt.owl,88,204,11,829
Coaster,28,30,10,405
COBOL,64,86,11,487
Cocus.owl,164,345,14,1253
codeAssistStruts,58,74,10,665
codesyncjava,41,38,8,318
codesyncxml,7,11,11,461
Collaborations_Interactions_UML,48,101,11,486
CollaborativeMDEProcess,33,44,9,472
collaviz,43,66,9,431
collection,22,24,11,1016
com.ibm.commerce.catalog.facade.datatypes,702,947,83,6385
com.ibm.commerce.content.facade.datatypes,395,545,55,8873
com.ibm.commerce.contract.facade.datatypes,41,54,36,6312
com.ibm.commerce.foundation.datatypes,530,586,47,12993
com.ibm.commerce.giftcenter.facade.datatypes,129,158,38,4440
com.ibm.commerce.infrastructure.facade.datatypes,125,167,38,5122
com.ibm.commerce.installment.facade.datatypes,140,187,39,5086
com.ibm.commerce.inventory.facade.datatypes,132,161,44,6452
com.ibm.commerce.marketing.facade.datatypes,563,740,63,10071
com.ibm.commerce.member.datatypes,74,83,31,12239
com.ibm.commerce.member.facade.datatypes,337,431,46,5820
com.ibm.commerce.oagis9.datatypes.codelists,282,281,18,1592
com.ibm.commerce.oagis9.datatypes,2361,3760,179,8464
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,12,1945
com.ibm.commerce.order.facade.datatypes,464,583,50,8287
com.ibm.commerce.payment.datatypes,219,289,41,5086
com.ibm.commerce.price.facade.datatypes,290,394,53,8598
com.ibm.commerce.promotion.facade.datatypes,140,174,40,5060
com.ibm.commerce.search.facade.datatypes,56,74,35,4806
com.ibm.commerce.store.facade.datatypes,82,104,35,13768
com.ibm.commerce.subscription.facade.datatypes,75,99,42,4684
com.ibm.commerce.wallet.facade.datatypes,121,165,38,5113
ComBE,67,89,10,605
ComDiag,14,23,7,317
Common,18,25,7,344
commonarchivecore,50,85,14,1904
CommonModeling,22,31,8,393
Company,59,86,9,609
CompanyStructure,15,21,7,273
compiler,33,42,9,333
CompleteGUIdancerComponentHierarchy,62,74,10,565
completemodel,18,18,11,276
CompleteOCLCST,41,56,9,541
component.bean,8,8,8,266
component.bpel,9,9,7,269
component.camel,14,16,16,3949
component.camel.quartz,15,16,9,709
component.camel.sql,17,18,9,680
component.clojure,8,8,7,260
component.common.selector,17,20,9,691
Component,8,7,9,281
component.hornetq,64,72,12,961
component.http,30,34,10,754
component.jca,54,75,10,1009
component.remote,7,7,8,267
component.resteasy,29,33,11,802
component.soap,62,79,11,937
componentCore,36,45,9,502
componentMapping,26,30,11,305
componentmodel,33,32,9,491
components,39,59,11,509
ComponentUML,1,0,5,247
component_instantiation,33,36,8,355
compose,48,79,9,516
compositeForm,26,39,12,888
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,521
concat,5,4,8,309
conceptmap,16,28,8,301
conceptmodel,12,16,8,328
ConcreteUI,24,21,7,352
ConditionModel,27,42,8,294
conference,20,33,7,323
Conference.owl,283,586,22,2078
Config,24,29,8,292
config.switchyard,103,141,13,978
config.transform,30,35,11,692
config.validate,28,34,10,694
configurator,32,45,8,316
confious.owl,377,779,28,2979
confOf.owl,433,876,27,3519
ConnectionErrors,8,8,9,459
Connectivity,132,253,13,1098
connector-configuration,9,9,9,281
constraint,8,10,9,292
ConstraintPuzzler,29,56,8,349
Constraints,32,54,8,574
Contact,12,19,8,272
contacts,24,25,9,327
Content,69,104,11,535
contentfwk,345,662,22,2193
context,52,58,9,504
Contract,23,27,9,302
control,116,208,14,1035
controller,8,8,6,263
ControllerUML,1,0,6,293
controlMinimal,9,10,7,269
COOPNMetaModel,440,951,29,2954
Copy of component.camel,254,314,28,5680
Copy of library,21,33,9,294
Copy of Product,32,63,11,508
cor,16,14,9,507
CORBAComponent,39,83,9,564
core,24,32,10,858
CoreDsl,182,261,15,1089
CoreThemes,71,69,10,333
CoroScore,82,106,10,534
Courses,21,24,7,257
cp1model,30,41,8,278
cp2model,22,31,8,274
cp3model,21,40,8,275
cpc,17,22,8,299
CPL,91,138,12,749
cplfm,41,67,9,482
CPNDefinition,16,23,8,280
CpnDsl,16,15,7,276
CPP,1,0,6,267
CPR,1,0,6,303
CPSM,369,647,24,2688
CPSMnested,368,646,27,2643
Cristal,18,33,9,312
crosswalk,140,211,14,1003
crossx,22,30,8,275
crs_dr.owl,460,935,29,3943
CSharp,42,63,11,491
CSM,40,84,8,496
CSS,66,63,9,505
CssDsl,80,120,11,763
CssExtDsl,89,140,13,745
CST,10,13,8,249
csv,47,62,12,481
CSVML,50,67,13,514
ctx,29,53,10,499
cucumberfeature,78,113,10,592
customer,33,38,8,554
customerBehaviour,37,54,8,480
customers,13,13,8,302
customsandwich,15,14,8,257
CWDataBase,10,10,9,252
CWM,766,1519,58,5518
CWMCore,37,76,11,450
CWMRelationalData,1,0,7,237
CXF,83,91,10,693
c_sharp,436,803,25,2614
DAO,17,27,9,433
Daos,15,18,8,239
DaoTypes,30,39,8,430
data,136,266,17,1871
database,97,158,11,734
database_tgg_rule,25,24,10,486
DataContractDsl,63,115,10,569
DataMining,115,180,18,2885
dataset,80,96,12,545
DataType,1,0,6,220
datatypes,23,36,7,256
daum,96,140,13,682
DawnGenModel.emf,7,4,7,234
DB,44,50,9,639
db2emf,1,0,6,221
dbitem,89,88,11,559
dbl,319,605,20,2561
Dbmodel,144,172,12,747
dbprice,5,4,6,224
dbschema,51,59,9,477
dc,16,15,7,281
Dc6,28,38,10,311
ddic,148,168,13,1069
DdlDsl,82,129,10,690
debug,8,7,7,287
decobat,94,102,14,686
DecoraDsl,108,170,11,719
DefaultName,183,230,20,952
DefaultName1,18,26,7,255
definition,63,83,9,660
definitions,40,53,9,457
demo,19,23,7,288
Demo1,16,21,10,258
dependencies,50,70,9,455
DependenciesDsl,22,24,8,245
dependency,24,38,8,297
DependencyChain,36,49,8,476
DependencyDsl,44,55,9,518
depgraph,58,87,9,548
Deployment,13,18,7,246
DeploymentReport,141,205,13,967
derby,4,3,8,230
description,240,416,17,1593
descriptor,33,47,8,433
design2d,6,7,7,245
designNotes,6,5,7,248
DesignPatterns,65,69,17,662
DetailView,132,174,13,950
DeviceModelingLanguage,160,277,14,1102
DFA,95,106,10,508
dgraph,14,27,12,245
DGS,68,92,10,509
di1,49,59,10,670
diagnostic,12,13,7,301
diagram,3,2,7,301
diagramCompare,10,15,7,246
DiagramInterchange,75,133,10,730
diagramrt,32,55,10,448
DialogScript,110,167,15,719
die,22,26,7,238
Dime,155,245,14,955
directives,38,62,8,455
directory,95,119,10,683
discovery,25,28,8,462
DiVA,123,219,14,928
DiVA_visitor,127,230,14,1411
DMDL,96,125,10,677
doc,84,114,10,694
DocBook,387,560,23,2495
docbuilder,26,40,9,486
DocCompiler,56,112,10,732
doctrine,173,268,15,1098
document,38,59,11,851
documentation,26,41,8,426
DoDAF-OV5,111,201,16,904
DoDAF-SV4,126,241,12,919
DoDAF-SV5,104,203,14,903
DoDAF,153,309,14,1108
dom,2,1,6,221
Domain,75,81,9,527
Domainmodel,24,32,10,433
DomDsl,360,558,21,2194
Dot,15,24,8,245
DotNET_SystemReflection,1,0,6,413
downloadSiteSchema,28,39,8,465
dp,23,42,8,311
dpd,56,72,11,558
Droid,250,414,16,1434
drools,32,38,8,482
drules,30,34,8,277
ds,126,154,14,914
Dsl,187,317,15,1323
dsl15926,46,90,9,472
DslECharts,97,140,14,704
DSLModel,39,75,8,447
DSLTrans,100,166,13,917
DSML,82,122,10,680
DTD,104,167,11,703
dtdsl,18,20,7,245
DTInfo,27,32,7,281
dtmc,27,55,7,476
DTMP,1,0,5,291
dummy,20,30,7,332
DuplicationDetection,18,22,7,270
DXF,12,16,7,287
dynamics,866,1190,44,4750
dynamicui,8,9,6,246
e2,42,56,8,442
e4modelextension,6,6,7,245
EAI,11,15,7,249
eballing,124,131,9,544
EBC,29,28,8,472
ebnfmm,24,43,7,443
ebXML,94,162,10,701
EcdarText,247,447,17,1578
eclectic.frontend,431,772,26,2605
eclipsecon,35,47,8,476
EclipseLaunchConfigurations,19,32,9,311
eclipselink_orm,514,810,27,3197
EclipsePlugIn,35,57,9,451
ecorebinding,41,82,9,504
edas.owl,592,1192,38,5610
edatatypeColumn,6,5,7,230
editor,433,703,25,2574
editutil,38,37,8,273
EDP,44,68,8,448
education,15,20,7,249
EEFGen,34,44,10,466
efactory,46,65,8,457
efeature,7,6,6,235
EG,20,42,6,410
egis,13,17,11,257
ej-ast,272,521,20,2148
eJava,18,22,9,465
ejb,158,233,14,1340
ekaw.owl,670,1370,38,6835
electrical,17,31,7,296
element,3,2,8,375
elementRegistry,17,20,8,243
Elf,14,17,8,224
elrGrammar,32,51,12,462
em,26,25,8,257
embedded,18,22,8,249
embeddedid,7,7,7,275
emf,53,88,9,458
emf.uuid.library.example,11,16,6,235
emfacade,74,113,66,977
emffrag,21,22,8,269
emffrag_internal,7,6,9,257
emfgenbug,7,6,7,286
emfprofileapplication,15,19,8,319
emftasks,33,36,9,412
emftools,11,11,8,285
EMOF,53,103,9,457
Employee,19,35,8,254
enactment,17,19,9,224
Entities,21,29,7,254
Entity,13,20,7,245
EntityDefinition,56,79,9,463
EntityLang,15,22,7,275
entityNote,3,2,6,222
entityrelation,40,66,10,437
enum,4,4,5,209
EnumLiterals,7,6,7,246
Enumliterals2,9,9,5,256
environment,96,176,10,799
eocl,3,2,9,295
Epatch,51,75,10,448
epc,37,79,7,486
Epk,62,119,9,623
Epla2,25,40,8,422
epn,133,199,13,1049
epo2,44,62,8,455
EQN,26,55,8,436
EqualMM,26,56,8,417
Equipment,419,672,30,2835
ER,13,17,7,246
Erdiagram,45,73,8,437
erlang,291,494,18,1775
errorannex,111,164,12,877
esb,277,365,22,1429
eshop,22,26,7,311
ESMF,405,703,29,2875
Eso,26,30,7,246
EssentialOCL,85,148,11,866
EssentialOCLCST,92,157,10,838
esx,2322,2425,94,7769
ETMap,19,22,8,369
ETPhys,47,60,9,424
etsl,83,90,11,458
etunit,33,39,7,408
eur,32,49,8,447
euz,38,64,9,569
evaluation,18,25,8,381
evaluationresult,10,10,9,224
EveAPIDBModel,634,691,31,3969
event,84,140,10,655
EventOrientedLanguage,96,171,10,715
EventPatternLanguage,88,130,12,706
events,27,39,8,560
evidence,8,8,9,584
evilsystem,43,74,12,415
evm,41,62,10,403
Evolution,31,55,9,397
evolved,23,52,8,399
example-ecore,6,7,7,237
example,23,42,10,395
ExampleEMF,17,28,8,267
ExampleInteractionModel,13,16,7,237
Exceptions,8,8,7,215
experiment,45,41,11,567
exporter,20,24,8,403
exportmodel,18,21,7,271
expr,12,13,10,290
ExprDemo,123,221,11,923
EXPRESS,566,1164,38,3888
EXPRESSb,531,1066,32,3352
expression,10,10,7,222
expressions,64,99,9,754
ExSchema,17,24,8,215
ext,3,2,7,222
extended,3,3,8,532
extendedmodel,3,2,8,218
ExtendedPO,49,68,9,457
ExtendedPO2,44,62,11,430
ExtendedTypes,22,27,7,393
Extended_UML_Core_Package,36,58,8,417
extension-manifest,81,110,13,644
extension,5,4,7,247
extensionmodel,7,7,7,290
Extensions,7,8,6,299
extensionsmaple,5,3,7,226
externaldatasource,6,4,9,264
extjs,26,34,9,388
extlibrary,51,86,11,419
extractor,14,14,8,370
fabric3,48,60,9,427
faceletTaglib,25,33,7,403
faceletTaglib_2_0,114,169,12,963
FacesConfig,601,907,40,4013
facet_definition,24,34,8,419
fact,75,103,12,925
Families,10,11,8,223
family,18,25,8,249
FCM,128,151,12,854
featherweightjava,37,71,8,495
Feature,12,15,7,618
featureDiagram,40,77,9,431
FeatureDiagrams,31,56,9,458
featuremodel,38,56,9,400
Features,11,15,8,225
feature_old,73,124,10,599
Februar,11,15,7,234
FederationOffice,244,376,16,1447
felix,119,148,12,979
Fiber,37,52,10,444
fieldmapping,12,13,7,237
FieldSelection,12,15,7,227
FileHistory,12,13,8,224
filetransfer,22,22,9,414
filter,54,67,10,606
filtermodel,3,2,7,278
FilterSetup,37,83,11,504
Fin,63,82,8,455
FiniteStateMachine,23,50,10,457
Firewalll,16,20,6,222
fiw,5,4,6,213
FJ,52,86,12,433
fl,33,48,9,415
flat11,86,113,31,645
FlatQVT,416,837,44,1305
FlatSignalFlow,55,106,10,547
Flow,81,134,11,580
flowchart,56,99,9,503
flowcontrol,38,66,9,491
FlowDesigner,25,35,8,305
FlowDsl,45,57,8,552
FlowerDiagramNotation,58,116,9,573
FlowGraph,38,86,7,625
flow_concept,22,38,8,279
flow_edge,13,23,8,313
flow_noedge,9,14,7,241
FML,63,87,11,506
fmusim,28,41,8,269
fnmeta,36,47,9,305
Forge,98,111,10,723
form,34,39,9,291
format,9514,12936,529,43706
formatter,9,9,17,395
Forms,169,235,13,1269
formsembedded,4,3,10,211
formsextension,4,3,7,245
formsfamily,30,48,9,414
FormularMM,24,34,8,441
FoundationModel,168,221,14,1080
Fouroperation,13,18,8,224
fr.medieval.model,22,34,7,417
Fractal,96,149,11,778
FractalIdt,9,9,7,223
FractalItf,171,261,13,1021
frascati,50,55,8,425
freemarker,3,2,7,223
Freemind,80,103,9,609
frontend.attribution,30,50,9,393
frontend.chain,21,36,9,383
frontend.core,153,261,16,1096
frontend.imperative,21,29,8,222
frontend.koan,22,33,8,256
frontend.mappings,112,190,14,812
frontend.pat,28,44,8,441
frontend.qool,76,124,10,653
frontend.script,14,15,7,223
frontend.tao,38,65,10,413
fsa,14,24,8,207
fsm-noOpposite,20,29,8,331
fsm,20,35,7,333
fsml,6,7,7,205
fsm_with_ids,22,37,9,359
fUML,358,679,25,2366
Function,53,87,9,484
functions,23,38,8,350
furniture,30,41,9,351
futsal,75,115,10,553
FwitRequirementsModel,87,86,9,682
FXBean,38,47,8,398
fxg,516,666,30,2685
FXGraph,97,150,12,764
GACL,59,97,9,542
GAIA,55,90,11,554
gamelogic,90,142,11,691
games,11,14,8,199
gameserver,8,15,9,323
GameServerModel,38,72,8,388
gameworld,69,108,9,562
Gantt,52,60,11,369
Gatekeeper,172,241,14,1088
gautosar,362,627,26,2338
gbind,268,572,23,1853
gcomponent,107,169,12,712
Gdbsl,5,5,38,218
gedcoml,60,81,11,538
General,192,218,13,1084
generatedModel,15,23,8,408
generatedModel2,16,25,8,331
generatedplugin,34,36,8,401
generator2,3,2,7,197
GenericEditor,32,48,7,350
genericity_dsl,36,58,9,628
GenericOutline,21,32,8,347
generics,43,54,30,5548
Genesis,22,32,8,361
GenModel,186,240,15,1067
GenModel2,17,19,8,373
genotype,32,61,13,1102
Geographical,92,135,11,751
GeoTrans,1,0,5,229
germplasm,94,156,15,1944
GF,209,314,15,1257
Gherkin,39,59,8,450
GIS_Connectivity,375,573,23,2491
GitModel,33,51,14,3631
globalinfluenzamodel,7,6,7,208
Glproto,10,9,7,236
Glsl,160,277,14,1103
glucose,68,84,9,561
gmfgen,756,1141,36,4827
gmfgenext,63,76,10,541
gmfgraph,235,368,18,1476
gmfgraph_1.23,214,333,15,1283
gmfgraph_1.24,215,335,14,1391
gmfgraph_1.25,216,337,15,1406
gmfgraph_1.26,218,341,15,1400
gmfgraph_1.30,229,356,18,1446
gmfmap,155,259,14,1237
gmfmap_2007,139,232,13,1081
Golang,2321,2319,81,4581
GoModel,8,7,7,243
googleanalytics,4,3,6,224
gore,76,117,14,969
gpx,126,136,14,870
Gra2MoL,156,196,13,918
graal-featureextensions,4,3,8,224
graal,72,134,13,711
gradingsystem,29,39,8,393
Grafcet,1,0,6,360
grammar,28,43,8,372
graph,22,30,9,358
graphdef,111,156,13,735
GraphEditor,36,50,8,402
GraphEditorModel,13,19,7,285
GraphicalProcessEditorModel,20,31,7,437
graphics,22,34,8,366
graphiti,171,269,18,1133
GraphML,49,74,8,368
graphO,16,21,6,237
graphTransformation,56,108,9,507
GraphViewMapping,23,38,7,379
GraphViewStyle,12,12,8,358
GraphVizDot,45,64,8,390
Greetings,9,13,10,216
groundspeak,72,83,9,569
GSML,31,44,8,383
gsn,19,29,8,359
gsz,28,45,9,403
GUI,101,128,11,733
GuiceModules,15,19,8,418
GUIdancerComponentHierarchy,15,25,7,437
Guixdsl,9,11,7,222
GWPNV1,12,27,7,406
GWPNV2,22,53,8,368
GWPNV3,19,44,8,360
GWPNV4,20,45,9,363
GWPNV5,23,52,8,379
GXL,11,16,6,224
Hadoop,39,45,8,357
HAL,1,0,7,360
harmonica,25,32,9,371
HaxeDSL,41,57,9,394
hazard,61,69,9,557
hbauditing,25,26,8,393
hbmodel,50,53,10,535
Headline,3,2,6,274
hedl,42,66,11,582
Hello,5,5,6,222
HelloBuck,5,5,7,273
HelloInferrer,12,13,7,358
HelloJvmTypes,9,10,7,227
HelloScoping,12,16,9,219
HelloXbase,7,7,7,234
henshin,85,162,11,700
henshinlayout,21,24,10,358
hExample_1_RHS,5,5,7,237
hExample_3_RHS,4,3,6,238
hExample_4_LHS,4,3,6,218
hExample_4_RHS,3,2,6,215
hExample_6_LHS,13,17,6,248
hexfile,12,13,7,258
HierarchicalSignalFlow,1,0,5,274
HierarchicalStateMachine,60,131,9,656
highway,170,186,12,691
hipadaba,30,35,10,406
hivpredrt,36,41,7,379
Hm,359,435,22,2167
hockeyleague,78,99,9,550
HOOPL,17,25,7,234
house,44,70,8,390
HPROF,72,102,10,566
HSM,11,16,9,238
HTML,217,285,14,1234
HTTP,14,18,10,763
HybridAutomata,87,84,9,423
IAC,21,27,7,392
iaca,61,96,9,599
IAFlowGraph,12,14,8,552
iasted.owl,831,1703,63,2333
ICM,73,105,13,572
ID,8,8,7,300
idbag,4,3,8,234
idc,224,392,17,1320
identifiable,4,3,7,229
identification,16,25,8,420
idl,70,127,11,802
IDLMM,98,146,11,686
IdObjectsDsl,34,33,9,423
IEEE1471ConceptualModel,1,0,5,250
IEEE1471ViewpointM2,34,62,8,425
ifc2x3,4487,6350,209,11285
ifc2x3tc1,4497,6369,204,11048
IFC2X3_TC1,3351,5223,177,7257
IFC2X4_RC3,5117,7391,242,9966
IFConfiguration,72,118,19,750
IFML,124,214,13,884
ifStatement,25,35,9,410
Images,3,2,7,345
imgpro,106,141,11,833
imml,63,89,9,601
imperativeocl,81,107,10,1026
ImperativeOCLCS,68,88,9,609
implementation,18,20,7,345
ImpModLang,27,45,7,363
import,11,11,8,363
IMSTransactionMessage,1,0,6,351
in2,6,3,7,340
IncQueryXcore,8,8,8,360
indexer,12,14,8,579
infosystem,163,162,15,694
inheritancemapping,32,38,7,389
Initialization,11,13,7,342
inject,3,3,8,410
input,5,4,7,345
inputMetamodel,7,7,7,349
instance,98,155,17,3187
InstanceModel,21,38,10,300
Instances,11,11,8,289
instantiation,26,39,9,288
instantiationRecipe,6,6,7,303
Insurance,19,19,7,303
IntegrationOfOCL_ExpressionsInUML,42,58,9,469
Intent,37,47,7,460
interaction,40,73,9,477
InteriorPlanningLang,86,105,12,534
InternalSM,55,77,9,534
interpreter,4,3,8,325
inventory,54,100,10,505
IOI,20,27,8,342
iolist,161,203,28,999
iplog,60,70,11,518
Iptables,45,58,9,502
ir,144,231,12,974
IRL,118,251,12,955
IsabelleProofProcess-v1.0.0.10,32,38,7,464
IsabelleProofProcess,32,38,18,479
it.matiuz.menumaker.model,21,21,9,303
itemlist,12,16,6,293
Izpack,272,286,17,886
J2SE5,238,463,17,1602
jamopp,376,798,29,5710
Java-20040316,27,54,33,459
Java,373,794,25,5047
JAVA3,37,74,8,460
java5,297,574,20,2081
JavaAbstractSyntax,1,0,38,781
JavaBehavior4UML,11,10,8,262
javaforms,3,2,7,252
javaformscodegen,2,1,7,270
JavaFXAntTask,139,166,13,768
javalogtrace,3,2,7,433
JavaProject,31,49,8,479
javaproperties,8,8,7,274
JavaSource,13,22,7,264
JavaTypes,4,3,7,255
JavaVMTypes,118,212,13,923
javaz,58,78,9,476
java_templates,85,84,11,696
jaxrpcmap,87,107,12,922
jBPM5Extensions,26,28,8,430
jca,80,98,10,939
jdsl,48,62,7,464
jdt,11,11,8,261
JDTAST,92,140,11,1237
jedihelp,26,26,8,270
JenaRules,41,63,8,464
Jess,126,236,15,1008
jex,60,94,11,479
JKind,129,181,11,763
Jnario,24,34,9,437
joblet,7,7,8,663
jobtool,31,41,7,477
JourneyModel,88,95,9,544
jpa-mixed,15,16,8,313
JPas,60,86,10,506
jpdl32,347,491,23,2160
js,11,14,7,486
jsflibraryregistry,24,31,8,433
jsm,142,281,14,1088
json,19,26,7,252
jsp,15,16,8,444
jtemplates,5,3,8,259
junit,21,33,8,259
Junitresult,48,60,9,478
JWTMetaModel,124,218,13,931
kaom,27,40,8,264
Kappa,61,89,9,496
Karel,57,81,9,477
KarteikastenSystem,40,58,8,477
kdm-09-05-23,671,1232,32,3889
kdm-modisco,683,1264,35,4025
KDM,671,1232,32,3926
KDMSimplified,48,98,9,555
kermeta,278,543,20,1991
kermeta_java,197,378,22,1553
kernel,44,87,9,457
