model,nodes,edges,time,mem
Avm,37,70,12,592
AWKPrograms,1,0,10,470
Axdt,21,39,13,557
B,5,5,19,349
backbone,155,189,22,709
Balanced,197,260,28,1585
banner,14,16,15,481
Base,4,3,18,401
BaseCST,144,274,31,1222
BaseOutputMetamodel,10,14,21,325
BaseUI,15,22,17,469
basic,5,4,19,275
BasicBlocks,15,19,24,287
BatchDsl,25,30,19,442
BD,20,29,16,435
BDDModel,34,50,16,482
Before,97,127,19,662
bf,28,39,16,470
BibTeX,140,139,23,941
BibTeX1.1,34,66,17,556
BIBTEXML,292,323,29,2010
bigpicture,16,23,13,484
binding,25,31,15,848
bindingdialect,18,34,13,487
bio_src,51,62,17,620
bio_tgt,47,57,14,517
BippoMall,10,10,15,325
Bitbucketmgr,10,11,15,311
BlockClassBase,12,17,20,674
blockDomain,33,63,14,538
bluexml,272,391,25,1616
BMM,80,155,16,835
bmmOmg,132,358,22,1222
Bnl,3,2,12,348
bodymodel,57,102,16,627
BON,66,117,17,628
bonide,63,83,15,639
bonide_PandO,83,133,19,806
BONModel_EMF,83,133,16,835
Book,67,90,16,680
books,8,8,12,498
bookStore,32,49,14,482
bool,13,22,12,481
BooleanExpressions,26,37,12,432
bootstrap,46,74,19,583
Bossa,318,510,37,2050
bowling,21,28,17,435
box,55,76,19,643
BoxMM,29,58,15,484
bpeldiag,5,3,14,313
BPM,13,18,19,349
bpmn,107,195,20,977
bpmn20,491,872,44,3528
bpmn20di,34,46,13,558
bpmn20exec,11,12,11,360
bpmn20_ttc,633,1146,60,4246
bpmndi,35,42,17,1706
bpsim,197,291,26,1565
BQL,23,34,14,482
BrnHandlers,361,532,45,2312
BrokerDSL,260,259,25,829
Bugzilla,13,11,14,455
Build,13,12,14,361
BuildDSL,13,16,12,482
builder,31,50,16,470
building,182,225,47,11532
builtins,21,16,12,325
BundleProject,104,124,26,888
business,72,136,22,734
BusinessDomainDsl,91,149,22,921
BusinessEntityModel,19,36,18,472
BusinessObjectDsl,22,31,10,377
BusinessProcessModel,44,87,15,547
Byteman,126,199,17,958
bz377606,9,9,12,358
C,11,18,12,286
cache_model,19,19,17,465
CADM,106,210,18,993
Cal,210,354,26,1346
calc,51,82,12,530
Calendar,31,42,12,499
caltrop,68,97,45,1130
camel-spring,1584,2633,180,10802
canopen,958,1314,97,5890
canvas,14,20,13,330
CaPtah,32,51,17,540
capua,40,78,17,513
car,13,21,18,362
CardTemplate,11,13,12,336
carnot,499,928,60,3884
carrental,22,24,14,329
Cars,22,26,12,440
cartesianCoordinateSystem,27,41,12,453
cascadenotall,17,23,14,303
catalog,26,31,12,274
caz,28,41,21,513
cbe,90,110,23,721
CD,38,61,12,499
CDE,15,22,10,264
cdfg,80,136,19,715
CDPSM,415,628,40,2715
CellCore,13,21,14,521
CellEvol,3,2,54,320
CellInit,3,2,11,361
CEPMeta,23,28,12,552
cf,45,127,20,1219
CFG,15,28,16,321
cgmodel,162,307,28,1322
CharacterScript,65,84,14,477
checklist,25,25,16,293
chess,48,64,14,466
ChocoModel,52,81,16,546
ChooseEditor,72,172,15,750
cim,1167,1454,86,5988
CIM14,3290,5293,245,10393
CIM15,4371,7722,354,20627
CIMLevelZero,1167,1454,78,6093
cinematic,76,130,38,676
city1,15,18,35,414
city2,13,16,11,428
cityfurniture,24,24,36,5281
citygml,62,74,47,6711
cityobjectgroup,39,41,43,4670
CL,90,118,76,1375
claim,19,25,17,441
Class,1,0,64,307
ClassDiagram,42,63,15,467
classDomain,41,71,18,686
ClassicModels,77,120,21,713
classification,16,18,16,231
ClassMM,19,27,10,274
ClassModel,76,112,15,682
class_diagramm,49,72,13,485
class_diagramm_simple,17,16,15,349
class_diagramm_tgg_rule,22,21,14,467
client,84,91,13,569
Clientes,26,30,12,314
closures,8,8,10,270
cloud,8,9,15,301
CloudML,63,102,17,483
cm,54,72,14,567
cmd,24,35,13,465
cmengine,106,195,34,906
CML,1,0,14,467
cmsl,149,183,25,801
cmt.owl,88,204,18,870
Coaster,28,30,12,274
COBOL,64,86,13,498
Cocus.owl,164,345,19,1329
codeAssistStruts,58,74,17,734
codesyncjava,41,38,13,336
codesyncxml,7,11,15,498
Collaborations_Interactions_UML,48,101,13,515
CollaborativeMDEProcess,33,44,12,454
collaviz,43,66,13,503
collection,22,24,12,929
com.ibm.commerce.catalog.facade.datatypes,702,947,89,6294
com.ibm.commerce.content.facade.datatypes,395,545,65,9679
com.ibm.commerce.contract.facade.datatypes,41,54,43,6292
com.ibm.commerce.foundation.datatypes,530,586,57,12932
com.ibm.commerce.giftcenter.facade.datatypes,129,158,46,4478
com.ibm.commerce.infrastructure.facade.datatypes,125,167,50,5106
com.ibm.commerce.installment.facade.datatypes,140,187,52,5089
com.ibm.commerce.inventory.facade.datatypes,132,161,46,6404
com.ibm.commerce.marketing.facade.datatypes,563,740,87,8234
com.ibm.commerce.member.datatypes,74,83,36,12313
com.ibm.commerce.member.facade.datatypes,337,431,56,6061
com.ibm.commerce.oagis9.datatypes.codelists,282,281,20,1473
com.ibm.commerce.oagis9.datatypes,2361,3760,336,8184
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,18,1782
com.ibm.commerce.order.facade.datatypes,464,583,65,8338
com.ibm.commerce.payment.datatypes,219,289,48,5077
com.ibm.commerce.price.facade.datatypes,290,394,65,9469
com.ibm.commerce.promotion.facade.datatypes,140,174,45,5364
com.ibm.commerce.search.facade.datatypes,56,74,43,3966
com.ibm.commerce.store.facade.datatypes,82,104,40,5054
com.ibm.commerce.subscription.facade.datatypes,75,99,46,6598
com.ibm.commerce.wallet.facade.datatypes,121,165,50,6897
ComBE,67,89,19,439
ComDiag,14,23,15,350
Common,18,25,11,368
commonarchivecore,50,85,21,1906
CommonModeling,22,31,15,388
Company,59,86,15,716
CompanyStructure,15,21,14,335
compiler,33,42,15,305
CompleteGUIdancerComponentHierarchy,62,74,15,580
completemodel,18,18,12,275
CompleteOCLCST,41,56,18,500
component.bean,8,8,13,264
component.bpel,9,9,14,261
component.camel,14,16,20,3965
component.camel.quartz,15,16,12,712
component.camel.sql,17,18,11,684
component.clojure,8,8,10,283
component.common.selector,17,20,13,701
Component,8,7,10,315
component.hornetq,64,72,14,833
component.http,30,34,12,742
component.jca,54,75,12,1018
component.remote,7,7,9,279
component.resteasy,29,33,13,704
component.soap,62,79,15,950
componentCore,36,45,18,501
componentMapping,26,30,13,335
componentmodel,33,32,14,539
components,39,59,14,499
ComponentUML,1,0,12,273
component_instantiation,33,36,15,334
compose,48,79,16,527
compositeForm,26,39,20,891
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,16,529
concat,5,4,14,307
conceptmap,16,28,14,297
conceptmodel,12,16,9,307
ConcreteUI,24,21,13,356
ConditionModel,27,42,16,306
conference,20,33,13,288
Conference.owl,283,586,28,2102
Config,24,29,12,287
config.switchyard,103,141,17,980
config.transform,30,35,15,760
config.validate,28,34,14,702
configurator,32,45,15,305
confious.owl,377,779,37,2978
confOf.owl,433,876,31,3708
ConnectionErrors,8,8,14,460
Connectivity,132,253,16,1099
connector-configuration,9,9,11,314
constraint,8,10,9,290
ConstraintPuzzler,29,56,9,339
Constraints,32,54,11,577
Contact,12,19,16,288
contacts,24,25,16,300
Content,69,104,19,554
contentfwk,345,662,44,2190
context,52,58,15,507
Contract,23,27,12,282
control,116,208,17,809
controller,8,8,10,273
ControllerUML,1,0,11,297
controlMinimal,9,10,12,295
COOPNMetaModel,440,951,39,2962
Copy of component.camel,254,314,41,5684
Copy of library,21,33,14,317
Copy of Product,32,63,17,510
cor,16,14,16,495
CORBAComponent,39,83,17,567
core,24,32,19,878
CoreDsl,182,261,21,1054
CoreThemes,71,69,16,345
CoroScore,82,106,19,576
Courses,21,24,11,259
cp1model,30,41,15,279
cp2model,22,31,11,264
cp3model,21,40,13,278
cpc,17,22,13,299
CPL,91,138,17,806
cplfm,41,67,14,518
CPNDefinition,16,23,13,279
CpnDsl,16,15,10,309
CPP,1,0,9,266
CPR,1,0,8,291
CPSM,369,647,31,2701
CPSMnested,368,646,28,2650
Cristal,18,33,11,278
crosswalk,140,211,18,1018
crossx,22,30,10,291
crs_dr.owl,460,935,39,3946
CSharp,42,63,17,494
CSM,40,84,16,482
CSS,66,63,17,520
CssDsl,80,120,18,620
CssExtDsl,89,140,19,747
CST,10,13,13,248
csv,47,62,12,484
CSVML,50,67,16,541
ctx,29,53,13,501
cucumberfeature,78,113,15,580
customer,33,38,12,601
customerBehaviour,37,54,12,332
customers,13,13,12,273
customsandwich,15,14,9,269
CWDataBase,10,10,11,256
CWM,766,1519,69,5536
CWMCore,37,76,16,446
CWMRelationalData,1,0,13,226
CXF,83,91,17,693
c_sharp,436,803,31,2606
DAO,17,27,11,432
Daos,15,18,10,263
DaoTypes,30,39,11,443
data,136,266,23,1845
database,97,158,15,744
database_tgg_rule,25,24,11,473
DataContractDsl,63,115,13,564
DataMining,115,180,21,3121
dataset,80,96,13,502
DataType,1,0,8,236
datatypes,23,36,17,263
daum,96,140,18,683
DawnGenModel.emf,7,4,12,237
DB,44,50,13,629
db2emf,1,0,9,246
dbitem,89,88,17,567
dbl,319,605,32,2562
Dbmodel,144,172,14,754
dbprice,5,4,8,227
dbschema,51,59,10,507
dc,16,15,9,278
Dc6,28,38,11,314
ddic,148,168,24,1071
DdlDsl,82,129,14,698
debug,8,7,11,245
decobat,94,102,11,769
DecoraDsl,108,170,16,720
DefaultName,183,230,24,962
DefaultName1,18,26,10,278
definition,63,83,12,646
definitions,40,53,9,507
demo,19,23,12,304
Demo1,16,21,14,257
dependencies,50,70,15,503
DependenciesDsl,22,24,11,243
dependency,24,38,14,335
DependencyChain,36,49,13,478
DependencyDsl,44,55,11,507
depgraph,58,87,15,555
Deployment,13,18,9,261
DeploymentReport,141,205,16,943
derby,4,3,10,246
description,240,416,20,1609
descriptor,33,47,11,437
design2d,6,7,9,237
designNotes,6,5,9,248
DesignPatterns,65,69,17,678
DetailView,132,174,21,960
DeviceModelingLanguage,160,277,17,1098
DFA,95,106,15,519
dgraph,14,27,12,243
DGS,68,92,19,541
di1,49,59,13,670
diagnostic,12,13,15,279
diagram,3,2,15,314
diagramCompare,10,15,13,277
DiagramInterchange,75,133,17,686
diagramrt,32,55,14,464
DialogScript,110,167,16,719
die,22,26,12,254
Dime,155,245,26,1036
directives,38,62,13,445
directory,95,119,18,579
discovery,25,28,13,509
DiVA,123,219,20,930
DiVA_visitor,127,230,23,1425
DMDL,96,125,17,683
doc,84,114,18,724
DocBook,387,560,28,2492
docbuilder,26,40,12,488
DocCompiler,56,112,13,738
doctrine,173,268,17,1090
document,38,59,13,812
documentation,26,41,10,279
DoDAF-OV5,111,201,16,904
DoDAF-SV4,126,241,21,916
DoDAF-SV5,104,203,20,783
DoDAF,153,309,24,1105
dom,2,1,52,245
Domain,75,81,15,374
Domainmodel,24,32,10,441
DomDsl,360,558,31,2192
Dot,15,24,10,243
DotNET_SystemReflection,1,0,9,446
downloadSiteSchema,28,39,14,478
dp,23,42,13,314
dpd,56,72,12,555
Droid,250,414,24,1456
drools,32,38,12,462
drules,30,34,11,455
ds,126,154,15,910
Dsl,187,317,20,1333
dsl15926,46,90,14,477
DslECharts,97,140,14,689
DSLModel,39,75,11,517
DSLTrans,100,166,15,924
DSML,82,122,11,681
DTD,104,167,15,753
dtdsl,18,20,9,243
DTInfo,27,32,9,314
dtmc,27,55,11,478
DTMP,1,0,10,271
dummy,20,30,12,330
DuplicationDetection,18,22,11,287
DXF,12,16,12,288
dynamics,866,1190,87,4748
dynamicui,8,9,18,239
e2,42,56,16,447
e4modelextension,6,6,11,238
EAI,11,15,11,248
eballing,124,131,18,558
EBC,29,28,11,479
ebnfmm,24,43,14,292
ebXML,94,162,24,710
EcdarText,247,447,24,1589
eclectic.frontend,431,772,41,2590
eclipsecon,35,47,13,479
EclipseLaunchConfigurations,19,32,11,305
eclipselink_orm,514,810,33,3153
EclipsePlugIn,35,57,11,471
ecorebinding,41,82,12,471
edas.owl,592,1192,53,5597
edatatypeColumn,6,5,14,222
editor,433,703,50,2600
editutil,38,37,12,273
EDP,44,68,14,468
education,15,20,13,255
EEFGen,34,44,13,470
efactory,46,65,14,457
efeature,7,6,11,226
EG,20,42,12,405
egis,13,17,11,289
ej-ast,272,521,34,2030
eJava,18,22,11,452
ejb,158,233,15,1350
ekaw.owl,670,1370,45,6863
electrical,17,31,11,265
element,3,2,15,384
elementRegistry,17,20,15,257
Elf,14,17,12,228
elrGrammar,32,51,12,434
em,26,25,19,249
embedded,18,22,15,265
embeddedid,7,7,12,278
emf,53,88,14,463
emf.uuid.library.example,11,16,13,238
emfacade,74,113,71,971
emffrag,21,22,13,309
emffrag_internal,7,6,9,257
emfgenbug,7,6,10,274
emfprofileapplication,15,19,13,315
emftasks,33,36,14,427
emftools,11,11,10,236
EMOF,53,103,15,466
Employee,19,35,11,246
enactment,17,19,10,238
Entities,21,29,13,246
Entity,13,20,12,234
EntityDefinition,56,79,15,474
EntityLang,15,22,13,278
entityNote,3,2,10,224
entityrelation,40,66,13,437
enum,4,4,9,221
EnumLiterals,7,6,10,273
Enumliterals2,9,9,11,281
environment,96,176,16,725
eocl,3,2,12,297
Epatch,51,75,12,456
epc,37,79,10,445
Epk,62,119,14,633
Epla2,25,40,10,428
epn,133,199,20,1040
epo2,44,62,10,451
EQN,26,55,9,453
EqualMM,26,56,9,446
Equipment,419,672,36,2824
ER,13,17,9,249
Erdiagram,45,73,12,452
erlang,291,494,28,1856
errorannex,111,164,13,903
esb,277,365,21,1425
eshop,22,26,10,299
ESMF,405,703,38,2869
Eso,26,30,15,257
EssentialOCL,85,148,17,844
EssentialOCLCST,92,157,21,836
esx,2322,2425,122,7767
ETMap,19,22,15,369
ETPhys,47,60,13,419
etsl,83,90,15,456
etunit,33,39,14,458
eur,32,49,14,459
euz,38,64,14,577
evaluation,18,25,12,380
evaluationresult,10,10,13,244
EveAPIDBModel,634,691,35,3997
event,84,140,15,660
EventOrientedLanguage,96,171,24,703
EventPatternLanguage,88,130,18,711
events,27,39,15,570
evidence,8,8,13,549
evilsystem,43,74,12,423
evm,41,62,13,411
Evolution,31,55,11,409
evolved,23,52,13,397
example-ecore,6,7,11,222
example,23,42,12,277
ExampleEMF,17,28,13,266
ExampleInteractionModel,13,16,13,236
Exceptions,8,8,11,227
experiment,45,41,16,627
exporter,20,24,12,430
exportmodel,18,21,13,296
expr,12,13,13,303
ExprDemo,123,221,15,927
EXPRESS,566,1164,49,3836
EXPRESSb,531,1066,50,3338
expression,10,10,11,229
expressions,64,99,14,665
ExSchema,17,24,11,236
ext,3,2,9,223
extended,3,3,13,529
extendedmodel,3,2,8,231
ExtendedPO,49,68,17,460
ExtendedPO2,44,62,10,422
ExtendedTypes,22,27,13,249
Extended_UML_Core_Package,36,58,13,398
extension-manifest,81,110,13,663
extension,5,4,11,259
extensionmodel,7,7,9,276
Extensions,7,8,10,341
extensionsmaple,5,3,11,245
externaldatasource,6,4,8,242
extjs,26,34,11,383
extlibrary,51,86,11,441
extractor,14,14,12,369
fabric3,48,60,13,419
faceletTaglib,25,33,10,375
faceletTaglib_2_0,114,169,17,982
FacesConfig,601,907,42,4024
facet_definition,24,34,10,402
fact,75,103,13,929
Families,10,11,11,244
family,18,25,14,276
FCM,128,151,19,856
featherweightjava,37,71,13,469
Feature,12,15,13,617
featureDiagram,40,77,13,470
FeatureDiagrams,31,56,12,417
featuremodel,38,56,11,424
Features,11,15,12,224
feature_old,73,124,12,603
Februar,11,15,9,233
FederationOffice,244,376,21,1434
felix,119,148,19,993
Fiber,37,52,14,460
fieldmapping,12,13,9,236
FieldSelection,12,15,11,226
FileHistory,12,13,9,223
filetransfer,22,22,12,429
filter,54,67,14,609
filtermodel,3,2,9,265
FilterSetup,37,83,12,533
Fin,63,82,17,457
FiniteStateMachine,23,50,13,405
Firewalll,16,20,11,252
fiw,5,4,9,247
FJ,52,86,12,409
fl,33,48,13,408
flat11,86,113,14,610
FlatQVT,416,837,52,1310
FlatSignalFlow,55,106,14,544
Flow,81,134,13,740
flowchart,56,99,15,501
flowcontrol,38,66,14,486
FlowDesigner,25,35,14,327
FlowDsl,45,57,14,526
FlowerDiagramNotation,58,116,18,555
FlowGraph,38,86,14,572
flow_concept,22,38,12,281
flow_edge,13,23,10,269
flow_noedge,9,14,10,255
FML,63,87,14,544
fmusim,28,41,11,261
fnmeta,36,47,10,466
Forge,98,111,17,725
form,34,39,14,276
format,9514,12936,700,42982
formatter,9,9,9,373
Forms,169,235,20,1268
formsembedded,4,3,12,221
formsextension,4,3,12,268
formsfamily,30,48,11,411
FormularMM,24,34,12,434
FoundationModel,168,221,18,1085
Fouroperation,13,18,9,239
fr.medieval.model,22,34,12,351
Fractal,96,149,14,641
FractalIdt,9,9,11,198
FractalItf,171,261,19,1085
frascati,50,55,15,453
freemarker,3,2,10,196
Freemind,80,103,14,611
frontend.attribution,30,50,12,324
frontend.chain,21,36,10,311
frontend.core,153,261,18,1061
frontend.imperative,21,29,8,295
frontend.koan,22,33,13,338
frontend.mappings,112,190,15,802
frontend.pat,28,44,12,345
frontend.qool,76,124,12,672
frontend.script,14,15,9,186
frontend.tao,38,65,10,351
fsa,14,24,9,306
fsm-noOpposite,20,29,11,296
fsm,20,35,13,303
fsml,6,7,7,179
fsm_with_ids,22,37,8,307
fUML,358,679,35,2226
Function,53,87,11,470
functions,23,38,12,317
furniture,30,41,10,333
futsal,75,115,16,564
FwitRequirementsModel,87,86,15,636
FXBean,38,47,12,347
fxg,516,666,29,2608
FXGraph,97,150,13,813
GACL,59,97,12,468
GAIA,55,90,11,493
gamelogic,90,142,12,624
games,11,14,9,206
gameserver,8,15,22,290
GameServerModel,38,72,11,438
gameworld,69,108,14,604
Gantt,52,60,11,453
Gatekeeper,172,241,18,1084
gautosar,362,627,33,2338
gbind,268,572,23,1934
gcomponent,107,169,14,771
Gdbsl,5,5,28,209
gedcoml,60,81,11,547
General,192,218,23,1031
generatedModel,15,23,10,356
generatedModel2,16,25,9,309
generatedplugin,34,36,10,385
generator2,3,2,7,177
GenericEditor,32,48,9,379
genericity_dsl,36,58,10,664
GenericOutline,21,32,10,302
generics,43,54,39,5959
Genesis,22,32,12,361
GenModel,186,240,19,1092
GenModel2,17,19,11,361
genotype,32,61,14,1083
Geographical,92,135,16,721
GeoTrans,1,0,9,222
germplasm,94,156,24,1901
GF,209,314,19,1333
Gherkin,39,59,11,431
GIS_Connectivity,375,573,39,2499
GitModel,33,51,25,3588
globalinfluenzamodel,7,6,14,196
Glproto,10,9,9,192
Glsl,160,277,21,1093
glucose,68,84,17,558
gmfgen,756,1141,46,4794
gmfgenext,63,76,12,577
gmfgraph,235,368,19,1443
gmfgraph_1.23,214,333,23,1393
gmfgraph_1.24,215,335,24,1388
gmfgraph_1.25,216,337,23,1394
gmfgraph_1.26,218,341,23,1431
gmfgraph_1.30,229,356,28,1499
gmfmap,155,259,21,1207
gmfmap_2007,139,232,29,1072
Golang,2321,2319,150,5061
GoModel,8,7,13,205
googleanalytics,4,3,9,195
gore,76,117,22,868
gpx,126,136,21,883
Gra2MoL,156,196,15,847
graal-featureextensions,4,3,13,182
graal,72,134,19,637
gradingsystem,29,39,16,343
Grafcet,1,0,11,318
grammar,28,43,13,335
graph,22,30,12,307
graphdef,111,156,20,836
GraphEditor,36,50,17,368
GraphEditorModel,13,19,13,232
GraphicalProcessEditorModel,20,31,13,424
graphics,22,34,16,333
graphiti,171,269,22,1101
GraphML,49,74,11,454
graphO,16,21,10,309
graphTransformation,56,108,12,500
GraphViewMapping,23,38,13,354
GraphViewStyle,12,12,10,300
GraphVizDot,45,64,12,388
Greetings,9,13,11,201
groundspeak,72,83,14,642
GSML,31,44,11,376
gsn,19,29,10,345
gsz,28,45,18,421
GUI,101,128,16,773
GuiceModules,15,19,9,349
GUIdancerComponentHierarchy,15,25,13,376
Guixdsl,9,11,12,191
GWPNV1,12,27,14,322
GWPNV2,22,53,13,351
GWPNV3,19,44,13,346
GWPNV4,20,45,13,326
GWPNV5,23,52,10,315
GXL,11,16,8,182
Hadoop,39,45,13,387
HAL,1,0,8,403
harmonica,25,32,9,343
HaxeDSL,41,57,15,342
hazard,61,69,10,474
hbauditing,25,26,10,349
hbmodel,50,53,9,503
Headline,3,2,9,232
hedl,42,66,9,519
Hello,5,5,10,215
HelloBuck,5,5,9,230
HelloInferrer,12,13,10,312
HelloJvmTypes,9,10,9,192
HelloScoping,12,16,11,206
HelloXbase,7,7,9,198
henshin,85,162,16,741
henshinlayout,21,24,10,337
hExample_1_RHS,5,5,9,201
hExample_3_RHS,4,3,9,168
hExample_4_LHS,4,3,9,192
hExample_4_RHS,3,2,8,190
hExample_6_LHS,13,17,11,232
hexfile,12,13,9,218
HierarchicalSignalFlow,1,0,8,349
HierarchicalStateMachine,60,131,12,669
highway,170,186,17,592
hipadaba,30,35,10,347
hivpredrt,36,41,14,345
Hm,359,435,26,2147
hockeyleague,78,99,12,508
HOOPL,17,25,10,315
house,44,70,9,474
HPROF,72,102,14,512
HSM,11,16,12,318
HTML,217,285,19,1231
HTTP,14,18,15,662
HybridAutomata,87,84,14,382
IAC,21,27,12,349
iaca,61,96,12,535
IAFlowGraph,12,14,11,526
iasted.owl,831,1703,72,3715
ICM,73,105,13,574
ID,8,8,8,237
idbag,4,3,9,227
idc,224,392,19,1337
identifiable,4,3,12,214
identification,16,25,13,397
idl,70,127,15,732
IDLMM,98,146,18,635
IdObjectsDsl,34,33,11,424
IEEE1471ConceptualModel,1,0,11,381
IEEE1471ViewpointM2,34,62,13,390
ifc2x3,4487,6350,250,11902
ifc2x3tc1,4497,6369,248,17843
IFC2X3_TC1,3351,5223,221,15512
IFC2X4_RC3,5117,7391,270,10064
IFConfiguration,72,118,37,680
IFML,124,214,20,858
ifStatement,25,35,28,372
Images,3,2,9,358
imgpro,106,141,17,767
imml,63,89,18,535
imperativeocl,81,107,18,1024
ImperativeOCLCS,68,88,14,686
implementation,18,20,11,329
ImpModLang,27,45,13,476
import,11,11,9,306
IMSTransactionMessage,1,0,9,295
in2,6,3,7,287
IncQueryXcore,8,8,11,344
indexer,12,14,11,480
infosystem,163,162,16,647
inheritancemapping,32,38,14,524
Initialization,11,13,10,294
inject,3,3,9,310
input,5,4,11,299
inputMetamodel,7,7,11,294
instance,98,155,23,3429
InstanceModel,21,38,11,332
Instances,11,11,11,283
instantiation,26,39,8,299
instantiationRecipe,6,6,11,336
Insurance,19,19,8,305
IntegrationOfOCL_ExpressionsInUML,42,58,14,512
Intent,37,47,12,457
interaction,40,73,13,515
InteriorPlanningLang,86,105,16,521
InternalSM,55,77,14,504
interpreter,4,3,12,353
inventory,54,100,17,505
IOI,20,27,11,310
iolist,161,203,19,931
iplog,60,70,14,634
Iptables,45,58,16,495
ir,144,231,16,1008
IRL,118,251,16,1024
IsabelleProofProcess-v1.0.0.10,32,38,11,469
IsabelleProofProcess,32,38,10,477
it.matiuz.menumaker.model,21,21,10,305
itemlist,12,16,12,325
Izpack,272,286,25,856
J2SE5,238,463,27,1804
jamopp,376,798,38,5665
Java-20040316,27,54,14,475
Java,373,794,41,5059
JAVA3,37,74,11,458
java5,297,574,27,2081
JavaAbstractSyntax,1,0,68,771
JavaBehavior4UML,11,10,27,261
javaforms,3,2,10,252
javaformscodegen,2,1,11,269
JavaFXAntTask,139,166,18,880
javalogtrace,3,2,8,434
JavaProject,31,49,8,485
javaproperties,8,8,12,273
JavaSource,13,22,10,263
JavaTypes,4,3,9,254
JavaVMTypes,118,212,18,1082
javaz,58,78,11,491
java_templates,85,84,13,688
jaxrpcmap,87,107,16,882
jBPM5Extensions,26,28,14,429
jca,80,98,15,739
jdsl,48,62,10,478
jdt,11,11,9,245
JDTAST,92,140,19,1164
jedihelp,26,26,8,296
JenaRules,41,63,10,447
Jess,126,236,35,916
jex,60,94,13,516
JKind,129,181,13,727
Jnario,24,34,10,431
joblet,7,7,9,590
jobtool,31,41,12,509
JourneyModel,88,95,12,557
jpa-mixed,15,16,13,278
JPas,60,86,14,562
jpdl32,347,491,34,2148
js,11,14,9,446
jsflibraryregistry,24,31,10,462
jsm,142,281,18,1083
json,19,26,10,280
jsp,15,16,10,438
jtemplates,5,3,11,250
junit,21,33,10,266
Junitresult,48,60,12,534
JWTMetaModel,124,218,13,908
kaom,27,40,11,263
Kappa,61,89,12,479
Karel,57,81,11,577
KarteikastenSystem,40,58,9,462
kdm-09-05-23,671,1232,41,3923
kdm-modisco,683,1264,42,4031
KDM,671,1232,43,3891
KDMSimplified,48,98,14,475
kermeta,278,543,26,1993
kermeta_java,197,378,23,1516
kernel,44,87,11,492
