model,nodes,edges,time,mem
BIBTEXML,292,323,29,2084
bigpicture,16,23,10,428
binding,25,31,13,881
bindingdialect,18,34,10,562
bio_src,51,62,13,700
bio_tgt,47,57,12,724
BippoMall,10,10,9,466
Bitbucketmgr,10,11,9,366
BlockClassBase,12,17,13,814
blockDomain,33,63,11,657
bluexml,272,391,22,1604
BMM,80,155,13,838
bmmOmg,132,358,17,1307
Bnl,3,2,9,411
bodymodel,57,102,11,631
BON,66,117,13,691
bonide,63,83,13,676
bonide_PandO,83,133,12,1002
BONModel_EMF,83,133,14,922
Book,67,90,13,771
books,8,8,9,477
bookStore,32,49,11,486
bool,13,22,9,466
BooleanExpressions,26,37,9,407
bootstrap,46,74,10,657
Bossa,318,510,25,2147
bowling,21,28,9,382
box,55,76,13,694
BoxMM,29,58,10,501
bpeldiag,5,3,10,442
BPM,13,18,10,420
bpmn,107,195,15,1078
bpmn20,491,872,36,3501
bpmn20di,34,46,13,661
bpmn20exec,11,12,12,312
bpmn20_ttc,633,1146,42,4385
bpmndi,35,42,13,1860
bpsim,197,291,20,1578
BQL,23,34,10,454
BrnHandlers,361,532,26,2352
BrokerDSL,260,259,17,826
Bugzilla,13,11,9,459
Build,13,12,10,411
BuildDSL,13,16,10,467
builder,31,50,14,638
building,182,225,45,11664
builtins,21,16,9,419
BundleProject,104,124,15,948
business,72,136,13,743
BusinessDomainDsl,91,149,15,1010
BusinessEntityModel,19,36,10,461
BusinessObjectDsl,22,31,9,562
BusinessProcessModel,44,87,12,680
Byteman,126,199,16,1024
bz377606,9,9,9,455
C,11,18,10,395
cache_model,19,19,11,573
CADM,106,210,15,973
Cal,210,354,22,1435
calc,51,82,10,678
Calendar,31,42,13,423
caltrop,68,97,49,1298
camel-spring,1584,2633,145,10754
canopen,958,1314,60,6074
canvas,14,20,11,359
CaPtah,32,51,10,482
capua,40,78,12,674
car,13,21,8,452
CardTemplate,11,13,10,440
carnot,499,928,73,3846
carrental,22,24,9,384
Cars,22,26,9,386
cartesianCoordinateSystem,27,41,8,359
cascadenotall,17,23,10,353
catalog,26,31,10,380
caz,28,41,14,655
cbe,90,110,16,839
CD,38,61,11,379
CDE,15,22,9,337
cdfg,80,136,12,689
CDPSM,415,628,35,2812
CellCore,13,21,9,408
CellEvol,3,2,57,411
CellInit,3,2,8,472
CEPMeta,23,28,12,737
cf,45,127,15,1289
CFG,15,28,10,364
cgmodel,162,307,18,1442
CharacterScript,65,84,10,665
checklist,25,25,9,427
chess,48,64,13,380
ChocoModel,52,81,10,623
ChooseEditor,72,172,16,688
cim,1167,1454,59,6144
CIM14,3290,5293,219,12303
CIM15,4371,7722,285,13730
CIMLevelZero,1167,1454,53,6060
cinematic,76,130,14,689
city1,15,18,11,246
city2,13,16,10,316
cityfurniture,24,24,33,5978
citygml,62,74,36,11985
cityobjectgroup,39,41,33,10731
CL,90,118,13,1352
claim,19,25,11,342
Class,1,0,45,222
ClassDiagram,42,63,11,375
classDomain,41,71,11,554
ClassicModels,77,120,12,579
classification,16,18,10,341
ClassMM,19,27,9,330
ClassModel,76,112,26,557
class_diagramm,49,72,32,406
class_diagramm_simple,17,16,10,265
class_diagramm_tgg_rule,22,21,9,401
client,84,91,13,641
Clientes,26,30,9,408
closures,8,8,9,194
cloud,8,9,10,188
CloudML,63,102,12,542
cm,54,72,12,559
cmd,24,35,10,368
cmengine,106,195,18,880
CML,1,0,7,490
cmsl,149,183,35,678
cmt.owl,88,204,15,721
Coaster,28,30,10,338
COBOL,64,86,11,546
Cocus.owl,164,345,18,1262
codeAssistStruts,58,74,13,591
codesyncjava,41,38,11,408
codesyncxml,7,11,9,419
Collaborations_Interactions_UML,48,101,10,587
CollaborativeMDEProcess,33,44,10,379
collaviz,43,66,12,376
collection,22,24,11,1026
com.ibm.commerce.catalog.facade.datatypes,702,947,109,7698
com.ibm.commerce.content.facade.datatypes,395,545,65,5294
com.ibm.commerce.contract.facade.datatypes,41,54,37,6383
com.ibm.commerce.foundation.datatypes,530,586,60,6112
com.ibm.commerce.giftcenter.facade.datatypes,129,158,42,13913
com.ibm.commerce.infrastructure.facade.datatypes,125,167,40,13823
com.ibm.commerce.installment.facade.datatypes,140,187,43,4424
com.ibm.commerce.inventory.facade.datatypes,132,161,52,6402
com.ibm.commerce.marketing.facade.datatypes,563,740,69,10937
com.ibm.commerce.member.datatypes,74,83,32,12181
com.ibm.commerce.member.facade.datatypes,337,431,48,6443
com.ibm.commerce.oagis9.datatypes.codelists,282,281,17,1654
com.ibm.commerce.oagis9.datatypes,2361,3760,220,8455
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,19,1754
com.ibm.commerce.order.facade.datatypes,464,583,56,6752
com.ibm.commerce.payment.datatypes,219,289,40,4337
com.ibm.commerce.price.facade.datatypes,290,394,56,7982
com.ibm.commerce.promotion.facade.datatypes,140,174,45,4498
com.ibm.commerce.search.facade.datatypes,56,74,36,4092
com.ibm.commerce.store.facade.datatypes,82,104,37,4229
com.ibm.commerce.subscription.facade.datatypes,75,99,40,5198
com.ibm.commerce.wallet.facade.datatypes,121,165,39,4588
ComBE,67,89,10,725
ComDiag,14,23,9,374
Common,18,25,9,335
commonarchivecore,50,85,17,1858
CommonModeling,22,31,10,597
Company,59,86,10,703
CompanyStructure,15,21,9,332
compiler,33,42,10,344
CompleteGUIdancerComponentHierarchy,62,74,11,601
completemodel,18,18,10,330
CompleteOCLCST,41,56,11,561
component.bean,8,8,8,310
component.bpel,9,9,10,301
component.camel,14,16,19,4089
component.camel.quartz,15,16,10,766
component.camel.sql,17,18,10,751
component.clojure,8,8,11,290
component.common.selector,17,20,12,748
Component,8,7,11,307
component.hornetq,64,72,12,832
component.http,30,34,11,826
component.jca,54,75,12,926
component.remote,7,7,8,326
component.resteasy,29,33,12,784
component.soap,62,79,13,1049
componentCore,36,45,11,337
componentMapping,26,30,8,385
componentmodel,33,32,12,567
components,39,59,10,575
ComponentUML,1,0,10,338
component_instantiation,33,36,10,319
compose,48,79,11,568
compositeForm,26,39,12,991
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,9,582
concat,5,4,9,286
conceptmap,16,28,8,325
conceptmodel,12,16,9,360
ConcreteUI,24,21,9,442
ConditionModel,27,42,9,339
conference,20,33,10,338
Conference.owl,283,586,23,2165
Config,24,29,9,301
config.switchyard,103,141,12,865
config.transform,30,35,11,790
config.validate,28,34,9,761
configurator,32,45,10,374
confious.owl,377,779,32,2950
confOf.owl,433,876,28,3517
ConnectionErrors,8,8,10,514
Connectivity,132,253,240,1123
connector-configuration,9,9,9,306
constraint,8,10,8,319
ConstraintPuzzler,29,56,10,377
Constraints,32,54,10,439
Contact,12,19,10,326
contacts,24,25,10,328
Content,69,104,11,597
contentfwk,345,662,27,2211
context,52,58,10,536
Contract,23,27,9,334
control,116,208,14,888
controller,8,8,7,344
ControllerUML,1,0,7,295
controlMinimal,9,10,10,288
COOPNMetaModel,440,951,34,2862
Copy of component.camel,254,314,35,5702
Copy of library,21,33,9,307
Copy of Product,32,63,9,560
cor,16,14,10,565
CORBAComponent,39,83,11,654
core,24,32,11,963
CoreDsl,182,261,15,1090
CoreThemes,71,69,12,362
CoroScore,82,106,13,594
Courses,21,24,9,307
cp1model,30,41,9,335
cp2model,22,31,9,301
cp3model,21,40,9,352
cpc,17,22,9,301
CPL,91,138,13,802
cplfm,41,67,13,527
CPNDefinition,16,23,9,291
CpnDsl,16,15,9,299
CPP,1,0,7,302
CPR,1,0,7,336
CPSM,369,647,29,2764
CPSMnested,368,646,26,2652
Cristal,18,33,9,322
crosswalk,140,211,16,1085
crossx,22,30,13,314
crs_dr.owl,460,935,36,3803
CSharp,42,63,11,512
CSM,40,84,9,545
CSS,66,63,10,608
CssDsl,80,120,15,585
CssExtDsl,89,140,15,590
CST,10,13,8,267
csv,47,62,11,533
CSVML,50,67,9,543
ctx,29,53,9,340
cucumberfeature,78,113,12,643
customer,33,38,10,654
customerBehaviour,37,54,11,349
customers,13,13,8,299
customsandwich,15,14,10,300
CWDataBase,10,10,9,290
CWM,766,1519,82,5490
CWMCore,37,76,13,525
CWMRelationalData,1,0,8,265
CXF,83,91,13,790
c_sharp,436,803,29,2648
DAO,17,27,9,414
Daos,15,18,9,273
DaoTypes,30,39,9,486
data,136,266,20,1864
database,97,158,14,800
database_tgg_rule,25,24,9,535
DataContractDsl,63,115,10,663
DataMining,115,180,20,2971
dataset,80,96,15,558
DataType,1,0,6,271
datatypes,23,36,11,281
daum,96,140,16,742
DawnGenModel.emf,7,4,7,284
DB,44,50,12,506
db2emf,1,0,6,299
dbitem,89,88,11,572
dbl,319,605,24,2460
Dbmodel,144,172,14,792
dbprice,5,4,7,254
dbschema,51,59,10,511
dc,16,15,10,300
Dc6,28,38,7,352
ddic,148,168,18,1064
DdlDsl,82,129,11,780
debug,8,7,9,279
decobat,94,102,15,751
DecoraDsl,108,170,13,790
DefaultName,183,230,16,1045
DefaultName1,18,26,9,303
definition,63,83,12,526
definitions,40,53,9,548
demo,19,23,10,275
Demo1,16,21,8,271
dependencies,50,70,11,505
DependenciesDsl,22,24,8,273
dependency,24,38,10,309
DependencyChain,36,49,10,511
DependencyDsl,44,55,9,564
depgraph,58,87,10,653
Deployment,13,18,10,290
DeploymentReport,141,205,17,1018
derby,4,3,8,271
description,240,416,20,1552
descriptor,33,47,10,484
design2d,6,7,10,285
designNotes,6,5,10,266
DesignPatterns,65,69,13,760
DetailView,132,174,15,997
DeviceModelingLanguage,160,277,16,1104
DFA,95,106,10,543
dgraph,14,27,9,273
DGS,68,92,11,540
di1,49,59,12,723
diagnostic,12,13,10,324
diagram,3,2,11,384
diagramCompare,10,15,8,290
DiagramInterchange,75,133,15,749
diagramrt,32,55,9,502
DialogScript,110,167,17,790
die,22,26,9,262
Dime,155,245,17,1055
directives,38,62,11,497
directory,95,119,22,606
discovery,25,28,11,477
DiVA,123,219,15,972
DiVA_visitor,127,230,16,1441
DMDL,96,125,13,552
doc,84,114,13,762
DocBook,387,560,29,2637
docbuilder,26,40,9,555
DocCompiler,56,112,12,827
doctrine,173,268,18,1083
document,38,59,13,905
documentation,26,41,11,309
DoDAF-OV5,111,201,17,799
DoDAF-SV4,126,241,13,994
DoDAF-SV5,104,203,16,814
DoDAF,153,309,14,1101
dom,2,1,7,309
Domain,75,81,14,352
Domainmodel,24,32,9,271
DomDsl,360,558,23,2182
Dot,15,24,8,273
DotNET_SystemReflection,1,0,8,262
downloadSiteSchema,28,39,9,511
dp,23,42,12,362
dpd,56,72,11,642
Droid,250,414,24,1583
drools,32,38,10,472
drules,30,34,9,291
ds,126,154,15,1001
Dsl,187,317,22,1361
dsl15926,46,90,12,534
DslECharts,97,140,12,766
DSLModel,39,75,10,559
DSLTrans,100,166,13,767
DSML,82,122,12,723
DTD,104,167,14,755
dtdsl,18,20,9,274
DTInfo,27,32,10,291
dtmc,27,55,10,318
DTMP,1,0,6,314
dummy,20,30,8,402
DuplicationDetection,18,22,12,300
DXF,12,16,8,278
dynamics,866,1190,51,4786
dynamicui,8,9,8,246
e2,42,56,9,503
e4modelextension,6,6,8,285
EAI,11,15,9,265
eballing,124,131,16,625
EBC,29,28,9,285
ebnfmm,24,43,10,280
ebXML,94,162,15,755
EcdarText,247,447,19,1746
eclectic.frontend,431,772,29,2625
eclipsecon,35,47,10,337
EclipseLaunchConfigurations,19,32,9,333
eclipselink_orm,514,810,33,3190
EclipsePlugIn,35,57,11,482
ecorebinding,41,82,13,528
edas.owl,592,1192,37,5616
edatatypeColumn,6,5,9,254
editor,433,703,26,2596
editutil,38,37,8,298
EDP,44,68,10,487
education,15,20,8,319
EEFGen,34,44,9,487
efactory,46,65,11,476
efeature,7,6,8,249
EG,20,42,8,265
egis,13,17,9,262
ej-ast,272,521,22,2031
eJava,18,22,8,473
ejb,158,233,15,1502
ekaw.owl,670,1370,46,6861
electrical,17,31,10,252
element,3,2,10,420
elementRegistry,17,20,9,279
Elf,14,17,9,244
elrGrammar,32,51,9,475
em,26,25,11,285
embedded,18,22,8,316
embeddedid,7,7,9,258
emf,53,88,14,487
emf.uuid.library.example,11,16,10,246
emfacade,74,113,88,1059
emffrag,21,22,8,279
emffrag_internal,7,6,9,281
emfgenbug,7,6,7,303
emfprofileapplication,15,19,9,375
emftasks,33,36,10,287
emftools,11,11,10,287
EMOF,53,103,13,500
Employee,19,35,10,279
enactment,17,19,9,244
Entities,21,29,8,292
Entity,13,20,8,258
EntityDefinition,56,79,12,543
EntityLang,15,22,8,258
entityNote,3,2,9,232
entityrelation,40,66,10,469
enum,4,4,8,234
EnumLiterals,7,6,7,263
Enumliterals2,9,9,9,281
environment,96,176,13,800
eocl,3,2,9,364
Epatch,51,75,9,496
epc,37,79,9,497
Epk,62,119,11,513
Epla2,25,40,9,279
epn,133,199,15,959
epo2,44,62,10,503
EQN,26,55,9,468
EqualMM,26,56,13,511
Equipment,419,672,41,2923
ER,13,17,8,237
Erdiagram,45,73,10,468
erlang,291,494,22,1815
errorannex,111,164,15,760
esb,277,365,18,1361
eshop,22,26,8,344
ESMF,405,703,29,2855
Eso,26,30,11,263
EssentialOCL,85,148,12,919
EssentialOCLCST,92,157,15,718
esx,2322,2425,124,7784
ETMap,19,22,10,390
ETPhys,47,60,10,474
etsl,83,90,10,523
etunit,33,39,10,499
eur,32,49,9,442
euz,38,64,9,612
evaluation,18,25,9,247
evaluationresult,10,10,8,234
EveAPIDBModel,634,691,34,4088
event,84,140,12,664
EventOrientedLanguage,96,171,12,751
EventPatternLanguage,88,130,12,798
events,27,39,8,447
evidence,8,8,11,598
evilsystem,43,74,9,475
evm,41,62,13,443
Evolution,31,55,8,428
evolved,23,52,9,475
example-ecore,6,7,7,245
example,23,42,9,302
ExampleEMF,17,28,8,258
ExampleInteractionModel,13,16,9,245
Exceptions,8,8,9,247
experiment,45,41,11,622
exporter,20,24,11,265
exportmodel,18,21,8,283
expr,12,13,8,303
ExprDemo,123,221,15,1024
EXPRESS,566,1164,38,3879
EXPRESSb,531,1066,35,3221
expression,10,10,7,238
expressions,64,99,14,652
ExSchema,17,24,9,245
ext,3,2,7,264
extended,3,3,10,585
extendedmodel,3,2,7,288
ExtendedPO,49,68,9,469
ExtendedPO2,44,62,9,442
ExtendedTypes,22,27,10,247
Extended_UML_Core_Package,36,58,8,431
extension-manifest,81,110,10,672
extension,5,4,8,269
extensionmodel,7,7,9,303
Extensions,7,8,7,363
extensionsmaple,5,3,8,249
externaldatasource,6,4,7,258
extjs,26,34,8,448
extlibrary,51,86,11,469
extractor,14,14,8,429
fabric3,48,60,10,474
faceletTaglib,25,33,8,272
faceletTaglib_2_0,114,169,14,1118
FacesConfig,601,907,37,3925
facet_definition,24,34,9,442
fact,75,103,11,1008
Families,10,11,9,234
family,18,25,8,264
FCM,128,151,15,928
featherweightjava,37,71,11,500
Feature,12,15,8,703
featureDiagram,40,77,10,487
FeatureDiagrams,31,56,9,468
featuremodel,38,56,9,448
Features,11,15,10,232
feature_old,73,124,12,666
Februar,11,15,9,264
FederationOffice,244,376,23,1385
felix,119,148,14,946
Fiber,37,52,8,442
fieldmapping,12,13,7,232
FieldSelection,12,15,9,247
FileHistory,12,13,8,234
filetransfer,22,22,8,265
filter,54,67,10,649
filtermodel,3,2,6,303
FilterSetup,37,83,15,587
Fin,63,82,10,500
FiniteStateMachine,23,50,13,469
Firewalll,16,20,8,237
fiw,5,4,9,232
FJ,52,86,13,456
fl,33,48,10,461
flat11,86,113,44,693
FlatQVT,416,837,47,10641
FlatSignalFlow,55,106,11,512
Flow,81,134,11,692
flowchart,56,99,10,500
flowcontrol,38,66,9,474
FlowDesigner,25,35,9,285
FlowDsl,45,57,9,498
FlowerDiagramNotation,58,116,14,554
FlowGraph,38,86,9,617
flow_concept,22,38,8,272
flow_edge,13,23,10,280
flow_noedge,9,14,6,259
FML,63,87,14,499
fmusim,28,41,11,280
fnmeta,36,47,11,491
Forge,98,111,13,732
form,34,39,9,285
format,9514,12936,596,42882
formatter,9,9,10,359
Forms,169,235,14,1139
formsembedded,4,3,8,218
formsextension,4,3,7,243
formsfamily,30,48,9,415
FormularMM,24,34,7,442
FoundationModel,168,221,16,1091
Fouroperation,13,18,7,311
fr.medieval.model,22,34,9,316
Fractal,96,149,13,718
FractalIdt,9,9,7,291
FractalItf,171,261,16,1063
frascati,50,55,9,467
freemarker,3,2,7,186
Freemind,80,103,12,618
frontend.attribution,30,50,9,309
frontend.chain,21,36,8,299
frontend.core,153,261,13,1023
frontend.imperative,21,29,8,301
frontend.koan,22,33,8,319
frontend.mappings,112,190,13,803
frontend.pat,28,44,8,403
frontend.qool,76,124,10,701
frontend.script,14,15,8,197
frontend.tao,38,65,9,356
fsa,14,24,7,303
fsm-noOpposite,20,29,8,300
fsm,20,35,9,351
fsml,6,7,7,226
fsm_with_ids,22,37,10,380
fUML,358,679,26,2326
Function,53,87,9,455
functions,23,38,7,308
furniture,30,41,11,333
futsal,75,115,11,566
FwitRequirementsModel,87,86,11,699
FXBean,38,47,8,348
fxg,516,666,29,2660
FXGraph,97,150,11,831
GACL,59,97,12,474
GAIA,55,90,9,463
gamelogic,90,142,12,699
games,11,14,7,185
gameserver,8,15,7,291
GameServerModel,38,72,8,374
gameworld,69,108,9,617
Gantt,52,60,10,458
Gatekeeper,172,241,14,1051
gautosar,362,627,25,2325
gbind,268,572,22,1920
gcomponent,107,169,12,757
Gdbsl,5,5,52,189
gedcoml,60,81,11,537
General,192,218,14,1081
generatedModel,15,23,8,383
generatedModel2,16,25,9,311
generatedplugin,34,36,10,340
generator2,3,2,6,181
GenericEditor,32,48,9,351
genericity_dsl,36,58,9,683
GenericOutline,21,32,11,365
generics,43,54,33,5935
Genesis,22,32,8,360
GenModel,186,240,15,1096
GenModel2,17,19,9,338
genotype,32,61,11,1187
Geographical,92,135,11,730
GeoTrans,1,0,8,203
germplasm,94,156,15,1907
GF,209,314,19,1337
Gherkin,39,59,10,465
GIS_Connectivity,375,573,25,2520
GitModel,33,51,18,3730
globalinfluenzamodel,7,6,7,194
Glproto,10,9,6,197
Glsl,160,277,18,1075
glucose,68,84,10,560
gmfgen,756,1141,42,4817
gmfgenext,63,76,14,587
gmfgraph,235,368,18,1379
gmfgraph_1.23,214,333,17,1366
gmfgraph_1.24,215,335,18,1266
gmfgraph_1.25,216,337,16,1260
gmfgraph_1.26,218,341,17,1418
gmfgraph_1.30,229,356,17,1477
gmfmap,155,259,15,1229
gmfmap_2007,139,232,14,1091
Golang,2321,2319,93,4591
GoModel,8,7,7,207
googleanalytics,4,3,9,217
gore,76,117,18,844
gpx,126,136,11,854
Gra2MoL,156,196,13,905
graal-featureextensions,4,3,8,314
graal,72,134,11,652
gradingsystem,29,39,9,322
Grafcet,1,0,7,306
grammar,28,43,11,362
graph,22,30,9,322
graphdef,111,156,12,799
GraphEditor,36,50,11,362
GraphEditorModel,13,19,9,270
GraphicalProcessEditorModel,20,31,9,467
graphics,22,34,9,364
graphiti,171,269,17,1066
GraphML,49,74,9,482
graphO,16,21,7,320
graphTransformation,56,108,11,554
GraphViewMapping,23,38,9,357
GraphViewStyle,12,12,7,353
GraphVizDot,45,64,8,375
Greetings,9,13,7,204
groundspeak,72,83,11,537
GSML,31,44,9,349
gsn,19,29,8,362
gsz,28,45,9,375
GUI,101,128,10,696
GuiceModules,15,19,8,402
GUIdancerComponentHierarchy,15,25,7,468
Guixdsl,9,11,7,193
GWPNV1,12,27,8,340
GWPNV2,22,53,7,324
GWPNV3,19,44,9,320
GWPNV4,20,45,7,320
GWPNV5,23,52,8,387
GXL,11,16,9,182
Hadoop,39,45,9,391
HAL,1,0,6,345
harmonica,25,32,10,334
HaxeDSL,41,57,9,333
hazard,61,69,11,479
hbauditing,25,26,8,349
hbmodel,50,53,10,505
Headline,3,2,8,270
hedl,42,66,9,599
Hello,5,5,8,216
HelloBuck,5,5,8,233
HelloInferrer,12,13,10,365
HelloJvmTypes,9,10,9,211
HelloScoping,12,16,8,203
HelloXbase,7,7,8,238
henshin,85,162,12,765
henshinlayout,21,24,7,359
hExample_1_RHS,5,5,9,214
hExample_3_RHS,4,3,8,185
hExample_4_LHS,4,3,7,213
hExample_4_RHS,3,2,8,213
hExample_6_LHS,13,17,8,244
hexfile,12,13,8,216
HierarchicalSignalFlow,1,0,7,401
HierarchicalStateMachine,60,131,12,661
highway,170,186,14,629
hipadaba,30,35,8,350
hivpredrt,36,41,10,377
Hm,359,435,22,2168
hockeyleague,78,99,10,497
HOOPL,17,25,7,344
house,44,70,10,369
HPROF,72,102,10,569
HSM,11,16,7,322
HTML,217,285,16,1216
HTTP,14,18,9,674
HybridAutomata,87,84,11,377
IAC,21,27,7,376
iaca,61,96,11,585
IAFlowGraph,12,14,9,550
iasted.owl,831,1703,58,2326
ICM,73,105,11,607
ID,8,8,7,234
idbag,4,3,7,241
idc,224,392,19,1461
identifiable,4,3,6,213
identification,16,25,7,401
idl,70,127,11,785
IDLMM,98,146,10,634
IdObjectsDsl,34,33,8,410
IEEE1471ConceptualModel,1,0,5,237
IEEE1471ViewpointM2,34,62,9,418
ifc2x3,4487,6350,303,10788
ifc2x3tc1,4497,6369,303,17384
IFC2X3_TC1,3351,5223,208,14609
IFC2X4_RC3,5117,7391,280,18625
IFConfiguration,72,118,11,838
IFML,124,214,13,836
ifStatement,25,35,9,341
Images,3,2,7,292
imgpro,106,141,12,674
imml,63,89,9,442
imperativeocl,81,107,10,1024
ImperativeOCLCS,68,88,9,591
implementation,18,20,8,304
ImpModLang,27,45,10,407
import,11,11,8,287
IMSTransactionMessage,1,0,6,288
in2,6,3,7,282
IncQueryXcore,8,8,7,334
indexer,12,14,9,504
infosystem,163,162,15,580
inheritancemapping,32,38,8,493
Initialization,11,13,8,291
inject,3,3,7,341
input,5,4,8,321
inputMetamodel,7,7,7,286
instance,98,155,17,3396
InstanceModel,21,38,9,472
Instances,11,11,8,306
instantiation,26,39,7,460
instantiationRecipe,6,6,8,317
Insurance,19,19,8,286
IntegrationOfOCL_ExpressionsInUML,42,58,9,483
Intent,37,47,7,438
interaction,40,73,8,498
InteriorPlanningLang,86,105,10,544
InternalSM,55,77,11,658
interpreter,4,3,8,371
inventory,54,100,10,533
IOI,20,27,9,273
iolist,161,203,35,1064
iplog,60,70,10,528
Iptables,45,58,10,487
ir,144,231,14,948
IRL,118,251,13,822
IsabelleProofProcess-v1.0.0.10,32,38,28,506
IsabelleProofProcess,32,38,9,489
it.matiuz.menumaker.model,21,21,8,314
itemlist,12,16,8,317
Izpack,272,286,17,1024
J2SE5,238,463,23,1653
jamopp,376,798,29,5623
Java-20040316,27,54,9,468
Java,373,794,29,5081
JAVA3,37,74,30,449
java5,297,574,25,2015
JavaAbstractSyntax,1,0,43,691
JavaBehavior4UML,11,10,8,257
javaforms,3,2,8,257
javaformscodegen,2,1,29,286
JavaFXAntTask,139,166,17,857
javalogtrace,3,2,9,434
JavaProject,31,49,8,419
javaproperties,8,8,8,257
JavaSource,13,22,9,232
JavaTypes,4,3,8,252
JavaVMTypes,118,212,14,974
javaz,58,78,10,500
java_templates,85,84,10,720
jaxrpcmap,87,107,12,867
jBPM5Extensions,26,28,12,449
jca,80,98,10,838
jdsl,48,62,10,468
jdt,11,11,9,258
JDTAST,92,140,11,1148
jedihelp,26,26,9,313
JenaRules,41,63,10,409
Jess,126,236,14,952
jex,60,94,10,490
JKind,129,181,13,731
Jnario,24,34,9,445
joblet,7,7,9,572
jobtool,31,41,9,461
JourneyModel,88,95,10,499
jpa-mixed,15,16,8,281
JPas,60,86,9,546
jpdl32,347,491,22,2151
js,11,14,9,441
jsflibraryregistry,24,31,8,449
jsm,142,281,17,1053
json,19,26,9,258
jsp,15,16,9,447
jtemplates,5,3,8,250
junit,21,33,8,274
Junitresult,48,60,10,422
JWTMetaModel,124,218,13,895
kaom,27,40,9,259
Kappa,61,89,15,512
Karel,57,81,10,512
KarteikastenSystem,40,58,9,448
kdm-09-05-23,671,1232,51,3857
kdm-modisco,683,1264,46,4125
KDM,671,1232,48,3852
KDMSimplified,48,98,10,468
kermeta,278,543,24,2007
kermeta_java,197,378,20,1490
