model,nodes,edges,time,mem
calc,51,82,8,520
Calendar,31,42,8,280
caltrop,68,97,84,1079
camel-spring,1584,2633,77,10725
canopen,958,1314,44,5907
canvas,14,20,7,256
CaPtah,32,51,7,285
capua,40,78,7,512
car,13,21,6,269
CardTemplate,11,13,8,253
carnot,499,928,34,3804
carrental,22,24,8,263
Cars,22,26,7,275
cartesianCoordinateSystem,27,41,7,267
cascadenotall,17,23,8,252
catalog,26,31,7,267
caz,28,41,10,481
cbe,90,110,9,762
CD,38,61,7,488
CDE,15,22,6,251
cdfg,80,136,8,533
CDPSM,415,628,23,2832
CellCore,13,21,6,252
CellEvol,3,2,24,244
CellInit,3,2,6,249
CEPMeta,23,28,9,465
cf,45,127,13,1075
CFG,15,28,8,256
cgmodel,162,307,17,1252
CharacterScript,65,84,7,531
checklist,25,25,7,277
chess,48,64,7,512
ChocoModel,52,81,7,517
ChooseEditor,72,172,10,567
cim,1167,1454,43,5892
CIM14,3290,5293,176,10111
CIM15,4371,7722,279,15884
CIMLevelZero,1167,1454,41,5881
cinematic,76,130,11,609
city1,15,18,7,231
city2,13,16,8,231
cityfurniture,24,24,29,3495
citygml,62,74,40,4927
cityobjectgroup,39,41,29,10776
CL,90,118,11,1352
claim,19,25,7,269
Class,1,0,19,269
ClassDiagram,42,63,8,498
classDomain,41,71,7,664
ClassicModels,77,120,8,645
classification,16,18,7,222
ClassMM,19,27,6,240
ClassModel,76,112,9,626
class_diagramm,49,72,9,432
class_diagramm_simple,17,16,9,222
class_diagramm_tgg_rule,22,21,6,272
client,84,91,11,490
Clientes,26,30,24,245
closures,8,8,6,222
cloud,8,9,8,222
CloudML,63,102,9,510
cm,54,72,9,432
cmd,24,35,10,385
cmengine,106,195,14,859
CML,1,0,8,385
cmsl,149,183,10,719
cmt.owl,88,204,9,840
Coaster,28,30,8,239
COBOL,64,86,8,463
Cocus.owl,164,345,14,1331
codeAssistStruts,58,74,12,626
codesyncjava,41,38,8,245
codesyncxml,7,11,8,221
Collaborations_Interactions_UML,48,101,11,483
CollaborativeMDEProcess,33,44,7,412
collaviz,43,66,9,408
collection,22,24,11,899
com.ibm.commerce.catalog.facade.datatypes,702,947,65,12206
com.ibm.commerce.content.facade.datatypes,395,545,51,15882
com.ibm.commerce.contract.facade.datatypes,41,54,34,3872
com.ibm.commerce.foundation.datatypes,530,586,48,4830
com.ibm.commerce.giftcenter.facade.datatypes,129,158,39,5060
com.ibm.commerce.infrastructure.facade.datatypes,125,167,36,5074
com.ibm.commerce.installment.facade.datatypes,140,187,38,5041
com.ibm.commerce.inventory.facade.datatypes,132,161,41,6274
com.ibm.commerce.marketing.facade.datatypes,563,740,64,9452
com.ibm.commerce.member.datatypes,74,83,30,12255
com.ibm.commerce.member.facade.datatypes,337,431,45,6351
com.ibm.commerce.oagis9.datatypes.codelists,282,281,13,1286
com.ibm.commerce.oagis9.datatypes,2361,3760,150,8428
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,17,1685
com.ibm.commerce.order.facade.datatypes,464,583,49,7423
com.ibm.commerce.payment.datatypes,219,289,39,4196
com.ibm.commerce.price.facade.datatypes,290,394,56,7975
com.ibm.commerce.promotion.facade.datatypes,140,174,42,4459
com.ibm.commerce.search.facade.datatypes,56,74,34,4759
com.ibm.commerce.store.facade.datatypes,82,104,36,4118
com.ibm.commerce.subscription.facade.datatypes,75,99,38,5839
com.ibm.commerce.wallet.facade.datatypes,121,165,35,5061
ComBE,67,89,9,620
ComDiag,14,23,7,299
Common,18,25,6,317
commonarchivecore,50,85,12,1862
CommonModeling,22,31,7,316
Company,59,86,11,569
CompanyStructure,15,21,8,291
compiler,33,42,7,318
CompleteGUIdancerComponentHierarchy,62,74,8,573
completemodel,18,18,8,272
CompleteOCLCST,41,56,8,531
component.bean,8,8,7,275
component.bpel,9,9,5,275
component.camel,14,16,14,4023
component.camel.quartz,15,16,7,739
component.camel.sql,17,18,9,736
component.clojure,8,8,7,270
component.common.selector,17,20,6,499
Component,8,7,9,275
component.hornetq,64,72,11,793
component.http,30,34,10,755
component.jca,54,75,13,794
component.remote,7,7,7,275
component.resteasy,29,33,9,766
component.soap,62,79,10,1023
componentCore,36,45,8,315
componentMapping,26,30,7,291
componentmodel,33,32,10,318
components,39,59,9,531
ComponentUML,1,0,5,275
component_instantiation,33,36,8,307
compose,48,79,7,542
compositeForm,26,39,8,975
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,8,558
concat,5,4,7,275
conceptmap,16,28,8,291
conceptmodel,12,16,8,291
ConcreteUI,24,21,7,275
ConditionModel,27,42,7,291
conference,20,33,7,291
Conference.owl,283,586,18,2130
Config,24,29,8,315
config.switchyard,103,141,11,846
config.transform,30,35,7,778
config.validate,28,34,7,761
configurator,32,45,8,318
confious.owl,377,779,30,2922
confOf.owl,433,876,26,3520
ConnectionErrors,8,8,8,494
Connectivity,132,253,15,1108
connector-configuration,9,9,8,275
constraint,8,10,5,275
ConstraintPuzzler,29,56,7,290
Constraints,32,54,7,318
Contact,12,19,6,291
contacts,24,25,8,302
Content,69,104,11,589
contentfwk,345,662,30,2224
context,52,58,11,547
Contract,23,27,9,291
control,116,208,13,872
controller,8,8,5,275
ControllerUML,1,0,5,275
controlMinimal,9,10,8,274
COOPNMetaModel,440,951,29,2848
Copy of component.camel,254,314,31,5689
Copy of library,21,33,9,275
Copy of Product,32,63,10,508
cor,16,14,6,478
CORBAComponent,39,83,9,509
core,24,32,9,915
CoreDsl,182,261,14,1094
CoreThemes,71,69,9,341
CoroScore,82,106,9,558
Courses,21,24,8,275
cp1model,30,41,8,303
cp2model,22,31,7,275
cp3model,21,40,7,284
cpc,17,22,6,264
CPL,91,138,8,793
cplfm,41,67,7,515
CPNDefinition,16,23,7,264
CpnDsl,16,15,7,264
CPP,1,0,5,252
CPR,1,0,5,253
CPSM,369,647,22,2646
CPSMnested,368,646,22,2639
Cristal,18,33,7,284
crosswalk,140,211,13,1066
crossx,22,30,7,282
crs_dr.owl,460,935,29,3769
CSharp,42,63,8,529
CSM,40,84,8,520
CSS,66,63,8,549
CssDsl,80,120,12,554
CssExtDsl,89,140,10,592
CST,10,13,10,259
csv,47,62,9,529
CSVML,50,67,12,532
ctx,29,53,8,296
cucumberfeature,78,113,8,554
customer,33,38,7,285
customerBehaviour,37,54,7,307
customers,13,13,6,263
customsandwich,15,14,6,264
CWDataBase,10,10,9,261
CWM,766,1519,48,5450
CWMCore,37,76,8,452
CWMRelationalData,1,0,4,242
CXF,83,91,9,731
c_sharp,436,803,27,2622
DAO,17,27,7,435
Daos,15,18,7,237
DaoTypes,30,39,9,456
data,136,266,19,1644
database,97,158,11,750
database_tgg_rule,25,24,7,262
DataContractDsl,63,115,9,517
DataMining,115,180,20,2817
dataset,80,96,12,517
DataType,1,0,6,242
datatypes,23,36,7,259
daum,96,140,11,750
DawnGenModel.emf,7,4,6,242
DB,44,50,8,496
db2emf,1,0,4,242
dbitem,89,88,11,536
dbl,319,605,26,2449
Dbmodel,144,172,11,785
dbprice,5,4,6,242
dbschema,51,59,8,496
dc,16,15,6,262
Dc6,28,38,7,262
ddic,148,168,16,985
DdlDsl,82,129,14,730
debug,8,7,6,241
decobat,94,102,13,729
DecoraDsl,108,170,11,749
DefaultName,183,230,15,1067
DefaultName1,18,26,6,262
definition,63,83,12,517
definitions,40,53,9,476
demo,19,23,5,262
Demo1,16,21,9,263
dependencies,50,70,8,490
DependenciesDsl,22,24,10,262
dependency,24,38,10,262
DependencyChain,36,49,9,476
DependencyDsl,44,55,11,496
depgraph,58,87,13,496
Deployment,13,18,8,241
DeploymentReport,141,205,15,985
derby,4,3,6,242
description,240,416,16,1505
descriptor,33,47,8,475
design2d,6,7,5,241
designNotes,6,5,7,242
DesignPatterns,65,69,9,710
DetailView,132,174,11,791
DeviceModelingLanguage,160,277,11,1087
DFA,95,106,9,531
dgraph,14,27,7,242
DGS,68,92,10,516
di1,49,59,8,689
diagnostic,12,13,5,242
diagram,3,2,6,241
diagramCompare,10,15,7,242
DiagramInterchange,75,133,12,731
diagramrt,32,55,12,475
DialogScript,110,167,34,748
die,22,26,8,263
Dime,155,245,14,1005
directives,38,62,8,476
directory,95,119,11,537
discovery,25,28,8,262
DiVA,123,219,13,985
DiVA_visitor,127,230,16,1423
DMDL,96,125,13,537
doc,84,114,11,709
DocBook,387,560,31,2601
docbuilder,26,40,9,262
DocCompiler,56,112,9,689
doctrine,173,268,19,1024
document,38,59,11,870
documentation,26,41,8,262
DoDAF-OV5,111,201,10,769
DoDAF-SV4,126,241,14,984
DoDAF-SV5,104,203,12,771
DoDAF,153,309,16,1108
dom,2,1,6,241
Domain,75,81,10,323
Domainmodel,24,32,9,262
DomDsl,360,558,26,2191
Dot,15,24,8,242
DotNET_SystemReflection,1,0,5,241
downloadSiteSchema,28,39,9,456
dp,23,42,8,263
dpd,56,72,10,496
Droid,250,414,16,1557
drools,32,38,7,455
drules,30,34,8,262
ds,126,154,16,962
Dsl,187,317,17,1365
dsl15926,46,90,9,496
DslECharts,97,140,14,750
DSLModel,39,75,8,476
DSLTrans,100,166,12,750
DSML,82,122,11,710
DTD,104,167,12,745
dtdsl,18,20,6,263
DTInfo,27,32,8,262
dtmc,27,55,9,283
DTMP,1,0,7,222
dummy,20,30,8,262
DuplicationDetection,18,22,7,263
DXF,12,16,8,242
dynamics,866,1190,45,4792
dynamicui,8,9,7,239
e2,42,56,7,496
e4modelextension,6,6,8,242
EAI,11,15,8,242
eballing,124,131,11,578
EBC,29,28,6,262
ebnfmm,24,43,7,262
ebXML,94,162,12,745
EcdarText,247,447,18,1742
eclectic.frontend,431,772,23,2621
eclipsecon,35,47,6,282
EclipseLaunchConfigurations,19,32,6,262
eclipselink_orm,514,810,27,3040
EclipsePlugIn,35,57,6,475
ecorebinding,41,82,9,496
edas.owl,592,1192,35,5599
edatatypeColumn,6,5,7,227
editor,433,703,23,2593
editutil,38,37,8,264
EDP,44,68,10,471
education,15,20,9,247
EEFGen,34,44,7,471
efactory,46,65,7,469
efeature,7,6,5,225
EG,20,42,8,266
egis,13,17,7,229
ej-ast,272,521,18,1982
eJava,18,22,7,435
ejb,158,233,18,1174
ekaw.owl,670,1370,43,6881
electrical,17,31,7,255
element,3,2,7,419
elementRegistry,17,20,8,252
Elf,14,17,9,251
elrGrammar,32,51,8,459
em,26,25,7,250
embedded,18,22,7,255
embeddedid,7,7,8,233
emf,53,88,12,480
emf.uuid.library.example,11,16,7,245
emfacade,74,113,165,1060
emffrag,21,22,7,250
emffrag_internal,7,6,7,233
emfgenbug,7,6,7,233
emfprofileapplication,15,19,9,233
emftasks,33,36,9,268
emftools,11,11,7,233
EMOF,53,103,11,493
Employee,19,35,6,270
enactment,17,19,6,250
Entities,21,29,6,255
Entity,13,20,7,250
EntityDefinition,56,79,10,480
EntityLang,15,22,6,250
entityNote,3,2,5,233
entityrelation,40,66,7,470
enum,4,4,5,233
EnumLiterals,7,6,6,233
Enumliterals2,9,9,6,233
environment,96,176,12,734
eocl,3,2,7,233
Epatch,51,75,8,493
epc,37,79,8,459
Epk,62,119,8,492
Epla2,25,40,6,270
epn,133,199,13,956
epo2,44,62,9,481
EQN,26,55,8,458
EqualMM,26,56,8,458
Equipment,419,672,24,2890
ER,13,17,6,233
Erdiagram,45,73,10,470
erlang,291,494,17,1802
errorannex,111,164,10,752
esb,277,365,17,1315
eshop,22,26,6,250
ESMF,405,703,22,2723
Eso,26,30,8,250
EssentialOCL,85,148,10,892
EssentialOCLCST,92,157,10,717
esx,2322,2425,64,7697
ETMap,19,22,6,368
ETPhys,47,60,9,438
etsl,83,90,8,494
etunit,33,39,8,438
eur,32,49,8,421
euz,38,64,12,610
evaluation,18,25,8,228
evaluationresult,10,10,7,233
EveAPIDBModel,634,691,35,4071
event,84,140,9,680
EventOrientedLanguage,96,171,12,701
EventPatternLanguage,88,130,9,680
events,27,39,10,422
evidence,8,8,9,575
evilsystem,43,74,12,457
evm,41,62,9,435
Evolution,31,55,8,421
evolved,23,52,6,250
example-ecore,6,7,6,233
example,23,42,9,249
ExampleEMF,17,28,7,233
ExampleInteractionModel,13,16,7,249
Exceptions,8,8,8,227
experiment,45,41,8,609
exporter,20,24,8,233
exportmodel,18,21,6,250
expr,12,13,5,233
ExprDemo,123,221,11,886
EXPRESS,566,1164,30,3880
EXPRESSb,531,1066,29,3330
expression,10,10,7,233
expressions,64,99,8,625
ExSchema,17,24,7,233
ext,3,2,6,233
extended,3,3,6,575
extendedmodel,3,2,6,232
ExtendedPO,49,68,8,458
ExtendedPO2,44,62,6,438
ExtendedTypes,22,27,9,227
Extended_UML_Core_Package,36,58,8,439
extension-manifest,81,110,9,683
extension,5,4,6,233
extensionmodel,7,7,6,233
Extensions,7,8,6,233
extensionsmaple,5,3,6,232
externaldatasource,6,4,7,233
extjs,26,34,8,421
extlibrary,51,86,9,452
extractor,14,14,6,404
fabric3,48,60,8,438
faceletTaglib,25,33,9,250
faceletTaglib_2_0,114,169,13,1063
FacesConfig,601,907,33,3904
facet_definition,24,34,7,421
fact,75,103,11,812
Families,10,11,8,233
family,18,25,7,233
FCM,128,151,11,886
featherweightjava,37,71,9,458
Feature,12,15,8,592
featureDiagram,40,77,7,457
FeatureDiagrams,31,56,8,438
featuremodel,38,56,7,457
Features,11,15,8,230
feature_old,73,124,12,646
Februar,11,15,6,232
FederationOffice,244,376,18,1393
felix,119,148,12,886
Fiber,37,52,8,457
fieldmapping,12,13,8,250
FieldSelection,12,15,6,227
FileHistory,12,13,6,250
filetransfer,22,22,7,232
filter,54,67,10,627
filtermodel,3,2,6,233
FilterSetup,37,83,10,439
Fin,63,82,9,458
FiniteStateMachine,23,50,6,421
Firewalll,16,20,7,233
fiw,5,4,6,230
FJ,52,86,10,458
fl,33,48,9,438
flat11,86,113,13,683
FlatQVT,416,837,35,10596
FlatSignalFlow,55,106,10,485
Flow,81,134,10,681
flowchart,56,99,8,480
flowcontrol,38,66,9,460
FlowDesigner,25,35,8,265
FlowDsl,45,57,7,448
FlowerDiagramNotation,58,116,10,485
FlowGraph,38,86,8,460
flow_concept,22,38,9,240
flow_edge,13,23,7,240
flow_noedge,9,14,9,241
FML,63,87,10,484
fmusim,28,41,8,266
fnmeta,36,47,9,449
Forge,98,111,10,691
form,34,39,8,254
format,9514,12936,519,45932
formatter,9,9,7,389
Forms,169,235,13,1133
formsembedded,4,3,5,241
formsextension,4,3,7,241
formsfamily,30,48,8,435
FormularMM,24,34,8,268
FoundationModel,168,221,12,954
Fouroperation,13,18,6,232
fr.medieval.model,22,34,7,357
Fractal,96,149,12,762
FractalIdt,9,9,7,207
FractalItf,171,261,16,1008
frascati,50,55,9,432
freemarker,3,2,9,199
Freemind,80,103,12,591
frontend.attribution,30,50,9,408
frontend.chain,21,36,10,357
frontend.core,153,261,18,1091
frontend.imperative,21,29,10,210
frontend.koan,22,33,6,221
frontend.mappings,112,190,12,794
frontend.pat,28,44,8,368
frontend.qool,76,124,9,592
frontend.script,14,15,7,209
frontend.tao,38,65,11,400
fsa,14,24,8,210
fsm-noOpposite,20,29,6,208
fsm,20,35,7,368
fsml,6,7,7,210
fsm_with_ids,22,37,9,368
fUML,358,679,24,2220
Function,53,87,8,391
functions,23,38,9,396
furniture,30,41,8,374
futsal,75,115,10,591
FwitRequirementsModel,87,86,9,571
FXBean,38,47,9,389
fxg,516,666,24,2574
FXGraph,97,150,11,750
GACL,59,97,11,434
GAIA,55,90,7,548
gamelogic,90,142,12,603
games,11,14,6,207
gameserver,8,15,8,209
GameServerModel,38,72,8,368
gameworld,69,108,11,592
Gantt,52,60,9,445
Gatekeeper,172,241,15,1008
gautosar,362,627,24,2365
gbind,268,572,18,1878
gcomponent,107,169,10,750
Gdbsl,5,5,23,210
gedcoml,60,81,8,400
General,192,218,18,999
generatedModel,15,23,6,209
generatedModel2,16,25,8,357
generatedplugin,34,36,9,390
generator2,3,2,7,199
GenericEditor,32,48,7,387
genericity_dsl,36,58,10,674
GenericOutline,21,32,9,396
generics,43,54,31,4670
Genesis,22,32,7,222
GenModel,186,240,18,1090
GenModel2,17,19,7,222
genotype,32,61,12,1058
Geographical,92,135,12,630
GeoTrans,1,0,6,212
germplasm,94,156,13,1827
GF,209,314,15,1283
Gherkin,39,59,7,393
GIS_Connectivity,375,573,21,2515
GitModel,33,51,13,3639
globalinfluenzamodel,7,6,5,211
Glproto,10,9,7,220
Glsl,160,277,13,1100
glucose,68,84,11,598
gmfgen,756,1141,33,4719
gmfgenext,63,76,10,550
gmfgraph,235,368,15,1375
gmfgraph_1.23,214,333,17,1327
gmfgraph_1.24,215,335,16,1331
gmfgraph_1.25,216,337,18,1350
gmfgraph_1.26,218,341,18,1334
gmfgraph_1.30,229,356,15,1382
gmfmap,155,259,15,1092
gmfmap_2007,139,232,13,982
Golang,2321,2319,75,4654
GoModel,8,7,7,238
googleanalytics,4,3,5,227
gore,76,117,10,927
gpx,126,136,10,940
Gra2MoL,156,196,10,836
graal-featureextensions,4,3,6,226
graal,72,134,20,618
gradingsystem,29,39,7,398
Grafcet,1,0,5,226
grammar,28,43,9,393
graph,22,30,7,238
graphdef,111,156,12,768
GraphEditor,36,50,8,387
GraphEditorModel,13,19,6,239
GraphicalProcessEditorModel,20,31,6,239
graphics,22,34,9,399
graphiti,171,269,18,1008
GraphML,49,74,9,423
graphO,16,21,7,236
graphTransformation,56,108,9,572
GraphViewMapping,23,38,9,387
GraphViewStyle,12,12,8,387
GraphVizDot,45,64,9,399
Greetings,9,13,6,238
groundspeak,72,83,10,605
GSML,31,44,8,393
gsn,19,29,8,386
gsz,28,45,7,399
GUI,101,128,13,618
GuiceModules,15,19,6,386
GUIdancerComponentHierarchy,15,25,7,387
Guixdsl,9,11,7,239
GWPNV1,12,27,8,239
GWPNV2,22,53,6,399
GWPNV3,19,44,9,384
GWPNV4,20,45,7,399
GWPNV5,23,52,8,387
GXL,11,16,7,238
Hadoop,39,45,8,387
HAL,1,0,5,375
harmonica,25,32,8,387
HaxeDSL,41,57,9,406
hazard,61,69,10,399
hbauditing,25,26,6,398
hbmodel,50,53,8,535
Headline,3,2,6,226
hedl,42,66,12,547
Hello,5,5,6,227
HelloBuck,5,5,6,226
HelloInferrer,12,13,7,238
HelloJvmTypes,9,10,6,224
HelloScoping,12,16,6,239
HelloXbase,7,7,7,226
henshin,85,162,15,744
henshinlayout,21,24,7,239
hExample_1_RHS,5,5,6,239
hExample_3_RHS,4,3,7,226
hExample_4_LHS,4,3,7,221
hExample_4_RHS,3,2,5,226
hExample_6_LHS,13,17,5,239
hexfile,12,13,9,239
HierarchicalSignalFlow,1,0,8,226
HierarchicalStateMachine,60,131,9,618
highway,170,186,13,680
hipadaba,30,35,8,387
hivpredrt,36,41,8,411
Hm,359,435,20,2159
hockeyleague,78,99,11,596
HOOPL,17,25,6,238
house,44,70,8,411
HPROF,72,102,10,605
HSM,11,16,6,239
HTML,217,285,15,1218
HTTP,14,18,7,680
HybridAutomata,87,84,9,457
IAC,21,27,7,250
iaca,61,96,8,547
IAFlowGraph,12,14,7,535
iasted.owl,831,1703,44,1866
ICM,73,105,8,603
ID,8,8,8,231
idbag,4,3,6,231
idc,224,392,16,1452
identifiable,4,3,6,231
identification,16,25,7,390
idl,70,127,10,762
IDLMM,98,146,10,666
IdObjectsDsl,34,33,9,411
IEEE1471ConceptualModel,1,0,7,220
IEEE1471ViewpointM2,34,62,7,407
ifc2x3,4487,6350,233,11324
ifc2x3tc1,4497,6369,262,11015
IFC2X3_TC1,3351,5223,199,7665
IFC2X4_RC3,5117,7391,275,9865
IFConfiguration,72,118,10,623
IFML,124,214,11,823
ifStatement,25,35,6,312
Images,3,2,6,299
imgpro,106,141,10,824
imml,63,89,9,527
imperativeocl,81,107,10,1017
ImperativeOCLCS,68,88,8,527
implementation,18,20,7,261
ImpModLang,27,45,8,272
import,11,11,6,286
IMSTransactionMessage,1,0,4,245
in2,6,3,7,251
IncQueryXcore,8,8,7,262
indexer,12,14,10,436
infosystem,163,162,11,577
inheritancemapping,32,38,7,437
Initialization,11,13,6,261
inject,3,3,6,261
input,5,4,5,275
inputMetamodel,7,7,6,272
instance,98,155,15,3317
InstanceModel,21,38,7,261
Instances,11,11,7,286
instantiation,26,39,7,263
instantiationRecipe,6,6,8,261
Insurance,19,19,6,272
IntegrationOfOCL_ExpressionsInUML,42,58,7,442
Intent,37,47,8,458
interaction,40,73,9,447
InteriorPlanningLang,86,105,10,502
InternalSM,55,77,11,447
interpreter,4,3,7,262
inventory,54,100,9,459
IOI,20,27,9,298
iolist,161,203,15,944
iplog,60,70,11,477
Iptables,45,58,13,448
ir,144,231,14,963
IRL,118,251,13,898
IsabelleProofProcess-v1.0.0.10,32,38,24,491
IsabelleProofProcess,32,38,11,479
it.matiuz.menumaker.model,21,21,6,299
itemlist,12,16,6,281
Izpack,272,286,15,908
J2SE5,238,463,19,1562
jamopp,376,798,29,5698
Java-20040316,27,54,6,425
Java,373,794,27,5014
JAVA3,37,74,7,426
java5,297,574,28,1993
JavaAbstractSyntax,1,0,21,827
JavaBehavior4UML,11,10,6,239
javaforms,3,2,6,232
javaformscodegen,2,1,5,231
JavaFXAntTask,139,166,11,749
javalogtrace,3,2,6,444
JavaProject,31,49,6,426
javaproperties,8,8,6,242
JavaSource,13,22,5,236
JavaTypes,4,3,6,254
JavaVMTypes,118,212,10,894
javaz,58,78,10,457
java_templates,85,84,12,701
jaxrpcmap,87,107,10,836
jBPM5Extensions,26,28,6,456
jca,80,98,11,825
jdsl,48,62,7,465
jdt,11,11,6,262
JDTAST,92,140,11,1241
jedihelp,26,26,7,276
JenaRules,41,63,9,468
Jess,126,236,11,906
jex,60,94,8,476
JKind,129,181,10,732
Jnario,24,34,6,439
joblet,7,7,8,589
jobtool,31,41,7,418
JourneyModel,88,95,8,478
jpa-mixed,15,16,8,221
JPas,60,86,8,476
jpdl32,347,491,20,2168
js,11,14,6,415
jsflibraryregistry,24,31,6,426
jsm,142,281,12,1099
json,19,26,6,265
jsp,15,16,7,415
jtemplates,5,3,7,265
junit,21,33,7,242
Junitresult,48,60,8,446
JWTMetaModel,124,218,10,893
kaom,27,40,8,257
Kappa,61,89,9,475
Karel,57,81,9,491
KarteikastenSystem,40,58,7,434
kdm-09-05-23,671,1232,33,3967
kdm-modisco,683,1264,36,4003
KDM,671,1232,32,3910
KDMSimplified,48,98,9,475
kermeta,278,543,20,2043
kermeta_java,197,378,16,1530
kernel,44,87,9,447
