model,nodes,edges,time,mem
BatchDsl,25,30,9,263
BD,20,29,8,264
BDDModel,34,50,9,297
Before,97,127,9,569
bf,28,39,7,301
BibTeX,140,139,13,810
BibTeX1.1,34,66,7,483
BIBTEXML,292,323,20,2030
bigpicture,16,23,8,263
binding,25,31,9,686
bindingdialect,18,34,8,275
bio_src,51,62,7,519
bio_tgt,47,57,9,501
BippoMall,10,10,7,245
Bitbucketmgr,10,11,8,246
BlockClassBase,12,17,8,448
blockDomain,33,63,9,483
bluexml,272,391,17,1643
BMM,80,155,12,755
bmmOmg,132,358,16,1060
Bnl,3,2,6,245
bodymodel,57,102,10,536
BON,66,117,8,536
bonide,63,83,11,519
bonide_PandO,83,133,11,553
BONModel_EMF,83,133,10,554
Book,67,90,9,529
books,8,8,8,245
bookStore,32,49,8,298
bool,13,22,10,245
BooleanExpressions,26,37,8,281
bootstrap,46,74,9,501
Bossa,318,510,20,2085
bowling,21,28,9,264
box,55,76,10,518
BoxMM,29,58,9,278
bpeldiag,5,3,7,265
BPM,13,18,9,263
bpmn,107,195,14,790
bpmn20,491,872,30,3296
bpmn20di,34,46,8,500
bpmn20exec,11,12,8,246
bpmn20_ttc,633,1146,34,4113
bpmndi,35,42,10,1731
bpsim,197,291,15,1355
BQL,23,34,7,281
BrnHandlers,361,532,22,2174
BrokerDSL,260,259,15,748
Bugzilla,13,11,7,263
Build,13,12,10,263
BuildDSL,13,16,6,262
builder,31,50,9,481
building,182,225,41,11520
builtins,21,16,9,266
BundleProject,104,124,10,795
business,72,136,9,548
BusinessDomainDsl,91,149,11,783
BusinessEntityModel,19,36,7,266
BusinessObjectDsl,22,31,8,273
BusinessProcessModel,44,87,9,512
Byteman,126,199,12,831
bz377606,9,9,14,254
C,11,18,8,266
cache_model,19,19,7,278
CADM,106,210,12,820
Cal,210,354,20,1373
calc,51,82,8,525
Calendar,31,42,6,298
caltrop,68,97,89,1076
camel-spring,1584,2633,83,10742
canopen,958,1314,49,5866
canvas,14,20,6,257
CaPtah,32,51,8,280
capua,40,78,8,505
car,13,21,10,251
CardTemplate,11,13,8,256
carnot,499,928,43,3782
carrental,22,24,9,269
Cars,22,26,7,280
cartesianCoordinateSystem,27,41,8,290
cascadenotall,17,23,8,257
catalog,26,31,8,269
caz,28,41,9,480
cbe,90,110,10,751
CD,38,61,10,493
CDE,15,22,8,256
cdfg,80,136,12,553
CDPSM,415,628,25,2691
CellCore,13,21,8,256
CellEvol,3,2,15,244
CellInit,3,2,8,238
CEPMeta,23,28,9,468
cf,45,127,12,1077
CFG,15,28,8,256
cgmodel,162,307,14,1339
CharacterScript,65,84,8,529
checklist,25,25,7,280
chess,48,64,10,303
ChocoModel,52,81,11,517
ChooseEditor,72,172,12,563
cim,1167,1454,45,5891
CIM14,3290,5293,166,10120
CIM15,4371,7722,293,15026
CIMLevelZero,1167,1454,42,6072
cinematic,76,130,10,670
city1,15,18,8,234
city2,13,16,8,229
cityfurniture,24,24,30,3544
citygml,62,74,36,4979
cityobjectgroup,39,41,31,10577
CL,90,118,11,1355
claim,19,25,9,279
Class,1,0,21,264
ClassDiagram,42,63,9,510
classDomain,41,71,10,481
ClassicModels,77,120,11,536
classification,16,18,9,264
ClassMM,19,27,8,279
ClassModel,76,112,12,536
class_diagramm,49,72,10,510
class_diagramm_simple,17,16,8,264
class_diagramm_tgg_rule,22,21,7,279
client,84,91,15,571
Clientes,26,30,6,293
closures,8,8,9,264
cloud,8,9,6,264
CloudML,63,102,9,536
cm,54,72,12,524
cmd,24,35,7,480
cmengine,106,195,12,811
CML,1,0,7,466
cmsl,149,183,18,635
cmt.owl,88,204,12,734
Coaster,28,30,9,242
COBOL,64,86,9,440
Cocus.owl,164,345,15,1257
codeAssistStruts,58,74,8,605
codesyncjava,41,38,16,253
codesyncxml,7,11,7,225
Collaborations_Interactions_UML,48,101,8,464
CollaborativeMDEProcess,33,44,7,428
collaviz,43,66,9,419
collection,22,24,11,890
com.ibm.commerce.catalog.facade.datatypes,702,947,63,12207
com.ibm.commerce.content.facade.datatypes,395,545,50,15847
com.ibm.commerce.contract.facade.datatypes,41,54,41,3903
com.ibm.commerce.foundation.datatypes,530,586,48,4001
com.ibm.commerce.giftcenter.facade.datatypes,129,158,45,5073
com.ibm.commerce.infrastructure.facade.datatypes,125,167,40,5118
com.ibm.commerce.installment.facade.datatypes,140,187,40,5122
com.ibm.commerce.inventory.facade.datatypes,132,161,43,6381
com.ibm.commerce.marketing.facade.datatypes,563,740,65,8888
com.ibm.commerce.member.datatypes,74,83,34,12244
com.ibm.commerce.member.facade.datatypes,337,431,48,5907
com.ibm.commerce.oagis9.datatypes.codelists,282,281,15,1411
com.ibm.commerce.oagis9.datatypes,2361,3760,144,13606
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,10,1776
com.ibm.commerce.order.facade.datatypes,464,583,52,6905
com.ibm.commerce.payment.datatypes,219,289,38,13053
com.ibm.commerce.price.facade.datatypes,290,394,51,7949
com.ibm.commerce.promotion.facade.datatypes,140,174,38,4462
com.ibm.commerce.search.facade.datatypes,56,74,35,4021
com.ibm.commerce.store.facade.datatypes,82,104,36,13729
com.ibm.commerce.subscription.facade.datatypes,75,99,40,4587
com.ibm.commerce.wallet.facade.datatypes,121,165,38,13785
ComBE,67,89,9,659
ComDiag,14,23,6,292
Common,18,25,9,286
commonarchivecore,50,85,14,1837
CommonModeling,22,31,9,296
Company,59,86,11,580
CompanyStructure,15,21,7,287
compiler,33,42,7,290
CompleteGUIdancerComponentHierarchy,62,74,10,541
completemodel,18,18,8,268
CompleteOCLCST,41,56,8,515
component.bean,8,8,6,259
component.bpel,9,9,6,264
component.camel,14,16,17,3989
component.camel.quartz,15,16,8,713
component.camel.sql,17,18,8,711
component.clojure,8,8,7,259
component.common.selector,17,20,9,700
Component,8,7,6,259
component.hornetq,64,72,12,982
component.http,30,34,9,722
component.jca,54,75,10,964
component.remote,7,7,7,259
component.resteasy,29,33,9,713
component.soap,62,79,10,977
componentCore,36,45,11,295
componentMapping,26,30,8,276
componentmodel,33,32,9,506
components,39,59,10,510
ComponentUML,1,0,7,246
component_instantiation,33,36,10,292
compose,48,79,10,528
compositeForm,26,39,11,933
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,9,532
concat,5,4,7,255
conceptmap,16,28,7,272
conceptmodel,12,16,8,264
ConcreteUI,24,21,8,272
ConditionModel,27,42,6,286
conference,20,33,6,272
Conference.owl,283,586,19,2121
Config,24,29,9,281
config.switchyard,103,141,14,824
config.transform,30,35,8,719
config.validate,28,34,9,728
configurator,32,45,7,286
confious.owl,377,779,25,3118
confOf.owl,433,876,25,3542
ConnectionErrors,8,8,7,475
Connectivity,132,253,18,1079
connector-configuration,9,9,9,260
constraint,8,10,7,254
ConstraintPuzzler,29,56,8,286
Constraints,32,54,8,294
Contact,12,19,6,263
contacts,24,25,6,277
Content,69,104,11,559
contentfwk,345,662,22,2222
context,52,58,10,529
Contract,23,27,7,281
control,116,208,13,851
controller,8,8,6,254
ControllerUML,1,0,5,247
controlMinimal,9,10,8,254
COOPNMetaModel,440,951,28,2830
Copy of component.camel,254,314,26,5701
Copy of library,21,33,10,274
Copy of Product,32,63,8,500
cor,16,14,7,465
CORBAComponent,39,83,11,498
core,24,32,14,903
CoreDsl,182,261,14,1094
CoreThemes,71,69,9,335
CoroScore,82,106,10,547
Courses,21,24,9,266
cp1model,30,41,7,275
cp2model,22,31,7,274
cp3model,21,40,8,275
cpc,17,22,7,258
CPL,91,138,11,780
cplfm,41,67,9,503
CPNDefinition,16,23,7,262
CpnDsl,16,15,9,261
CPP,1,0,6,237
CPR,1,0,7,245
CPSM,369,647,27,2658
CPSMnested,368,646,22,2640
Cristal,18,33,9,262
crosswalk,140,211,14,1061
crossx,22,30,6,271
crs_dr.owl,460,935,27,4003
CSharp,42,63,9,508
CSM,40,84,7,507
CSS,66,63,10,526
CssDsl,80,120,10,553
CssExtDsl,89,140,13,572
CST,10,13,9,254
csv,47,62,10,508
CSVML,50,67,10,515
ctx,29,53,8,279
cucumberfeature,78,113,12,556
customer,33,38,10,486
customerBehaviour,37,54,7,290
customers,13,13,8,258
customsandwich,15,14,8,257
CWDataBase,10,10,8,250
CWM,766,1519,40,5535
CWMCore,37,76,8,428
CWMRelationalData,1,0,6,222
CXF,83,91,11,707
c_sharp,436,803,26,2635
DAO,17,27,7,436
Daos,15,18,8,239
DaoTypes,30,39,10,461
data,136,266,15,1822
database,97,158,12,740
database_tgg_rule,25,24,8,453
DataContractDsl,63,115,10,505
DataMining,115,180,18,2801
dataset,80,96,8,501
DataType,1,0,7,222
datatypes,23,36,8,255
daum,96,140,15,721
DawnGenModel.emf,7,4,8,231
DB,44,50,10,471
db2emf,1,0,7,230
dbitem,89,88,12,521
dbl,319,605,22,2433
Dbmodel,144,172,15,780
dbprice,5,4,9,231
dbschema,51,59,8,471
dc,16,15,8,247
Dc6,28,38,8,264
ddic,148,168,13,965
DdlDsl,82,129,10,703
debug,8,7,6,231
decobat,94,102,9,729
DecoraDsl,108,170,12,748
DefaultName,183,230,14,1020
DefaultName1,18,26,8,247
definition,63,83,8,488
definitions,40,53,8,461
demo,19,23,8,237
Demo1,16,21,8,246
dependencies,50,70,9,480
DependenciesDsl,22,24,6,247
dependency,24,38,9,264
DependencyChain,36,49,10,461
DependencyDsl,44,55,9,471
depgraph,58,87,10,480
Deployment,13,18,9,239
DeploymentReport,141,205,12,979
derby,4,3,8,230
description,240,416,20,1497
descriptor,33,47,9,481
design2d,6,7,6,231
designNotes,6,5,5,230
DesignPatterns,65,69,8,691
DetailView,132,174,13,958
DeviceModelingLanguage,160,277,15,1104
DFA,95,106,10,539
dgraph,14,27,7,247
DGS,68,92,9,513
di1,49,59,9,666
diagnostic,12,13,8,240
diagram,3,2,7,225
diagramCompare,10,15,9,230
DiagramInterchange,75,133,11,708
diagramrt,32,55,11,462
DialogScript,110,167,14,749
die,22,26,8,264
Dime,155,245,14,988
directives,38,62,7,462
directory,95,119,12,526
discovery,25,28,7,451
DiVA,123,219,11,963
DiVA_visitor,127,230,14,1423
DMDL,96,125,12,526
doc,84,114,11,712
DocBook,387,560,22,2605
docbuilder,26,40,7,454
DocCompiler,56,112,10,678
doctrine,173,268,16,1003
document,38,59,10,840
documentation,26,41,8,264
DoDAF-OV5,111,201,11,758
DoDAF-SV4,126,241,11,968
DoDAF-SV5,104,203,11,758
DoDAF,153,309,13,1106
dom,2,1,16,231
Domain,75,81,8,306
Domainmodel,24,32,8,256
DomDsl,360,558,24,2190
Dot,15,24,9,247
DotNET_SystemReflection,1,0,6,222
downloadSiteSchema,28,39,6,444
dp,23,42,10,264
dpd,56,72,10,480
Droid,250,414,17,1386
drools,32,38,8,461
drules,30,34,8,264
ds,126,154,13,945
Dsl,187,317,16,1365
dsl15926,46,90,8,486
DslECharts,97,140,10,721
DSLModel,39,75,11,469
DSLTrans,100,166,11,733
DSML,82,122,11,699
DTD,104,167,13,736
dtdsl,18,20,9,246
DTInfo,27,32,10,264
dtmc,27,55,9,255
DTMP,1,0,8,222
dummy,20,30,7,242
DuplicationDetection,18,22,9,239
DXF,12,16,8,247
dynamics,866,1190,40,4801
dynamicui,8,9,8,231
e2,42,56,10,461
e4modelextension,6,6,8,231
EAI,11,15,7,246
eballing,124,131,11,557
EBC,29,28,8,253
ebnfmm,24,43,7,264
ebXML,94,162,10,724
EcdarText,247,447,17,1692
eclectic.frontend,431,772,25,2639
eclipsecon,35,47,8,272
EclipseLaunchConfigurations,19,32,8,255
eclipselink_orm,514,810,25,3024
EclipsePlugIn,35,57,8,461
ecorebinding,41,82,10,471
edas.owl,592,1192,35,5624
edatatypeColumn,6,5,12,226
editor,433,703,27,2606
editutil,38,37,9,271
EDP,44,68,10,452
education,15,20,8,236
EEFGen,34,44,9,450
efactory,46,65,9,454
efeature,7,6,7,226
EG,20,42,9,252
egis,13,17,9,243
ej-ast,272,521,19,2161
eJava,18,22,10,427
ejb,158,233,14,1338
ekaw.owl,670,1370,40,6872
electrical,17,31,6,252
element,3,2,9,409
elementRegistry,17,20,6,237
Elf,14,17,8,243
elrGrammar,32,51,6,445
em,26,25,9,243
embedded,18,22,9,237
embeddedid,7,7,8,224
emf,53,88,10,465
emf.uuid.library.example,11,16,7,242
emfacade,74,113,144,1042
emffrag,21,22,6,243
emffrag_internal,7,6,8,227
emfgenbug,7,6,8,226
emfprofileapplication,15,19,9,231
emftasks,33,36,10,259
emftools,11,11,6,227
EMOF,53,103,8,478
Employee,19,35,10,252
enactment,17,19,8,242
Entities,21,29,6,253
Entity,13,20,8,243
EntityDefinition,56,79,9,476
EntityLang,15,22,8,240
entityNote,3,2,7,216
entityrelation,40,66,15,451
enum,4,4,9,227
EnumLiterals,7,6,6,226
Enumliterals2,9,9,9,227
environment,96,176,11,713
eocl,3,2,9,211
Epatch,51,75,9,467
epc,37,79,10,445
Epk,62,119,9,488
Epla2,25,40,6,253
epn,133,199,12,938
epo2,44,62,9,456
EQN,26,55,9,435
EqualMM,26,56,10,445
Equipment,419,672,27,2910
ER,13,17,6,226
Erdiagram,45,73,10,452
erlang,291,494,22,1810
errorannex,111,164,13,729
esb,277,365,18,1343
eshop,22,26,7,243
ESMF,405,703,23,2701
Eso,26,30,8,243
EssentialOCL,85,148,11,866
EssentialOCLCST,92,157,11,713
esx,2322,2425,75,7686
ETMap,19,22,9,370
ETPhys,47,60,8,439
etsl,83,90,10,463
etunit,33,39,10,422
eur,32,49,8,432
euz,38,64,11,590
evaluation,18,25,9,221
evaluationresult,10,10,8,221
EveAPIDBModel,634,691,31,4035
event,84,140,10,652
EventOrientedLanguage,96,171,10,693
EventPatternLanguage,88,130,10,647
events,27,39,9,434
evidence,8,8,10,558
evilsystem,43,74,7,434
evm,41,62,10,422
Evolution,31,55,8,435
evolved,23,52,8,406
example-ecore,6,7,7,221
example,23,42,8,237
ExampleEMF,17,28,8,235
ExampleInteractionModel,13,16,7,237
Exceptions,8,8,7,221
experiment,45,41,8,598
exporter,20,24,7,222
exportmodel,18,21,8,238
expr,12,13,8,222
ExprDemo,123,221,12,876
EXPRESS,566,1164,33,3873
EXPRESSb,531,1066,30,3332
expression,10,10,7,221
expressions,64,99,10,636
ExSchema,17,24,8,221
ext,3,2,6,222
extended,3,3,7,558
extendedmodel,3,2,6,221
ExtendedPO,49,68,11,432
ExtendedPO2,44,62,10,423
ExtendedTypes,22,27,8,221
Extended_UML_Core_Package,36,58,8,422
extension-manifest,81,110,8,648
extension,5,4,9,221
extensionmodel,7,7,8,221
Extensions,7,8,6,216
extensionsmaple,5,3,6,221
externaldatasource,6,4,12,221
extjs,26,34,8,435
extlibrary,51,86,8,467
extractor,14,14,7,390
fabric3,48,60,10,439
faceletTaglib,25,33,11,237
faceletTaglib_2_0,114,169,11,1022
FacesConfig,601,907,33,3884
facet_definition,24,34,10,406
fact,75,103,12,985
Families,10,11,10,221
family,18,25,8,221
FCM,128,151,14,869
featherweightjava,37,71,9,435
Feature,12,15,8,569
featureDiagram,40,77,9,435
FeatureDiagrams,31,56,8,422
featuremodel,38,56,9,435
Features,11,15,8,238
feature_old,73,124,9,647
Februar,11,15,6,237
FederationOffice,244,376,14,1537
felix,119,148,12,869
Fiber,37,52,9,432
fieldmapping,12,13,7,238
FieldSelection,12,15,7,221
FileHistory,12,13,8,237
filetransfer,22,22,7,221
filter,54,67,11,608
filtermodel,3,2,8,222
FilterSetup,37,83,10,445
Fin,63,82,10,463
FiniteStateMachine,23,50,7,406
Firewalll,16,20,9,221
fiw,5,4,8,221
FJ,52,86,8,434
fl,33,48,9,422
flat11,86,113,19,648
FlatQVT,416,837,35,10610
FlatSignalFlow,55,106,10,463
Flow,81,134,10,683
flowchart,56,99,9,466
flowcontrol,38,66,9,458
FlowDesigner,25,35,8,253
FlowDsl,45,57,8,458
FlowerDiagramNotation,58,116,8,465
FlowGraph,38,86,10,440
flow_concept,22,38,7,253
flow_edge,13,23,6,233
flow_noedge,9,14,10,220
FML,63,87,8,471
fmusim,28,41,10,253
fnmeta,36,47,9,458
Forge,98,111,9,684
form,34,39,8,246
format,9514,12936,532,44128
formatter,9,9,8,392
Forms,169,235,14,1227
formsembedded,4,3,6,221
formsextension,4,3,6,233
formsfamily,30,48,10,397
FormularMM,24,34,7,245
FoundationModel,168,221,14,1085
Fouroperation,13,18,8,233
fr.medieval.model,22,34,8,233
Fractal,96,149,11,763
FractalIdt,9,9,13,188
FractalItf,171,261,13,1055
frascati,50,55,10,490
freemarker,3,2,7,188
Freemind,80,103,9,661
frontend.attribution,30,50,13,336
frontend.chain,21,36,8,320
frontend.core,153,261,15,1024
frontend.imperative,21,29,8,320
frontend.koan,22,33,7,330
frontend.mappings,112,190,13,851
frontend.pat,28,44,10,339
frontend.qool,76,124,10,533
frontend.script,14,15,6,188
frontend.tao,38,65,9,359
fsa,14,24,9,197
fsm-noOpposite,20,29,9,320
fsm,20,35,8,329
fsml,6,7,6,188
fsm_with_ids,22,37,9,329
fUML,358,679,22,2228
Function,53,87,9,516
functions,23,38,7,329
furniture,30,41,7,340
futsal,75,115,11,539
FwitRequirementsModel,87,86,9,680
FXBean,38,47,9,359
fxg,516,666,26,2622
FXGraph,97,150,12,705
GACL,59,97,10,529
GAIA,55,90,8,500
gamelogic,90,142,11,689
games,11,14,7,188
gameserver,8,15,7,188
GameServerModel,38,72,9,358
gameworld,69,108,10,538
Gantt,52,60,10,403
Gatekeeper,172,241,14,1056
gautosar,362,627,23,2343
gbind,268,572,20,1853
gcomponent,107,169,12,709
Gdbsl,5,5,17,188
gedcoml,60,81,8,529
General,192,218,13,1055
generatedModel,15,23,8,315
generatedModel2,16,25,8,329
generatedplugin,34,36,9,349
generator2,3,2,5,188
GenericEditor,32,48,8,358
genericity_dsl,36,58,11,611
GenericOutline,21,32,8,320
generics,43,54,31,5375
Genesis,22,32,8,342
GenModel,186,240,16,1085
GenModel2,17,19,6,342
genotype,32,61,11,1077
Geographical,92,135,11,714
GeoTrans,1,0,6,189
germplasm,94,156,14,1893
GF,209,314,15,1227
Gherkin,39,59,9,375
GIS_Connectivity,375,573,22,2482
GitModel,33,51,13,3598
globalinfluenzamodel,7,6,8,199
Glproto,10,9,6,199
Glsl,160,277,15,1084
glucose,68,84,11,562
gmfgen,756,1141,35,4832
gmfgenext,63,76,9,507
gmfgraph,235,368,18,1473
gmfgraph_1.23,214,333,17,1248
gmfgraph_1.24,215,335,18,1395
gmfgraph_1.25,216,337,17,1383
gmfgraph_1.26,218,341,15,1395
gmfgraph_1.30,229,356,18,1432
gmfmap,155,259,16,1093
gmfmap_2007,139,232,15,1024
Golang,2321,2319,87,4609
GoModel,8,7,6,215
googleanalytics,4,3,9,215
gore,76,117,12,975
gpx,126,136,14,936
Gra2MoL,156,196,13,916
graal-featureextensions,4,3,8,215
graal,72,134,12,708
gradingsystem,29,39,10,365
Grafcet,1,0,6,349
grammar,28,43,6,368
graph,22,30,8,349
graphdef,111,156,12,710
GraphEditor,36,50,9,367
GraphEditorModel,13,19,9,215
GraphicalProcessEditorModel,20,31,8,343
graphics,22,34,10,368
graphiti,171,269,15,1064
GraphML,49,74,8,386
graphO,16,21,6,215
graphTransformation,56,108,9,520
GraphViewMapping,23,38,9,348
GraphViewStyle,12,12,8,349
GraphVizDot,45,64,9,408
Greetings,9,13,8,213
groundspeak,72,83,10,557
GSML,31,44,7,368
gsn,19,29,7,349
gsz,28,45,9,407
GUI,101,128,12,708
GuiceModules,15,19,8,368
GUIdancerComponentHierarchy,15,25,9,344
Guixdsl,9,11,8,215
GWPNV1,12,27,6,349
GWPNV2,22,53,8,368
GWPNV3,19,44,6,368
GWPNV4,20,45,8,368
GWPNV5,23,52,8,367
GXL,11,16,8,215
Hadoop,39,45,9,367
HAL,1,0,5,346
harmonica,25,32,7,349
HaxeDSL,41,57,9,387
hazard,61,69,11,556
hbauditing,25,26,6,367
hbmodel,50,53,9,555
Headline,3,2,9,216
hedl,42,66,10,496
Hello,5,5,6,215
HelloBuck,5,5,6,216
HelloInferrer,12,13,7,349
HelloJvmTypes,9,10,6,215
HelloScoping,12,16,8,215
HelloXbase,7,7,8,239
henshin,85,162,11,690
henshinlayout,21,24,8,348
hExample_1_RHS,5,5,7,236
hExample_3_RHS,4,3,6,216
hExample_4_LHS,4,3,7,216
hExample_4_RHS,3,2,8,216
hExample_6_LHS,13,17,9,215
hexfile,12,13,8,215
HierarchicalSignalFlow,1,0,6,215
HierarchicalStateMachine,60,131,9,570
highway,170,186,15,633
hipadaba,30,35,8,387
hivpredrt,36,41,8,367
Hm,359,435,24,2163
hockeyleague,78,99,10,557
HOOPL,17,25,9,216
house,44,70,8,387
HPROF,72,102,8,617
HSM,11,16,7,212
HTML,217,285,16,1232
HTTP,14,18,9,749
HybridAutomata,87,84,8,422
IAC,21,27,8,259
iaca,61,96,9,556
IAFlowGraph,12,14,10,482
iasted.owl,831,1703,54,2220
ICM,73,105,10,627
ID,8,8,7,243
idbag,4,3,6,229
idc,224,392,16,1326
identifiable,4,3,6,229
identification,16,25,7,405
idl,70,127,10,803
IDLMM,98,146,10,682
IdObjectsDsl,34,33,9,403
IEEE1471ConceptualModel,1,0,7,229
IEEE1471ViewpointM2,34,62,8,405
ifc2x3,4487,6350,238,11345
ifc2x3tc1,4497,6369,228,10876
IFC2X3_TC1,3351,5223,172,7060
IFC2X4_RC3,5117,7391,238,13569
IFConfiguration,72,118,12,854
IFML,124,214,13,876
ifStatement,25,35,9,336
Images,3,2,7,336
imgpro,106,141,10,820
imml,63,89,8,600
imperativeocl,81,107,10,1026
ImperativeOCLCS,68,88,10,600
implementation,18,20,9,336
ImpModLang,27,45,7,333
import,11,11,6,336
IMSTransactionMessage,1,0,7,336
in2,6,3,8,336
IncQueryXcore,8,8,8,336
indexer,12,14,7,546
infosystem,163,162,12,591
inheritancemapping,32,38,7,451
Initialization,11,13,9,281
inject,3,3,5,281
input,5,4,8,281
inputMetamodel,7,7,8,282
instance,98,155,14,3347
InstanceModel,21,38,8,282
Instances,11,11,7,282
instantiation,26,39,7,281
instantiationRecipe,6,6,7,279
Insurance,19,19,7,282
IntegrationOfOCL_ExpressionsInUML,42,58,10,456
Intent,37,47,7,456
interaction,40,73,7,455
InteriorPlanningLang,86,105,9,510
InternalSM,55,77,8,500
interpreter,4,3,7,276
inventory,54,100,9,501
IOI,20,27,7,282
iolist,161,203,23,994
iplog,60,70,8,510
Iptables,45,58,11,501
ir,144,231,16,958
IRL,118,251,14,949
IsabelleProofProcess-v1.0.0.10,32,38,11,456
IsabelleProofProcess,32,38,11,453
it.matiuz.menumaker.model,21,21,7,281
itemlist,12,16,8,281
Izpack,272,286,15,891
J2SE5,238,463,18,1593
jamopp,376,798,27,5698
Java-20040316,27,54,10,456
Java,373,794,28,4993
JAVA3,37,74,9,456
java5,297,574,21,1981
JavaAbstractSyntax,1,0,23,771
JavaBehavior4UML,11,10,10,251
javaforms,3,2,8,251
javaformscodegen,2,1,5,251
JavaFXAntTask,139,166,13,763
javalogtrace,3,2,9,425
JavaProject,31,49,20,453
javaproperties,8,8,8,251
JavaSource,13,22,8,251
JavaTypes,4,3,6,251
JavaVMTypes,118,212,12,904
javaz,58,78,9,463
java_templates,85,84,10,661
jaxrpcmap,87,107,12,874
jBPM5Extensions,26,28,8,424
jca,80,98,11,880
jdsl,48,62,10,456
jdt,11,11,8,251
JDTAST,92,140,13,1279
jedihelp,26,26,9,252
JenaRules,41,63,8,456
Jess,126,236,13,950
jex,60,94,10,453
JKind,129,181,12,707
Jnario,24,34,9,425
joblet,7,7,10,597
jobtool,31,41,8,456
JourneyModel,88,95,12,533
jpa-mixed,15,16,9,251
JPas,60,86,9,457
jpdl32,347,491,23,2165
js,11,14,7,425
jsflibraryregistry,24,31,9,424
jsm,142,281,13,1090
json,19,26,8,251
jsp,15,16,8,425
jtemplates,5,3,6,251
junit,21,33,8,251
Junitresult,48,60,10,454
JWTMetaModel,124,218,13,879
kaom,27,40,9,252
Kappa,61,89,10,495
Karel,57,81,7,456
KarteikastenSystem,40,58,9,463
kdm-09-05-23,671,1232,34,3901
kdm-modisco,683,1264,34,3940
KDM,671,1232,34,3879
KDMSimplified,48,98,9,457
kermeta,278,543,24,1981
kermeta_java,197,378,17,1522
kernel,44,87,9,463
