model,nodes,edges,time,mem
class_diagramm,49,72,13,469
class_diagramm_simple,17,16,10,295
class_diagramm_tgg_rule,22,21,13,458
client,84,91,16,566
Clientes,26,30,12,470
closures,8,8,24,237
cloud,8,9,12,210
CloudML,63,102,14,642
cm,54,72,13,535
cmd,24,35,12,434
cmengine,106,195,33,778
CML,1,0,9,420
cmsl,149,183,30,750
cmt.owl,88,204,18,759
Coaster,28,30,13,377
COBOL,64,86,14,567
Cocus.owl,164,345,24,1286
codeAssistStruts,58,74,14,610
codesyncjava,41,38,12,298
codesyncxml,7,11,11,411
Collaborations_Interactions_UML,48,101,13,602
CollaborativeMDEProcess,33,44,12,383
collaviz,43,66,12,433
collection,22,24,13,1024
com.ibm.commerce.catalog.facade.datatypes,702,947,99,6250
com.ibm.commerce.content.facade.datatypes,395,545,62,9722
com.ibm.commerce.contract.facade.datatypes,41,54,44,7279
com.ibm.commerce.foundation.datatypes,530,586,62,5755
com.ibm.commerce.giftcenter.facade.datatypes,129,158,49,7000
com.ibm.commerce.infrastructure.facade.datatypes,125,167,43,13821
com.ibm.commerce.installment.facade.datatypes,140,187,47,4346
com.ibm.commerce.inventory.facade.datatypes,132,161,49,5615
com.ibm.commerce.marketing.facade.datatypes,563,740,79,10910
com.ibm.commerce.member.datatypes,74,83,37,12163
com.ibm.commerce.member.facade.datatypes,337,431,56,6428
com.ibm.commerce.oagis9.datatypes.codelists,282,281,22,1626
com.ibm.commerce.oagis9.datatypes,2361,3760,297,13972
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,17,1866
com.ibm.commerce.order.facade.datatypes,464,583,71,7165
com.ibm.commerce.payment.datatypes,219,289,51,4264
com.ibm.commerce.price.facade.datatypes,290,394,66,8574
com.ibm.commerce.promotion.facade.datatypes,140,174,49,5129
com.ibm.commerce.search.facade.datatypes,56,74,42,4529
com.ibm.commerce.store.facade.datatypes,82,104,43,5070
com.ibm.commerce.subscription.facade.datatypes,75,99,50,6486
com.ibm.commerce.wallet.facade.datatypes,121,165,52,13839
ComBE,67,89,15,693
ComDiag,14,23,14,325
Common,18,25,11,309
commonarchivecore,50,85,18,1828
CommonModeling,22,31,11,570
Company,59,86,13,661
CompanyStructure,15,21,12,359
compiler,33,42,12,325
CompleteGUIdancerComponentHierarchy,62,74,16,575
completemodel,18,18,12,310
CompleteOCLCST,41,56,13,540
component.bean,8,8,11,290
component.bpel,9,9,10,279
component.camel,14,16,21,4072
component.camel.quartz,15,16,12,772
component.camel.sql,17,18,13,731
component.clojure,8,8,11,281
component.common.selector,17,20,13,740
Component,8,7,11,297
component.hornetq,64,72,15,1037
component.http,30,34,15,799
component.jca,54,75,15,1053
component.remote,7,7,12,350
component.resteasy,29,33,14,755
component.soap,62,79,15,1015
componentCore,36,45,12,337
componentMapping,26,30,11,300
componentmodel,33,32,13,540
components,39,59,13,538
ComponentUML,1,0,9,326
component_instantiation,33,36,11,348
compose,48,79,12,547
compositeForm,26,39,16,960
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,13,571
concat,5,4,11,292
conceptmap,16,28,12,315
conceptmodel,12,16,11,338
ConcreteUI,24,21,11,392
ConditionModel,27,42,12,371
conference,20,33,14,306
Conference.owl,283,586,28,2166
Config,24,29,11,300
config.switchyard,103,141,18,843
config.transform,30,35,14,757
config.validate,28,34,12,749
configurator,32,45,12,367
confious.owl,377,779,38,3200
confOf.owl,433,876,35,3758
ConnectionErrors,8,8,12,498
Connectivity,132,253,20,1129
connector-configuration,9,9,13,297
constraint,8,10,12,303
ConstraintPuzzler,29,56,12,366
Constraints,32,54,13,405
Contact,12,19,10,353
contacts,24,25,11,312
Content,69,104,16,592
contentfwk,345,662,36,2239
context,52,58,13,513
Contract,23,27,11,309
control,116,208,18,863
controller,8,8,11,333
ControllerUML,1,0,9,307
controlMinimal,9,10,10,270
COOPNMetaModel,440,951,52,2876
Copy of component.camel,254,314,40,5760
Copy of library,21,33,10,309
Copy of Product,32,63,12,541
cor,16,14,12,546
CORBAComponent,39,83,12,619
core,24,32,15,1004
CoreDsl,182,261,17,1106
CoreThemes,71,69,15,361
CoroScore,82,106,15,586
Courses,21,24,12,287
cp1model,30,41,13,314
cp2model,22,31,14,288
cp3model,21,40,10,347
cpc,17,22,13,318
CPL,91,138,13,790
cplfm,41,67,13,521
CPNDefinition,16,23,11,283
CpnDsl,16,15,11,299
CPP,1,0,10,287
CPR,1,0,9,317
CPSM,369,647,32,2734
CPSMnested,368,646,31,2714
Cristal,18,33,10,300
crosswalk,140,211,20,1095
crossx,22,30,11,310
crs_dr.owl,460,935,39,4036
CSharp,42,63,11,500
CSM,40,84,11,522
CSS,66,63,12,608
CssDsl,80,120,15,615
CssExtDsl,89,140,13,581
CST,10,13,13,278
csv,47,62,13,528
CSVML,50,67,15,553
ctx,29,53,11,323
cucumberfeature,78,113,13,629
customer,33,38,12,599
customerBehaviour,37,54,12,398
customers,13,13,13,289
customsandwich,15,14,10,286
CWDataBase,10,10,10,290
CWM,766,1519,57,5526
CWMCore,37,76,15,466
CWMRelationalData,1,0,9,237
CXF,83,91,13,796
c_sharp,436,803,32,2649
DAO,17,27,11,444
Daos,15,18,11,262
DaoTypes,30,39,11,469
data,136,266,22,1859
database,97,158,15,786
database_tgg_rule,25,24,12,518
DataContractDsl,63,115,14,618
DataMining,115,180,32,2876
dataset,80,96,14,546
DataType,1,0,8,253
datatypes,23,36,11,287
daum,96,140,14,738
DawnGenModel.emf,7,4,12,265
DB,44,50,14,490
db2emf,1,0,8,308
dbitem,89,88,15,585
dbl,319,605,30,2453
Dbmodel,144,172,16,791
dbprice,5,4,9,254
dbschema,51,59,12,512
dc,16,15,11,295
Dc6,28,38,10,327
ddic,148,168,19,1052
DdlDsl,82,129,21,795
debug,8,7,10,273
decobat,94,102,15,751
DecoraDsl,108,170,16,778
DefaultName,183,230,19,1023
DefaultName1,18,26,11,282
definition,63,83,14,510
definitions,40,53,11,544
demo,19,23,10,309
Demo1,16,21,10,253
dependencies,50,70,12,495
DependenciesDsl,22,24,11,271
dependency,24,38,11,291
DependencyChain,36,49,11,505
DependencyDsl,44,55,12,549
depgraph,58,87,14,598
Deployment,13,18,10,331
DeploymentReport,141,205,16,1000
derby,4,3,10,265
description,240,416,25,1537
descriptor,33,47,11,465
design2d,6,7,9,265
designNotes,6,5,9,249
DesignPatterns,65,69,13,767
DetailView,132,174,18,1023
DeviceModelingLanguage,160,277,19,1107
DFA,95,106,13,550
dgraph,14,27,10,262
DGS,68,92,14,544
di1,49,59,13,712
diagnostic,12,13,10,308
diagram,3,2,10,345
diagramCompare,10,15,9,324
DiagramInterchange,75,133,13,736
diagramrt,32,55,13,495
DialogScript,110,167,15,787
die,22,26,11,263
Dime,155,245,21,1029
directives,38,62,14,479
directory,95,119,16,605
discovery,25,28,12,500
DiVA,123,219,21,971
DiVA_visitor,127,230,21,1439
DMDL,96,125,15,551
doc,84,114,13,746
DocBook,387,560,35,2639
docbuilder,26,40,12,518
DocCompiler,56,112,13,800
doctrine,173,268,21,1102
document,38,59,14,881
documentation,26,41,12,285
DoDAF-OV5,111,201,15,799
DoDAF-SV4,126,241,17,977
DoDAF-SV5,104,203,16,784
DoDAF,153,309,20,1110
dom,2,1,51,308
Domain,75,81,13,364
Domainmodel,24,32,13,261
DomDsl,360,558,28,2181
Dot,15,24,12,262
DotNET_SystemReflection,1,0,10,259
downloadSiteSchema,28,39,13,494
dp,23,42,10,328
dpd,56,72,12,597
Droid,250,414,25,1603
drools,32,38,10,481
drules,30,34,12,297
ds,126,154,17,994
Dsl,187,317,24,1374
dsl15926,46,90,12,520
DslECharts,97,140,15,744
DSLModel,39,75,13,543
DSLTrans,100,166,16,793
DSML,82,122,12,716
DTD,104,167,14,758
dtdsl,18,20,10,262
DTInfo,27,32,13,302
dtmc,27,55,11,315
DTMP,1,0,15,297
dummy,20,30,11,362
DuplicationDetection,18,22,9,343
DXF,12,16,12,273
dynamics,866,1190,70,4798
dynamicui,8,9,15,253
e2,42,56,12,485
e4modelextension,6,6,10,265
EAI,11,15,10,257
eballing,124,131,18,631
EBC,29,28,12,321
ebnfmm,24,43,11,273
ebXML,94,162,15,757
EcdarText,247,447,24,1720
eclectic.frontend,431,772,32,2641
eclipsecon,35,47,11,314
EclipseLaunchConfigurations,19,32,9,328
eclipselink_orm,514,810,39,3155
EclipsePlugIn,35,57,10,513
ecorebinding,41,82,12,500
edas.owl,592,1192,47,5612
edatatypeColumn,6,5,14,245
editor,433,703,31,2602
editutil,38,37,14,302
EDP,44,68,11,476
education,15,20,11,316
EEFGen,34,44,10,508
efactory,46,65,12,477
efeature,7,6,11,253
EG,20,42,11,262
egis,13,17,10,269
ej-ast,272,521,25,2173
eJava,18,22,10,490
ejb,158,233,18,1459
ekaw.owl,670,1370,47,6875
electrical,17,31,12,250
element,3,2,12,420
elementRegistry,17,20,10,280
Elf,14,17,9,243
elrGrammar,32,51,11,466
em,26,25,9,263
embedded,18,22,12,318
embeddedid,7,7,9,289
emf,53,88,12,480
emf.uuid.library.example,11,16,13,254
emfacade,74,113,65,1065
emffrag,21,22,10,280
emffrag_internal,7,6,12,278
emfgenbug,7,6,10,294
emfprofileapplication,15,19,13,346
emftasks,33,36,17,297
emftools,11,11,11,265
EMOF,53,103,14,489
Employee,19,35,10,281
enactment,17,19,9,253
Entities,21,29,12,274
Entity,13,20,12,259
EntityDefinition,56,79,14,553
EntityLang,15,22,11,299
entityNote,3,2,12,230
entityrelation,40,66,12,479
enum,4,4,10,239
EnumLiterals,7,6,9,256
Enumliterals2,9,9,10,278
environment,96,176,14,778
eocl,3,2,10,331
Epatch,51,75,13,523
epc,37,79,12,480
Epk,62,119,13,499
Epla2,25,40,10,476
epn,133,199,18,948
epo2,44,62,12,485
EQN,26,55,9,449
EqualMM,26,56,11,514
Equipment,419,672,42,2935
ER,13,17,10,244
Erdiagram,45,73,11,480
erlang,291,494,31,1788
errorannex,111,164,16,751
esb,277,365,20,1354
eshop,22,26,11,318
ESMF,405,703,38,2797
Eso,26,30,11,271
EssentialOCL,85,148,14,906
EssentialOCLCST,92,157,15,724
esx,2322,2425,115,7787
ETMap,19,22,11,376
ETPhys,47,60,13,463
etsl,83,90,13,491
etunit,33,39,15,497
eur,32,49,12,490
euz,38,64,12,602
evaluation,18,25,10,244
evaluationresult,10,10,13,254
EveAPIDBModel,634,691,45,4082
event,84,140,16,706
EventOrientedLanguage,96,171,13,739
EventPatternLanguage,88,130,14,774
events,27,39,12,479
evidence,8,8,10,593
evilsystem,43,74,12,464
evm,41,62,11,440
Evolution,31,55,10,444
evolved,23,52,15,444
example-ecore,6,7,9,239
example,23,42,10,318
ExampleEMF,17,28,10,279
ExampleInteractionModel,13,16,10,245
Exceptions,8,8,12,244
experiment,45,41,14,630
exporter,20,24,10,261
exportmodel,18,21,11,277
expr,12,13,10,298
ExprDemo,123,221,17,1005
EXPRESS,566,1164,53,3885
EXPRESSb,531,1066,49,3328
expression,10,10,9,244
expressions,64,99,14,661
ExSchema,17,24,9,234
ext,3,2,9,255
extended,3,3,11,577
extendedmodel,3,2,9,298
ExtendedPO,49,68,12,500
ExtendedPO2,44,62,11,443
ExtendedTypes,22,27,9,244
Extended_UML_Core_Package,36,58,12,442
extension-manifest,81,110,13,674
extension,5,4,9,268
extensionmodel,7,7,8,298
Extensions,7,8,9,336
extensionsmaple,5,3,8,268
externaldatasource,6,4,9,255
extjs,26,34,9,433
extlibrary,51,86,12,462
extractor,14,14,10,412
fabric3,48,60,13,466
faceletTaglib,25,33,10,259
faceletTaglib_2_0,114,169,19,1075
FacesConfig,601,907,46,3971
facet_definition,24,34,10,445
fact,75,103,14,1024
Families,10,11,9,244
family,18,25,9,270
FCM,128,151,16,910
featherweightjava,37,71,11,497
Feature,12,15,11,674
featureDiagram,40,77,11,466
FeatureDiagrams,31,56,11,466
featuremodel,38,56,11,442
Features,11,15,9,242
feature_old,73,124,16,663
Februar,11,15,14,255
FederationOffice,244,376,24,1390
felix,119,148,16,939
Fiber,37,52,11,478
fieldmapping,12,13,10,235
FieldSelection,12,15,10,254
FileHistory,12,13,9,244
filetransfer,22,22,11,270
filter,54,67,13,657
filtermodel,3,2,11,298
FilterSetup,37,83,11,556
Fin,63,82,12,518
FiniteStateMachine,23,50,11,434
Firewalll,16,20,10,254
fiw,5,4,10,242
FJ,52,86,12,473
fl,33,48,12,466
flat11,86,113,15,688
FlatQVT,416,837,54,10636
FlatSignalFlow,55,106,11,492
Flow,81,134,13,698
flowchart,56,99,13,490
flowcontrol,38,66,11,459
FlowDesigner,25,35,10,281
FlowDsl,45,57,11,506
FlowerDiagramNotation,58,116,11,544
FlowGraph,38,86,11,559
flow_concept,22,38,9,281
flow_edge,13,23,9,261
flow_noedge,9,14,9,249
FML,63,87,12,487
fmusim,28,41,13,267
fnmeta,36,47,13,470
Forge,98,111,13,704
form,34,39,12,289
format,9514,12936,841,44002
formatter,9,9,11,349
Forms,169,235,28,1273
formsembedded,4,3,9,219
formsextension,4,3,11,231
formsfamily,30,48,10,388
FormularMM,24,34,10,351
FoundationModel,168,221,20,1008
Fouroperation,13,18,10,317
fr.medieval.model,22,34,10,332
Fractal,96,149,15,704
FractalIdt,9,9,10,169
FractalItf,171,261,17,1073
frascati,50,55,11,472
freemarker,3,2,9,167
Freemind,80,103,13,628
frontend.attribution,30,50,11,349
frontend.chain,21,36,10,319
frontend.core,153,261,19,1096
frontend.imperative,21,29,10,324
frontend.koan,22,33,10,356
frontend.mappings,112,190,16,802
frontend.pat,28,44,9,351
frontend.qool,76,124,12,677
frontend.script,14,15,9,200
frontend.tao,38,65,11,332
fsa,14,24,13,302
fsm-noOpposite,20,29,9,369
fsm,20,35,10,336
fsml,6,7,8,202
fsm_with_ids,22,37,10,313
fUML,358,679,29,2345
Function,53,87,12,475
functions,23,38,12,319
furniture,30,41,11,361
futsal,75,115,12,502
FwitRequirementsModel,87,86,13,627
FXBean,38,47,12,388
fxg,516,666,37,2545
FXGraph,97,150,14,715
GACL,59,97,12,554
GAIA,55,90,11,486
gamelogic,90,142,15,639
games,11,14,9,183
gameserver,8,15,10,294
GameServerModel,38,72,11,463
gameworld,69,108,13,550
Gantt,52,60,11,409
Gatekeeper,172,241,18,1079
gautosar,362,627,29,2351
gbind,268,572,26,1920
gcomponent,107,169,17,656
Gdbsl,5,5,36,181
gedcoml,60,81,12,494
General,192,218,19,1026
generatedModel,15,23,9,360
generatedModel2,16,25,10,317
generatedplugin,34,36,13,332
generator2,3,2,10,194
GenericEditor,32,48,10,323
genericity_dsl,36,58,14,619
GenericOutline,21,32,12,379
generics,43,54,35,5278
Genesis,22,32,9,404
GenModel,186,240,17,1078
GenModel2,17,19,12,342
genotype,32,61,15,1120
Geographical,92,135,13,753
GeoTrans,1,0,7,217
germplasm,94,156,18,1954
GF,209,314,19,1254
Gherkin,39,59,12,449
GIS_Connectivity,375,573,31,2489
GitModel,33,51,18,3608
globalinfluenzamodel,7,6,8,205
Glproto,10,9,9,220
Glsl,160,277,19,1094
glucose,68,84,13,594
gmfgen,756,1141,61,4815
gmfgenext,63,76,14,616
gmfgraph,235,368,21,1492
gmfgraph_1.23,214,333,28,1259
gmfgraph_1.24,215,335,23,1394
gmfgraph_1.25,216,337,24,1394
gmfgraph_1.26,218,341,20,1409
gmfgraph_1.30,229,356,28,1464
gmfmap,155,259,18,1231
gmfmap_2007,139,232,21,1103
Golang,2321,2319,157,4599
GoModel,8,7,10,215
googleanalytics,4,3,8,215
gore,76,117,14,947
gpx,126,136,20,861
Gra2MoL,156,196,15,940
graal-featureextensions,4,3,9,206
graal,72,134,13,679
gradingsystem,29,39,10,371
Grafcet,1,0,8,340
grammar,28,43,10,365
graph,22,30,14,365
graphdef,111,156,18,750
GraphEditor,36,50,11,402
GraphEditorModel,13,19,10,259
GraphicalProcessEditorModel,20,31,10,440
graphics,22,34,10,372
graphiti,171,269,20,1071
GraphML,49,74,11,409
graphO,16,21,12,230
graphTransformation,56,108,12,551
GraphViewMapping,23,38,14,374
GraphViewStyle,12,12,10,339
GraphVizDot,45,64,11,395
Greetings,9,13,10,221
groundspeak,72,83,12,543
GSML,31,44,10,365
gsn,19,29,11,364
gsz,28,45,11,379
GUI,101,128,15,720
GuiceModules,15,19,10,392
GUIdancerComponentHierarchy,15,25,10,440
Guixdsl,9,11,9,221
GWPNV1,12,27,10,374
GWPNV2,22,53,10,365
GWPNV3,19,44,9,363
GWPNV4,20,45,10,356
GWPNV5,23,52,155,374
GXL,11,16,9,206
Hadoop,39,45,11,396
HAL,1,0,8,354
harmonica,25,32,11,358
HaxeDSL,41,57,11,365
hazard,61,69,13,533
hbauditing,25,26,10,378
hbmodel,50,53,12,553
Headline,3,2,8,259
hedl,42,66,12,590
Hello,5,5,12,221
HelloBuck,5,5,9,224
HelloInferrer,12,13,11,330
HelloJvmTypes,9,10,9,213
HelloScoping,12,16,8,224
HelloXbase,7,7,10,224
henshin,85,162,17,719
henshinlayout,21,24,11,379
hExample_1_RHS,5,5,8,221
hExample_3_RHS,4,3,9,207
hExample_4_LHS,4,3,8,214
hExample_4_RHS,3,2,9,214
hExample_6_LHS,13,17,9,246
hexfile,12,13,11,234
HierarchicalSignalFlow,1,0,8,259
HierarchicalStateMachine,60,131,13,635
highway,170,186,19,689
hipadaba,30,35,10,374
hivpredrt,36,41,10,382
Hm,359,435,34,2154
hockeyleague,78,99,12,541
HOOPL,17,25,9,241
house,44,70,11,374
HPROF,72,102,13,574
HSM,11,16,10,238
HTML,217,285,20,1226
HTTP,14,18,12,763
HybridAutomata,87,84,14,410
IAC,21,27,9,378
iaca,61,96,12,579
IAFlowGraph,12,14,10,542
iasted.owl,831,1703,95,2364
ICM,73,105,13,610
ID,8,8,9,231
idbag,4,3,8,246
idc,224,392,22,1334
identifiable,4,3,10,213
identification,16,25,9,377
idl,70,127,12,740
IDLMM,98,146,12,627
IdObjectsDsl,34,33,9,396
IEEE1471ConceptualModel,1,0,7,225
IEEE1471ViewpointM2,34,62,9,432
ifc2x3,4487,6350,344,10901
ifc2x3tc1,4497,6369,286,17854
IFC2X3_TC1,3351,5223,266,14538
IFC2X4_RC3,5117,7391,352,18616
IFConfiguration,72,118,45,821
IFML,124,214,16,871
ifStatement,25,35,34,336
Images,3,2,25,325
imgpro,106,141,16,668
imml,63,89,12,497
imperativeocl,81,107,13,1024
ImperativeOCLCS,68,88,13,653
implementation,18,20,11,341
ImpModLang,27,45,11,458
import,11,11,9,315
IMSTransactionMessage,1,0,6,325
in2,6,3,8,289
IncQueryXcore,8,8,10,311
indexer,12,14,11,460
infosystem,163,162,17,635
inheritancemapping,32,38,10,484
Initialization,11,13,10,333
inject,3,3,9,336
input,5,4,8,296
inputMetamodel,7,7,9,293
instance,98,155,20,3313
InstanceModel,21,38,10,461
Instances,11,11,8,286
instantiation,26,39,10,467
instantiationRecipe,6,6,9,302
Insurance,19,19,10,288
IntegrationOfOCL_ExpressionsInUML,42,58,10,451
Intent,37,47,9,445
interaction,40,73,10,466
InteriorPlanningLang,86,105,13,677
InternalSM,55,77,11,623
interpreter,4,3,9,328
inventory,54,100,12,515
IOI,20,27,10,306
iolist,161,203,17,962
iplog,60,70,14,668
Iptables,45,58,11,486
ir,144,231,16,1081
IRL,118,251,17,872
IsabelleProofProcess-v1.0.0.10,32,38,10,467
IsabelleProofProcess,32,38,11,458
it.matiuz.menumaker.model,21,21,10,287
itemlist,12,16,9,296
Izpack,272,286,24,1000
J2SE5,238,463,23,1646
jamopp,376,798,35,5600
Java-20040316,27,54,11,437
Java,373,794,32,5055
JAVA3,37,74,11,468
java5,297,574,29,2043
JavaAbstractSyntax,1,0,51,749
JavaBehavior4UML,11,10,24,261
javaforms,3,2,9,253
javaformscodegen,2,1,9,301
JavaFXAntTask,139,166,15,804
javalogtrace,3,2,9,481
JavaProject,31,49,9,428
javaproperties,8,8,10,280
JavaSource,13,22,9,263
JavaTypes,4,3,8,256
JavaVMTypes,118,212,15,1024
javaz,58,78,11,510
java_templates,85,84,13,832
jaxrpcmap,87,107,13,818
jBPM5Extensions,26,28,10,430
jca,80,98,15,795
jdsl,48,62,11,461
jdt,11,11,10,261
JDTAST,92,140,15,1156
jedihelp,26,26,12,273
JenaRules,41,63,11,495
Jess,126,236,38,882
jex,60,94,12,514
JKind,129,181,19,699
Jnario,24,34,11,464
joblet,7,7,10,632
jobtool,31,41,10,437
JourneyModel,88,95,12,464
jpa-mixed,15,16,9,278
JPas,60,86,12,498
jpdl32,347,491,30,2137
js,11,14,9,432
jsflibraryregistry,24,31,10,464
jsm,142,281,23,1068
json,19,26,10,253
jsp,15,16,9,432
jtemplates,5,3,9,253
junit,21,33,11,278
Junitresult,48,60,11,467
JWTMetaModel,124,218,18,944
kaom,27,40,10,289
Kappa,61,89,12,459
Karel,57,81,11,475
KarteikastenSystem,40,58,11,421
kdm-09-05-23,671,1232,54,4016
kdm-modisco,683,1264,51,4175
KDM,671,1232,44,4016
KDMSimplified,48,98,12,476
kermeta,278,543,26,1967
kermeta_java,197,378,25,1448
