model,nodes,edges,time,mem
backbone,155,189,14,631
Balanced,197,260,18,1285
banner,14,16,10,254
Base,4,3,10,242
BaseCST,144,274,15,1042
BaseOutputMetamodel,10,14,9,245
BaseUI,15,22,6,248
basic,5,4,7,245
BasicBlocks,15,19,8,262
BatchDsl,25,30,10,280
BD,20,29,10,256
BDDModel,34,50,9,288
Before,97,127,12,557
bf,28,39,8,294
BibTeX,140,139,16,807
BibTeX1.1,34,66,10,482
BIBTEXML,292,323,21,2027
bigpicture,16,23,10,255
binding,25,31,10,664
bindingdialect,18,34,6,269
bio_src,51,62,9,505
bio_tgt,47,57,11,502
BippoMall,10,10,8,245
Bitbucketmgr,10,11,8,245
BlockClassBase,12,17,10,664
blockDomain,33,63,8,482
bluexml,272,391,19,1587
BMM,80,155,11,756
bmmOmg,132,358,16,1055
Bnl,3,2,7,259
bodymodel,57,102,8,515
BON,66,117,11,528
bonide,63,83,11,514
bonide_PandO,83,133,12,547
BONModel_EMF,83,133,11,540
Book,67,90,9,534
books,8,8,7,244
bookStore,32,49,10,281
bool,13,22,8,262
BooleanExpressions,26,37,8,281
bootstrap,46,74,10,488
Bossa,318,510,21,2083
bowling,21,28,8,256
box,55,76,10,508
BoxMM,29,58,7,271
bpeldiag,5,3,7,258
BPM,13,18,9,261
bpmn,107,195,13,784
bpmn20,491,872,30,3308
bpmn20di,34,46,11,491
bpmn20exec,11,12,8,261
bpmn20_ttc,633,1146,34,4080
bpmndi,35,42,13,1716
bpsim,197,291,16,1376
BQL,23,34,10,261
BrnHandlers,361,532,22,2180
BrokerDSL,260,259,15,732
Bugzilla,13,11,8,245
Build,13,12,9,256
BuildDSL,13,16,10,252
builder,31,50,9,488
building,182,225,38,11488
builtins,21,16,7,265
BundleProject,104,124,11,790
business,72,136,11,543
BusinessDomainDsl,91,149,10,786
BusinessEntityModel,19,36,10,272
BusinessObjectDsl,22,31,6,266
BusinessProcessModel,44,87,8,506
Byteman,126,199,12,820
bz377606,9,9,8,253
C,11,18,7,260
cache_model,19,19,8,265
CADM,106,210,11,812
Cal,210,354,16,1350
calc,51,82,9,517
Calendar,31,42,9,283
caltrop,68,97,87,1133
camel-spring,1584,2633,78,10733
canopen,958,1314,47,5844
canvas,14,20,9,245
CaPtah,32,51,7,282
capua,40,78,11,492
car,13,21,9,243
CardTemplate,11,13,8,245
carnot,499,928,33,3742
carrental,22,24,8,255
Cars,22,26,9,245
cartesianCoordinateSystem,27,41,10,265
cascadenotall,17,23,9,245
catalog,26,31,11,259
caz,28,41,10,481
cbe,90,110,12,731
CD,38,61,8,481
CDE,15,22,5,255
cdfg,80,136,12,520
CDPSM,415,628,30,2755
CellCore,13,21,7,245
CellEvol,3,2,23,245
CellInit,3,2,8,243
CEPMeta,23,28,9,447
cf,45,127,12,1064
CFG,15,28,7,255
cgmodel,162,307,16,1396
CharacterScript,65,84,9,512
checklist,25,25,8,273
chess,48,64,8,460
ChocoModel,52,81,10,490
ChooseEditor,72,172,12,722
cim,1167,1454,45,6049
CIM14,3290,5293,175,10038
CIM15,4371,7722,298,20922
CIMLevelZero,1167,1454,51,5968
cinematic,76,130,11,540
city1,15,18,6,236
city2,13,16,8,219
cityfurniture,24,24,33,4568
citygml,62,74,38,5721
cityobjectgroup,39,41,32,3686
CL,90,118,13,1355
claim,19,25,9,278
Class,1,0,21,263
ClassDiagram,42,63,11,438
classDomain,41,71,9,456
ClassicModels,77,120,12,695
classification,16,18,8,256
ClassMM,19,27,85,244
ClassModel,76,112,10,694
class_diagramm,49,72,13,473
class_diagramm_simple,17,16,7,244
class_diagramm_tgg_rule,22,21,8,243
client,84,91,11,491
Clientes,26,30,7,244
closures,8,8,9,244
cloud,8,9,8,236
CloudML,63,102,10,472
cm,54,72,13,473
cmd,24,35,7,430
cmengine,106,195,11,890
CML,1,0,5,420
cmsl,149,183,12,752
cmt.owl,88,204,10,714
Coaster,28,30,13,244
COBOL,64,86,11,473
Cocus.owl,164,345,14,1314
codeAssistStruts,58,74,16,466
codesyncjava,41,38,9,280
codesyncxml,7,11,9,234
Collaborations_Interactions_UML,48,101,10,480
CollaborativeMDEProcess,33,44,9,444
collaviz,43,66,10,466
collection,22,24,9,973
com.ibm.commerce.catalog.facade.datatypes,702,947,76,7004
com.ibm.commerce.content.facade.datatypes,395,545,68,9575
com.ibm.commerce.contract.facade.datatypes,41,54,42,7298
com.ibm.commerce.foundation.datatypes,530,586,55,12835
com.ibm.commerce.giftcenter.facade.datatypes,129,158,41,5044
com.ibm.commerce.infrastructure.facade.datatypes,125,167,38,4377
com.ibm.commerce.installment.facade.datatypes,140,187,43,5107
com.ibm.commerce.inventory.facade.datatypes,132,161,45,6316
com.ibm.commerce.marketing.facade.datatypes,563,740,63,9464
com.ibm.commerce.member.datatypes,74,83,34,12259
com.ibm.commerce.member.facade.datatypes,337,431,48,6373
com.ibm.commerce.oagis9.datatypes.codelists,282,281,16,1292
com.ibm.commerce.oagis9.datatypes,2361,3760,149,8458
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,14,1651
com.ibm.commerce.order.facade.datatypes,464,583,52,7434
com.ibm.commerce.payment.datatypes,219,289,40,4230
com.ibm.commerce.price.facade.datatypes,290,394,54,7959
com.ibm.commerce.promotion.facade.datatypes,140,174,40,5262
com.ibm.commerce.search.facade.datatypes,56,74,37,13415
com.ibm.commerce.store.facade.datatypes,82,104,38,4111
com.ibm.commerce.subscription.facade.datatypes,75,99,40,5198
com.ibm.commerce.wallet.facade.datatypes,121,165,39,4442
ComBE,67,89,11,650
ComDiag,14,23,9,316
Common,18,25,9,297
commonarchivecore,50,85,15,1862
CommonModeling,22,31,9,307
Company,59,86,9,591
CompanyStructure,15,21,8,297
compiler,33,42,11,319
CompleteGUIdancerComponentHierarchy,62,74,9,363
completemodel,18,18,8,315
CompleteOCLCST,41,56,10,586
component.bean,8,8,6,287
component.bpel,9,9,9,287
component.camel,14,16,16,4096
component.camel.quartz,15,16,9,540
component.camel.sql,17,18,10,565
component.clojure,8,8,10,292
component.common.selector,17,20,8,535
Component,8,7,6,292
component.hornetq,64,72,11,859
component.http,30,34,9,797
component.jca,54,75,11,834
component.remote,7,7,7,292
component.resteasy,29,33,11,738
component.soap,62,79,12,1009
componentCore,36,45,9,318
componentMapping,26,30,8,286
componentmodel,33,32,9,516
components,39,59,8,537
ComponentUML,1,0,5,267
component_instantiation,33,36,7,295
compose,48,79,10,556
compositeForm,26,39,13,954
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,8,554
concat,5,4,8,264
conceptmap,16,28,9,293
conceptmodel,12,16,9,273
ConcreteUI,24,21,9,286
ConditionModel,27,42,10,282
conference,20,33,9,293
Conference.owl,283,586,22,2131
Config,24,29,9,294
config.switchyard,103,141,11,848
config.transform,30,35,9,750
config.validate,28,34,9,731
configurator,32,45,9,300
confious.owl,377,779,23,2953
confOf.owl,433,876,25,3550
ConnectionErrors,8,8,8,491
Connectivity,132,253,15,1101
connector-configuration,9,9,8,269
constraint,8,10,9,264
ConstraintPuzzler,29,56,8,311
Constraints,32,54,8,295
Contact,12,19,7,273
contacts,24,25,9,289
Content,69,104,12,569
contentfwk,345,662,22,2241
context,52,58,10,556
Contract,23,27,9,293
control,116,208,14,872
controller,8,8,9,267
ControllerUML,1,0,8,259
controlMinimal,9,10,8,271
COOPNMetaModel,440,951,29,2869
Copy of component.camel,254,314,27,5691
Copy of library,21,33,9,284
Copy of Product,32,63,9,512
cor,16,14,10,472
CORBAComponent,39,83,11,513
core,24,32,11,924
CoreDsl,182,261,14,1102
CoreThemes,71,69,11,336
CoroScore,82,106,9,556
Courses,21,24,8,268
cp1model,30,41,10,292
cp2model,22,31,7,278
cp3model,21,40,8,279
cpc,17,22,9,264
CPL,91,138,13,799
cplfm,41,67,9,508
CPNDefinition,16,23,10,272
CpnDsl,16,15,9,264
CPP,1,0,5,248
CPR,1,0,7,247
CPSM,369,647,23,2666
CPSMnested,368,646,26,2634
Cristal,18,33,8,272
crosswalk,140,211,13,1074
crossx,22,30,10,272
crs_dr.owl,460,935,30,3814
CSharp,42,63,11,512
CSM,40,84,11,506
CSS,66,63,10,547
CssDsl,80,120,12,569
CssExtDsl,89,140,13,587
CST,10,13,10,256
csv,47,62,9,512
CSVML,50,67,10,520
ctx,29,53,9,280
cucumberfeature,78,113,12,565
customer,33,38,10,289
customerBehaviour,37,54,12,300
customers,13,13,10,268
customsandwich,15,14,10,260
CWDataBase,10,10,9,268
CWM,766,1519,41,5562
CWMCore,37,76,10,430
CWMRelationalData,1,0,7,227
CXF,83,91,10,732
c_sharp,436,803,24,2642
DAO,17,27,7,463
Daos,15,18,10,248
DaoTypes,30,39,11,473
data,136,266,14,1835
database,97,158,13,761
database_tgg_rule,25,24,9,248
DataContractDsl,63,115,11,502
DataMining,115,180,16,2808
dataset,80,96,11,520
DataType,1,0,5,232
datatypes,23,36,10,264
daum,96,140,12,729
DawnGenModel.emf,7,4,6,232
DB,44,50,14,468
db2emf,1,0,5,235
dbitem,89,88,9,537
dbl,319,605,20,2441
Dbmodel,144,172,14,793
dbprice,5,4,6,233
dbschema,51,59,12,472
dc,16,15,7,248
Dc6,28,38,10,264
ddic,148,168,13,982
DdlDsl,82,129,12,713
debug,8,7,7,232
decobat,94,102,14,729
DecoraDsl,108,170,12,760
DefaultName,183,230,15,1024
DefaultName1,18,26,10,248
definition,63,83,12,483
definitions,40,53,9,476
demo,19,23,9,248
Demo1,16,21,7,255
dependencies,50,70,10,489
DependenciesDsl,22,24,7,264
dependency,24,38,9,264
DependencyChain,36,49,10,473
DependencyDsl,44,55,9,472
depgraph,58,87,9,501
Deployment,13,18,10,248
DeploymentReport,141,205,12,985
derby,4,3,5,232
description,240,416,19,1522
descriptor,33,47,10,473
design2d,6,7,10,232
designNotes,6,5,7,227
DesignPatterns,65,69,10,700
DetailView,132,174,12,789
DeviceModelingLanguage,160,277,13,1090
DFA,95,106,9,537
dgraph,14,27,7,264
DGS,68,92,10,521
di1,49,59,11,681
diagnostic,12,13,7,249
diagram,3,2,7,229
diagramCompare,10,15,6,232
DiagramInterchange,75,133,9,712
diagramrt,32,55,7,473
DialogScript,110,167,11,761
die,22,26,7,264
Dime,155,245,13,1001
directives,38,62,11,467
directory,95,119,9,539
discovery,25,28,8,264
DiVA,123,219,13,992
DiVA_visitor,127,230,13,1432
DMDL,96,125,12,536
doc,84,114,10,713
DocBook,387,560,25,2598
docbuilder,26,40,10,264
DocCompiler,56,112,13,694
doctrine,173,268,14,1018
document,38,59,11,858
documentation,26,41,7,265
DoDAF-OV5,111,201,12,760
DoDAF-SV4,126,241,12,985
DoDAF-SV5,104,203,13,761
DoDAF,153,309,15,1093
dom,2,1,8,235
Domain,75,81,12,312
Domainmodel,24,32,10,271
DomDsl,360,558,23,2191
Dot,15,24,9,248
DotNET_SystemReflection,1,0,5,232
downloadSiteSchema,28,39,7,456
dp,23,42,9,264
dpd,56,72,10,486
Droid,250,414,18,1361
drools,32,38,9,472
drules,30,34,9,280
ds,126,154,13,953
Dsl,187,317,17,1348
dsl15926,46,90,10,489
DslECharts,97,140,11,723
DSLModel,39,75,10,475
DSLTrans,100,166,11,745
DSML,82,122,12,720
DTD,104,167,13,745
dtdsl,18,20,9,248
DTInfo,27,32,9,280
dtmc,27,55,10,264
DTMP,1,0,9,232
dummy,20,30,9,262
DuplicationDetection,18,22,8,248
DXF,12,16,7,248
dynamics,866,1190,40,4785
dynamicui,8,9,8,232
e2,42,56,10,472
e4modelextension,6,6,9,232
EAI,11,15,8,227
eballing,124,131,11,571
EBC,29,28,10,280
ebnfmm,24,43,9,271
ebXML,94,162,13,745
EcdarText,247,447,19,1717
eclectic.frontend,431,772,26,2626
eclipsecon,35,47,10,280
EclipseLaunchConfigurations,19,32,9,265
eclipselink_orm,514,810,26,3045
EclipsePlugIn,35,57,10,473
ecorebinding,41,82,9,473
edas.owl,592,1192,33,5614
edatatypeColumn,6,5,7,223
editor,433,703,25,2603
editutil,38,37,7,283
EDP,44,68,8,451
education,15,20,9,241
EEFGen,34,44,8,456
efactory,46,65,11,475
efeature,7,6,6,224
EG,20,42,10,254
egis,13,17,8,254
ej-ast,272,521,18,1974
eJava,18,22,9,439
ejb,158,233,15,1164
ekaw.owl,670,1370,39,6868
electrical,17,31,11,253
element,3,2,9,409
elementRegistry,17,20,8,236
Elf,14,17,8,252
elrGrammar,32,51,8,450
em,26,25,9,247
embedded,18,22,10,239
embeddedid,7,7,7,222
emf,53,88,10,471
emf.uuid.library.example,11,16,8,252
emfacade,74,113,151,1059
emffrag,21,22,12,252
emffrag_internal,7,6,7,236
emfgenbug,7,6,6,223
emfprofileapplication,15,19,9,233
emftasks,33,36,8,268
emftools,11,11,8,236
EMOF,53,103,12,484
Employee,19,35,9,252
enactment,17,19,10,252
Entities,21,29,9,252
Entity,13,20,9,247
EntityDefinition,56,79,9,480
EntityLang,15,22,8,252
entityNote,3,2,9,230
entityrelation,40,66,15,467
enum,4,4,6,223
EnumLiterals,7,6,8,223
Enumliterals2,9,9,8,236
environment,96,176,11,727
eocl,3,2,10,220
Epatch,51,75,11,483
epc,37,79,10,463
Epk,62,119,9,496
Epla2,25,40,8,265
epn,133,199,14,946
epo2,44,62,10,463
EQN,26,55,11,432
EqualMM,26,56,11,454
Equipment,419,672,26,2906
ER,13,17,6,242
Erdiagram,45,73,9,467
erlang,291,494,19,1784
errorannex,111,164,12,731
esb,277,365,16,1327
eshop,22,26,9,252
ESMF,405,703,23,2722
Eso,26,30,9,252
EssentialOCL,85,148,11,876
EssentialOCLCST,92,157,12,715
esx,2322,2425,71,7701
ETMap,19,22,8,376
ETPhys,47,60,11,429
etsl,83,90,11,468
etunit,33,39,10,432
eur,32,49,10,443
euz,38,64,10,606
evaluation,18,25,10,242
evaluationresult,10,10,9,225
EveAPIDBModel,634,691,32,4061
event,84,140,12,664
EventOrientedLanguage,96,171,15,677
EventPatternLanguage,88,130,9,661
events,27,39,7,412
evidence,8,8,7,566
evilsystem,43,74,9,443
evm,41,62,9,429
Evolution,31,55,10,444
evolved,23,52,9,242
example-ecore,6,7,7,220
example,23,42,9,245
ExampleEMF,17,28,10,226
ExampleInteractionModel,13,16,9,249
Exceptions,8,8,6,226
experiment,45,41,10,600
exporter,20,24,9,225
exportmodel,18,21,9,242
expr,12,13,7,225
ExprDemo,123,221,11,894
EXPRESS,566,1164,34,3882
EXPRESSb,531,1066,33,3319
expression,10,10,7,225
expressions,64,99,10,647
ExSchema,17,24,9,225
ext,3,2,8,226
extended,3,3,7,562
extendedmodel,3,2,9,228
ExtendedPO,49,68,9,443
ExtendedPO2,44,62,8,436
ExtendedTypes,22,27,8,225
Extended_UML_Core_Package,36,58,10,429
extension-manifest,81,110,11,661
extension,5,4,7,226
extensionmodel,7,7,8,226
Extensions,7,8,9,223
extensionsmaple,5,3,7,225
externaldatasource,6,4,7,225
extjs,26,34,10,413
extlibrary,51,86,10,445
extractor,14,14,11,396
fabric3,48,60,8,429
faceletTaglib,25,33,9,236
faceletTaglib_2_0,114,169,13,1056
FacesConfig,601,907,35,3896
facet_definition,24,34,10,420
fact,75,103,11,832
Families,10,11,9,242
family,18,25,8,226
FCM,128,151,15,883
featherweightjava,37,71,8,444
Feature,12,15,8,581
featureDiagram,40,77,7,443
FeatureDiagrams,31,56,8,429
featuremodel,38,56,8,443
Features,11,15,6,242
feature_old,73,124,10,642
Februar,11,15,8,226
FederationOffice,244,376,16,1368
felix,119,148,12,865
Fiber,37,52,9,429
fieldmapping,12,13,9,233
FieldSelection,12,15,7,242
FileHistory,12,13,10,225
filetransfer,22,22,8,242
filter,54,67,12,613
filtermodel,3,2,7,225
FilterSetup,37,83,9,440
Fin,63,82,11,445
FiniteStateMachine,23,50,8,413
Firewalll,16,20,10,242
fiw,5,4,7,225
FJ,52,86,10,476
fl,33,48,9,443
flat11,86,113,10,675
FlatQVT,416,837,40,10456
FlatSignalFlow,55,106,11,472
Flow,81,134,10,691
flowchart,56,99,9,472
flowcontrol,38,66,9,447
FlowDesigner,25,35,11,246
FlowDsl,45,57,10,458
FlowerDiagramNotation,58,116,11,472
FlowGraph,38,86,12,445
flow_concept,22,38,9,246
flow_edge,13,23,8,234
flow_noedge,9,14,8,233
FML,63,87,12,470
fmusim,28,41,10,246
fnmeta,36,47,8,435
Forge,98,111,12,682
form,34,39,8,258
format,9514,12936,510,45979
formatter,9,9,10,424
Forms,169,235,15,1145
formsembedded,4,3,8,240
formsextension,4,3,6,241
formsfamily,30,48,9,451
FormularMM,24,34,8,263
FoundationModel,168,221,13,946
Fouroperation,13,18,7,241
fr.medieval.model,22,34,9,241
Fractal,96,149,12,720
FractalIdt,9,9,7,241
FractalItf,171,261,15,975
frascati,50,55,12,474
freemarker,3,2,7,214
Freemind,80,103,11,587
frontend.attribution,30,50,9,364
frontend.chain,21,36,7,368
frontend.core,153,261,13,1078
frontend.imperative,21,29,6,199
frontend.koan,22,33,10,217
frontend.mappings,112,190,14,827
frontend.pat,28,44,10,403
frontend.qool,76,124,11,577
frontend.script,14,15,9,199
frontend.tao,38,65,8,389
fsa,14,24,8,216
fsm-noOpposite,20,29,7,199
fsm,20,35,7,363
fsml,6,7,8,199
fsm_with_ids,22,37,6,358
fUML,358,679,22,2359
Function,53,87,11,407
functions,23,38,8,394
furniture,30,41,10,363
futsal,75,115,10,580
FwitRequirementsModel,87,86,13,591
FXBean,38,47,9,390
fxg,516,666,25,2547
FXGraph,97,150,10,749
GACL,59,97,10,426
GAIA,55,90,9,561
gamelogic,90,142,10,591
games,11,14,7,199
gameserver,8,15,8,199
GameServerModel,38,72,9,389
gameworld,69,108,11,567
Gantt,52,60,11,415
Gatekeeper,172,241,13,982
gautosar,362,627,24,2361
gbind,268,572,21,1865
gcomponent,107,169,13,752
Gdbsl,5,5,24,198
gedcoml,60,81,10,415
General,192,218,16,1001
generatedModel,15,23,9,217
generatedModel2,16,25,7,394
generatedplugin,34,36,10,389
generator2,3,2,10,198
GenericEditor,32,48,7,389
genericity_dsl,36,58,13,675
GenericOutline,21,32,9,345
generics,43,54,32,4641
Genesis,22,32,7,212
GenModel,186,240,14,1078
GenModel2,17,19,8,216
genotype,32,61,11,1212
Geographical,92,135,13,644
GeoTrans,1,0,5,212
germplasm,94,156,15,1830
GF,209,314,16,1291
Gherkin,39,59,8,412
GIS_Connectivity,375,573,22,2498
GitModel,33,51,15,3649
globalinfluenzamodel,7,6,6,211
Glproto,10,9,7,212
Glsl,160,277,16,1077
glucose,68,84,12,601
gmfgen,756,1141,36,4859
gmfgenext,63,76,10,582
gmfgraph,235,368,16,1382
gmfgraph_1.23,214,333,15,1322
gmfgraph_1.24,215,335,16,1322
gmfgraph_1.25,216,337,15,1322
gmfgraph_1.26,218,341,17,1342
gmfgraph_1.30,229,356,15,1382
gmfmap,155,259,16,1087
gmfmap_2007,139,232,14,982
Golang,2321,2319,86,4634
GoModel,8,7,7,230
googleanalytics,4,3,9,230
gore,76,117,13,910
gpx,126,136,13,932
Gra2MoL,156,196,14,821
graal-featureextensions,4,3,8,224
graal,72,134,9,600
gradingsystem,29,39,9,400
Grafcet,1,0,7,236
grammar,28,43,7,400
graph,22,30,7,230
graphdef,111,156,11,762
GraphEditor,36,50,8,377
GraphEditorModel,13,19,8,230
GraphicalProcessEditorModel,20,31,10,227
graphics,22,34,10,399
graphiti,171,269,16,1048
GraphML,49,74,11,422
graphO,16,21,7,229
graphTransformation,56,108,15,570
GraphViewMapping,23,38,10,377
GraphViewStyle,12,12,9,371
GraphVizDot,45,64,10,400
Greetings,9,13,9,229
groundspeak,72,83,9,605
GSML,31,44,10,400
gsn,19,29,7,377
gsz,28,45,7,400
GUI,101,128,9,599
GuiceModules,15,19,7,377
GUIdancerComponentHierarchy,15,25,8,374
Guixdsl,9,11,7,230
GWPNV1,12,27,7,229
GWPNV2,22,53,9,399
GWPNV3,19,44,10,377
GWPNV4,20,45,8,400
GWPNV5,23,52,10,377
GXL,11,16,9,224
Hadoop,39,45,11,377
HAL,1,0,6,377
harmonica,25,32,7,383
HaxeDSL,41,57,9,399
hazard,61,69,11,451
hbauditing,25,26,7,400
hbmodel,50,53,11,576
Headline,3,2,7,229
hedl,42,66,10,544
Hello,5,5,7,230
HelloBuck,5,5,7,229
HelloInferrer,12,13,8,229
HelloJvmTypes,9,10,9,230
HelloScoping,12,16,8,229
HelloXbase,7,7,9,229
henshin,85,162,13,734
henshinlayout,21,24,8,230
hExample_1_RHS,5,5,8,230
hExample_3_RHS,4,3,8,235
hExample_4_LHS,4,3,8,229
hExample_4_RHS,3,2,8,229
hExample_6_LHS,13,17,12,230
hexfile,12,13,8,229
HierarchicalSignalFlow,1,0,6,230
HierarchicalStateMachine,60,131,10,596
highway,170,186,15,734
hipadaba,30,35,7,377
hivpredrt,36,41,9,400
Hm,359,435,25,2163
hockeyleague,78,99,9,592
HOOPL,17,25,9,229
house,44,70,9,395
HPROF,72,102,10,600
HSM,11,16,16,230
HTML,217,285,15,1239
HTTP,14,18,16,673
HybridAutomata,87,84,8,451
IAC,21,27,6,253
iaca,61,96,11,599
IAFlowGraph,12,14,8,524
iasted.owl,831,1703,47,10236
ICM,73,105,11,610
ID,8,8,8,222
idbag,4,3,8,222
idc,224,392,21,1451
identifiable,4,3,9,222
identification,16,25,8,380
idl,70,127,11,783
IDLMM,98,146,10,651
IdObjectsDsl,34,33,9,415
IEEE1471ConceptualModel,1,0,7,228
IEEE1471ViewpointM2,34,62,10,398
ifc2x3,4487,6350,264,11413
ifc2x3tc1,4497,6369,228,10714
IFC2X3_TC1,3351,5223,169,7637
IFC2X4_RC3,5117,7391,253,13411
IFConfiguration,72,118,13,602
IFML,124,214,11,968
ifStatement,25,35,7,333
Images,3,2,8,306
imgpro,106,141,13,642
imml,63,89,11,435
imperativeocl,81,107,11,954
ImperativeOCLCS,68,88,8,648
implementation,18,20,7,280
ImpModLang,27,45,10,435
import,11,11,7,285
IMSTransactionMessage,1,0,7,279
in2,6,3,6,279
IncQueryXcore,8,8,7,279
indexer,12,14,9,434
infosystem,163,162,14,560
inheritancemapping,32,38,8,431
Initialization,11,13,9,279
inject,3,3,8,279
input,5,4,9,279
inputMetamodel,7,7,9,279
instance,98,155,17,3345
InstanceModel,21,38,9,434
Instances,11,11,25,274
instantiation,26,39,8,435
instantiationRecipe,6,6,8,279
Insurance,19,19,7,285
IntegrationOfOCL_ExpressionsInUML,42,58,9,434
Intent,37,47,10,435
interaction,40,73,7,435
InteriorPlanningLang,86,105,12,643
InternalSM,55,77,9,590
interpreter,4,3,7,276
inventory,54,100,9,434
IOI,20,27,9,279
iolist,161,203,15,1079
iplog,60,70,10,642
Iptables,45,58,10,435
ir,144,231,11,1024
IRL,118,251,14,856
IsabelleProofProcess-v1.0.0.10,32,38,10,435
IsabelleProofProcess,32,38,10,434
it.matiuz.menumaker.model,21,21,7,285
itemlist,12,16,8,279
Izpack,272,286,15,1018
J2SE5,238,463,19,1623
jamopp,376,798,28,5622
Java-20040316,27,54,7,407
Java,373,794,26,5021
JAVA3,37,74,7,408
java5,297,574,21,1986
JavaAbstractSyntax,1,0,21,726
JavaBehavior4UML,11,10,8,248
javaforms,3,2,6,248
javaformscodegen,2,1,7,248
JavaFXAntTask,139,166,13,846
javalogtrace,3,2,8,408
JavaProject,31,49,11,408
javaproperties,8,8,8,254
JavaSource,13,22,9,248
JavaTypes,4,3,8,248
JavaVMTypes,118,212,13,1010
javaz,58,78,9,444
java_templates,85,84,10,769
jaxrpcmap,87,107,13,800
jBPM5Extensions,26,28,9,407
jca,80,98,11,800
jdsl,48,62,8,451
jdt,11,11,12,248
JDTAST,92,140,11,1147
jedihelp,26,26,9,248
JenaRules,41,63,8,402
Jess,126,236,12,882
jex,60,94,12,451
JKind,129,181,11,728
Jnario,24,34,10,407
joblet,7,7,9,567
jobtool,31,41,9,408
JourneyModel,88,95,10,482
jpa-mixed,15,16,7,248
JPas,60,86,10,442
jpdl32,347,491,21,2162
js,11,14,10,407
jsflibraryregistry,24,31,8,408
jsm,142,281,15,1070
json,19,26,10,248
jsp,15,16,9,407
jtemplates,5,3,6,243
junit,21,33,8,249
Junitresult,48,60,11,451
JWTMetaModel,124,218,14,850
kaom,27,40,9,248
Kappa,61,89,10,445
Karel,57,81,9,452
KarteikastenSystem,40,58,8,445
kdm-09-05-23,671,1232,35,4009
kdm-modisco,683,1264,32,4096
KDM,671,1232,32,3851
KDMSimplified,48,98,10,445
kermeta,278,543,21,1924
kermeta_java,197,378,17,1431
kernel,44,87,8,451
