model,nodes,edges,time,mem
BusinessObjectDsl,22,31,5,290
BusinessProcessModel,44,87,7,554
Byteman,126,199,10,872
bz377606,9,9,4,280
C,11,18,4,291
cache_model,19,19,6,298
CADM,106,210,11,880
Cal,210,354,16,1462
calc,51,82,8,514
Calendar,31,42,7,298
caltrop,68,97,90,1026
camel-spring,1584,2633,84,10806
canopen,958,1314,40,5861
canvas,14,20,5,268
CaPtah,32,51,7,305
capua,40,78,8,551
car,13,21,6,282
CardTemplate,11,13,5,280
carnot,499,928,32,3825
carrental,22,24,6,264
Cars,22,26,7,308
cartesianCoordinateSystem,27,41,7,304
cascadenotall,17,23,6,284
catalog,26,31,6,301
caz,28,41,9,524
cbe,90,110,13,809
CD,38,61,6,481
CDE,15,22,6,281
cdfg,80,136,12,575
CDPSM,415,628,26,2697
CellCore,13,21,7,258
CellEvol,3,2,21,266
CellInit,3,2,5,268
CEPMeta,23,28,7,512
cf,45,127,9,983
CFG,15,28,6,286
cgmodel,162,307,12,1346
CharacterScript,65,84,11,532
checklist,25,25,6,310
chess,48,64,9,316
ChocoModel,52,81,9,538
ChooseEditor,72,172,10,557
cim,1167,1454,45,5922
CIM14,3290,5293,160,13310
CIM15,4371,7722,236,15624
CIMLevelZero,1167,1454,48,5974
cinematic,76,130,10,610
city1,15,18,5,313
city2,13,16,7,196
cityfurniture,24,24,30,4583
citygml,62,74,35,5728
cityobjectgroup,39,41,29,4586
CL,90,118,15,1337
claim,19,25,7,427
Class,1,0,18,261
ClassDiagram,42,63,8,486
classDomain,41,71,9,468
ClassicModels,77,120,8,701
classification,16,18,6,269
ClassMM,19,27,7,256
ClassModel,76,112,10,531
class_diagramm,49,72,10,487
class_diagramm_simple,17,16,8,271
class_diagramm_tgg_rule,22,21,7,284
client,84,91,10,522
Clientes,26,30,8,256
closures,8,8,5,250
cloud,8,9,6,248
CloudML,63,102,8,521
cm,54,72,8,500
cmd,24,35,8,458
cmengine,106,195,13,774
CML,1,0,5,442
cmsl,149,183,11,805
cmt.owl,88,204,13,728
Coaster,28,30,8,284
COBOL,64,86,10,518
Cocus.owl,164,345,19,1263
codeAssistStruts,58,74,9,635
codesyncjava,41,38,7,268
codesyncxml,7,11,7,246
Collaborations_Interactions_UML,48,101,10,480
CollaborativeMDEProcess,33,44,7,461
collaviz,43,66,8,485
collection,22,24,9,1008
com.ibm.commerce.catalog.facade.datatypes,702,947,68,11350
com.ibm.commerce.content.facade.datatypes,395,545,48,15920
com.ibm.commerce.contract.facade.datatypes,41,54,33,4651
com.ibm.commerce.foundation.datatypes,530,586,43,4840
com.ibm.commerce.giftcenter.facade.datatypes,129,158,58,5105
com.ibm.commerce.infrastructure.facade.datatypes,125,167,38,5721
com.ibm.commerce.installment.facade.datatypes,140,187,41,6771
com.ibm.commerce.inventory.facade.datatypes,132,161,45,7761
com.ibm.commerce.marketing.facade.datatypes,563,740,60,12680
com.ibm.commerce.member.datatypes,74,83,41,12021
com.ibm.commerce.member.facade.datatypes,337,431,46,5735
com.ibm.commerce.oagis9.datatypes.codelists,282,281,14,1285
com.ibm.commerce.oagis9.datatypes,2361,3760,158,8170
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,10,1767
com.ibm.commerce.order.facade.datatypes,464,583,50,8302
com.ibm.commerce.payment.datatypes,219,289,37,13098
com.ibm.commerce.price.facade.datatypes,290,394,49,8077
com.ibm.commerce.promotion.facade.datatypes,140,174,43,4454
com.ibm.commerce.search.facade.datatypes,56,74,42,4515
com.ibm.commerce.store.facade.datatypes,82,104,34,5014
com.ibm.commerce.subscription.facade.datatypes,75,99,39,6259
com.ibm.commerce.wallet.facade.datatypes,121,165,39,4445
ComBE,67,89,10,552
ComDiag,14,23,6,261
Common,18,25,7,282
commonarchivecore,50,85,12,1809
CommonModeling,22,31,6,480
Company,59,86,8,560
CompanyStructure,15,21,8,273
compiler,33,42,8,313
CompleteGUIdancerComponentHierarchy,62,74,8,557
completemodel,18,18,9,289
CompleteOCLCST,41,56,11,547
component.bean,8,8,7,262
component.bpel,9,9,6,279
component.camel,14,16,14,3951
component.camel.quartz,15,16,8,661
component.camel.sql,17,18,7,752
component.clojure,8,8,6,273
component.common.selector,17,20,8,511
Component,8,7,8,256
component.hornetq,64,72,12,932
component.http,30,34,11,703
component.jca,54,75,11,785
component.remote,7,7,7,249
component.resteasy,29,33,10,762
component.soap,62,79,11,1019
componentCore,36,45,8,306
componentMapping,26,30,8,310
componentmodel,33,32,6,308
components,39,59,9,496
ComponentUML,1,0,4,261
component_instantiation,33,36,7,300
compose,48,79,8,540
compositeForm,26,39,12,975
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,8,506
concat,5,4,6,256
conceptmap,16,28,6,290
conceptmodel,12,16,6,273
ConcreteUI,24,21,7,291
ConditionModel,27,42,7,276
conference,20,33,8,297
Conference.owl,283,586,24,2131
Config,24,29,6,265
config.switchyard,103,141,9,992
config.transform,30,35,6,767
config.validate,28,34,8,762
configurator,32,45,7,306
confious.owl,377,779,22,3016
confOf.owl,433,876,23,3509
ConnectionErrors,8,8,6,454
Connectivity,132,253,12,1102
connector-configuration,9,9,6,256
constraint,8,10,6,249
ConstraintPuzzler,29,56,6,276
Constraints,32,54,6,307
Contact,12,19,7,274
contacts,24,25,7,297
Content,69,104,10,524
contentfwk,345,662,27,2212
context,52,58,8,516
Contract,23,27,7,288
control,116,208,14,811
controller,8,8,5,274
ControllerUML,1,0,5,258
controlMinimal,9,10,6,247
COOPNMetaModel,440,951,26,2836
Copy of component.camel,254,314,24,5686
Copy of library,21,33,7,261
Copy of Product,32,63,7,515
cor,16,14,8,480
CORBAComponent,39,83,8,516
core,24,32,8,835
CoreDsl,182,261,13,1037
CoreThemes,71,69,8,341
CoroScore,82,106,11,560
Courses,21,24,6,286
cp1model,30,41,8,280
cp2model,22,31,7,259
cp3model,21,40,6,254
cpc,17,22,8,264
CPL,91,138,9,782
cplfm,41,67,8,514
CPNDefinition,16,23,6,240
CpnDsl,16,15,8,275
CPP,1,0,5,244
CPR,1,0,5,244
CPSM,369,647,26,2650
CPSMnested,368,646,23,2616
Cristal,18,33,6,260
crosswalk,140,211,11,1072
crossx,22,30,7,278
crs_dr.owl,460,935,30,3786
CSharp,42,63,6,480
CSM,40,84,7,520
CSS,66,63,12,538
CssDsl,80,120,8,558
CssExtDsl,89,140,9,581
CST,10,13,6,266
csv,47,62,6,512
CSVML,50,67,8,533
ctx,29,53,6,290
cucumberfeature,78,113,10,560
customer,33,38,8,292
customerBehaviour,37,54,9,301
customers,13,13,5,274
customsandwich,15,14,6,272
CWDataBase,10,10,6,266
CWM,766,1519,48,5464
CWMCore,37,76,8,448
CWMRelationalData,1,0,4,239
CXF,83,91,9,725
c_sharp,436,803,25,2642
DAO,17,27,6,415
Daos,15,18,8,245
DaoTypes,30,39,8,415
data,136,266,17,1843
database,97,158,13,700
database_tgg_rule,25,24,9,409
DataContractDsl,63,115,8,525
DataMining,115,180,14,2813
dataset,80,96,10,518
DataType,1,0,5,238
datatypes,23,36,7,266
daum,96,140,11,745
DawnGenModel.emf,7,4,6,225
DB,44,50,8,500
db2emf,1,0,4,233
dbitem,89,88,10,538
dbl,319,605,22,2496
Dbmodel,144,172,11,729
dbprice,5,4,6,230
dbschema,51,59,8,490
dc,16,15,6,242
Dc6,28,38,7,257
ddic,148,168,11,985
DdlDsl,82,129,8,730
debug,8,7,7,240
decobat,94,102,9,738
DecoraDsl,108,170,11,749
DefaultName,183,230,12,957
DefaultName1,18,26,6,243
definition,63,83,9,511
definitions,40,53,6,458
demo,19,23,5,254
Demo1,16,21,7,263
dependencies,50,70,8,494
DependenciesDsl,22,24,6,263
dependency,24,38,9,264
DependencyChain,36,49,8,458
DependencyDsl,44,55,9,493
depgraph,58,87,9,493
Deployment,13,18,6,224
DeploymentReport,141,205,12,1001
derby,4,3,5,238
description,240,416,15,1500
descriptor,33,47,7,441
design2d,6,7,7,225
designNotes,6,5,5,251
DesignPatterns,65,69,8,705
DetailView,132,174,12,901
DeviceModelingLanguage,160,277,12,1096
DFA,95,106,9,492
dgraph,14,27,7,239
DGS,68,92,9,478
di1,49,59,10,684
diagnostic,12,13,7,245
diagram,3,2,6,235
diagramCompare,10,15,7,245
DiagramInterchange,75,133,11,723
diagramrt,32,55,8,444
DialogScript,110,167,13,700
die,22,26,7,260
Dime,155,245,13,935
directives,38,62,8,444
directory,95,119,12,671
discovery,25,28,7,254
DiVA,123,219,12,971
DiVA_visitor,127,230,15,1435
DMDL,96,125,11,678
doc,84,114,9,717
DocBook,387,560,25,2590
docbuilder,26,40,9,256
DocCompiler,56,112,12,634
doctrine,173,268,17,1024
document,38,59,10,863
documentation,26,41,7,261
DoDAF-OV5,111,201,11,781
DoDAF-SV4,126,241,10,994
DoDAF-SV5,104,203,11,761
DoDAF,153,309,16,1101
dom,2,1,5,213
Domain,75,81,9,321
Domainmodel,24,32,9,262
DomDsl,360,558,24,2191
Dot,15,24,6,239
DotNET_SystemReflection,1,0,5,242
downloadSiteSchema,28,39,7,459
dp,23,42,7,257
dpd,56,72,8,492
Droid,250,414,15,1366
drools,32,38,8,424
drules,30,34,8,262
ds,126,154,11,962
Dsl,187,317,13,1362
dsl15926,46,90,8,458
DslECharts,97,140,10,691
DSLModel,39,75,8,470
DSLTrans,100,166,10,740
DSML,82,122,10,714
DTD,104,167,12,754
dtdsl,18,20,7,263
DTInfo,27,32,9,265
dtmc,27,55,7,428
DTMP,1,0,4,213
dummy,20,30,7,243
DuplicationDetection,18,22,9,256
DXF,12,16,8,230
dynamics,866,1190,39,4755
dynamicui,8,9,8,223
e2,42,56,8,494
e4modelextension,6,6,7,247
EAI,11,15,5,251
eballing,124,131,10,572
EBC,29,28,9,263
ebnfmm,24,43,9,274
ebXML,94,162,12,749
EcdarText,247,447,19,1711
eclectic.frontend,431,772,28,2602
eclipsecon,35,47,7,439
EclipseLaunchConfigurations,19,32,6,242
eclipselink_orm,514,810,26,3058
EclipsePlugIn,35,57,7,447
ecorebinding,41,82,8,456
edas.owl,592,1192,37,5438
edatatypeColumn,6,5,6,217
editor,433,703,25,2581
editutil,38,37,8,261
EDP,44,68,7,476
education,15,20,5,238
EEFGen,34,44,8,444
efactory,46,65,7,455
efeature,7,6,8,238
EG,20,42,7,236
egis,13,17,7,247
ej-ast,272,521,23,2152
eJava,18,22,6,396
ejb,158,233,15,1257
ekaw.owl,670,1370,36,6820
electrical,17,31,6,239
element,3,2,6,409
elementRegistry,17,20,7,256
Elf,14,17,9,240
elrGrammar,32,51,7,440
em,26,25,8,257
embedded,18,22,8,256
embeddedid,7,7,7,221
emf,53,88,9,469
emf.uuid.library.example,11,16,6,215
emfacade,74,113,147,1052
emffrag,21,22,14,235
emffrag_internal,7,6,6,204
emfgenbug,7,6,6,223
emfprofileapplication,15,19,9,258
emftasks,33,36,10,269
emftools,11,11,7,230
EMOF,53,103,9,467
Employee,19,35,8,255
enactment,17,19,7,240
Entities,21,29,6,257
Entity,13,20,6,243
EntityDefinition,56,79,9,447
EntityLang,15,22,6,234
entityNote,3,2,6,220
entityrelation,40,66,7,465
enum,4,4,4,201
EnumLiterals,7,6,5,244
Enumliterals2,9,9,5,203
environment,96,176,11,708
eocl,3,2,8,226
Epatch,51,75,9,479
epc,37,79,6,478
Epk,62,119,7,455
Epla2,25,40,7,399
epn,133,199,12,1044
epo2,44,62,8,430
EQN,26,55,8,417
EqualMM,26,56,8,399
Equipment,419,672,25,2910
ER,13,17,7,231
Erdiagram,45,73,7,466
erlang,291,494,24,1804
errorannex,111,164,12,841
esb,277,365,20,1365
eshop,22,26,8,234
ESMF,405,703,27,2704
Eso,26,30,6,233
EssentialOCL,85,148,12,817
EssentialOCLCST,92,157,10,708
esx,2322,2425,69,7775
ETMap,19,22,7,364
ETPhys,47,60,8,437
etsl,83,90,8,484
etunit,33,39,7,416
eur,32,49,8,444
euz,38,64,9,603
evaluation,18,25,7,228
evaluationresult,10,10,9,225
EveAPIDBModel,634,691,37,3956
event,84,140,11,614
EventOrientedLanguage,96,171,13,668
EventPatternLanguage,88,130,12,676
events,27,39,10,417
evidence,8,8,8,575
evilsystem,43,74,7,409
evm,41,62,8,435
Evolution,31,55,8,420
evolved,23,52,6,418
example-ecore,6,7,6,234
example,23,42,8,246
ExampleEMF,17,28,7,225
ExampleInteractionModel,13,16,10,225
Exceptions,8,8,6,227
experiment,45,41,10,630
exporter,20,24,6,255
exportmodel,18,21,6,227
expr,12,13,6,228
ExprDemo,123,221,10,889
EXPRESS,566,1164,29,3861
EXPRESSb,531,1066,28,3195
expression,10,10,5,210
expressions,64,99,8,618
ExSchema,17,24,6,249
ext,3,2,6,229
extended,3,3,8,574
extendedmodel,3,2,5,228
ExtendedPO,49,68,8,433
ExtendedPO2,44,62,7,445
ExtendedTypes,22,27,6,246
Extended_UML_Core_Package,36,58,6,445
extension-manifest,81,110,9,620
extension,5,4,6,208
extensionmodel,7,7,5,228
Extensions,7,8,5,229
extensionsmaple,5,3,7,227
externaldatasource,6,4,5,234
extjs,26,34,6,419
extlibrary,51,86,9,447
extractor,14,14,8,420
fabric3,48,60,7,449
faceletTaglib,25,33,7,253
faceletTaglib_2_0,114,169,11,1045
FacesConfig,601,907,32,3887
facet_definition,24,34,6,405
fact,75,103,10,826
Families,10,11,5,225
family,18,25,7,254
FCM,128,151,14,868
featherweightjava,37,71,8,397
Feature,12,15,7,518
featureDiagram,40,77,7,435
FeatureDiagrams,31,56,10,454
featuremodel,38,56,7,438
Features,11,15,5,228
feature_old,73,124,10,599
Februar,11,15,7,229
FederationOffice,244,376,15,1384
felix,119,148,11,972
Fiber,37,52,9,433
fieldmapping,12,13,6,225
FieldSelection,12,15,6,227
FileHistory,12,13,6,225
filetransfer,22,22,5,254
filter,54,67,8,618
filtermodel,3,2,5,208
FilterSetup,37,83,8,449
Fin,63,82,9,455
FiniteStateMachine,23,50,6,424
Firewalll,16,20,6,249
fiw,5,4,6,227
FJ,52,86,10,439
fl,33,48,7,449
flat11,86,113,12,619
FlatQVT,416,837,33,10451
FlatSignalFlow,55,106,9,435
Flow,81,134,9,688
flowchart,56,99,7,481
flowcontrol,38,66,7,437
FlowDesigner,25,35,7,259
FlowDsl,45,57,9,461
FlowerDiagramNotation,58,116,10,481
FlowGraph,38,86,9,455
flow_concept,22,38,7,229
flow_edge,13,23,7,244
flow_noedge,9,14,6,240
FML,63,87,8,433
fmusim,28,41,6,255
fnmeta,36,47,8,441
Forge,98,111,11,694
form,34,39,9,400
format,9514,12936,586,43081
formatter,9,9,5,337
Forms,169,235,15,1146
formsembedded,4,3,7,205
formsextension,4,3,7,212
formsfamily,30,48,9,374
FormularMM,24,34,7,333
FoundationModel,168,221,16,1042
Fouroperation,13,18,5,202
fr.medieval.model,22,34,7,337
Fractal,96,149,9,691
FractalIdt,9,9,8,185
FractalItf,171,261,15,1056
frascati,50,55,10,494
freemarker,3,2,6,188
Freemind,80,103,12,670
frontend.attribution,30,50,7,304
frontend.chain,21,36,7,290
frontend.core,153,261,11,1024
frontend.imperative,21,29,6,330
frontend.koan,22,33,8,337
frontend.mappings,112,190,10,848
frontend.pat,28,44,6,333
frontend.qool,76,124,7,588
frontend.script,14,15,7,201
frontend.tao,38,65,7,367
fsa,14,24,7,236
fsm-noOpposite,20,29,6,292
fsm,20,35,6,334
fsml,6,7,6,185
fsm_with_ids,22,37,7,336
fUML,358,679,26,2334
Function,53,87,8,459
functions,23,38,8,316
furniture,30,41,9,349
futsal,75,115,11,536
FwitRequirementsModel,87,86,11,679
FXBean,38,47,8,362
fxg,516,666,24,2620
FXGraph,97,150,11,743
GACL,59,97,9,476
GAIA,55,90,10,495
gamelogic,90,142,13,628
games,11,14,9,201
gameserver,8,15,9,186
GameServerModel,38,72,7,333
gameworld,69,108,10,543
Gantt,52,60,7,366
Gatekeeper,172,241,15,1069
gautosar,362,627,20,2327
gbind,268,572,17,1907
gcomponent,107,169,10,758
Gdbsl,5,5,19,189
gedcoml,60,81,8,526
General,192,218,11,949
generatedModel,15,23,7,334
generatedModel2,16,25,7,317
generatedplugin,34,36,8,353
generator2,3,2,6,186
GenericEditor,32,48,15,349
genericity_dsl,36,58,11,627
GenericOutline,21,32,6,333
generics,43,54,33,5615
Genesis,22,32,7,355
GenModel,186,240,13,1091
GenModel2,17,19,9,353
genotype,32,61,10,1090
Geographical,92,135,13,746
GeoTrans,1,0,7,200
germplasm,94,156,18,1904
GF,209,314,16,1250
Gherkin,39,59,7,372
GIS_Connectivity,375,573,27,2482
GitModel,33,51,11,3593
globalinfluenzamodel,7,6,6,197
Glproto,10,9,5,196
Glsl,160,277,13,1092
glucose,68,84,10,576
gmfgen,756,1141,35,4818
gmfgenext,63,76,8,532
gmfgraph,235,368,14,1478
gmfgraph_1.23,214,333,17,1258
gmfgraph_1.24,215,335,18,1383
gmfgraph_1.25,216,337,15,1393
gmfgraph_1.26,218,341,14,1384
gmfgraph_1.30,229,356,14,1442
gmfmap,155,259,13,1084
gmfmap_2007,139,232,12,1042
Golang,2321,2319,84,4582
GoModel,8,7,6,224
googleanalytics,4,3,6,220
gore,76,117,11,960
gpx,126,136,11,868
Gra2MoL,156,196,12,874
graal-featureextensions,4,3,6,221
graal,72,134,9,696
gradingsystem,29,39,8,349
Grafcet,1,0,5,349
grammar,28,43,6,351
graph,22,30,6,349
graphdef,111,156,13,767
GraphEditor,36,50,8,352
GraphEditorModel,13,19,7,219
GraphicalProcessEditorModel,20,31,6,352
graphics,22,34,5,352
graphiti,171,269,15,1092
GraphML,49,74,7,386
graphO,16,21,7,219
graphTransformation,56,108,8,518
GraphViewMapping,23,38,7,353
GraphViewStyle,12,12,5,353
GraphVizDot,45,64,7,352
Greetings,9,13,5,216
groundspeak,72,83,8,527
GSML,31,44,10,384
gsn,19,29,8,349
gsz,28,45,10,357
GUI,101,128,11,741
GuiceModules,15,19,7,351
GUIdancerComponentHierarchy,15,25,6,353
Guixdsl,9,11,7,219
GWPNV1,12,27,6,357
GWPNV2,22,53,7,353
GWPNV3,19,44,6,351
GWPNV4,20,45,6,353
GWPNV5,23,52,7,353
GXL,11,16,6,220
Hadoop,39,45,7,351
HAL,1,0,5,349
harmonica,25,32,6,349
HaxeDSL,41,57,7,385
hazard,61,69,7,527
hbauditing,25,26,7,357
hbmodel,50,53,8,530
Headline,3,2,6,219
hedl,42,66,7,485
Hello,5,5,6,219
HelloBuck,5,5,6,224
HelloInferrer,12,13,8,353
HelloJvmTypes,9,10,5,219
HelloScoping,12,16,7,221
HelloXbase,7,7,7,220
henshin,85,162,11,730
henshinlayout,21,24,7,352
hExample_1_RHS,5,5,7,216
hExample_3_RHS,4,3,4,216
hExample_4_LHS,4,3,5,219
hExample_4_RHS,3,2,5,216
hExample_6_LHS,13,17,6,224
hexfile,12,13,6,219
HierarchicalSignalFlow,1,0,3,219
HierarchicalStateMachine,60,131,10,564
highway,170,186,14,662
hipadaba,30,35,7,357
hivpredrt,36,41,6,386
Hm,359,435,20,2149
hockeyleague,78,99,9,552
HOOPL,17,25,6,220
house,44,70,8,386
HPROF,72,102,8,563
HSM,11,16,7,217
HTML,217,285,13,1222
HTTP,14,18,6,749
HybridAutomata,87,84,10,395
IAC,21,27,6,357
iaca,61,96,8,529
IAFlowGraph,12,14,6,484
iasted.owl,831,1703,44,2310
ICM,73,105,8,599
ID,8,8,6,214
idbag,4,3,6,211
idc,224,392,14,1311
identifiable,4,3,6,211
identification,16,25,6,395
idl,70,127,9,747
IDLMM,98,146,9,612
IdObjectsDsl,34,33,7,374
IEEE1471ConceptualModel,1,0,4,229
IEEE1471ViewpointM2,34,62,6,418
ifc2x3,4487,6350,220,10898
ifc2x3tc1,4497,6369,204,30672
IFC2X3_TC1,3351,5223,167,16957
IFC2X4_RC3,5117,7391,280,9790
IFConfiguration,72,118,11,641
IFML,124,214,10,812
ifStatement,25,35,5,298
Images,3,2,5,292
imgpro,106,141,12,760
imml,63,89,8,534
imperativeocl,81,107,11,950
ImperativeOCLCS,68,88,10,721
implementation,18,20,6,290
ImpModLang,27,45,6,314
import,11,11,6,288
IMSTransactionMessage,1,0,4,290
in2,6,3,5,288
IncQueryXcore,8,8,8,299
indexer,12,14,7,478
infosystem,163,162,12,610
inheritancemapping,32,38,7,478
Initialization,11,13,8,291
inject,3,3,5,298
input,5,4,5,293
inputMetamodel,7,7,4,290
instance,98,155,14,3359
InstanceModel,21,38,7,292
Instances,11,11,5,293
instantiation,26,39,8,290
instantiationRecipe,6,6,5,288
Insurance,19,19,6,288
IntegrationOfOCL_ExpressionsInUML,42,58,7,316
Intent,37,47,8,288
interaction,40,73,10,513
InteriorPlanningLang,86,105,10,573
InternalSM,55,77,8,505
interpreter,4,3,7,290
inventory,54,100,8,530
IOI,20,27,7,298
iolist,161,203,12,988
iplog,60,70,8,504
Iptables,45,58,8,507
ir,144,231,11,976
IRL,118,251,12,1004
IsabelleProofProcess-v1.0.0.10,32,38,7,478
IsabelleProofProcess,32,38,7,502
it.matiuz.menumaker.model,21,21,6,288
itemlist,12,16,6,290
Izpack,272,286,15,948
J2SE5,238,463,22,1670
jamopp,376,798,26,5635
Java-20040316,27,54,7,468
Java,373,794,24,4913
JAVA3,37,74,7,467
java5,297,574,19,2048
JavaAbstractSyntax,1,0,20,822
JavaBehavior4UML,11,10,6,261
javaforms,3,2,7,264
javaformscodegen,2,1,6,263
JavaFXAntTask,139,166,10,769
javalogtrace,3,2,6,447
JavaProject,31,49,6,465
javaproperties,8,8,7,259
JavaSource,13,22,6,261
JavaTypes,4,3,6,259
JavaVMTypes,118,212,13,983
javaz,58,78,10,488
java_templates,85,84,12,700
jaxrpcmap,87,107,12,716
jBPM5Extensions,26,28,8,447
jca,80,98,13,702
jdsl,48,62,10,517
jdt,11,11,7,261
JDTAST,92,140,13,1280
jedihelp,26,26,7,283
JenaRules,41,63,9,470
Jess,126,236,14,969
jex,60,94,8,512
JKind,129,181,10,781
Jnario,24,34,9,447
joblet,7,7,7,631
jobtool,31,41,8,455
JourneyModel,88,95,8,509
jpa-mixed,15,16,6,261
JPas,60,86,12,489
jpdl32,347,491,20,2174
js,11,14,5,454
jsflibraryregistry,24,31,7,449
jsm,142,281,13,991
json,19,26,7,264
jsp,15,16,6,448
jtemplates,5,3,5,264
junit,21,33,6,282
Junitresult,48,60,10,512
JWTMetaModel,124,218,22,967
kaom,27,40,7,261
Kappa,61,89,10,486
Karel,57,81,8,522
KarteikastenSystem,40,58,8,489
kdm-09-05-23,671,1232,31,3944
kdm-modisco,683,1264,31,3981
KDM,671,1232,29,3944
KDMSimplified,48,98,8,496
kermeta,278,543,17,2018
kermeta_java,197,378,19,1458
kernel,44,87,9,471
