model,nodes,edges,time,mem
ast,54,76,10,542
aterms,48,54,10,295
AthenaDSL,172,241,14,1088
ATL-0.2,142,318,23,3971
ATL-Profiler,33,41,8,296
ATL,92,172,11,1041
atl2java,47,88,8,546
ATLMLM,98,183,9,1057
atl_types,45,72,8,506
atm,103,102,549,875
ATOM,1,0,3,256
atomic,23,46,7,275
AtsDsl,142,197,12,817
attributes,9,11,7,268
auction,23,24,8,284
AUIML,1002,1772,59,5525
AutBE,11,12,6,249
autocgmodel,10,14,6,285
Automaton,14,20,6,268
Avm,37,70,7,489
AWKPrograms,1,0,5,253
Axdt,21,39,6,465
B,5,5,5,246
backbone,155,189,9,629
Balanced,197,260,18,1364
banner,14,16,6,263
Base,4,3,6,237
BaseCST,144,274,16,1051
BaseOutputMetamodel,10,14,6,248
BaseUI,15,22,9,285
basic,5,4,5,256
BasicBlocks,15,19,6,284
BatchDsl,25,30,7,274
BD,20,29,6,262
BDDModel,34,50,8,297
Before,97,127,10,604
bf,28,39,8,272
BibTeX,140,139,14,857
BibTeX1.1,34,66,9,514
BIBTEXML,292,323,18,1995
bigpicture,16,23,7,263
binding,25,31,7,724
bindingdialect,18,34,9,284
bio_src,51,62,10,534
bio_tgt,47,57,9,501
BippoMall,10,10,6,271
Bitbucketmgr,10,11,8,248
BlockClassBase,12,17,8,466
blockDomain,33,63,9,478
bluexml,272,391,18,1489
BMM,80,155,14,757
bmmOmg,132,358,13,1062
Bnl,3,2,6,234
bodymodel,57,102,8,547
BON,66,117,9,525
bonide,63,83,9,548
bonide_PandO,83,133,11,554
BONModel_EMF,83,133,9,592
Book,67,90,11,571
books,8,8,5,256
bookStore,32,49,9,275
bool,13,22,6,263
BooleanExpressions,26,37,7,275
bootstrap,46,74,11,547
Bossa,318,510,24,2128
bowling,21,28,9,275
box,55,76,9,548
BoxMM,29,58,8,272
bpeldiag,5,3,8,253
BPM,13,18,7,269
bpmn,107,195,12,837
bpmn20,491,872,32,3289
bpmn20di,34,46,24,480
bpmn20exec,11,12,6,249
bpmn20_ttc,633,1146,32,4170
bpmndi,35,42,10,1719
bpsim,197,291,27,1370
BQL,23,34,7,274
BrnHandlers,361,532,20,2180
BrokerDSL,260,259,14,738
Bugzilla,13,11,7,263
Build,13,12,6,269
BuildDSL,13,16,7,263
builder,31,50,7,514
building,182,225,37,11390
builtins,21,16,8,283
BundleProject,104,124,13,841
business,72,136,13,551
BusinessDomainDsl,91,149,12,604
BusinessEntityModel,19,36,8,262
BusinessObjectDsl,22,31,9,285
BusinessProcessModel,44,87,7,538
Byteman,126,199,11,872
bz377606,9,9,11,274
C,11,18,8,274
cache_model,19,19,7,283
CADM,106,210,13,870
Cal,210,354,19,1358
calc,51,82,18,510
Calendar,31,42,7,298
caltrop,68,97,94,1044
camel-spring,1584,2633,80,10704
canopen,958,1314,45,5865
canvas,14,20,6,250
CaPtah,32,51,6,292
capua,40,78,10,521
car,13,21,6,270
CardTemplate,11,13,6,270
carnot,499,928,28,3821
carrental,22,24,6,271
Cars,22,26,7,261
cartesianCoordinateSystem,27,41,7,293
cascadenotall,17,23,6,260
catalog,26,31,10,293
caz,28,41,10,498
cbe,90,110,10,753
CD,38,61,8,313
CDE,15,22,6,250
cdfg,80,136,9,563
CDPSM,415,628,22,2686
CellCore,13,21,9,250
CellEvol,3,2,16,250
CellInit,3,2,6,259
CEPMeta,23,28,9,510
cf,45,127,14,1024
CFG,15,28,5,270
cgmodel,162,307,17,1270
CharacterScript,65,84,8,544
checklist,25,25,6,261
chess,48,64,7,305
ChocoModel,52,81,9,543
ChooseEditor,72,172,10,587
cim,1167,1454,42,5936
CIM14,3290,5293,159,9559
CIM15,4371,7722,282,21584
CIMLevelZero,1167,1454,51,5992
cinematic,76,130,11,560
city1,15,18,6,216
city2,13,16,6,201
cityfurniture,24,24,32,5211
citygml,62,74,33,6577
cityobjectgroup,39,41,31,5469
CL,90,118,10,1355
claim,19,25,8,412
Class,1,0,21,215
ClassDiagram,42,63,7,455
classDomain,41,71,8,618
ClassicModels,77,120,12,661
classification,16,18,6,245
ClassMM,19,27,8,237
ClassModel,76,112,12,659
class_diagramm,49,72,9,455
class_diagramm_simple,17,16,7,226
class_diagramm_tgg_rule,22,21,8,413
client,84,91,12,507
Clientes,26,30,7,248
closures,8,8,6,226
cloud,8,9,6,226
CloudML,63,102,9,486
cm,54,72,8,466
cmd,24,35,10,422
cmengine,106,195,10,881
CML,1,0,4,391
cmsl,149,183,15,747
cmt.owl,88,204,10,702
Coaster,28,30,7,248
COBOL,64,86,7,452
Cocus.owl,164,345,13,1320
codeAssistStruts,58,74,9,455
codesyncjava,41,38,7,259
codesyncxml,7,11,7,227
Collaborations_Interactions_UML,48,101,9,455
CollaborativeMDEProcess,33,44,8,422
collaviz,43,66,9,455
collection,22,24,9,950
com.ibm.commerce.catalog.facade.datatypes,702,947,62,7051
com.ibm.commerce.content.facade.datatypes,395,545,49,9618
com.ibm.commerce.contract.facade.datatypes,41,54,33,7100
com.ibm.commerce.foundation.datatypes,530,586,49,12835
com.ibm.commerce.giftcenter.facade.datatypes,129,158,37,5048
com.ibm.commerce.infrastructure.facade.datatypes,125,167,37,5052
com.ibm.commerce.installment.facade.datatypes,140,187,38,5057
com.ibm.commerce.inventory.facade.datatypes,132,161,41,6276
com.ibm.commerce.marketing.facade.datatypes,563,740,71,9976
com.ibm.commerce.member.datatypes,74,83,30,12124
com.ibm.commerce.member.facade.datatypes,337,431,45,5726
com.ibm.commerce.oagis9.datatypes.codelists,282,281,15,1482
com.ibm.commerce.oagis9.datatypes,2361,3760,151,8596
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,13,1658
com.ibm.commerce.order.facade.datatypes,464,583,50,6777
com.ibm.commerce.payment.datatypes,219,289,37,13075
com.ibm.commerce.price.facade.datatypes,290,394,49,8712
com.ibm.commerce.promotion.facade.datatypes,140,174,38,5083
com.ibm.commerce.search.facade.datatypes,56,74,35,4637
com.ibm.commerce.store.facade.datatypes,82,104,35,5018
com.ibm.commerce.subscription.facade.datatypes,75,99,38,5866
com.ibm.commerce.wallet.facade.datatypes,121,165,36,5108
ComBE,67,89,9,593
ComDiag,14,23,6,271
Common,18,25,7,274
commonarchivecore,50,85,14,1792
CommonModeling,22,31,7,504
Company,59,86,9,554
CompanyStructure,15,21,6,274
compiler,33,42,7,295
CompleteGUIdancerComponentHierarchy,62,74,10,552
completemodel,18,18,6,277
CompleteOCLCST,41,56,7,537
component.bean,8,8,7,267
component.bpel,9,9,9,274
component.camel,14,16,16,4008
component.camel.quartz,15,16,7,717
component.camel.sql,17,18,7,743
component.clojure,8,8,6,267
component.common.selector,17,20,9,726
Component,8,7,6,274
component.hornetq,64,72,10,781
component.http,30,34,10,734
component.jca,54,75,11,769
component.remote,7,7,7,266
component.resteasy,29,33,8,741
component.soap,62,79,13,1009
componentCore,36,45,7,303
componentMapping,26,30,7,289
componentmodel,33,32,6,518
components,39,59,9,530
ComponentUML,1,0,9,256
component_instantiation,33,36,8,294
compose,48,79,9,541
compositeForm,26,39,11,957
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,541
concat,5,4,5,256
conceptmap,16,28,7,274
conceptmodel,12,16,6,274
ConcreteUI,24,21,7,285
ConditionModel,27,42,7,282
conference,20,33,7,285
Conference.owl,283,586,19,2126
Config,24,29,7,284
config.switchyard,103,141,10,840
config.transform,30,35,8,751
config.validate,28,34,8,738
configurator,32,45,8,295
confious.owl,377,779,24,2922
confOf.owl,433,876,23,3535
ConnectionErrors,8,8,6,489
Connectivity,132,253,12,1093
connector-configuration,9,9,6,274
constraint,8,10,7,267
ConstraintPuzzler,29,56,8,300
Constraints,32,54,7,303
Contact,12,19,7,274
contacts,24,25,6,285
Content,69,104,11,570
contentfwk,345,662,26,2229
context,52,58,9,545
Contract,23,27,7,285
control,116,208,14,859
controller,8,8,6,266
ControllerUML,1,0,4,253
controlMinimal,9,10,7,264
COOPNMetaModel,440,951,24,2837
Copy of component.camel,254,314,28,5691
Copy of library,21,33,7,270
Copy of Product,32,63,8,502
cor,16,14,8,481
CORBAComponent,39,83,8,517
core,24,32,9,912
CoreDsl,182,261,14,1104
CoreThemes,71,69,10,327
CoroScore,82,106,10,553
Courses,21,24,9,270
cp1model,30,41,9,284
cp2model,22,31,8,269
cp3model,21,40,7,274
cpc,17,22,6,267
CPL,91,138,10,779
cplfm,41,67,7,503
CPNDefinition,16,23,6,265
CpnDsl,16,15,6,263
CPP,1,0,5,242
CPR,1,0,5,241
CPSM,369,647,21,2653
CPSMnested,368,646,22,2643
Cristal,18,33,7,274
crosswalk,140,211,11,1066
crossx,22,30,6,273
crs_dr.owl,460,935,24,3795
CSharp,42,63,7,512
CSM,40,84,7,519
CSS,66,63,10,531
CssDsl,80,120,8,563
CssExtDsl,89,140,10,572
CST,10,13,7,257
csv,47,62,9,509
CSVML,50,67,7,515
ctx,29,53,8,289
cucumberfeature,78,113,13,555
customer,33,38,8,495
customerBehaviour,37,54,8,297
customers,13,13,6,258
customsandwich,15,14,6,264
CWDataBase,10,10,6,258
CWM,766,1519,38,5490
CWMCore,37,76,7,475
CWMRelationalData,1,0,4,224
CXF,83,91,8,724
c_sharp,436,803,25,2639
DAO,17,27,8,437
Daos,15,18,6,247
DaoTypes,30,39,7,460
data,136,266,15,1832
database,97,158,12,741
database_tgg_rule,25,24,7,259
DataContractDsl,63,115,11,511
DataMining,115,180,16,2808
dataset,80,96,9,512
DataType,1,0,6,224
datatypes,23,36,10,260
daum,96,140,10,737
DawnGenModel.emf,7,4,6,236
DB,44,50,21,474
db2emf,1,0,6,224
dbitem,89,88,8,529
dbl,319,605,18,2440
Dbmodel,144,172,11,783
dbprice,5,4,5,222
dbschema,51,59,13,474
dc,16,15,6,248
Dc6,28,38,7,259
ddic,148,168,12,969
DdlDsl,82,129,10,713
debug,8,7,5,236
decobat,94,102,10,724
DecoraDsl,108,170,10,752
DefaultName,183,230,11,1022
DefaultName1,18,26,5,248
definition,63,83,9,498
definitions,40,53,7,476
demo,19,23,6,256
Demo1,16,21,8,245
dependencies,50,70,8,486
DependenciesDsl,22,24,6,257
dependency,24,38,9,259
DependencyChain,36,49,8,465
DependencyDsl,44,55,9,474
depgraph,58,87,8,488
Deployment,13,18,5,248
DeploymentReport,141,205,15,981
derby,4,3,7,224
description,240,416,16,1516
descriptor,33,47,7,463
design2d,6,7,6,224
designNotes,6,5,5,235
DesignPatterns,65,69,8,693
DetailView,132,174,11,780
DeviceModelingLanguage,160,277,13,1094
DFA,95,106,9,532
dgraph,14,27,6,245
DGS,68,92,8,509
di1,49,59,8,681
diagnostic,12,13,6,247
diagram,3,2,6,224
diagramCompare,10,15,6,248
DiagramInterchange,75,133,9,716
diagramrt,32,55,9,463
DialogScript,110,167,25,753
die,22,26,7,259
Dime,155,245,11,1004
directives,38,62,7,475
directory,95,119,9,536
discovery,25,28,8,256
DiVA,123,219,15,966
DiVA_visitor,127,230,16,1422
DMDL,96,125,10,534
doc,84,114,9,714
DocBook,387,560,23,2609
docbuilder,26,40,8,259
DocCompiler,56,112,11,692
doctrine,173,268,16,1026
document,38,59,10,860
documentation,26,41,7,259
DoDAF-OV5,111,201,12,764
DoDAF-SV4,126,241,14,977
DoDAF-SV5,104,203,13,764
DoDAF,153,309,15,1112
dom,2,1,6,224
Domain,75,81,9,314
Domainmodel,24,32,6,257
DomDsl,360,558,20,2195
Dot,15,24,5,245
DotNET_SystemReflection,1,0,3,224
downloadSiteSchema,28,39,9,452
dp,23,42,8,259
dpd,56,72,9,489
Droid,250,414,17,1375
drools,32,38,7,452
drules,30,34,7,259
ds,126,154,14,969
Dsl,187,317,14,1353
dsl15926,46,90,9,476
DslECharts,97,140,12,736
DSLModel,39,75,7,476
DSLTrans,100,166,10,746
DSML,82,122,9,714
DTD,104,167,12,749
dtdsl,18,20,6,245
DTInfo,27,32,8,259
dtmc,27,55,7,271
DTMP,1,0,4,224
dummy,20,30,6,247
DuplicationDetection,18,22,7,259
DXF,12,16,7,260
dynamics,866,1190,38,4802
dynamicui,8,9,6,236
e2,42,56,9,475
e4modelextension,6,6,6,235
EAI,11,15,8,248
eballing,124,131,9,567
EBC,29,28,7,258
ebnfmm,24,43,6,256
ebXML,94,162,9,740
EcdarText,247,447,15,1720
eclectic.frontend,431,772,21,2640
eclipsecon,35,47,7,270
EclipseLaunchConfigurations,19,32,7,247
eclipselink_orm,514,810,24,3045
EclipsePlugIn,35,57,8,475
ecorebinding,41,82,9,475
edas.owl,592,1192,31,5620
edatatypeColumn,6,5,218,229
editor,433,703,28,2599
editutil,38,37,7,266
EDP,44,68,9,468
education,15,20,7,243
EEFGen,34,44,7,441
efactory,46,65,7,459
efeature,7,6,6,229
EG,20,42,6,252
egis,13,17,5,244
ej-ast,272,521,22,1987
eJava,18,22,9,428
ejb,158,233,13,1166
ekaw.owl,670,1370,35,6873
electrical,17,31,7,256
element,3,2,7,404
elementRegistry,17,20,5,241
Elf,14,17,6,246
elrGrammar,32,51,7,453
em,26,25,8,245
embedded,18,22,6,242
embeddedid,7,7,4,228
emf,53,88,7,476
emf.uuid.library.example,11,16,6,245
emfacade,74,113,162,1056
emffrag,21,22,6,245
emffrag_internal,7,6,6,230
emfgenbug,7,6,6,230
emfprofileapplication,15,19,6,231
emftasks,33,36,6,260
emftools,11,11,5,231
EMOF,53,103,11,482
Employee,19,35,7,256
enactment,17,19,6,245
Entities,21,29,9,257
Entity,13,20,6,246
EntityDefinition,56,79,8,474
EntityLang,15,22,7,243
entityNote,3,2,8,217
entityrelation,40,66,9,457
enum,4,4,7,227
EnumLiterals,7,6,7,230
Enumliterals2,9,9,8,230
environment,96,176,12,735
eocl,3,2,5,219
Epatch,51,75,8,472
epc,37,79,8,453
Epk,62,119,8,483
Epla2,25,40,8,256
epn,133,199,16,950
epo2,44,62,8,464
EQN,26,55,9,442
EqualMM,26,56,8,442
Equipment,419,672,23,2901
ER,13,17,7,228
Erdiagram,45,73,7,471
erlang,291,494,17,1762
errorannex,111,164,13,724
esb,277,365,21,1321
eshop,22,26,7,256
ESMF,405,703,27,2727
Eso,26,30,9,257
EssentialOCL,85,148,10,894
EssentialOCLCST,92,157,9,712
esx,2322,2425,66,7692
ETMap,19,22,5,403
ETPhys,47,60,8,436
etsl,83,90,8,478
etunit,33,39,7,425
eur,32,49,7,444
euz,38,64,9,593
evaluation,18,25,8,232
evaluationresult,10,10,9,230
EveAPIDBModel,634,691,32,4074
event,84,140,10,671
EventOrientedLanguage,96,171,11,671
EventPatternLanguage,88,130,10,671
events,27,39,10,403
evidence,8,8,8,574
evilsystem,43,74,9,446
evm,41,62,10,425
Evolution,31,55,9,446
evolved,23,52,7,244
example-ecore,6,7,4,232
example,23,42,6,244
ExampleEMF,17,28,7,229
ExampleInteractionModel,13,16,6,230
Exceptions,8,8,6,232
experiment,45,41,7,605
exporter,20,24,6,232
exportmodel,18,21,6,244
expr,12,13,8,232
ExprDemo,123,221,10,907
EXPRESS,566,1164,31,3883
EXPRESSb,531,1066,28,3328
expression,10,10,5,232
expressions,64,99,11,649
ExSchema,17,24,9,232
ext,3,2,6,221
extended,3,3,7,562
extendedmodel,3,2,6,222
ExtendedPO,49,68,7,443
ExtendedPO2,44,62,7,433
ExtendedTypes,22,27,6,233
Extended_UML_Core_Package,36,58,7,423
extension-manifest,81,110,9,660
extension,5,4,6,232
extensionmodel,7,7,5,232
Extensions,7,8,5,233
extensionsmaple,5,3,5,222
externaldatasource,6,4,6,232
extjs,26,34,7,403
extlibrary,51,86,8,436
extractor,14,14,6,403
fabric3,48,60,8,437
faceletTaglib,25,33,7,232
faceletTaglib_2_0,114,169,10,1058
FacesConfig,601,907,31,3894
facet_definition,24,34,6,411
fact,75,103,11,830
Families,10,11,7,229
family,18,25,6,233
FCM,128,151,11,875
featherweightjava,37,71,6,446
Feature,12,15,7,574
featureDiagram,40,77,8,446
FeatureDiagrams,31,56,5,426
featuremodel,38,56,9,446
Features,11,15,6,232
feature_old,73,124,11,659
Februar,11,15,6,233
FederationOffice,244,376,16,1373
felix,119,148,12,875
Fiber,37,52,9,443
fieldmapping,12,13,6,230
FieldSelection,12,15,6,233
FileHistory,12,13,6,230
filetransfer,22,22,9,233
filter,54,67,8,607
filtermodel,3,2,5,221
FilterSetup,37,83,9,425
Fin,63,82,8,446
FiniteStateMachine,23,50,7,414
Firewalll,16,20,5,232
fiw,5,4,6,233
FJ,52,86,8,446
fl,33,48,6,425
flat11,86,113,20,659
FlatQVT,416,837,40,10433
FlatSignalFlow,55,106,10,470
Flow,81,134,10,677
flowchart,56,99,10,473
flowcontrol,38,66,7,458
FlowDesigner,25,35,7,252
FlowDsl,45,57,7,470
FlowerDiagramNotation,58,116,8,483
FlowGraph,38,86,8,445
flow_concept,22,38,7,238
flow_edge,13,23,6,230
flow_noedge,9,14,5,274
FML,63,87,9,473
fmusim,28,41,6,249
fnmeta,36,47,8,441
Forge,98,111,10,689
form,34,39,6,261
format,9514,12936,487,45917
formatter,9,9,8,363
Forms,169,235,12,1287
formsembedded,4,3,7,237
formsextension,4,3,6,218
formsfamily,30,48,7,429
FormularMM,24,34,7,238
FoundationModel,168,221,11,1067
Fouroperation,13,18,5,218
fr.medieval.model,22,34,9,369
Fractal,96,149,13,653
FractalIdt,9,9,8,198
FractalItf,171,261,14,1003
frascati,50,55,10,411
freemarker,3,2,6,197
Freemind,80,103,9,582
frontend.attribution,30,50,9,400
frontend.chain,21,36,7,215
frontend.core,153,261,14,1053
frontend.imperative,21,29,6,195
frontend.koan,22,33,8,215
frontend.mappings,112,190,14,830
frontend.pat,28,44,8,362
frontend.qool,76,124,10,576
frontend.script,14,15,6,218
frontend.tao,38,65,8,386
fsa,14,24,7,215
fsm-noOpposite,20,29,7,222
fsm,20,35,7,362
fsml,6,7,6,219
fsm_with_ids,22,37,8,239
fUML,358,679,21,2372
Function,53,87,8,402
functions,23,38,9,406
furniture,30,41,10,402
futsal,75,115,10,616
FwitRequirementsModel,87,86,11,653
FXBean,38,47,6,429
fxg,516,666,25,2538
FXGraph,97,150,12,747
GACL,59,97,7,449
GAIA,55,90,10,428
gamelogic,90,142,10,653
games,11,14,7,197
gameserver,8,15,7,198
GameServerModel,38,72,8,429
gameworld,69,108,9,569
Gantt,52,60,7,411
Gatekeeper,172,241,14,1053
gautosar,362,627,22,2375
gbind,268,572,19,1898
gcomponent,107,169,12,663
Gdbsl,5,5,14,197
gedcoml,60,81,8,456
General,192,218,11,997
generatedModel,15,23,6,219
generatedModel2,16,25,5,238
generatedplugin,34,36,9,409
generator2,3,2,7,197
GenericEditor,32,48,8,429
genericity_dsl,36,58,7,675
GenericOutline,21,32,8,368
generics,43,54,35,4643
Genesis,22,32,7,235
GenModel,186,240,17,1075
GenModel2,17,19,7,207
genotype,32,61,11,1099
Geographical,92,135,13,707
GeoTrans,1,0,5,233
germplasm,94,156,16,1913
GF,209,314,14,1258
Gherkin,39,59,7,412
GIS_Connectivity,375,573,21,2515
GitModel,33,51,11,3646
globalinfluenzamodel,7,6,7,232
Glproto,10,9,7,210
Glsl,160,277,16,1099
glucose,68,84,9,484
gmfgen,756,1141,33,4722
gmfgenext,63,76,8,597
gmfgraph,235,368,16,1395
gmfgraph_1.23,214,333,14,1277
gmfgraph_1.24,215,335,14,1283
gmfgraph_1.25,216,337,13,1277
gmfgraph_1.26,218,341,14,1283
gmfgraph_1.30,229,356,16,1345
gmfmap,155,259,15,1074
gmfmap_2007,139,232,14,1024
Golang,2321,2319,73,4676
GoModel,8,7,6,234
googleanalytics,4,3,6,234
gore,76,117,10,925
gpx,126,136,10,939
Gra2MoL,156,196,10,837
graal-featureextensions,4,3,6,234
graal,72,134,10,611
gradingsystem,29,39,6,408
Grafcet,1,0,4,231
grammar,28,43,7,411
graph,22,30,7,232
graphdef,111,156,12,763
GraphEditor,36,50,10,384
GraphEditorModel,13,19,8,234
GraphicalProcessEditorModel,20,31,7,235
graphics,22,34,9,383
graphiti,171,269,17,1053
GraphML,49,74,9,411
graphO,16,21,8,234
graphTransformation,56,108,10,560
GraphViewMapping,23,38,7,384
GraphViewStyle,12,12,7,384
GraphVizDot,45,64,9,384
Greetings,9,13,8,231
groundspeak,72,83,10,608
GSML,31,44,9,411
gsn,19,29,7,381
gsz,28,45,8,411
GUI,101,128,10,610
GuiceModules,15,19,6,384
GUIdancerComponentHierarchy,15,25,6,384
Guixdsl,9,11,6,234
GWPNV1,12,27,6,234
GWPNV2,22,53,7,410
GWPNV3,19,44,6,383
GWPNV4,20,45,8,383
GWPNV5,23,52,8,384
GXL,11,16,6,235
Hadoop,39,45,10,384
HAL,1,0,4,382
harmonica,25,32,7,382
HaxeDSL,41,57,7,452
hazard,61,69,8,458
hbauditing,25,26,7,411
hbmodel,50,53,10,583
Headline,3,2,7,235
hedl,42,66,7,533
Hello,5,5,6,234
HelloBuck,5,5,6,235
HelloInferrer,12,13,8,235
HelloJvmTypes,9,10,7,234
HelloScoping,12,16,7,234
HelloXbase,7,7,7,235
henshin,85,162,12,763
henshinlayout,21,24,7,234
hExample_1_RHS,5,5,5,232
hExample_3_RHS,4,3,5,232
hExample_4_LHS,4,3,8,234
hExample_4_RHS,3,2,7,231
hExample_6_LHS,13,17,7,235
hexfile,12,13,6,234
HierarchicalSignalFlow,1,0,7,235
HierarchicalStateMachine,60,131,12,610
highway,170,186,15,745
hipadaba,30,35,9,384
hivpredrt,36,41,10,411
Hm,359,435,25,2131
hockeyleague,78,99,11,587
HOOPL,17,25,6,235
house,44,70,10,411
HPROF,72,102,8,611
HSM,11,16,6,232
HTML,217,285,12,1227
HTTP,14,18,10,685
HybridAutomata,87,84,7,459
IAC,21,27,6,235
iaca,61,96,7,461
IAFlowGraph,12,14,7,533
iasted.owl,831,1703,48,10219
ICM,73,105,8,621
ID,8,8,7,235
idbag,4,3,5,234
idc,224,392,17,1466
identifiable,4,3,5,234
identification,16,25,7,394
idl,70,127,10,780
IDLMM,98,146,11,675
IdObjectsDsl,34,33,7,391
IEEE1471ConceptualModel,1,0,4,232
IEEE1471ViewpointM2,34,62,7,394
ifc2x3,4487,6350,238,11311
ifc2x3tc1,4497,6369,241,10854
IFC2X3_TC1,3351,5223,170,7568
IFC2X4_RC3,5117,7391,239,13447
IFConfiguration,72,118,9,582
IFML,124,214,12,969
ifStatement,25,35,6,288
Images,3,2,5,288
imgpro,106,141,10,695
imml,63,89,10,458
imperativeocl,81,107,13,944
ImperativeOCLCS,68,88,10,613
implementation,18,20,7,288
ImpModLang,27,45,7,456
import,11,11,5,330
IMSTransactionMessage,1,0,4,288
in2,6,3,7,285
IncQueryXcore,8,8,6,262
indexer,12,14,6,459
infosystem,163,162,14,537
inheritancemapping,32,38,9,459
Initialization,11,13,9,288
inject,3,3,7,287
input,5,4,5,288
inputMetamodel,7,7,6,287
instance,98,155,15,3273
InstanceModel,21,38,7,418
Instances,11,11,6,288
instantiation,26,39,7,288
instantiationRecipe,6,6,6,285
Insurance,19,19,6,286
IntegrationOfOCL_ExpressionsInUML,42,58,7,418
Intent,37,47,7,415
interaction,40,73,9,458
InteriorPlanningLang,86,105,8,523
InternalSM,55,77,7,503
interpreter,4,3,6,288
inventory,54,100,8,503
IOI,20,27,7,287
iolist,161,203,11,933
iplog,60,70,8,459
Iptables,45,58,7,458
ir,144,231,12,1066
IRL,118,251,11,954
IsabelleProofProcess-v1.0.0.10,32,38,6,417
IsabelleProofProcess,32,38,7,456
it.matiuz.menumaker.model,21,21,6,285
itemlist,12,16,6,263
Izpack,272,286,17,865
J2SE5,238,463,19,1677
jamopp,376,798,35,5633
Java-20040316,27,54,7,425
Java,373,794,32,5027
JAVA3,37,74,8,425
java5,297,574,25,1971
JavaAbstractSyntax,1,0,24,716
JavaBehavior4UML,11,10,7,237
javaforms,3,2,5,260
javaformscodegen,2,1,5,260
JavaFXAntTask,139,166,13,781
javalogtrace,3,2,5,436
JavaProject,31,49,7,464
javaproperties,8,8,5,257
JavaSource,13,22,6,260
JavaTypes,4,3,6,257
JavaVMTypes,118,212,15,926
javaz,58,78,7,481
java_templates,85,84,10,773
jaxrpcmap,87,107,11,863
jBPM5Extensions,26,28,7,435
jca,80,98,9,687
jdsl,48,62,8,467
jdt,11,11,6,260
JDTAST,92,140,11,1201
jedihelp,26,26,7,237
JenaRules,41,63,10,425
Jess,126,236,12,855
jex,60,94,8,464
JKind,129,181,13,664
Jnario,24,34,10,396
joblet,7,7,7,608
jobtool,31,41,8,425
JourneyModel,88,95,10,466
jpa-mixed,15,16,5,237
JPas,60,86,9,481
jpdl32,347,491,25,2174
js,11,14,7,397
jsflibraryregistry,24,31,7,425
jsm,142,281,18,1054
json,19,26,6,260
jsp,15,16,6,436
jtemplates,5,3,6,260
junit,21,33,6,260
Junitresult,48,60,7,465
JWTMetaModel,124,218,13,937
kaom,27,40,6,265
Kappa,61,89,7,478
Karel,57,81,6,425
KarteikastenSystem,40,58,8,437
kdm-09-05-23,671,1232,30,4001
kdm-modisco,683,1264,31,4096
KDM,671,1232,30,3865
KDMSimplified,48,98,254,425
kermeta,278,543,40,1988
kermeta_java,197,378,19,1453
kernel,44,87,8,466
