model,nodes,edges,time,mem
com.ibm.commerce.inventory.facade.datatypes,132,161,41,4912
com.ibm.commerce.marketing.facade.datatypes,563,740,65,10920
com.ibm.commerce.member.datatypes,74,83,33,12076
com.ibm.commerce.member.facade.datatypes,337,431,47,6366
com.ibm.commerce.oagis9.datatypes.codelists,282,281,14,1501
com.ibm.commerce.oagis9.datatypes,2361,3760,144,13941
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,17,1891
com.ibm.commerce.order.facade.datatypes,464,583,51,6653
com.ibm.commerce.payment.datatypes,219,289,38,13126
com.ibm.commerce.price.facade.datatypes,290,394,50,8010
com.ibm.commerce.promotion.facade.datatypes,140,174,40,4502
com.ibm.commerce.search.facade.datatypes,56,74,37,4059
com.ibm.commerce.store.facade.datatypes,82,104,38,4082
com.ibm.commerce.subscription.facade.datatypes,75,99,40,5467
com.ibm.commerce.wallet.facade.datatypes,121,165,37,13809
ComBE,67,89,10,420
ComDiag,14,23,8,288
Common,18,25,7,288
commonarchivecore,50,85,13,1843
CommonModeling,22,31,9,303
Company,59,86,11,589
CompanyStructure,15,21,10,289
compiler,33,42,9,313
CompleteGUIdancerComponentHierarchy,62,74,9,585
completemodel,18,18,7,296
CompleteOCLCST,41,56,8,528
component.bean,8,8,8,256
component.bpel,9,9,6,263
component.camel,14,16,17,3996
component.camel.quartz,15,16,8,722
component.camel.sql,17,18,8,723
component.clojure,8,8,7,259
component.common.selector,17,20,9,712
Component,8,7,8,263
component.hornetq,64,72,11,772
component.http,30,34,10,731
component.jca,54,75,12,982
component.remote,7,7,9,259
component.resteasy,29,33,10,725
component.soap,62,79,12,997
componentCore,36,45,13,296
componentMapping,26,30,10,287
componentmodel,33,32,9,522
components,39,59,12,525
ComponentUML,1,0,8,254
component_instantiation,33,36,7,293
compose,48,79,9,533
compositeForm,26,39,9,944
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,536
concat,5,4,7,257
conceptmap,16,28,7,267
conceptmodel,12,16,9,263
ConcreteUI,24,21,7,275
ConditionModel,27,42,9,285
conference,20,33,8,280
Conference.owl,283,586,20,2148
Config,24,29,9,283
config.switchyard,103,141,11,838
config.transform,30,35,8,743
config.validate,28,34,9,724
configurator,32,45,8,291
confious.owl,377,779,26,3172
confOf.owl,433,876,28,3567
ConnectionErrors,8,8,7,478
Connectivity,132,253,15,1091
connector-configuration,9,9,9,263
constraint,8,10,6,253
ConstraintPuzzler,29,56,10,295
Constraints,32,54,6,294
Contact,12,19,9,265
contacts,24,25,8,285
Content,69,104,10,563
contentfwk,345,662,21,2247
context,52,58,10,501
Contract,23,27,9,277
control,116,208,13,865
controller,8,8,7,263
ControllerUML,1,0,5,253
controlMinimal,9,10,6,264
COOPNMetaModel,440,951,26,2887
Copy of component.camel,254,314,28,5709
Copy of library,21,33,9,275
Copy of Product,32,63,7,495
cor,16,14,9,470
CORBAComponent,39,83,8,510
core,24,32,10,907
CoreDsl,182,261,15,1105
CoreThemes,71,69,9,337
CoroScore,82,106,10,549
Courses,21,24,9,275
cp1model,30,41,8,281
cp2model,22,31,7,275
cp3model,21,40,7,273
cpc,17,22,9,260
CPL,91,138,11,786
cplfm,41,67,9,505
CPNDefinition,16,23,7,260
CpnDsl,16,15,9,260
CPP,1,0,7,243
CPR,1,0,5,245
CPSM,369,647,25,2672
CPSMnested,368,646,24,2651
Cristal,18,33,9,263
crosswalk,140,211,10,1073
crossx,22,30,9,268
crs_dr.owl,460,935,29,3834
CSharp,42,63,9,505
CSM,40,84,9,515
CSS,66,63,12,529
CssDsl,80,120,10,566
CssExtDsl,89,140,11,576
CST,10,13,5,255
csv,47,62,9,503
CSVML,50,67,9,516
ctx,29,53,9,281
cucumberfeature,78,113,8,555
customer,33,38,7,491
customerBehaviour,37,54,9,298
customers,13,13,8,257
customsandwich,15,14,7,258
CWDataBase,10,10,8,254
CWM,766,1519,43,5525
CWMCore,37,76,11,461
CWMRelationalData,1,0,7,219
CXF,83,91,14,722
c_sharp,436,803,27,2642
DAO,17,27,7,430
Daos,15,18,9,239
DaoTypes,30,39,9,448
data,136,266,21,1821
database,97,158,12,729
database_tgg_rule,25,24,7,249
DataContractDsl,63,115,10,501
DataMining,115,180,16,2802
dataset,80,96,10,510
DataType,1,0,4,219
datatypes,23,36,9,247
daum,96,140,13,734
DawnGenModel.emf,7,4,8,239
DB,44,50,8,471
db2emf,1,0,5,218
dbitem,89,88,10,533
dbl,319,605,22,2440
Dbmodel,144,172,12,775
dbprice,5,4,7,237
dbschema,51,59,10,471
dc,16,15,7,247
Dc6,28,38,7,270
ddic,148,168,12,973
DdlDsl,82,129,9,714
debug,8,7,9,239
decobat,94,102,11,724
DecoraDsl,108,170,11,749
DefaultName,183,230,13,1018
DefaultName1,18,26,8,250
definition,63,83,10,502
definitions,40,53,10,471
demo,19,23,8,250
Demo1,16,21,8,249
dependencies,50,70,10,481
DependenciesDsl,22,24,8,247
dependency,24,38,9,249
DependencyChain,36,49,10,458
DependencyDsl,44,55,10,471
depgraph,58,87,10,490
Deployment,13,18,8,239
DeploymentReport,141,205,11,963
derby,4,3,7,239
description,240,416,17,1499
descriptor,33,47,8,461
design2d,6,7,8,239
designNotes,6,5,6,239
DesignPatterns,65,69,11,691
DetailView,132,174,12,966
DeviceModelingLanguage,160,277,14,1098
DFA,95,106,10,533
dgraph,14,27,8,237
DGS,68,92,10,502
di1,49,59,11,669
diagnostic,12,13,8,240
diagram,3,2,5,219
diagramCompare,10,15,6,239
DiagramInterchange,75,133,11,712
diagramrt,32,55,9,461
DialogScript,110,167,12,750
die,22,26,10,249
Dime,155,245,16,994
directives,38,62,7,461
directory,95,119,11,531
discovery,25,28,9,440
DiVA,123,219,15,964
DiVA_visitor,127,230,15,1417
DMDL,96,125,11,529
doc,84,114,11,703
DocBook,387,560,24,2610
docbuilder,26,40,8,441
DocCompiler,56,112,12,682
doctrine,173,268,14,1006
document,38,59,9,852
documentation,26,41,10,260
DoDAF-OV5,111,201,12,749
DoDAF-SV4,126,241,13,976
DoDAF-SV5,104,203,11,752
DoDAF,153,309,13,1106
dom,2,1,16,219
Domain,75,81,10,322
Domainmodel,24,32,9,250
DomDsl,360,558,22,2197
Dot,15,24,8,247
DotNET_SystemReflection,1,0,6,219
downloadSiteSchema,28,39,8,447
dp,23,42,8,259
dpd,56,72,9,491
Droid,250,414,17,1368
drools,32,38,7,450
drules,30,34,7,260
ds,126,154,12,950
Dsl,187,317,14,1350
dsl15926,46,90,9,481
DslECharts,97,140,11,724
DSLModel,39,75,9,470
DSLTrans,100,166,12,733
DSML,82,122,11,702
DTD,104,167,10,744
dtdsl,18,20,8,247
DTInfo,27,32,7,260
dtmc,27,55,9,268
DTMP,1,0,5,219
dummy,20,30,7,250
DuplicationDetection,18,22,8,249
DXF,12,16,7,239
dynamics,866,1190,40,4790
dynamicui,8,9,7,237
e2,42,56,9,471
e4modelextension,6,6,9,239
EAI,11,15,9,239
eballing,124,131,11,561
EBC,29,28,10,260
ebnfmm,24,43,9,260
ebXML,94,162,10,733
EcdarText,247,447,20,1705
eclectic.frontend,431,772,28,2632
eclipsecon,35,47,9,267
EclipseLaunchConfigurations,19,32,9,249
eclipselink_orm,514,810,30,3043
EclipsePlugIn,35,57,8,472
ecorebinding,41,82,11,480
edas.owl,592,1192,35,5620
edatatypeColumn,6,5,13,222
editor,433,703,24,2603
editutil,38,37,12,268
EDP,44,68,7,458
education,15,20,6,248
EEFGen,34,44,10,458
efactory,46,65,11,465
efeature,7,6,9,238
EG,20,42,8,246
egis,13,17,9,238
ej-ast,272,521,20,2162
eJava,18,22,8,423
ejb,158,233,15,1351
ekaw.owl,670,1370,38,6873
electrical,17,31,10,250
element,3,2,8,397
elementRegistry,17,20,7,248
Elf,14,17,9,240
elrGrammar,32,51,10,443
em,26,25,8,254
embedded,18,22,8,250
embeddedid,7,7,7,225
emf,53,88,8,468
emf.uuid.library.example,11,16,7,239
emfacade,74,113,151,1054
emffrag,21,22,7,240
emffrag_internal,7,6,7,223
emfgenbug,7,6,7,225
emfprofileapplication,15,19,10,250
emftasks,33,36,8,254
emftools,11,11,7,226
EMOF,53,103,11,472
Employee,19,35,9,247
enactment,17,19,7,239
Entities,21,29,7,250
Entity,13,20,8,240
EntityDefinition,56,79,9,479
EntityLang,15,22,8,240
entityNote,3,2,9,215
entityrelation,40,66,10,461
enum,4,4,5,223
EnumLiterals,7,6,7,225
Enumliterals2,9,9,6,223
environment,96,176,12,718
eocl,3,2,41,215
Epatch,51,75,12,461
epc,37,79,11,457
Epk,62,119,8,486
Epla2,25,40,9,248
epn,133,199,14,943
epo2,44,62,11,453
EQN,26,55,9,433
EqualMM,26,56,9,433
Equipment,419,672,28,2916
ER,13,17,9,225
Erdiagram,45,73,7,461
erlang,291,494,19,1804
errorannex,111,164,13,721
esb,277,365,19,1343
eshop,22,26,8,240
ESMF,405,703,25,2710
Eso,26,30,7,254
EssentialOCL,85,148,12,878
EssentialOCLCST,92,157,13,707
esx,2322,2425,74,7688
ETMap,19,22,7,367
ETPhys,47,60,9,431
etsl,83,90,11,474
etunit,33,39,7,417
eur,32,49,9,431
euz,38,64,8,599
evaluation,18,25,7,234
evaluationresult,10,10,9,231
EveAPIDBModel,634,691,31,4027
event,84,140,10,655
EventOrientedLanguage,96,171,11,686
EventPatternLanguage,88,130,12,657
events,27,39,8,432
evidence,8,8,8,571
evilsystem,43,74,10,432
evm,41,62,43,414
Evolution,31,55,10,431
evolved,23,52,8,403
example-ecore,6,7,8,220
example,23,42,9,234
ExampleEMF,17,28,9,234
ExampleInteractionModel,13,16,9,234
Exceptions,8,8,9,220
experiment,45,41,10,605
exporter,20,24,9,233
exportmodel,18,21,46,231
expr,12,13,9,219
ExprDemo,123,221,13,897
EXPRESS,566,1164,35,3877
EXPRESSb,531,1066,32,3335
expression,10,10,10,219
expressions,64,99,11,640
ExSchema,17,24,8,234
ext,3,2,9,220
extended,3,3,8,557
extendedmodel,3,2,8,220
ExtendedPO,49,68,10,432
ExtendedPO2,44,62,10,430
ExtendedTypes,22,27,9,234
Extended_UML_Core_Package,36,58,9,414
extension-manifest,81,110,10,643
extension,5,4,5,217
extensionmodel,7,7,8,220
Extensions,7,8,7,220
extensionsmaple,5,3,11,220
externaldatasource,6,4,6,219
extjs,26,34,41,403
extlibrary,51,86,10,457
extractor,14,14,7,388
fabric3,48,60,11,431
faceletTaglib,25,33,8,233
faceletTaglib_2_0,114,169,14,1022
FacesConfig,601,907,35,3881
facet_definition,24,34,9,417
fact,75,103,13,981
Families,10,11,8,231
family,18,25,7,233
FCM,128,151,12,866
featherweightjava,37,71,8,432
Feature,12,15,8,572
featureDiagram,40,77,8,446
FeatureDiagrams,31,56,10,417
featuremodel,38,56,9,431
Features,11,15,8,231
feature_old,73,124,12,643
Februar,11,15,8,234
FederationOffice,244,376,17,1368
felix,119,148,12,868
Fiber,37,52,41,431
fieldmapping,12,13,9,234
FieldSelection,12,15,7,220
FileHistory,12,13,9,231
filetransfer,22,22,9,234
filter,54,67,10,596
filtermodel,3,2,7,220
FilterSetup,37,83,10,445
Fin,63,82,11,474
FiniteStateMachine,23,50,8,417
Firewalll,16,20,8,234
fiw,5,4,9,217
FJ,52,86,9,445
fl,33,48,10,417
flat11,86,113,12,644
FlatQVT,416,837,39,10613
FlatSignalFlow,55,106,9,474
Flow,81,134,11,688
flowchart,56,99,9,462
flowcontrol,38,66,10,451
FlowDesigner,25,35,10,251
FlowDsl,45,57,10,462
FlowerDiagramNotation,58,116,10,474
FlowGraph,38,86,9,454
flow_concept,22,38,6,251
flow_edge,13,23,8,231
flow_noedge,9,14,7,231
FML,63,87,11,474
fmusim,28,41,8,251
fnmeta,36,47,9,454
Forge,98,111,10,694
form,34,39,9,254
format,9514,12936,525,43350
formatter,9,9,8,333
Forms,169,235,15,1110
formsembedded,4,3,8,210
formsextension,4,3,6,212
formsfamily,30,48,41,369
FormularMM,24,34,12,372
FoundationModel,168,221,12,1003
Fouroperation,13,18,39,212
fr.medieval.model,22,34,8,372
Fractal,96,149,12,774
FractalIdt,9,9,8,210
FractalItf,171,261,15,1024
frascati,50,55,11,408
freemarker,3,2,7,212
Freemind,80,103,12,603
frontend.attribution,30,50,9,381
frontend.chain,21,36,9,362
frontend.core,153,261,15,1008
frontend.imperative,21,29,6,210
frontend.koan,22,33,7,223
frontend.mappings,112,190,11,779
frontend.pat,28,44,8,381
frontend.qool,76,124,10,576
frontend.script,14,15,6,198
frontend.tao,38,65,9,326
fsa,14,24,9,290
fsm-noOpposite,20,29,71,288
fsm,20,35,9,298
fsml,6,7,8,167
fsm_with_ids,22,37,9,298
fUML,358,679,26,2351
Function,53,87,8,473
functions,23,38,10,291
furniture,30,41,9,305
futsal,75,115,12,483
FwitRequirementsModel,87,86,12,619
FXBean,38,47,12,317
fxg,516,666,28,2606
FXGraph,97,150,11,753
GACL,59,97,12,481
GAIA,55,90,9,450
gamelogic,90,142,12,619
games,11,14,13,165
gameserver,8,15,10,284
GameServerModel,38,72,11,442
gameworld,69,108,11,603
Gantt,52,60,11,443
Gatekeeper,172,241,15,1082
gautosar,362,627,23,2338
gbind,268,572,18,1922
gcomponent,107,169,11,642
Gdbsl,5,5,17,168
gedcoml,60,81,11,476
General,192,218,17,976
generatedModel,15,23,19,291
generatedModel2,16,25,10,291
generatedplugin,34,36,9,319
generator2,3,2,8,167
GenericEditor,32,48,10,316
genericity_dsl,36,58,10,662
GenericOutline,21,32,6,291
generics,43,54,31,5902
Genesis,22,32,8,349
GenModel,186,240,16,1089
GenModel2,17,19,7,343
genotype,32,61,10,1068
Geographical,92,135,12,727
GeoTrans,1,0,6,179
germplasm,94,156,15,1858
GF,209,314,15,1295
Gherkin,39,59,8,355
GIS_Connectivity,375,573,23,2507
GitModel,33,51,13,3561
globalinfluenzamodel,7,6,7,184
Glproto,10,9,8,185
Glsl,160,277,13,1069
glucose,68,84,11,536
gmfgen,756,1141,36,4823
gmfgenext,63,76,11,508
gmfgraph,235,368,20,1394
gmfgraph_1.23,214,333,18,1372
gmfgraph_1.24,215,335,17,1383
gmfgraph_1.25,216,337,14,1372
gmfgraph_1.26,218,341,15,1282
gmfgraph_1.30,229,356,15,1454
gmfmap,155,259,14,1098
gmfmap_2007,139,232,14,1017
Golang,2321,2319,113,4556
GoModel,8,7,9,211
googleanalytics,4,3,8,205
gore,76,117,12,935
gpx,126,136,11,846
Gra2MoL,156,196,14,879
graal-featureextensions,4,3,9,204
graal,72,134,10,681
gradingsystem,29,39,7,361
Grafcet,1,0,6,337
grammar,28,43,9,353
graph,22,30,42,342
graphdef,111,156,14,697
GraphEditor,36,50,9,342
GraphEditorModel,13,19,8,213
GraphicalProcessEditorModel,20,31,7,345
graphics,22,34,11,353
graphiti,171,269,15,1075
GraphML,49,74,10,377
graphO,16,21,7,202
graphTransformation,56,108,10,509
GraphViewMapping,23,38,7,344
GraphViewStyle,12,12,7,344
GraphVizDot,45,64,10,352
Greetings,9,13,6,205
groundspeak,72,83,10,533
GSML,31,44,9,361
gsn,19,29,9,342
gsz,28,45,9,361
GUI,101,128,11,679
GuiceModules,15,19,12,345
GUIdancerComponentHierarchy,15,25,7,336
Guixdsl,9,11,8,205
GWPNV1,12,27,34,344
GWPNV2,22,53,10,353
GWPNV3,19,44,6,342
GWPNV4,20,45,9,353
GWPNV5,23,52,9,344
GXL,11,16,7,213
Hadoop,39,45,11,344
HAL,1,0,7,336
harmonica,25,32,7,344
HaxeDSL,41,57,10,369
hazard,61,69,9,531
hbauditing,25,26,7,353
hbmodel,50,53,10,523
Headline,3,2,8,205
hedl,42,66,10,484
Hello,5,5,9,205
HelloBuck,5,5,7,204
HelloInferrer,12,13,7,345
HelloJvmTypes,9,10,6,202
HelloScoping,12,16,9,213
HelloXbase,7,7,8,205
henshin,85,162,11,673
henshinlayout,21,24,8,336
hExample_1_RHS,5,5,6,205
hExample_3_RHS,4,3,7,205
hExample_4_LHS,4,3,8,204
hExample_4_RHS,3,2,10,202
hExample_6_LHS,13,17,10,213
hexfile,12,13,9,202
HierarchicalSignalFlow,1,0,9,205
HierarchicalStateMachine,60,131,10,550
highway,170,186,43,672
hipadaba,30,35,10,345
hivpredrt,36,41,8,361
Hm,359,435,24,2164
hockeyleague,78,99,11,533
HOOPL,17,25,8,205
house,44,70,9,369
HPROF,72,102,9,542
HSM,11,16,5,213
HTML,217,285,15,1105
HTTP,14,18,11,740
HybridAutomata,87,84,11,400
IAC,21,27,8,353
iaca,61,96,11,539
IAFlowGraph,12,14,9,476
iasted.owl,831,1703,49,2196
ICM,73,105,10,557
ID,8,8,9,206
idbag,4,3,42,206
idc,224,392,17,1346
identifiable,4,3,9,206
identification,16,25,8,359
idl,70,127,10,711
IDLMM,98,146,13,614
IdObjectsDsl,34,33,10,395
IEEE1471ConceptualModel,1,0,11,351
IEEE1471ViewpointM2,34,62,11,367
ifc2x3,4487,6350,239,9749
ifc2x3tc1,4497,6369,296,31718
IFC2X3_TC1,3351,5223,172,17868
IFC2X4_RC3,5117,7391,249,12011
IFConfiguration,72,118,9,583
IFML,124,214,13,845
ifStatement,25,35,8,330
Images,3,2,69,330
imgpro,106,141,10,811
imml,63,89,10,587
imperativeocl,81,107,10,1022
ImperativeOCLCS,68,88,9,587
implementation,18,20,9,331
ImpModLang,27,45,11,330
import,11,11,6,331
IMSTransactionMessage,1,0,7,330
in2,6,3,6,328
IncQueryXcore,8,8,7,330
indexer,12,14,9,537
infosystem,163,162,12,684
inheritancemapping,32,38,9,331
Initialization,11,13,7,330
inject,3,3,6,330
input,5,4,5,331
inputMetamodel,7,7,6,328
instance,98,155,15,3239
InstanceModel,21,38,34,331
Instances,11,11,41,331
instantiation,26,39,8,331
instantiationRecipe,6,6,7,331
Insurance,19,19,8,331
IntegrationOfOCL_ExpressionsInUML,42,58,9,330
Intent,37,47,6,328
interaction,40,73,8,539
InteriorPlanningLang,86,105,8,603
InternalSM,55,77,8,587
interpreter,4,3,6,331
inventory,54,100,9,587
IOI,20,27,9,331
iolist,161,203,20,1024
iplog,60,70,9,537
Iptables,45,58,8,539
ir,144,231,14,1074
IRL,118,251,44,910
IsabelleProofProcess-v1.0.0.10,32,38,10,539
IsabelleProofProcess,32,38,8,539
it.matiuz.menumaker.model,21,21,8,330
itemlist,12,16,6,331
Izpack,272,286,16,991
J2SE5,238,463,19,1614
jamopp,376,798,28,5732
Java-20040316,27,54,8,539
Java,373,794,28,5100
JAVA3,37,74,7,539
java5,297,574,22,2098
JavaAbstractSyntax,1,0,21,956
JavaBehavior4UML,11,10,8,328
javaforms,3,2,7,331
javaformscodegen,2,1,8,330
JavaFXAntTask,139,166,12,844
javalogtrace,3,2,6,331
JavaProject,31,49,9,331
javaproperties,8,8,6,330
JavaSource,13,22,8,331
JavaTypes,4,3,8,328
JavaVMTypes,118,212,13,1024
javaz,58,78,10,537
java_templates,85,84,9,796
jaxrpcmap,87,107,11,813
jBPM5Extensions,26,28,8,330
jca,80,98,10,814
jdsl,48,62,11,539
jdt,11,11,7,328
JDTAST,92,140,21,1194
jedihelp,26,26,9,331
JenaRules,41,63,10,539
Jess,126,236,12,861
jex,60,94,11,587
JKind,129,181,12,653
Jnario,24,34,8,331
joblet,7,7,7,536
jobtool,31,41,9,331
JourneyModel,88,95,9,603
jpa-mixed,15,16,8,331
JPas,60,86,9,539
jpdl32,347,491,21,2116
js,11,14,8,331
jsflibraryregistry,24,31,9,331
jsm,142,281,13,1074
json,19,26,8,331
jsp,15,16,10,539
jtemplates,5,3,7,330
junit,21,33,9,331
Junitresult,48,60,10,588
JWTMetaModel,124,218,11,862
kaom,27,40,10,330
Kappa,61,89,40,537
Karel,57,81,9,588
KarteikastenSystem,40,58,11,537
kdm-09-05-23,671,1232,35,4029
kdm-modisco,683,1264,34,4039
KDM,671,1232,33,4029
KDMSimplified,48,98,10,539
kermeta,278,543,21,2116
kermeta_java,197,378,17,1580
kernel,44,87,8,539
