10;0.1265
50;0.198
100;0.038
1000;0.09
5000;0.178
10000;0.24
15000;0.3645
20000;0.46299999999999997
30000;0.6165
40000;0.8
60000;1.137
80000;1.5155
100000;1.7690000000000001
125000;2.1094999999999997
150000;2.565
175000;2.871
200000;3.3434999999999997
225000;3.6775
250000;4.167
275000;4.502
300000;4.827999999999999
325000;5.217499999999999
350000;5.4685
375000;6.010999999999999
400000;6.3260000000000005
