10;0.0045000000000000005
50;0.0075
100;0.006500000000000001
1000;0.0175
5000;0.0805
10000;0.08549999999999999
15000;0.137
20000;0.17099999999999999
30000;0.2425
40000;0.33
60000;0.521
80000;0.627
100000;0.7835000000000001
125000;0.966
150000;1.161
175000;1.3635000000000002
200000;1.667
225000;1.782
250000;2.057
275000;2.135
300000;2.44
325000;2.495
350000;2.805
375000;2.8895
400000;3.1515000000000004
