10;0.011
50;0.0055
100;0.0055
1000;0.018000000000000002
5000;0.051500000000000004
10000;0.048
15000;0.064
20000;0.0805
30000;0.14350000000000002
40000;0.137
60000;0.242
80000;0.332
100000;0.404
125000;0.4875
150000;0.589
175000;0.681
200000;0.875
225000;0.9365
250000;1.1455000000000002
275000;1.162
300000;1.187
325000;1.3375
350000;1.401
375000;1.678
400000;1.7425000000000002
