10;0.032
50;0.015
100;0.005
1000;0.0455
5000;0.0805
10000;0.09
15000;0.1325
20000;0.14300000000000002
30000;0.137
40000;0.14100000000000001
60000;0.112
80000;0.1465
100000;0.143
125000;0.16299999999999998
150000;0.1345
175000;0.16599999999999998
200000;0.1515
225000;0.199
250000;0.254
275000;0.2005
300000;0.243
325000;0.2205
350000;0.2435
375000;0.2385
400000;0.2565
