10;0.01
50;0.0095
100;0.0075
1000;0.0245
5000;0.0905
10000;0.1185
15000;0.14250000000000002
20000;0.1845
30000;0.181
40000;0.18
60000;0.20550000000000002
80000;0.33899999999999997
100000;0.2255
125000;0.21200000000000002
150000;0.2475
175000;0.1805
200000;0.258
225000;0.2025
250000;0.187
275000;0.247
300000;0.1805
325000;0.2015
350000;0.184
375000;0.17149999999999999
400000;0.2335
