10;0.0455
50;0.037500000000000006
100;0.009000000000000001
1000;0.2285
5000;2.3215
10000;8.2285
15000;9.1465
20000;10.7885
30000;10.926
40000;10.984
60000;11.0585
80000;11.033
100000;10.812000000000001
125000;11.048
150000;10.924999999999999
175000;10.876999999999999
200000;11.5115
225000;10.7795
250000;10.6685
275000;10.068999999999999
300000;10.039
325000;10.148
350000;9.9405
375000;10.0115
