10;0.028
50;0.006500000000000001
100;0.0075
1000;0.0135
5000;0.042499999999999996
10000;0.0675
15000;0.064
20000;0.082
30000;0.1065
40000;0.0905
60000;0.092
80000;0.11099999999999999
100000;0.079
125000;0.076
150000;0.07899999999999999
175000;0.07
200000;0.073
225000;0.069
250000;0.0685
275000;0.07600000000000001
300000;0.07200000000000001
325000;0.069
350000;0.078
375000;0.08349999999999999
400000;0.07100000000000001
