10;0.101
50;0.027
100;0.0175
1000;0.05449999999999999
5000;0.1065
10000;0.2005
15000;0.2305
20000;0.33799999999999997
30000;0.538
40000;0.5485
60000;0.76
80000;1.0895000000000001
100000;1.248
125000;1.6179999999999999
150000;1.9140000000000001
175000;2.2560000000000002
200000;2.455
225000;2.854
250000;3.1310000000000002
275000;3.457
300000;4.0475
325000;4.3285
350000;4.476
375000;5.136
400000;5.2685
