model,ext,nodes,edges,time,mem
result0_10000,xmi,9616,14215,1069,40960
result0_100000,xmi,104828,155445,16794,388898
result0_1000000,xmi,1017240,1523404,155417,1095355
result0_50000,xmi,46257,68460,6296,167955
result0_500000,xmi,459751,683437,69255,454584
