model,ext,nodes,edges,time,mem
result0_10000,xmi,9616,14215,1066,40960
result0_100000,xmi,104828,155445,14538,385024
result0_1000000,xmi,1017240,1523404,147173,1144395
result0_50000,xmi,46257,68460,5769,167938
result0_500000,xmi,459751,683437,69598,142615
