model,ext,nodes,edges,time,mem
result0_10000,xmi,9616,14215,1266,40960
result0_100000,xmi,104828,155445,18016,387790
result0_1000000,xmi,1017240,1523404,152070,1112563
result0_50000,xmi,46257,68460,5985,170467
result0_500000,xmi,459751,683437,68617,497030
