model,ext,nodes,edges,time,mem
result0_10000,xmi,9616,14215,1087,40960
result0_100000,xmi,104828,155445,16291,388498
result0_1000000,xmi,1017240,1523404,148623,1027816
result0_50000,xmi,46257,68460,5782,171984
result0_500000,xmi,459751,683437,67085,308508
