model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,1025,44872
result0_100000,xmi,107498,119351,13326,325906
result0_1000000,xmi,1039807,3015547,207813,638938
result0_50000,xmi,54596,112988,7528,215665
result0_500000,xmi,462930,462926,57960,1304248
