model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,1069,45229
result0_100000,xmi,107498,119351,13476,330106
result0_1000000,xmi,1039807,3015547,206698,967985
result0_50000,xmi,54596,112988,7416,213649
result0_500000,xmi,462930,462926,58039,1305981
