model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,1044,41770
result0_100000,xmi,107498,119351,12847,323949
result0_1000000,xmi,1039807,3015547,208353,1140776
result0_50000,xmi,54596,112988,7673,213677
result0_500000,xmi,462930,462926,58378,1307373
