model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,1007,44960
result0_100000,xmi,107498,119351,12857,324577
result0_1000000,xmi,1039807,3015547,189491,680276
result0_50000,xmi,54596,112988,7161,213396
result0_500000,xmi,462930,462926,59131,1307744
