model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,984,43751
result0_100000,xmi,107498,119351,13329,326854
result0_1000000,xmi,1039807,3015547,188646,601681
result0_50000,xmi,54596,112988,7208,213660
result0_500000,xmi,462930,462926,59117,1308630
