model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,1001,45058
result0_100000,xmi,107498,119351,13303,323586
result0_1000000,xmi,1039807,3015547,211025,1377098
result0_50000,xmi,54596,112988,7240,212992
result0_500000,xmi,462930,462926,60555,1306629
