model,ext,nodes,edges,time,mem
result0_10000,xmi,9712,16872,4873,77826
result0_100000,xmi,107498,119351,15955,339970
result0_1000000,xmi,1039807,3015547,172010,471610
result0_50000,xmi,54596,112988,7848,235756
result0_500000,xmi,462930,462926,52807,1334818
