model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,15219,113224
result0_100000,xmi,104675,286493,117698,1061524
result0_1000000,xmi,903400,2473391,964884,1116449
result0_50000,xmi,47039,129273,50074,483091
result0_500000,xmi,534360,1463772,588506,1387368
