model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,15581,111104
result0_100000,xmi,104675,286493,112355,1064240
result0_1000000,xmi,903400,2473391,972708,1789382
result0_50000,xmi,47039,129273,50046,479611
result0_500000,xmi,534360,1463772,571917,500025
