model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,15092,110890
result0_100000,xmi,104675,286493,120189,1063525
result0_1000000,xmi,903400,2473391,981826,846671
result0_50000,xmi,47039,129273,51585,482633
result0_500000,xmi,534360,1463772,572156,899674
