model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,15984,113462
result0_100000,xmi,104675,286493,119106,1063826
result0_1000000,xmi,903400,2473391,967962,2682275
result0_50000,xmi,47039,129273,50564,481416
result0_500000,xmi,534360,1463772,599546,897918
