model,ext,nodes,edges,time,mem
result0_10000,xmi,10355,28497,16139,114649
result0_100000,xmi,104675,286493,115830,1063457
result0_1000000,xmi,903400,2473391,980389,2817673
result0_50000,xmi,47039,129273,49487,480306
result0_500000,xmi,534360,1463772,585367,1032756
