model,ext,nodes,edges,time,mem
result0_10000,xmi,10309,17657,805,45058
result0_100000,xmi,108873,185318,9751,425984
result0_1000000,xmi,1053843,1800381,94728,1882270
result0_50000,xmi,49189,84434,3938,192514
result0_500000,xmi,549200,936954,49402,2134018
