model,nodes,edges,time,mem
com.ibm.commerce.installment.facade.datatypes,140,187,47,5074
com.ibm.commerce.inventory.facade.datatypes,132,161,50,6348
com.ibm.commerce.marketing.facade.datatypes,563,740,65,10943
com.ibm.commerce.member.datatypes,74,83,30,12018
com.ibm.commerce.member.facade.datatypes,337,431,49,6429
com.ibm.commerce.oagis9.datatypes.codelists,282,281,17,1305
com.ibm.commerce.oagis9.datatypes,2361,3760,155,8367
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,11,1751
com.ibm.commerce.order.facade.datatypes,464,583,57,8338
com.ibm.commerce.payment.datatypes,219,289,37,13131
com.ibm.commerce.price.facade.datatypes,290,394,49,8640
com.ibm.commerce.promotion.facade.datatypes,140,174,41,4449
com.ibm.commerce.search.facade.datatypes,56,74,34,4012
com.ibm.commerce.store.facade.datatypes,82,104,36,5052
com.ibm.commerce.subscription.facade.datatypes,75,99,40,5878
com.ibm.commerce.wallet.facade.datatypes,121,165,38,5367
ComBE,67,89,9,700
ComDiag,14,23,9,317
Common,18,25,6,324
commonarchivecore,50,85,14,1797
CommonModeling,22,31,8,505
Company,59,86,11,557
CompanyStructure,15,21,8,285
compiler,33,42,7,305
CompleteGUIdancerComponentHierarchy,62,74,10,568
completemodel,18,18,7,317
CompleteOCLCST,41,56,11,538
component.bean,8,8,7,272
component.bpel,9,9,7,276
component.camel,14,16,19,4032
component.camel.quartz,15,16,9,750
component.camel.sql,17,18,7,765
component.clojure,8,8,7,285
component.common.selector,17,20,9,746
Component,8,7,8,293
component.hornetq,64,72,11,788
component.http,30,34,10,736
component.jca,54,75,11,996
component.remote,7,7,8,277
component.resteasy,29,33,9,744
component.soap,62,79,11,1016
componentCore,36,45,8,298
componentMapping,26,30,9,293
componentmodel,33,32,9,520
components,39,59,9,533
ComponentUML,1,0,3,275
component_instantiation,33,36,8,312
compose,48,79,12,564
compositeForm,26,39,9,967
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,11,566
concat,5,4,6,278
conceptmap,16,28,8,278
conceptmodel,12,16,7,271
ConcreteUI,24,21,9,286
ConditionModel,27,42,7,293
conference,20,33,8,290
Conference.owl,283,586,24,2167
Config,24,29,8,264
config.switchyard,103,141,13,836
config.transform,30,35,9,737
config.validate,28,34,10,740
configurator,32,45,7,315
confious.owl,377,779,30,2926
confOf.owl,433,876,32,3534
ConnectionErrors,8,8,7,461
Connectivity,132,253,13,1105
connector-configuration,9,9,8,293
constraint,8,10,8,273
ConstraintPuzzler,29,56,9,298
Constraints,32,54,9,305
Contact,12,19,9,280
contacts,24,25,8,290
Content,69,104,13,582
contentfwk,345,662,23,2222
context,52,58,8,504
Contract,23,27,9,285
control,116,208,12,856
controller,8,8,6,289
ControllerUML,1,0,5,268
controlMinimal,9,10,6,298
COOPNMetaModel,440,951,29,2834
Copy of component.camel,254,314,28,5732
Copy of library,21,33,7,295
Copy of Product,32,63,8,508
cor,16,14,7,477
CORBAComponent,39,83,10,522
core,24,32,9,917
CoreDsl,182,261,17,1110
CoreThemes,71,69,11,351
CoroScore,82,106,9,554
Courses,21,24,6,274
cp1model,30,41,6,291
cp2model,22,31,7,274
cp3model,21,40,7,294
cpc,17,22,6,281
CPL,91,138,10,812
cplfm,41,67,8,519
CPNDefinition,16,23,7,272
CpnDsl,16,15,10,287
CPP,1,0,5,247
CPR,1,0,6,240
CPSM,369,647,28,2667
CPSMnested,368,646,22,2635
Cristal,18,33,7,255
crosswalk,140,211,11,1087
crossx,22,30,7,272
crs_dr.owl,460,935,26,3814
CSharp,42,63,8,516
CSM,40,84,9,521
CSS,66,63,8,553
CssDsl,80,120,11,584
CssExtDsl,89,140,11,601
CST,10,13,6,271
csv,47,62,10,526
CSVML,50,67,9,539
ctx,29,53,11,292
cucumberfeature,78,113,11,554
customer,33,38,6,497
customerBehaviour,37,54,9,304
customers,13,13,7,272
customsandwich,15,14,8,279
CWDataBase,10,10,8,255
CWM,766,1519,41,5561
CWMCore,37,76,9,440
CWMRelationalData,1,0,5,229
CXF,83,91,13,740
c_sharp,436,803,25,2638
DAO,17,27,7,427
Daos,15,18,8,259
DaoTypes,30,39,7,472
data,136,266,14,1851
database,97,158,13,760
database_tgg_rule,25,24,10,261
DataContractDsl,63,115,8,514
DataMining,115,180,19,2815
dataset,80,96,9,518
DataType,1,0,4,243
datatypes,23,36,7,252
daum,96,140,19,734
DawnGenModel.emf,7,4,7,240
DB,44,50,9,478
db2emf,1,0,5,247
dbitem,89,88,11,555
dbl,319,605,22,2464
Dbmodel,144,172,13,738
dbprice,5,4,8,249
dbschema,51,59,9,495
dc,16,15,8,257
Dc6,28,38,8,271
ddic,148,168,15,981
DdlDsl,82,129,12,720
debug,8,7,6,243
decobat,94,102,10,750
DecoraDsl,108,170,9,755
DefaultName,183,230,14,1024
DefaultName1,18,26,7,256
definition,63,83,10,498
definitions,40,53,8,491
demo,19,23,7,261
Demo1,16,21,7,277
dependencies,50,70,10,497
DependenciesDsl,22,24,7,265
dependency,24,38,8,282
DependencyChain,36,49,9,475
DependencyDsl,44,55,10,473
depgraph,58,87,8,498
Deployment,13,18,9,245
DeploymentReport,141,205,10,996
derby,4,3,7,253
description,240,416,16,1512
descriptor,33,47,8,466
design2d,6,7,6,240
designNotes,6,5,8,240
DesignPatterns,65,69,12,714
DetailView,132,174,14,985
DeviceModelingLanguage,160,277,17,1097
DFA,95,106,9,553
dgraph,14,27,7,265
DGS,68,92,10,531
di1,49,59,8,682
diagnostic,12,13,7,235
diagram,3,2,7,239
diagramCompare,10,15,7,245
DiagramInterchange,75,133,10,721
diagramrt,32,55,8,482
DialogScript,110,167,10,755
die,22,26,7,263
Dime,155,245,13,1003
directives,38,62,7,468
directory,95,119,9,548
discovery,25,28,8,478
DiVA,123,219,13,998
DiVA_visitor,127,230,13,1436
DMDL,96,125,9,550
doc,84,114,13,732
DocBook,387,560,22,2618
docbuilder,26,40,7,421
DocCompiler,56,112,13,690
doctrine,173,268,14,1026
document,38,59,8,861
documentation,26,41,7,279
DoDAF-OV5,111,201,14,765
DoDAF-SV4,126,241,14,978
DoDAF-SV5,104,203,11,770
DoDAF,153,309,13,1105
dom,2,1,5,257
Domain,75,81,8,327
Domainmodel,24,32,10,277
DomDsl,360,558,26,2189
Dot,15,24,8,265
DotNET_SystemReflection,1,0,6,246
downloadSiteSchema,28,39,7,449
dp,23,42,7,261
dpd,56,72,9,488
Droid,250,414,21,1379
drools,32,38,9,433
drules,30,34,9,290
ds,126,154,14,953
Dsl,187,317,15,1347
dsl15926,46,90,9,500
DslECharts,97,140,12,736
DSLModel,39,75,11,491
DSLTrans,100,166,13,762
DSML,82,122,11,738
DTD,104,167,11,761
dtdsl,18,20,6,265
DTInfo,27,32,9,292
dtmc,27,55,8,283
DTMP,1,0,5,225
dummy,20,30,7,254
DuplicationDetection,18,22,8,255
DXF,12,16,9,258
dynamics,866,1190,36,4781
dynamicui,8,9,9,229
e2,42,56,8,475
e4modelextension,6,6,5,240
EAI,11,15,6,240
eballing,124,131,14,590
EBC,29,28,7,287
ebnfmm,24,43,8,287
ebXML,94,162,9,761
EcdarText,247,447,17,1726
eclectic.frontend,431,772,23,2599
eclipsecon,35,47,9,432
EclipseLaunchConfigurations,19,32,7,249
eclipselink_orm,514,810,36,3051
EclipsePlugIn,35,57,7,435
ecorebinding,41,82,10,481
edas.owl,592,1192,33,5624
edatatypeColumn,6,5,6,230
editor,433,703,27,2607
editutil,38,37,7,257
EDP,44,68,9,461
education,15,20,8,262
EEFGen,34,44,7,472
efactory,46,65,9,487
efeature,7,6,7,243
EG,20,42,7,269
egis,13,17,8,266
ej-ast,272,521,18,1976
eJava,18,22,8,391
ejb,158,233,16,1171
ekaw.owl,670,1370,35,6868
electrical,17,31,7,241
element,3,2,6,415
elementRegistry,17,20,9,241
Elf,14,17,8,248
elrGrammar,32,51,9,457
em,26,25,7,250
embedded,18,22,7,262
embeddedid,7,7,7,245
emf,53,88,7,499
emf.uuid.library.example,11,16,7,260
emfacade,74,113,168,1059
emffrag,21,22,6,267
emffrag_internal,7,6,8,236
emfgenbug,7,6,5,230
emfprofileapplication,15,19,10,244
emftasks,33,36,9,266
emftools,11,11,8,237
EMOF,53,103,8,496
Employee,19,35,7,257
enactment,17,19,8,248
Entities,21,29,8,262
Entity,13,20,7,250
EntityDefinition,56,79,9,496
EntityLang,15,22,8,261
entityNote,3,2,7,245
entityrelation,40,66,10,471
enum,4,4,6,244
EnumLiterals,7,6,8,250
Enumliterals2,9,9,5,236
environment,96,176,13,723
eocl,3,2,7,222
Epatch,51,75,7,479
epc,37,79,7,460
Epk,62,119,11,495
Epla2,25,40,7,257
epn,133,199,13,944
epo2,44,62,7,467
EQN,26,55,7,446
EqualMM,26,56,7,464
Equipment,419,672,25,2921
ER,13,17,6,232
Erdiagram,45,73,7,471
erlang,291,494,21,1832
errorannex,111,164,12,876
esb,277,365,16,1329
eshop,22,26,8,223
ESMF,405,703,26,2724
Eso,26,30,6,228
EssentialOCL,85,148,11,888
EssentialOCLCST,92,157,13,723
esx,2322,2425,70,7674
ETMap,19,22,6,369
ETPhys,47,60,7,455
etsl,83,90,9,479
etunit,33,39,10,448
eur,32,49,8,435
euz,38,64,9,622
evaluation,18,25,8,247
evaluationresult,10,10,6,230
EveAPIDBModel,634,691,35,4078
event,84,140,9,629
EventOrientedLanguage,96,171,10,675
EventPatternLanguage,88,130,11,665
events,27,39,8,430
evidence,8,8,7,564
evilsystem,43,74,10,451
evm,41,62,8,427
Evolution,31,55,6,406
evolved,23,52,7,431
example-ecore,6,7,6,221
example,23,42,7,278
ExampleEMF,17,28,8,249
ExampleInteractionModel,13,16,8,243
Exceptions,8,8,7,231
experiment,45,41,8,618
exporter,20,24,6,254
exportmodel,18,21,7,246
expr,12,13,7,233
ExprDemo,123,221,11,889
EXPRESS,566,1164,37,3893
EXPRESSb,531,1066,32,3207
expression,10,10,6,221
expressions,64,99,9,637
ExSchema,17,24,6,235
ext,3,2,5,222
extended,3,3,7,561
extendedmodel,3,2,6,239
ExtendedPO,49,68,8,474
ExtendedPO2,44,62,9,475
ExtendedTypes,22,27,8,246
Extended_UML_Core_Package,36,58,6,440
extension-manifest,81,110,8,666
extension,5,4,6,223
extensionmodel,7,7,6,217
Extensions,7,8,6,220
extensionsmaple,5,3,6,221
externaldatasource,6,4,6,224
extjs,26,34,6,413
extlibrary,51,86,8,450
extractor,14,14,6,406
fabric3,48,60,8,454
faceletTaglib,25,33,7,237
faceletTaglib_2_0,114,169,11,1058
FacesConfig,601,907,31,3917
facet_definition,24,34,8,412
fact,75,103,10,830
Families,10,11,5,231
family,18,25,7,254
FCM,128,151,13,882
featherweightjava,37,71,6,442
Feature,12,15,8,560
featureDiagram,40,77,9,447
FeatureDiagrams,31,56,8,434
featuremodel,38,56,10,430
Features,11,15,7,217
feature_old,73,124,10,647
Februar,11,15,7,222
FederationOffice,244,376,20,1368
felix,119,148,13,986
Fiber,37,52,8,435
fieldmapping,12,13,6,242
FieldSelection,12,15,6,247
FileHistory,12,13,8,231
filetransfer,22,22,7,254
filter,54,67,8,625
filtermodel,3,2,6,216
FilterSetup,37,83,9,430
Fin,63,82,11,463
FiniteStateMachine,23,50,7,434
Firewalll,16,20,6,243
fiw,5,4,6,218
FJ,52,86,8,461
fl,33,48,7,431
flat11,86,113,9,665
FlatQVT,416,837,34,10623
FlatSignalFlow,55,106,8,494
Flow,81,134,9,709
flowchart,56,99,7,475
flowcontrol,38,66,8,469
FlowDesigner,25,35,7,268
FlowDsl,45,57,6,456
FlowerDiagramNotation,58,116,9,484
FlowGraph,38,86,6,453
flow_concept,22,38,6,250
flow_edge,13,23,6,236
flow_noedge,9,14,7,239
FML,63,87,8,474
fmusim,28,41,6,249
fnmeta,36,47,10,455
Forge,98,111,11,686
form,34,39,9,283
format,9514,12936,535,43355
formatter,9,9,7,367
Forms,169,235,13,1112
formsembedded,4,3,6,221
formsextension,4,3,7,202
formsfamily,30,48,8,332
FormularMM,24,34,7,336
FoundationModel,168,221,12,1026
Fouroperation,13,18,5,290
fr.medieval.model,22,34,6,333
Fractal,96,149,9,701
FractalIdt,9,9,6,189
FractalItf,171,261,14,1058
frascati,50,55,8,442
freemarker,3,2,7,191
Freemind,80,103,12,681
frontend.attribution,30,50,9,343
frontend.chain,21,36,7,346
frontend.core,153,261,14,1057
frontend.imperative,21,29,6,296
frontend.koan,22,33,7,342
frontend.mappings,112,190,10,758
frontend.pat,28,44,7,336
frontend.qool,76,124,8,543
frontend.script,14,15,7,174
frontend.tao,38,65,6,373
fsa,14,24,7,204
fsm-noOpposite,20,29,8,321
fsm,20,35,7,297
fsml,6,7,7,168
fsm_with_ids,22,37,7,340
fUML,358,679,23,2231
Function,53,87,10,474
functions,23,38,8,303
furniture,30,41,9,355
futsal,75,115,12,550
FwitRequirementsModel,87,86,8,667
FXBean,38,47,8,363
fxg,516,666,27,2635
FXGraph,97,150,10,749
GACL,59,97,8,479
GAIA,55,90,8,505
gamelogic,90,142,11,692
games,11,14,6,189
gameserver,8,15,7,290
GameServerModel,38,72,9,372
gameworld,69,108,9,602
Gantt,52,60,8,446
Gatekeeper,172,241,17,1057
gautosar,362,627,21,2334
gbind,268,572,17,1920
gcomponent,107,169,11,763
Gdbsl,5,5,20,202
gedcoml,60,81,9,504
General,192,218,13,1058
generatedModel,15,23,7,321
generatedModel2,16,25,6,290
generatedplugin,34,36,7,365
generator2,3,2,5,195
GenericEditor,32,48,7,361
genericity_dsl,36,58,10,611
GenericOutline,21,32,8,332
generics,43,54,33,5348
Genesis,22,32,6,359
GenModel,186,240,13,1089
GenModel2,17,19,7,360
genotype,32,61,9,1088
Geographical,92,135,17,750
GeoTrans,1,0,5,205
germplasm,94,156,13,1899
GF,209,314,14,1232
Gherkin,39,59,8,384
GIS_Connectivity,375,573,24,2463
GitModel,33,51,13,3671
globalinfluenzamodel,7,6,8,195
Glproto,10,9,7,189
Glsl,160,277,15,1090
glucose,68,84,9,557
gmfgen,756,1141,36,4801
gmfgenext,63,76,9,584
gmfgraph,235,368,17,1419
gmfgraph_1.23,214,333,14,1383
gmfgraph_1.24,215,335,13,1367
gmfgraph_1.25,216,337,15,1383
gmfgraph_1.26,218,341,20,1377
gmfgraph_1.30,229,356,14,1386
gmfmap,155,259,14,1056
gmfmap_2007,139,232,11,1023
Golang,2321,2319,79,4707
GoModel,8,7,6,181
googleanalytics,4,3,6,210
gore,76,117,9,951
gpx,126,136,11,894
Gra2MoL,156,196,11,923
graal-featureextensions,4,3,7,203
graal,72,134,8,692
gradingsystem,29,39,7,361
Grafcet,1,0,5,355
grammar,28,43,8,364
graph,22,30,7,345
graphdef,111,156,11,756
GraphEditor,36,50,7,359
GraphEditorModel,13,19,7,201
GraphicalProcessEditorModel,20,31,9,338
graphics,22,34,10,355
graphiti,171,269,16,1064
GraphML,49,74,10,382
graphO,16,21,7,202
graphTransformation,56,108,11,510
GraphViewMapping,23,38,8,339
GraphViewStyle,12,12,8,337
GraphVizDot,45,64,8,406
Greetings,9,13,6,208
groundspeak,72,83,12,550
GSML,31,44,9,365
gsn,19,29,6,346
gsz,28,45,7,371
GUI,101,128,11,729
GuiceModules,15,19,9,354
GUIdancerComponentHierarchy,15,25,5,337
Guixdsl,9,11,6,203
GWPNV1,12,27,9,337
GWPNV2,22,53,8,362
GWPNV3,19,44,7,355
GWPNV4,20,45,6,356
GWPNV5,23,52,8,358
GXL,11,16,5,204
Hadoop,39,45,7,407
HAL,1,0,5,341
harmonica,25,32,8,356
HaxeDSL,41,57,8,384
hazard,61,69,7,541
hbauditing,25,26,6,370
hbmodel,50,53,8,534
Headline,3,2,6,200
hedl,42,66,9,532
Hello,5,5,6,203
HelloBuck,5,5,6,204
HelloInferrer,12,13,6,343
HelloJvmTypes,9,10,6,203
HelloScoping,12,16,6,203
HelloXbase,7,7,6,205
henshin,85,162,9,722
henshinlayout,21,24,7,345
hExample_1_RHS,5,5,6,208
hExample_3_RHS,4,3,7,222
hExample_4_LHS,4,3,7,212
hExample_4_RHS,3,2,6,212
hExample_6_LHS,13,17,6,219
hexfile,12,13,7,206
HierarchicalSignalFlow,1,0,5,201
HierarchicalStateMachine,60,131,10,551
highway,170,186,15,664
hipadaba,30,35,9,337
hivpredrt,36,41,8,382
Hm,359,435,28,2177
hockeyleague,78,99,7,528
HOOPL,17,25,7,224
house,44,70,8,398
HPROF,72,102,17,535
HSM,11,16,6,208
HTML,217,285,14,1199
HTTP,14,18,8,746
HybridAutomata,87,84,10,422
IAC,21,27,6,352
iaca,61,96,8,531
IAFlowGraph,12,14,9,468
iasted.owl,831,1703,47,2233
ICM,73,105,8,580
ID,8,8,7,222
idbag,4,3,6,228
idc,224,392,17,1313
identifiable,4,3,8,199
identification,16,25,7,365
idl,70,127,10,807
IDLMM,98,146,11,661
IdObjectsDsl,34,33,8,419
IEEE1471ConceptualModel,1,0,5,243
IEEE1471ViewpointM2,34,62,8,443
ifc2x3,4487,6350,211,10713
ifc2x3tc1,4497,6369,278,17326
IFC2X3_TC1,3351,5223,172,16008
IFC2X4_RC3,5117,7391,245,18708
IFConfiguration,72,118,8,726
IFML,124,214,12,843
ifStatement,25,35,7,325
Images,3,2,7,333
imgpro,106,141,13,827
imml,63,89,8,551
imperativeocl,81,107,10,907
ImperativeOCLCS,68,88,9,551
implementation,18,20,11,336
ImpModLang,27,45,10,303
import,11,11,179,391
IMSTransactionMessage,1,0,4,309
in2,6,3,8,330
IncQueryXcore,8,8,6,345
indexer,12,14,8,515
infosystem,163,162,10,602
inheritancemapping,32,38,7,513
Initialization,11,13,6,296
inject,3,3,5,325
input,5,4,6,333
inputMetamodel,7,7,5,321
instance,98,155,14,3390
InstanceModel,21,38,7,300
Instances,11,11,6,297
instantiation,26,39,8,308
instantiationRecipe,6,6,7,330
Insurance,19,19,6,350
IntegrationOfOCL_ExpressionsInUML,42,58,8,373
Intent,37,47,9,330
interaction,40,73,7,572
InteriorPlanningLang,86,105,10,515
InternalSM,55,77,10,547
interpreter,4,3,7,323
inventory,54,100,10,551
IOI,20,27,8,325
iolist,161,203,29,1024
iplog,60,70,10,513
Iptables,45,58,10,552
ir,144,231,14,938
IRL,118,251,12,969
IsabelleProofProcess-v1.0.0.10,32,38,15,526
IsabelleProofProcess,32,38,10,521
it.matiuz.menumaker.model,21,21,22,350
itemlist,12,16,8,337
Izpack,272,286,19,958
J2SE5,238,463,19,1621
jamopp,376,798,28,5711
Java-20040316,27,54,7,427
Java,373,794,24,5011
JAVA3,37,74,7,429
java5,297,574,21,2103
JavaAbstractSyntax,1,0,25,742
JavaBehavior4UML,11,10,6,291
javaforms,3,2,6,293
javaformscodegen,2,1,6,295
JavaFXAntTask,139,166,11,791
javalogtrace,3,2,6,500
JavaProject,31,49,6,522
javaproperties,8,8,7,319
JavaSource,13,22,8,305
JavaTypes,4,3,7,274
JavaVMTypes,118,212,12,1024
javaz,58,78,10,514
java_templates,85,84,11,734
jaxrpcmap,87,107,14,771
jBPM5Extensions,26,28,8,319
jca,80,98,10,773
jdsl,48,62,9,524
jdt,11,11,6,290
JDTAST,92,140,14,1145
jedihelp,26,26,6,295
JenaRules,41,63,8,472
Jess,126,236,13,1005
jex,60,94,9,549
JKind,129,181,12,824
Jnario,24,34,9,528
joblet,7,7,8,690
jobtool,31,41,8,340
JourneyModel,88,95,11,574
jpa-mixed,15,16,6,288
JPas,60,86,9,514
jpdl32,347,491,20,2110
js,11,14,7,408
jsflibraryregistry,24,31,7,328
jsm,142,281,13,1053
json,19,26,6,293
jsp,15,16,6,491
jtemplates,5,3,7,293
junit,21,33,7,304
Junitresult,48,60,8,522
JWTMetaModel,124,218,13,824
kaom,27,40,9,332
Kappa,61,89,10,521
Karel,57,81,9,536
KarteikastenSystem,40,58,10,487
kdm-09-05-23,671,1232,35,3982
kdm-modisco,683,1264,35,4096
KDM,671,1232,30,3875
KDMSimplified,48,98,8,453
kermeta,278,543,17,2103
kermeta_java,197,378,16,1572
kernel,44,87,8,430
