model,nodes,edges,time,mem
ATLMLM,98,183,12,987
atl_types,45,72,16,502
atm,103,102,561,757
ATOM,1,0,5,237
atomic,23,46,7,275
AtsDsl,142,197,12,824
attributes,9,11,7,249
auction,23,24,7,276
AUIML,1002,1772,65,5581
AutBE,11,12,8,249
autocgmodel,10,14,9,264
Automaton,14,20,7,262
Avm,37,70,7,491
AWKPrograms,1,0,7,237
Axdt,21,39,7,466
B,5,5,7,234
backbone,155,189,14,621
Balanced,197,260,18,1283
banner,14,16,9,262
Base,4,3,6,236
BaseCST,144,274,15,1051
BaseOutputMetamodel,10,14,7,262
BaseUI,15,22,8,262
basic,5,4,7,236
BasicBlocks,15,19,6,260
BatchDsl,25,30,9,275
BD,20,29,7,264
BDDModel,34,50,10,276
Before,97,127,13,569
bf,28,39,6,275
BibTeX,140,139,12,811
BibTeX1.1,34,66,11,489
BIBTEXML,292,323,19,2031
bigpicture,16,23,9,260
binding,25,31,9,737
bindingdialect,18,34,8,263
bio_src,51,62,10,505
bio_tgt,47,57,10,491
BippoMall,10,10,8,249
Bitbucketmgr,10,11,6,262
BlockClassBase,12,17,9,463
blockDomain,33,63,13,479
bluexml,272,391,21,1643
BMM,80,155,11,759
bmmOmg,132,358,14,1051
Bnl,3,2,5,237
bodymodel,57,102,8,518
BON,66,117,10,527
bonide,63,83,11,517
bonide_PandO,83,133,10,552
BONModel_EMF,83,133,10,556
Book,67,90,10,530
books,8,8,7,249
bookStore,32,49,10,275
bool,13,22,6,263
BooleanExpressions,26,37,8,275
bootstrap,46,74,9,502
Bossa,318,510,19,2089
bowling,21,28,9,265
box,55,76,9,517
BoxMM,29,58,8,276
bpeldiag,5,3,5,236
BPM,13,18,8,262
bpmn,107,195,12,781
bpmn20,491,872,28,3291
bpmn20di,34,46,9,488
bpmn20exec,11,12,9,250
bpmn20_ttc,633,1146,32,4096
bpmndi,35,42,12,1708
bpsim,197,291,18,1361
BQL,23,34,10,275
BrnHandlers,361,532,23,2355
BrokerDSL,260,259,14,735
Bugzilla,13,11,5,249
Build,13,12,6,251
BuildDSL,13,16,7,263
builder,31,50,8,478
building,182,225,34,11531
builtins,21,16,7,264
BundleProject,104,124,10,785
business,72,136,9,547
BusinessDomainDsl,91,149,11,783
BusinessEntityModel,19,36,10,263
BusinessObjectDsl,22,31,8,264
BusinessProcessModel,44,87,11,510
Byteman,126,199,11,815
bz377606,9,9,13,255
C,11,18,8,254
cache_model,19,19,8,261
CADM,106,210,11,823
Cal,210,354,15,1372
calc,51,82,9,520
Calendar,31,42,8,291
caltrop,68,97,87,1083
camel-spring,1584,2633,75,10748
canopen,958,1314,47,5864
canvas,14,20,7,249
CaPtah,32,51,10,278
capua,40,78,9,498
car,13,21,7,248
CardTemplate,11,13,8,248
carnot,499,928,42,3777
carrental,22,24,9,258
Cars,22,26,8,270
cartesianCoordinateSystem,27,41,8,265
cascadenotall,17,23,10,249
catalog,26,31,10,270
caz,28,41,8,479
cbe,90,110,11,747
CD,38,61,9,480
CDE,15,22,9,258
cdfg,80,136,12,540
CDPSM,415,628,24,2720
CellCore,13,21,7,246
CellEvol,3,2,16,249
CellInit,3,2,8,248
CEPMeta,23,28,6,458
cf,45,127,13,1098
CFG,15,28,9,258
cgmodel,162,307,14,1254
CharacterScript,65,84,8,515
checklist,25,25,8,270
chess,48,64,10,510
ChocoModel,52,81,10,511
ChooseEditor,72,172,10,549
cim,1167,1454,43,5892
CIM14,3290,5293,188,10531
CIM15,4371,7722,230,19559
CIMLevelZero,1167,1454,45,5933
cinematic,76,130,12,688
city1,15,18,8,245
city2,13,16,6,221
cityfurniture,24,24,29,4701
citygml,62,74,35,4873
cityobjectgroup,39,41,47,3733
CL,90,118,13,1323
claim,19,25,9,272
Class,1,0,22,275
ClassDiagram,42,63,11,469
classDomain,41,71,11,496
ClassicModels,77,120,9,540
classification,16,18,10,274
ClassMM,19,27,8,274
ClassModel,76,112,9,521
class_diagramm,49,72,9,513
class_diagramm_simple,17,16,8,271
class_diagramm_tgg_rule,22,21,8,274
client,84,91,11,552
Clientes,26,30,15,248
closures,8,8,7,248
cloud,8,9,7,247
CloudML,63,102,9,472
cm,54,72,11,485
cmd,24,35,7,447
cmengine,106,195,11,902
CML,1,0,8,422
cmsl,149,183,20,767
cmt.owl,88,204,10,712
Coaster,28,30,9,248
COBOL,64,86,10,470
Cocus.owl,164,345,15,1304
codeAssistStruts,58,74,9,470
codesyncjava,41,38,10,288
codesyncxml,7,11,6,247
Collaborations_Interactions_UML,48,101,8,488
CollaborativeMDEProcess,33,44,8,447
collaviz,43,66,9,488
collection,22,24,9,970
com.ibm.commerce.catalog.facade.datatypes,702,947,68,6334
com.ibm.commerce.content.facade.datatypes,395,545,49,9648
com.ibm.commerce.contract.facade.datatypes,41,54,37,6602
com.ibm.commerce.foundation.datatypes,530,586,43,12843
com.ibm.commerce.giftcenter.facade.datatypes,129,158,44,5025
com.ibm.commerce.infrastructure.facade.datatypes,125,167,38,4370
com.ibm.commerce.installment.facade.datatypes,140,187,39,4440
com.ibm.commerce.inventory.facade.datatypes,132,161,45,5731
com.ibm.commerce.marketing.facade.datatypes,563,740,63,9471
com.ibm.commerce.member.datatypes,74,83,32,12256
com.ibm.commerce.member.facade.datatypes,337,431,45,5810
com.ibm.commerce.oagis9.datatypes.codelists,282,281,15,1407
com.ibm.commerce.oagis9.datatypes,2361,3760,149,8481
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,12,1652
com.ibm.commerce.order.facade.datatypes,464,583,55,7331
com.ibm.commerce.payment.datatypes,219,289,40,4211
com.ibm.commerce.price.facade.datatypes,290,394,53,8621
com.ibm.commerce.promotion.facade.datatypes,140,174,38,5318
com.ibm.commerce.search.facade.datatypes,56,74,44,13433
com.ibm.commerce.store.facade.datatypes,82,104,35,13688
com.ibm.commerce.subscription.facade.datatypes,75,99,39,5185
com.ibm.commerce.wallet.facade.datatypes,121,165,39,4385
ComBE,67,89,10,634
ComDiag,14,23,7,292
Common,18,25,8,290
commonarchivecore,50,85,12,1845
CommonModeling,22,31,9,299
Company,59,86,10,592
CompanyStructure,15,21,8,290
compiler,33,42,7,310
CompleteGUIdancerComponentHierarchy,62,74,8,342
completemodel,18,18,7,295
CompleteOCLCST,41,56,10,564
component.bean,8,8,9,280
component.bpel,9,9,8,286
component.camel,14,16,19,4085
component.camel.quartz,15,16,7,528
component.camel.sql,17,18,9,772
component.clojure,8,8,9,285
component.common.selector,17,20,9,531
Component,8,7,7,285
component.hornetq,64,72,10,833
component.http,30,34,8,781
component.jca,54,75,10,816
component.remote,7,7,5,285
component.resteasy,29,33,9,787
component.soap,62,79,11,843
componentCore,36,45,10,319
componentMapping,26,30,10,302
componentmodel,33,32,10,310
components,39,59,10,324
ComponentUML,1,0,4,271
component_instantiation,33,36,8,309
compose,48,79,10,567
compositeForm,26,39,10,1024
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,8,580
concat,5,4,8,281
conceptmap,16,28,7,293
conceptmodel,12,16,7,285
ConcreteUI,24,21,8,295
ConditionModel,27,42,8,309
conference,20,33,8,300
Conference.owl,283,586,20,2178
Config,24,29,8,305
config.switchyard,103,141,11,884
config.transform,30,35,10,787
config.validate,28,34,11,782
configurator,32,45,9,310
confious.owl,377,779,24,3037
confOf.owl,433,876,25,3560
ConnectionErrors,8,8,8,523
Connectivity,132,253,15,1102
connector-configuration,9,9,7,285
constraint,8,10,8,278
ConstraintPuzzler,29,56,10,314
Constraints,32,54,9,314
Contact,12,19,8,290
contacts,24,25,9,305
Content,69,104,10,596
contentfwk,345,662,20,2240
context,52,58,11,574
Contract,23,27,8,295
control,116,208,12,912
controller,8,8,8,281
ControllerUML,1,0,7,265
controlMinimal,9,10,7,281
COOPNMetaModel,440,951,27,2939
Copy of component.camel,254,314,27,5648
Copy of library,21,33,7,299
Copy of Product,32,63,8,311
cor,16,14,9,529
CORBAComponent,39,83,10,568
core,24,32,10,1020
CoreDsl,182,261,15,1102
CoreThemes,71,69,7,357
CoroScore,82,106,10,606
Courses,21,24,8,297
cp1model,30,41,9,309
cp2model,22,31,11,300
cp3model,21,40,8,299
cpc,17,22,8,295
CPL,91,138,12,627
cplfm,41,67,8,319
CPNDefinition,16,23,7,292
CpnDsl,16,15,9,290
CPP,1,0,6,268
CPR,1,0,7,266
CPSM,369,647,23,2510
CPSMnested,368,646,23,2526
Cristal,18,33,7,299
crosswalk,140,211,13,940
crossx,22,30,7,295
crs_dr.owl,460,935,26,3934
CSharp,42,63,7,563
CSM,40,84,10,572
CSS,66,63,8,583
CssDsl,80,120,14,620
CssExtDsl,89,140,12,626
CST,10,13,8,285
csv,47,62,9,321
CSVML,50,67,9,328
ctx,29,53,8,312
cucumberfeature,78,113,11,605
customer,33,38,7,310
customerBehaviour,37,54,9,324
customers,13,13,7,281
customsandwich,15,14,6,290
CWDataBase,10,10,8,280
CWM,766,1519,40,5427
CWMCore,37,76,9,568
CWMRelationalData,1,0,5,266
CXF,83,91,11,621
c_sharp,436,803,24,2747
DAO,17,27,7,295
Daos,15,18,7,290
DaoTypes,30,39,8,307
data,136,266,15,1737
database,97,158,11,648
database_tgg_rule,25,24,10,299
DataContractDsl,63,115,12,597
DataMining,115,180,15,2954
dataset,80,96,10,602
DataType,1,0,5,266
datatypes,23,36,9,299
daum,96,140,11,631
DawnGenModel.emf,7,4,9,280
DB,44,50,9,568
db2emf,1,0,5,270
dbitem,89,88,12,633
dbl,319,605,24,2464
Dbmodel,144,172,12,925
dbprice,5,4,9,278
dbschema,51,59,8,329
dc,16,15,7,292
Dc6,28,38,10,300
ddic,148,168,13,1076
DdlDsl,82,129,9,625
debug,8,7,8,281
decobat,94,102,10,630
DecoraDsl,108,170,12,656
DefaultName,183,230,15,971
DefaultName1,18,26,7,295
definition,63,83,10,597
definitions,40,53,9,324
demo,19,23,6,295
Demo1,16,21,8,295
dependencies,50,70,10,577
DependenciesDsl,22,24,8,292
dependency,24,38,9,300
DependencyChain,36,49,10,311
DependencyDsl,44,55,7,328
depgraph,58,87,10,592
Deployment,13,18,9,290
DeploymentReport,141,205,12,933
derby,4,3,7,281
description,240,416,18,1551
descriptor,33,47,8,316
design2d,6,7,5,280
designNotes,6,5,7,281
DesignPatterns,65,69,9,597
DetailView,132,174,14,921
DeviceModelingLanguage,160,277,15,1107
DFA,95,106,11,390
dgraph,14,27,8,292
DGS,68,92,8,601
di1,49,59,10,570
diagnostic,12,13,8,285
diagram,3,2,7,281
diagramCompare,10,15,7,285
DiagramInterchange,75,133,11,612
diagramrt,32,55,14,557
DialogScript,110,167,13,889
die,22,26,10,297
Dime,155,245,13,953
directives,38,62,9,319
directory,95,119,11,632
discovery,25,28,10,300
DiVA,123,219,13,913
DiVA_visitor,127,230,13,1467
DMDL,96,125,10,628
doc,84,114,11,616
DocBook,387,560,24,2534
docbuilder,26,40,8,310
DocCompiler,56,112,10,588
doctrine,173,268,17,969
document,38,59,11,801
documentation,26,41,10,309
DoDAF-OV5,111,201,13,899
DoDAF-SV4,126,241,12,934
DoDAF-SV5,104,203,11,899
DoDAF,153,309,13,1105
dom,2,1,17,271
Domain,75,81,10,371
Domainmodel,24,32,10,299
DomDsl,360,558,20,2195
Dot,15,24,9,292
DotNET_SystemReflection,1,0,6,271
downloadSiteSchema,28,39,6,307
dp,23,42,9,310
dpd,56,72,8,587
Droid,250,414,16,1569
drools,32,38,9,310
drules,30,34,8,305
ds,126,154,11,909
Dsl,187,317,16,1247
dsl15926,46,90,10,582
DslECharts,97,140,13,634
DSLModel,39,75,8,568
DSLTrans,100,166,11,883
DSML,82,122,10,612
DTD,104,167,10,649
dtdsl,18,20,7,293
DTInfo,27,32,7,305
dtmc,27,55,9,312
DTMP,1,0,8,266
dummy,20,30,10,295
DuplicationDetection,18,22,8,295
DXF,12,16,7,285
dynamics,866,1190,41,4912
dynamicui,8,9,6,286
e2,42,56,11,322
e4modelextension,6,6,8,280
EAI,11,15,8,285
eballing,124,131,10,663
EBC,29,28,9,304
ebnfmm,24,43,8,304
ebXML,94,162,12,641
EcdarText,247,447,20,1574
eclectic.frontend,431,772,26,2534
eclipsecon,35,47,8,316
EclipseLaunchConfigurations,19,32,8,300
eclipselink_orm,514,810,26,3172
EclipsePlugIn,35,57,8,324
ecorebinding,41,82,10,577
edas.owl,592,1192,34,5695
edatatypeColumn,6,5,15,281
editor,433,703,24,2493
editutil,38,37,9,319
EDP,44,68,9,568
education,15,20,7,290
EEFGen,34,44,10,319
efactory,46,65,8,525
efeature,7,6,7,258
EG,20,42,7,277
egis,13,17,6,271
ej-ast,272,521,19,2093
eJava,18,22,6,271
ejb,158,233,15,1342
ekaw.owl,670,1370,38,6976
electrical,17,31,10,264
element,3,2,10,445
elementRegistry,17,20,9,264
Elf,14,17,10,255
elrGrammar,32,51,11,483
em,26,25,9,269
embedded,18,22,8,263
embeddedid,7,7,6,251
emf,53,88,9,514
emf.uuid.library.example,11,16,7,257
emfacade,74,113,145,988
emffrag,21,22,7,269
emffrag_internal,7,6,6,242
emfgenbug,7,6,6,250
emfprofileapplication,15,19,10,263
emftasks,33,36,10,281
emftools,11,11,6,258
EMOF,53,103,10,518
Employee,19,35,10,270
enactment,17,19,7,255
Entities,21,29,9,263
Entity,13,20,7,258
EntityDefinition,56,79,9,521
EntityLang,15,22,9,257
entityNote,3,2,5,239
entityrelation,40,66,10,500
enum,4,4,6,248
EnumLiterals,7,6,8,250
Enumliterals2,9,9,7,254
environment,96,176,11,779
eocl,3,2,8,239
Epatch,51,75,11,512
epc,37,79,9,501
Epk,62,119,10,536
Epla2,25,40,8,270
epn,133,199,13,1039
epo2,44,62,8,508
EQN,26,55,9,482
EqualMM,26,56,9,488
Equipment,419,672,26,2844
ER,13,17,7,257
Erdiagram,45,73,8,500
erlang,291,494,18,1864
errorannex,111,164,12,802
esb,277,365,17,1414
eshop,22,26,10,269
ESMF,405,703,27,2856
Eso,26,30,7,268
EssentialOCL,85,148,12,778
EssentialOCLCST,92,157,12,773
esx,2322,2425,71,7821
ETMap,19,22,7,408
ETPhys,47,60,8,459
etsl,83,90,10,333
etunit,33,39,9,448
eur,32,49,9,451
euz,38,64,10,631
evaluation,18,25,7,241
evaluationresult,10,10,9,239
EveAPIDBModel,634,691,31,3949
event,84,140,10,690
EventOrientedLanguage,96,171,13,722
EventPatternLanguage,88,130,12,692
events,27,39,8,451
evidence,8,8,8,615
evilsystem,43,74,8,462
evm,41,62,9,447
Evolution,31,55,9,460
evolved,23,52,9,253
example-ecore,6,7,9,229
example,23,42,6,253
ExampleEMF,17,28,7,241
ExampleInteractionModel,13,16,8,241
Exceptions,8,8,7,229
experiment,45,41,7,640
exporter,20,24,9,241
exportmodel,18,21,8,250
expr,12,13,7,241
ExprDemo,123,221,13,937
EXPRESS,566,1164,35,3929
EXPRESSb,531,1066,31,3285
expression,10,10,9,241
expressions,64,99,9,682
ExSchema,17,24,6,239
ext,3,2,8,229
extended,3,3,9,595
extendedmodel,3,2,8,230
ExtendedPO,49,68,9,462
ExtendedPO2,44,62,8,459
ExtendedTypes,22,27,7,268
Extended_UML_Core_Package,36,58,8,445
extension-manifest,81,110,10,684
extension,5,4,11,226
extensionmodel,7,7,8,229
Extensions,7,8,7,241
extensionsmaple,5,3,10,230
externaldatasource,6,4,9,241
extjs,26,34,7,267
extlibrary,51,86,9,485
extractor,14,14,8,421
fabric3,48,60,9,459
faceletTaglib,25,33,9,268
faceletTaglib_2_0,114,169,12,1053
FacesConfig,601,907,42,3979
facet_definition,24,34,8,436
fact,75,103,11,867
Families,10,11,8,238
family,18,25,10,241
FCM,128,151,11,737
featherweightjava,37,71,9,500
Feature,12,15,10,607
featureDiagram,40,77,10,462
FeatureDiagrams,31,56,9,447
featuremodel,38,56,8,462
Features,11,15,7,241
feature_old,73,124,11,498
Februar,11,15,7,241
FederationOffice,244,376,16,1462
felix,119,148,13,911
Fiber,37,52,10,451
fieldmapping,12,13,10,241
FieldSelection,12,15,8,241
FileHistory,12,13,9,239
filetransfer,22,22,7,240
filter,54,67,12,648
filtermodel,3,2,8,229
FilterSetup,37,83,9,475
Fin,63,82,11,489
FiniteStateMachine,23,50,10,435
Firewalll,16,20,9,241
fiw,5,4,8,240
FJ,52,86,9,460
fl,33,48,9,447
flat11,86,113,20,710
FlatQVT,416,837,39,10454
FlatSignalFlow,55,106,10,498
Flow,81,134,11,707
flowchart,56,99,9,480
flowcontrol,38,66,9,469
FlowDesigner,25,35,10,253
FlowDsl,45,57,8,469
FlowerDiagramNotation,58,116,12,499
FlowGraph,38,86,9,461
flow_concept,22,38,8,253
flow_edge,13,23,8,234
flow_noedge,9,14,10,234
FML,63,87,10,491
fmusim,28,41,9,251
fnmeta,36,47,9,471
Forge,98,111,9,705
form,34,39,8,273
format,9514,12936,515,43925
formatter,9,9,8,368
Forms,169,235,13,1265
formsembedded,4,3,9,226
formsextension,4,3,8,229
formsfamily,30,48,9,402
FormularMM,24,34,9,247
FoundationModel,168,221,13,1090
Fouroperation,13,18,8,229
fr.medieval.model,22,34,6,238
Fractal,96,149,12,681
FractalIdt,9,9,6,229
FractalItf,171,261,15,1098
frascati,50,55,8,441
freemarker,3,2,7,229
Freemind,80,103,12,653
frontend.attribution,30,50,7,414
frontend.chain,21,36,9,238
frontend.core,153,261,14,1098
frontend.imperative,21,29,9,226
frontend.koan,22,33,8,238
frontend.mappings,112,190,12,844
frontend.pat,28,44,8,414
frontend.qool,76,124,11,626
frontend.script,14,15,8,229
frontend.tao,38,65,9,441
fsa,14,24,7,238
fsm-noOpposite,20,29,9,228
fsm,20,35,7,236
fsml,6,7,6,229
fsm_with_ids,22,37,6,248
fUML,358,679,23,2230
Function,53,87,10,433
functions,23,38,7,405
furniture,30,41,9,414
futsal,75,115,13,623
FwitRequirementsModel,87,86,10,636
FXBean,38,47,8,438
fxg,516,666,22,2527
FXGraph,97,150,10,671
GACL,59,97,8,442
GAIA,55,90,7,450
gamelogic,90,142,10,672
games,11,14,8,229
gameserver,8,15,6,226
GameServerModel,38,72,8,414
gameworld,69,108,9,618
Gantt,52,60,8,440
Gatekeeper,172,241,16,1062
gautosar,362,627,23,2382
gbind,268,572,19,1962
gcomponent,107,169,10,669
Gdbsl,5,5,14,229
gedcoml,60,81,10,447
General,192,218,13,1062
generatedModel,15,23,7,229
generatedModel2,16,25,6,238
generatedplugin,34,36,9,441
generator2,3,2,7,229
GenericEditor,32,48,9,405
genericity_dsl,36,58,9,588
GenericOutline,21,32,8,396
generics,43,54,37,4239
Genesis,22,32,6,241
GenModel,186,240,16,1062
GenModel2,17,19,8,242
genotype,32,61,10,1104
Geographical,92,135,12,699
GeoTrans,1,0,5,233
germplasm,94,156,13,1914
GF,209,314,16,1278
Gherkin,39,59,9,467
GIS_Connectivity,375,573,23,2440
GitModel,33,51,13,3721
globalinfluenzamodel,7,6,9,242
Glproto,10,9,8,242
Glsl,160,277,14,1098
glucose,68,84,11,476
gmfgen,756,1141,37,4760
gmfgenext,63,76,13,648
gmfgraph,235,368,17,1427
gmfgraph_1.23,214,333,15,1399
gmfgraph_1.24,215,335,16,1382
gmfgraph_1.25,216,337,16,1397
gmfgraph_1.26,218,341,16,1381
gmfgraph_1.30,229,356,17,1406
gmfmap,155,259,14,1100
gmfmap_2007,139,232,14,1062
Golang,2321,2319,78,4679
GoModel,8,7,8,235
googleanalytics,4,3,7,235
gore,76,117,11,932
gpx,126,136,11,944
Gra2MoL,156,196,12,847
graal-featureextensions,4,3,8,235
graal,72,134,11,620
gradingsystem,29,39,8,401
Grafcet,1,0,5,235
grammar,28,43,9,401
graph,22,30,6,232
graphdef,111,156,13,771
GraphEditor,36,50,8,390
GraphEditorModel,13,19,7,245
GraphicalProcessEditorModel,20,31,9,235
graphics,22,34,7,392
graphiti,171,269,15,1013
GraphML,49,74,10,420
graphO,16,21,8,235
graphTransformation,56,108,10,574
GraphViewMapping,23,38,7,393
GraphViewStyle,12,12,9,392
GraphVizDot,45,64,11,392
Greetings,9,13,7,235
groundspeak,72,83,10,611
GSML,31,44,9,401
gsn,19,29,8,380
gsz,28,45,10,402
GUI,101,128,12,617
GuiceModules,15,19,9,392
GUIdancerComponentHierarchy,15,25,9,383
Guixdsl,9,11,8,235
GWPNV1,12,27,7,235
GWPNV2,22,53,9,401
GWPNV3,19,44,7,392
GWPNV4,20,45,10,390
GWPNV5,23,52,7,393
GXL,11,16,9,235
Hadoop,39,45,9,392
HAL,1,0,7,374
harmonica,25,32,8,383
HaxeDSL,41,57,10,410
hazard,61,69,11,399
hbauditing,25,26,10,401
hbmodel,50,53,7,538
Headline,3,2,7,235
hedl,42,66,10,541
Hello,5,5,8,235
HelloBuck,5,5,7,235
HelloInferrer,12,13,9,244
HelloJvmTypes,9,10,9,235
HelloScoping,12,16,7,233
HelloXbase,7,7,6,235
henshin,85,162,12,753
henshinlayout,21,24,7,235
hExample_1_RHS,5,5,8,235
hExample_3_RHS,4,3,7,235
hExample_4_LHS,4,3,5,235
hExample_4_RHS,3,2,7,232
hExample_6_LHS,13,17,6,245
hexfile,12,13,9,232
HierarchicalSignalFlow,1,0,5,226
HierarchicalStateMachine,60,131,11,559
highway,170,186,15,687
hipadaba,30,35,6,392
hivpredrt,36,41,7,369
Hm,359,435,22,2111
hockeyleague,78,99,12,608
HOOPL,17,25,10,244
house,44,70,8,401
HPROF,72,102,10,586
HSM,11,16,7,235
HTML,217,285,14,1233
HTTP,14,18,7,681
HybridAutomata,87,84,9,479
IAC,21,27,8,236
iaca,61,96,9,575
IAFlowGraph,12,14,8,531
iasted.owl,831,1703,46,10175
ICM,73,105,9,610
ID,8,8,8,229
idbag,4,3,9,219
idc,224,392,18,1471
identifiable,4,3,7,227
identification,16,25,7,399
idl,70,127,10,779
IDLMM,98,146,11,663
IdObjectsDsl,34,33,8,388
IEEE1471ConceptualModel,1,0,7,219
IEEE1471ViewpointM2,34,62,8,399
ifc2x3,4487,6350,211,13596
ifc2x3tc1,4497,6369,208,10937
IFC2X3_TC1,3351,5223,182,24081
IFC2X4_RC3,5117,7391,272,13354
IFConfiguration,72,118,11,766
IFML,124,214,14,881
ifStatement,25,35,8,310
Images,3,2,7,310
imgpro,106,141,10,815
imml,63,89,10,543
imperativeocl,81,107,10,1019
ImperativeOCLCS,68,88,11,579
implementation,18,20,7,310
ImpModLang,27,45,7,310
import,11,11,8,310
IMSTransactionMessage,1,0,5,310
in2,6,3,5,307
IncQueryXcore,8,8,7,311
indexer,12,14,8,510
infosystem,163,162,13,644
inheritancemapping,32,38,7,310
Initialization,11,13,9,310
inject,3,3,7,310
input,5,4,7,310
inputMetamodel,7,7,6,310
instance,98,155,16,3239
InstanceModel,21,38,8,310
Instances,11,11,9,310
instantiation,26,39,9,310
instantiationRecipe,6,6,7,310
Insurance,19,19,7,310
IntegrationOfOCL_ExpressionsInUML,42,58,11,342
Intent,37,47,9,308
interaction,40,73,8,546
InteriorPlanningLang,86,105,9,610
InternalSM,55,77,9,546
interpreter,4,3,9,310
inventory,54,100,9,545
IOI,20,27,9,310
iolist,161,203,21,1024
iplog,60,70,9,513
Iptables,45,58,8,543
ir,144,231,15,1024
IRL,118,251,14,1024
IsabelleProofProcess-v1.0.0.10,32,38,11,513
IsabelleProofProcess,32,38,15,546
it.matiuz.menumaker.model,21,21,9,310
itemlist,12,16,8,310
Izpack,272,286,16,979
J2SE5,238,463,20,1594
jamopp,376,798,28,5724
Java-20040316,27,54,8,513
Java,373,794,26,5072
JAVA3,37,74,8,545
java5,297,574,23,2083
JavaAbstractSyntax,1,0,24,920
JavaBehavior4UML,11,10,10,311
javaforms,3,2,5,307
javaformscodegen,2,1,7,311
JavaFXAntTask,139,166,12,847
javalogtrace,3,2,8,310
JavaProject,31,49,9,513
javaproperties,8,8,6,310
JavaSource,13,22,9,310
JavaTypes,4,3,6,308
JavaVMTypes,118,212,13,1017
javaz,58,78,9,510
java_templates,85,84,10,781
jaxrpcmap,87,107,12,815
jBPM5Extensions,26,28,8,310
jca,80,98,11,816
jdsl,48,62,9,546
jdt,11,11,7,310
JDTAST,92,140,10,1194
jedihelp,26,26,6,310
JenaRules,41,63,8,546
Jess,126,236,12,1024
jex,60,94,8,546
JKind,129,181,11,815
Jnario,24,34,7,310
joblet,7,7,9,714
jobtool,31,41,11,343
JourneyModel,88,95,10,577
jpa-mixed,15,16,10,310
JPas,60,86,10,513
jpdl32,347,491,23,2116
js,11,14,10,310
jsflibraryregistry,24,31,7,310
jsm,142,281,15,1059
json,19,26,7,307
jsp,15,16,9,513
jtemplates,5,3,8,310
junit,21,33,8,310
Junitresult,48,60,10,546
JWTMetaModel,124,218,11,816
kaom,27,40,7,310
Kappa,61,89,9,510
Karel,57,81,9,545
KarteikastenSystem,40,58,7,511
kdm-09-05-23,671,1232,35,3949
kdm-modisco,683,1264,33,4010
KDM,671,1232,32,3949
KDMSimplified,48,98,9,546
kermeta,278,543,21,2048
kermeta_java,197,378,18,1562
kernel,44,87,9,544
