model,nodes,edges,time,mem
Cars,22,26,8,293
cartesianCoordinateSystem,27,41,8,308
cascadenotall,17,23,7,293
catalog,26,31,7,268
caz,28,41,8,511
cbe,90,110,9,801
CD,38,61,7,490
CDE,15,22,6,273
cdfg,80,136,11,579
CDPSM,415,628,29,2725
CellCore,13,21,8,251
CellEvol,3,2,19,237
CellInit,3,2,7,259
CEPMeta,23,28,9,489
cf,45,127,12,980
CFG,15,28,6,274
cgmodel,162,307,14,1333
CharacterScript,65,84,9,554
checklist,25,25,6,293
chess,48,64,6,324
ChocoModel,52,81,8,545
ChooseEditor,72,172,9,588
cim,1167,1454,40,5897
CIM14,3290,5293,162,9930
CIM15,4371,7722,231,21222
CIMLevelZero,1167,1454,40,5971
cinematic,76,130,9,674
city1,15,18,7,205
city2,13,16,7,208
cityfurniture,24,24,29,5361
citygml,62,74,33,6609
cityobjectgroup,39,41,30,5435
CL,90,118,12,1360
claim,19,25,9,406
Class,1,0,25,222
ClassDiagram,42,63,7,446
classDomain,41,71,9,619
ClassicModels,77,120,11,657
classification,16,18,7,222
ClassMM,19,27,7,231
ClassModel,76,112,11,664
class_diagramm,49,72,8,455
class_diagramm_simple,17,16,4,220
class_diagramm_tgg_rule,22,21,6,412
client,84,91,10,480
Clientes,26,30,6,237
closures,8,8,8,222
cloud,8,9,7,222
CloudML,63,102,11,459
cm,54,72,9,464
cmd,24,35,6,427
cmengine,106,195,13,881
CML,1,0,5,397
cmsl,149,183,14,742
cmt.owl,88,204,12,681
Coaster,28,30,7,241
COBOL,64,86,8,459
Cocus.owl,164,345,13,1320
codeAssistStruts,58,74,10,455
codesyncjava,41,38,31,247
codesyncxml,7,11,7,222
Collaborations_Interactions_UML,48,101,10,452
CollaborativeMDEProcess,33,44,7,428
collaviz,43,66,9,454
collection,22,24,10,942
com.ibm.commerce.catalog.facade.datatypes,702,947,64,6472
com.ibm.commerce.content.facade.datatypes,395,545,48,9656
com.ibm.commerce.contract.facade.datatypes,41,54,35,7063
com.ibm.commerce.foundation.datatypes,530,586,46,5598
com.ibm.commerce.giftcenter.facade.datatypes,129,158,38,6775
com.ibm.commerce.infrastructure.facade.datatypes,125,167,35,13797
com.ibm.commerce.installment.facade.datatypes,140,187,39,4378
com.ibm.commerce.inventory.facade.datatypes,132,161,42,6391
com.ibm.commerce.marketing.facade.datatypes,563,740,62,10893
com.ibm.commerce.member.datatypes,74,83,30,12070
com.ibm.commerce.member.facade.datatypes,337,431,46,6480
com.ibm.commerce.oagis9.datatypes.codelists,282,281,17,1433
com.ibm.commerce.oagis9.datatypes,2361,3760,156,13501
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,10,1829
com.ibm.commerce.order.facade.datatypes,464,583,56,7214
com.ibm.commerce.payment.datatypes,219,289,38,4166
com.ibm.commerce.price.facade.datatypes,290,394,49,8664
com.ibm.commerce.promotion.facade.datatypes,140,174,37,5075
com.ibm.commerce.search.facade.datatypes,56,74,35,4653
com.ibm.commerce.store.facade.datatypes,82,104,35,13739
com.ibm.commerce.subscription.facade.datatypes,75,99,42,4626
com.ibm.commerce.wallet.facade.datatypes,121,165,40,5805
ComBE,67,89,9,558
ComDiag,14,23,6,281
Common,18,25,6,278
commonarchivecore,50,85,16,1795
CommonModeling,22,31,8,499
Company,59,86,18,560
CompanyStructure,15,21,7,275
compiler,33,42,8,298
CompleteGUIdancerComponentHierarchy,62,74,11,556
completemodel,18,18,7,270
CompleteOCLCST,41,56,9,534
component.bean,8,8,8,260
component.bpel,9,9,6,272
component.camel,14,16,17,4003
component.camel.quartz,15,16,8,732
component.camel.sql,17,18,7,728
component.clojure,8,8,7,271
component.common.selector,17,20,7,726
Component,8,7,5,271
component.hornetq,64,72,10,779
component.http,30,34,9,735
component.jca,54,75,12,985
component.remote,7,7,5,268
component.resteasy,29,33,8,740
component.soap,62,79,8,997
componentCore,36,45,8,305
componentMapping,26,30,7,292
componentmodel,33,32,8,522
components,39,59,7,525
ComponentUML,1,0,5,253
component_instantiation,33,36,6,296
compose,48,79,9,547
compositeForm,26,39,10,958
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,9,551
concat,5,4,7,256
conceptmap,16,28,8,278
conceptmodel,12,16,8,271
ConcreteUI,24,21,7,291
ConditionModel,27,42,6,279
conference,20,33,6,288
Conference.owl,283,586,17,2122
Config,24,29,5,291
config.switchyard,103,141,10,839
config.transform,30,35,8,740
config.validate,28,34,7,738
configurator,32,45,8,298
confious.owl,377,779,30,2935
confOf.owl,433,876,26,3745
ConnectionErrors,8,8,6,478
Connectivity,132,253,13,1118
connector-configuration,9,9,7,271
constraint,8,10,6,257
ConstraintPuzzler,29,56,7,296
Constraints,32,54,8,298
Contact,12,19,8,275
contacts,24,25,9,295
Content,69,104,11,562
contentfwk,345,662,27,2222
context,52,58,11,537
Contract,23,27,7,288
control,116,208,15,862
controller,8,8,7,260
ControllerUML,1,0,6,257
controlMinimal,9,10,8,264
COOPNMetaModel,440,951,34,2854
Copy of component.camel,254,314,26,5730
Copy of library,21,33,5,271
Copy of Product,32,63,9,500
cor,16,14,7,474
CORBAComponent,39,83,7,508
core,24,32,10,901
CoreDsl,182,261,13,1099
CoreThemes,71,69,9,333
CoroScore,82,106,11,555
Courses,21,24,8,270
cp1model,30,41,8,276
cp2model,22,31,6,272
cp3model,21,40,8,271
cpc,17,22,7,271
CPL,91,138,9,786
cplfm,41,67,8,502
CPNDefinition,16,23,8,266
CpnDsl,16,15,8,265
CPP,1,0,6,237
CPR,1,0,7,237
CPSM,369,647,25,2638
CPSMnested,368,646,27,2654
Cristal,18,33,8,266
crosswalk,140,211,11,1058
crossx,22,30,7,270
crs_dr.owl,460,935,28,3775
CSharp,42,63,8,508
CSM,40,84,8,509
CSS,66,63,7,534
CssDsl,80,120,8,560
CssExtDsl,89,140,9,581
CST,10,13,6,255
csv,47,62,6,513
CSVML,50,67,7,513
ctx,29,53,8,284
cucumberfeature,78,113,8,552
customer,33,38,9,492
customerBehaviour,37,54,9,294
customers,13,13,9,261
customsandwich,15,14,7,255
CWDataBase,10,10,8,260
CWM,766,1519,43,5478
CWMCore,37,76,8,463
CWMRelationalData,1,0,4,233
CXF,83,91,12,727
c_sharp,436,803,23,2648
DAO,17,27,7,446
Daos,15,18,7,246
DaoTypes,30,39,8,462
data,136,266,14,1828
database,97,158,11,749
database_tgg_rule,25,24,7,243
DataContractDsl,63,115,10,502
DataMining,115,180,18,2807
dataset,80,96,10,519
DataType,1,0,4,231
datatypes,23,36,9,263
daum,96,140,12,738
DawnGenModel.emf,7,4,6,231
DB,44,50,8,463
db2emf,1,0,3,231
dbitem,89,88,8,531
dbl,319,605,22,2435
Dbmodel,144,172,11,777
dbprice,5,4,6,231
dbschema,51,59,7,485
dc,16,15,7,237
Dc6,28,38,8,267
ddic,148,168,11,976
DdlDsl,82,129,9,720
debug,8,7,7,231
decobat,94,102,10,730
DecoraDsl,108,170,14,751
DefaultName,183,230,17,1016
DefaultName1,18,26,8,254
definition,63,83,11,501
definitions,40,53,10,471
demo,19,23,8,246
Demo1,16,21,8,239
dependencies,50,70,10,485
DependenciesDsl,22,24,9,263
dependency,24,38,7,254
DependencyChain,36,49,10,460
DependencyDsl,44,55,9,474
depgraph,58,87,9,503
Deployment,13,18,7,244
DeploymentReport,141,205,12,990
derby,4,3,6,231
description,240,416,22,1516
descriptor,33,47,7,462
design2d,6,7,6,231
designNotes,6,5,6,233
DesignPatterns,65,69,9,687
DetailView,132,174,11,969
DeviceModelingLanguage,160,277,17,1102
DFA,95,106,11,539
dgraph,14,27,5,255
DGS,68,92,11,508
di1,49,59,8,669
diagnostic,12,13,8,243
diagram,3,2,6,231
diagramCompare,10,15,6,229
DiagramInterchange,75,133,10,711
diagramrt,32,55,9,462
DialogScript,110,167,12,750
die,22,26,7,246
Dime,155,245,25,999
directives,38,62,8,471
directory,95,119,10,528
discovery,25,28,8,446
DiVA,123,219,11,974
DiVA_visitor,127,230,12,1418
DMDL,96,125,8,536
doc,84,114,12,715
DocBook,387,560,23,2601
docbuilder,26,40,9,459
DocCompiler,56,112,9,686
doctrine,173,268,12,1021
document,38,59,9,846
documentation,26,41,7,255
DoDAF-OV5,111,201,13,774
DoDAF-SV4,126,241,14,970
DoDAF-SV5,104,203,12,751
DoDAF,153,309,14,1108
dom,2,1,5,231
Domain,75,81,11,323
Domainmodel,24,32,9,262
DomDsl,360,558,25,2197
Dot,15,24,7,254
DotNET_SystemReflection,1,0,6,231
downloadSiteSchema,28,39,9,452
dp,23,42,6,252
dpd,56,72,9,488
Droid,250,414,19,1354
drools,32,38,5,463
drules,30,34,7,270
ds,126,154,14,968
Dsl,187,317,16,1334
dsl15926,46,90,7,494
DslECharts,97,140,11,724
DSLModel,39,75,8,471
DSLTrans,100,166,12,747
DSML,82,122,10,711
DTD,104,167,13,747
dtdsl,18,20,7,255
DTInfo,27,32,8,270
dtmc,27,55,8,260
DTMP,1,0,4,229
dummy,20,30,6,254
DuplicationDetection,18,22,7,244
DXF,12,16,6,240
dynamics,866,1190,35,4795
dynamicui,8,9,6,232
e2,42,56,7,476
e4modelextension,6,6,5,231
EAI,11,15,6,248
eballing,124,131,11,561
EBC,29,28,8,270
ebnfmm,24,43,6,263
ebXML,94,162,11,747
EcdarText,247,447,17,1721
eclectic.frontend,431,772,26,2639
eclipsecon,35,47,8,268
EclipseLaunchConfigurations,19,32,6,242
eclipselink_orm,514,810,24,3032
EclipsePlugIn,35,57,6,460
ecorebinding,41,82,7,469
edas.owl,592,1192,34,5615
edatatypeColumn,6,5,10,218
editor,433,703,22,2596
editutil,38,37,9,260
EDP,44,68,7,467
education,15,20,6,242
EEFGen,34,44,7,441
efactory,46,65,8,461
efeature,7,6,7,231
EG,20,42,6,254
egis,13,17,6,243
ej-ast,272,521,24,2045
eJava,18,22,8,425
ejb,158,233,13,1167
ekaw.owl,670,1370,46,6869
electrical,17,31,8,253
element,3,2,6,399
elementRegistry,17,20,6,228
Elf,14,17,7,243
elrGrammar,32,51,9,436
em,26,25,8,259
embedded,18,22,7,254
embeddedid,7,7,8,228
emf,53,88,9,474
emf.uuid.library.example,11,16,7,243
emfacade,74,113,193,1041
emffrag,21,22,7,243
emffrag_internal,7,6,6,226
emfgenbug,7,6,7,214
emfprofileapplication,15,19,6,239
emftasks,33,36,6,254
emftools,11,11,7,228
EMOF,53,103,8,477
Employee,19,35,7,253
enactment,17,19,6,242
Entities,21,29,6,254
Entity,13,20,5,244
EntityDefinition,56,79,7,485
EntityLang,15,22,5,242
entityNote,3,2,7,216
entityrelation,40,66,7,451
enum,4,4,4,217
EnumLiterals,7,6,6,242
Enumliterals2,9,9,5,226
environment,96,176,12,712
eocl,3,2,7,216
Epatch,51,75,9,463
epc,37,79,8,462
Epk,62,119,10,492
Epla2,25,40,7,254
epn,133,199,13,938
epo2,44,62,8,459
EQN,26,55,6,438
EqualMM,26,56,8,437
Equipment,419,672,26,2923
ER,13,17,7,242
Erdiagram,45,73,8,446
erlang,291,494,21,1803
errorannex,111,164,10,727
esb,277,365,17,1334
eshop,22,26,8,251
ESMF,405,703,21,2697
Eso,26,30,9,251
EssentialOCL,85,148,12,883
EssentialOCLCST,92,157,13,705
esx,2322,2425,73,7679
ETMap,19,22,7,400
ETPhys,47,60,8,434
etsl,83,90,8,476
etunit,33,39,8,422
eur,32,49,8,432
euz,38,64,8,591
evaluation,18,25,8,231
evaluationresult,10,10,7,231
EveAPIDBModel,634,691,30,4059
event,84,140,8,655
EventOrientedLanguage,96,171,10,663
EventPatternLanguage,88,130,11,668
events,27,39,8,397
evidence,8,8,8,569
evilsystem,43,74,8,443
evm,41,62,7,422
Evolution,31,55,7,411
evolved,23,52,8,411
example-ecore,6,7,7,233
example,23,42,6,242
ExampleEMF,17,28,6,231
ExampleInteractionModel,13,16,8,231
Exceptions,8,8,6,231
experiment,45,41,7,611
exporter,20,24,5,231
exportmodel,18,21,7,240
expr,12,13,6,228
ExprDemo,123,221,10,902
EXPRESS,566,1164,32,3883
EXPRESSb,531,1066,40,3328
expression,10,10,7,231
expressions,64,99,8,645
ExSchema,17,24,6,231
ext,3,2,7,220
extended,3,3,7,560
extendedmodel,3,2,6,220
ExtendedPO,49,68,8,443
ExtendedPO2,44,62,7,433
ExtendedTypes,22,27,7,231
Extended_UML_Core_Package,36,58,7,422
extension-manifest,81,110,11,655
extension,5,4,5,228
extensionmodel,7,7,5,229
Extensions,7,8,5,231
extensionsmaple,5,3,6,217
externaldatasource,6,4,5,231
extjs,26,34,7,400
extlibrary,51,86,9,434
extractor,14,14,8,400
fabric3,48,60,8,434
faceletTaglib,25,33,8,232
faceletTaglib_2_0,114,169,10,1024
FacesConfig,601,907,31,3893
facet_definition,24,34,7,412
fact,75,103,10,993
Families,10,11,6,231
family,18,25,7,231
FCM,128,151,12,868
featherweightjava,37,71,7,440
Feature,12,15,6,569
featureDiagram,40,77,9,440
FeatureDiagrams,31,56,8,422
featuremodel,38,56,9,443
Features,11,15,8,231
feature_old,73,124,9,654
Februar,11,15,7,231
FederationOffice,244,376,21,1374
felix,119,148,12,871
Fiber,37,52,7,443
fieldmapping,12,13,7,231
FieldSelection,12,15,6,231
FileHistory,12,13,5,231
filetransfer,22,22,9,231
filter,54,67,10,600
filtermodel,3,2,6,218
FilterSetup,37,83,9,422
Fin,63,82,10,440
FiniteStateMachine,23,50,7,411
Firewalll,16,20,7,231
fiw,5,4,7,231
FJ,52,86,7,442
fl,33,48,9,422
flat11,86,113,13,657
FlatQVT,416,837,39,10601
FlatSignalFlow,55,106,8,471
Flow,81,134,9,677
flowchart,56,99,10,472
flowcontrol,38,66,9,459
FlowDesigner,25,35,8,250
FlowDsl,45,57,8,456
FlowerDiagramNotation,58,116,10,478
FlowGraph,38,86,8,459
flow_concept,22,38,7,258
flow_edge,13,23,6,228
flow_noedge,9,14,8,229
FML,63,87,10,479
fmusim,28,41,8,260
fnmeta,36,47,7,436
Forge,98,111,9,674
form,34,39,8,246
format,9514,12936,554,43574
formatter,9,9,7,374
Forms,169,235,16,1142
formsembedded,4,3,6,223
formsextension,4,3,6,201
formsfamily,30,48,6,392
FormularMM,24,34,6,325
FoundationModel,168,221,14,987
Fouroperation,13,18,9,199
fr.medieval.model,22,34,9,352
Fractal,96,149,13,744
FractalIdt,9,9,8,202
FractalItf,171,261,16,1051
frascati,50,55,7,508
freemarker,3,2,6,202
Freemind,80,103,9,571
frontend.attribution,30,50,7,367
frontend.chain,21,36,7,328
frontend.core,153,261,11,1083
frontend.imperative,21,29,6,202
frontend.koan,22,33,6,220
frontend.mappings,112,190,10,780
frontend.pat,28,44,6,364
frontend.qool,76,124,8,525
frontend.script,14,15,5,199
frontend.tao,38,65,7,352
fsa,14,24,5,219
fsm-noOpposite,20,29,6,202
fsm,20,35,5,367
fsml,6,7,5,202
fsm_with_ids,22,37,7,368
fUML,358,679,21,2357
Function,53,87,8,515
functions,23,38,7,395
furniture,30,41,6,366
futsal,75,115,9,525
FwitRequirementsModel,87,86,9,597
FXBean,38,47,8,393
fxg,516,666,28,2579
FXGraph,97,150,10,680
GACL,59,97,8,429
GAIA,55,90,7,508
gamelogic,90,142,10,597
games,11,14,6,202
gameserver,8,15,6,202
GameServerModel,38,72,7,395
gameworld,69,108,10,531
Gantt,52,60,8,395
Gatekeeper,172,241,15,1009
gautosar,362,627,27,2360
gbind,268,572,18,1818
gcomponent,107,169,13,683
Gdbsl,5,5,16,201
gedcoml,60,81,9,429
General,192,218,12,1012
generatedModel,15,23,6,327
generatedModel2,16,25,7,346
generatedplugin,34,36,8,385
generator2,3,2,4,201
GenericEditor,32,48,7,367
genericity_dsl,36,58,7,690
GenericOutline,21,32,7,367
generics,43,54,29,5447
Genesis,22,32,6,349
GenModel,186,240,15,1090
GenModel2,17,19,8,349
genotype,32,61,11,1065
Geographical,92,135,10,737
GeoTrans,1,0,5,214
germplasm,94,156,15,1818
GF,209,314,14,1264
Gherkin,39,59,7,365
GIS_Connectivity,375,573,21,2478
GitModel,33,51,12,3581
globalinfluenzamodel,7,6,6,191
Glproto,10,9,6,214
Glsl,160,277,14,1090
glucose,68,84,10,565
gmfgen,756,1141,45,4701
gmfgenext,63,76,9,519
gmfgraph,235,368,15,1388
gmfgraph_1.23,214,333,14,1372
gmfgraph_1.24,215,335,14,1372
gmfgraph_1.25,216,337,19,1388
gmfgraph_1.26,218,341,15,1398
gmfgraph_1.30,229,356,15,1431
gmfmap,155,259,13,1079
gmfmap_2007,139,232,13,1019
Golang,2321,2319,84,4672
GoModel,8,7,6,205
googleanalytics,4,3,5,227
gore,76,117,13,903
gpx,126,136,13,924
Gra2MoL,156,196,11,812
graal-featureextensions,4,3,5,227
graal,72,134,10,593
gradingsystem,29,39,9,396
Grafcet,1,0,4,227
grammar,28,43,7,396
graph,22,30,7,227
graphdef,111,156,15,755
GraphEditor,36,50,10,371
GraphEditorModel,13,19,6,224
GraphicalProcessEditorModel,20,31,8,227
graphics,22,34,7,365
graphiti,171,269,14,1024
GraphML,49,74,9,402
graphO,16,21,7,224
graphTransformation,56,108,10,593
GraphViewMapping,23,38,8,357
GraphViewStyle,12,12,5,337
GraphVizDot,45,64,7,417
Greetings,9,13,6,205
groundspeak,72,83,9,586
GSML,31,44,7,357
gsn,19,29,7,357
gsz,28,45,8,374
GUI,101,128,9,697
GuiceModules,15,19,6,335
GUIdancerComponentHierarchy,15,25,6,337
Guixdsl,9,11,6,224
GWPNV1,12,27,7,227
GWPNV2,22,53,7,396
GWPNV3,19,44,9,396
GWPNV4,20,45,8,357
GWPNV5,23,52,7,396
GXL,11,16,6,227
Hadoop,39,45,9,377
HAL,1,0,5,374
harmonica,25,32,10,396
HaxeDSL,41,57,9,395
hazard,61,69,8,528
hbauditing,25,26,8,374
hbmodel,50,53,9,506
Headline,3,2,6,224
hedl,42,66,9,509
Hello,5,5,5,224
HelloBuck,5,5,5,205
HelloInferrer,12,13,6,226
HelloJvmTypes,9,10,6,227
HelloScoping,12,16,7,227
HelloXbase,7,7,6,205
henshin,85,162,11,761
henshinlayout,21,24,7,248
hExample_1_RHS,5,5,4,205
hExample_3_RHS,4,3,4,205
hExample_4_LHS,4,3,7,226
hExample_4_RHS,3,2,6,205
hExample_6_LHS,13,17,8,227
hexfile,12,13,5,224
HierarchicalSignalFlow,1,0,4,225
HierarchicalStateMachine,60,131,11,564
highway,170,186,13,642
hipadaba,30,35,6,396
hivpredrt,36,41,6,337
Hm,359,435,26,2141
hockeyleague,78,99,8,534
HOOPL,17,25,7,225
house,44,70,7,396
HPROF,72,102,9,529
HSM,11,16,7,227
HTML,217,285,14,1221
HTTP,14,18,7,668
HybridAutomata,87,84,9,396
IAC,21,27,9,337
iaca,61,96,8,562
IAFlowGraph,12,14,9,518
iasted.owl,831,1703,44,10209
ICM,73,105,8,579
ID,8,8,6,220
idbag,4,3,6,220
idc,224,392,16,1332
identifiable,4,3,5,198
identification,16,25,7,357
idl,70,127,10,766
IDLMM,98,146,12,646
IdObjectsDsl,34,33,8,413
IEEE1471ConceptualModel,1,0,5,220
IEEE1471ViewpointM2,34,62,6,397
ifc2x3,4487,6350,222,10764
ifc2x3tc1,4497,6369,215,11783
IFC2X3_TC1,3351,5223,191,13075
IFC2X4_RC3,5117,7391,262,15547
IFConfiguration,72,118,8,601
IFML,124,214,12,804
ifStatement,25,35,7,256
Images,3,2,5,256
imgpro,106,141,9,750
imml,63,89,9,548
imperativeocl,81,107,10,962
ImperativeOCLCS,68,88,9,569
implementation,18,20,7,256
ImpModLang,27,45,7,431
import,11,11,6,256
IMSTransactionMessage,1,0,4,256
in2,6,3,5,231
IncQueryXcore,8,8,6,256
indexer,12,14,7,406
infosystem,163,162,11,546
inheritancemapping,32,38,8,368
Initialization,11,13,6,253
inject,3,3,5,256
input,5,4,5,231
inputMetamodel,7,7,6,232
instance,98,155,14,3296
InstanceModel,21,38,8,369
Instances,11,11,7,256
instantiation,26,39,7,368
instantiationRecipe,6,6,7,187
Insurance,19,19,6,279
IntegrationOfOCL_ExpressionsInUML,42,58,7,389
Intent,37,47,7,389
interaction,40,73,8,432
InteriorPlanningLang,86,105,9,566
InternalSM,55,77,8,524
interpreter,4,3,6,256
inventory,54,100,9,429
IOI,20,27,6,280
iolist,161,203,11,1049
iplog,60,70,11,608
Iptables,45,58,9,432
ir,144,231,14,982
IRL,118,251,10,855
IsabelleProofProcess-v1.0.0.10,32,38,8,431
IsabelleProofProcess,32,38,8,408
it.matiuz.menumaker.model,21,21,6,279
itemlist,12,16,7,231
Izpack,272,286,17,1019
J2SE5,238,463,22,1624
jamopp,376,798,26,5592
Java-20040316,27,54,13,366
Java,373,794,26,5022
JAVA3,37,74,22,392
java5,297,574,18,1971
JavaAbstractSyntax,1,0,20,791
JavaBehavior4UML,11,10,6,215
javaforms,3,2,6,201
javaformscodegen,2,1,6,201
JavaFXAntTask,139,166,11,867
javalogtrace,3,2,7,349
JavaProject,31,49,8,402
javaproperties,8,8,5,222
JavaSource,13,22,6,223
JavaTypes,4,3,5,222
JavaVMTypes,118,212,13,943
javaz,58,78,9,432
java_templates,85,84,11,634
jaxrpcmap,87,107,13,761
jBPM5Extensions,26,28,8,399
jca,80,98,9,794
jdsl,48,62,7,437
jdt,11,11,6,239
JDTAST,92,140,12,1217
jedihelp,26,26,6,239
JenaRules,41,63,9,437
Jess,126,236,11,969
jex,60,94,10,556
JKind,129,181,10,696
Jnario,24,34,6,403
joblet,7,7,7,550
jobtool,31,41,8,437
JourneyModel,88,95,10,449
jpa-mixed,15,16,8,346
JPas,60,86,9,406
jpdl32,347,491,26,2177
js,11,14,6,363
jsflibraryregistry,24,31,6,402
jsm,142,281,12,1061
json,19,26,7,216
jsp,15,16,7,403
jtemplates,5,3,6,222
junit,21,33,8,363
Junitresult,48,60,8,438
JWTMetaModel,124,218,14,806
kaom,27,40,7,239
Kappa,61,89,10,435
Karel,57,81,9,437
KarteikastenSystem,40,58,10,416
kdm-09-05-23,671,1232,31,3884
kdm-modisco,683,1264,32,4013
KDM,671,1232,31,3831
KDMSimplified,48,98,8,571
kermeta,278,543,19,1964
kermeta_java,197,378,15,1507
kernel,44,87,7,556
