model,nodes,edges,time,mem
CFG,15,28,7,252
cgmodel,162,307,17,1460
CharacterScript,65,84,7,513
checklist,25,25,6,266
chess,48,64,10,482
ChocoModel,52,81,9,551
ChooseEditor,72,172,9,561
cim,1167,1454,41,6081
CIM14,3290,5293,168,9812
CIM15,4371,7722,234,21284
CIMLevelZero,1167,1454,45,5989
cinematic,76,130,8,537
city1,15,18,8,247
city2,13,16,6,216
cityfurniture,24,24,29,5427
citygml,62,74,35,6621
cityobjectgroup,39,41,29,5455
CL,90,118,11,1350
claim,19,25,6,425
Class,1,0,19,218
ClassDiagram,42,63,9,434
classDomain,41,71,8,629
ClassicModels,77,120,10,669
classification,16,18,8,232
ClassMM,19,27,15,250
ClassModel,76,112,10,664
class_diagramm,49,72,9,461
class_diagramm_simple,17,16,5,231
class_diagramm_tgg_rule,22,21,6,421
client,84,91,10,499
Clientes,26,30,8,247
closures,8,8,7,223
cloud,8,9,5,223
CloudML,63,102,12,477
cm,54,72,9,461
cmd,24,35,7,414
cmengine,106,195,13,890
CML,1,0,5,393
cmsl,149,183,11,733
cmt.owl,88,204,15,695
Coaster,28,30,7,251
COBOL,64,86,8,472
Cocus.owl,164,345,15,1310
codeAssistStruts,58,74,11,472
codesyncjava,41,38,11,250
codesyncxml,7,11,6,220
Collaborations_Interactions_UML,48,101,8,466
CollaborativeMDEProcess,33,44,8,422
collaviz,43,66,9,433
collection,22,24,8,939
com.ibm.commerce.catalog.facade.datatypes,702,947,69,7179
com.ibm.commerce.content.facade.datatypes,395,545,49,9652
com.ibm.commerce.contract.facade.datatypes,41,54,34,7101
com.ibm.commerce.foundation.datatypes,530,586,49,13072
com.ibm.commerce.giftcenter.facade.datatypes,129,158,42,5038
com.ibm.commerce.infrastructure.facade.datatypes,125,167,36,4387
com.ibm.commerce.installment.facade.datatypes,140,187,37,5143
com.ibm.commerce.inventory.facade.datatypes,132,161,45,6244
com.ibm.commerce.marketing.facade.datatypes,563,740,68,10040
com.ibm.commerce.member.datatypes,74,83,35,12110
com.ibm.commerce.member.facade.datatypes,337,431,47,5886
com.ibm.commerce.oagis9.datatypes.codelists,282,281,14,1439
com.ibm.commerce.oagis9.datatypes,2361,3760,158,13557
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,11,1766
com.ibm.commerce.order.facade.datatypes,464,583,51,7113
com.ibm.commerce.payment.datatypes,219,289,43,13154
com.ibm.commerce.price.facade.datatypes,290,394,54,7963
com.ibm.commerce.promotion.facade.datatypes,140,174,37,4408
com.ibm.commerce.search.facade.datatypes,56,74,34,4035
com.ibm.commerce.store.facade.datatypes,82,104,32,13733
com.ibm.commerce.subscription.facade.datatypes,75,99,41,5863
com.ibm.commerce.wallet.facade.datatypes,121,165,41,5086
ComBE,67,89,10,602
ComDiag,14,23,7,296
Common,18,25,6,304
commonarchivecore,50,85,11,1848
CommonModeling,22,31,7,308
Company,59,86,10,595
CompanyStructure,15,21,17,297
compiler,33,42,7,314
CompleteGUIdancerComponentHierarchy,62,74,8,356
completemodel,18,18,8,296
CompleteOCLCST,41,56,11,568
component.bean,8,8,7,292
component.bpel,9,9,8,282
component.camel,14,16,15,4092
component.camel.quartz,15,16,8,529
component.camel.sql,17,18,9,778
component.clojure,8,8,8,259
component.common.selector,17,20,9,714
Component,8,7,7,259
component.hornetq,64,72,14,780
component.http,30,34,8,739
component.jca,54,75,9,988
component.remote,7,7,9,257
component.resteasy,29,33,8,731
component.soap,62,79,11,1005
componentCore,36,45,8,304
componentMapping,26,30,7,293
componentmodel,33,32,7,509
components,39,59,8,522
ComponentUML,1,0,5,256
component_instantiation,33,36,8,298
compose,48,79,9,537
compositeForm,26,39,9,956
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,9,540
concat,5,4,8,256
conceptmap,16,28,9,276
conceptmodel,12,16,6,275
ConcreteUI,24,21,10,282
ConditionModel,27,42,8,288
conference,20,33,7,276
Conference.owl,283,586,25,2152
Config,24,29,6,288
config.switchyard,103,141,13,839
config.transform,30,35,11,730
config.validate,28,34,11,735
configurator,32,45,7,292
confious.owl,377,779,31,2944
confOf.owl,433,876,26,3557
ConnectionErrors,8,8,7,481
Connectivity,132,253,14,1108
connector-configuration,9,9,6,259
constraint,8,10,6,269
ConstraintPuzzler,29,56,7,294
Constraints,32,54,7,293
Contact,12,19,6,273
contacts,24,25,6,289
Content,69,104,13,567
contentfwk,345,662,23,2245
context,52,58,8,539
Contract,23,27,8,288
control,116,208,14,859
controller,8,8,7,268
ControllerUML,1,0,4,475
controlMinimal,9,10,6,269
COOPNMetaModel,440,951,27,2874
Copy of component.camel,254,314,27,5694
Copy of library,21,33,8,276
Copy of Product,32,63,8,506
cor,16,14,7,480
CORBAComponent,39,83,10,510
core,24,32,9,909
CoreDsl,182,261,13,1111
CoreThemes,71,69,8,339
CoroScore,82,106,12,553
Courses,21,24,7,272
cp1model,30,41,10,277
cp2model,22,31,9,272
cp3model,21,40,10,277
cpc,17,22,7,267
CPL,91,138,11,783
cplfm,41,67,7,508
CPNDefinition,16,23,10,262
CpnDsl,16,15,9,269
CPP,1,0,5,243
CPR,1,0,6,241
CPSM,369,647,31,2460
CPSMnested,368,646,23,2645
Cristal,18,33,8,262
crosswalk,140,211,12,1071
crossx,22,30,6,273
crs_dr.owl,460,935,27,3814
CSharp,42,63,8,518
CSM,40,84,9,512
CSS,66,63,10,540
CssDsl,80,120,12,561
CssExtDsl,89,140,10,576
CST,10,13,7,262
csv,47,62,9,518
CSVML,50,67,8,523
ctx,29,53,6,280
cucumberfeature,78,113,9,560
customer,33,38,8,497
customerBehaviour,37,54,11,298
customers,13,13,6,259
customsandwich,15,14,7,265
CWDataBase,10,10,9,258
CWM,766,1519,46,5509
CWMCore,37,76,7,439
CWMRelationalData,1,0,5,222
CXF,83,91,9,723
c_sharp,436,803,27,2640
DAO,17,27,6,437
Daos,15,18,8,245
DaoTypes,30,39,7,449
data,136,266,17,1832
database,97,158,12,733
database_tgg_rule,25,24,10,256
DataContractDsl,63,115,8,504
DataMining,115,180,20,2806
dataset,80,96,9,519
DataType,1,0,3,222
datatypes,23,36,9,258
daum,96,140,11,727
DawnGenModel.emf,7,4,7,234
DB,44,50,7,469
db2emf,1,0,5,222
dbitem,89,88,11,531
dbl,319,605,19,2438
Dbmodel,144,172,11,781
dbprice,5,4,5,222
dbschema,51,59,7,481
dc,16,15,7,245
Dc6,28,38,8,256
ddic,148,168,14,971
DdlDsl,82,129,13,714
debug,8,7,6,245
decobat,94,102,12,726
DecoraDsl,108,170,12,756
DefaultName,183,230,17,1018
DefaultName1,18,26,9,245
definition,63,83,10,502
definitions,40,53,7,464
demo,19,23,6,255
Demo1,16,21,6,245
dependencies,50,70,10,484
DependenciesDsl,22,24,5,256
dependency,24,38,7,257
DependencyChain,36,49,8,458
DependencyDsl,44,55,8,472
depgraph,58,87,8,484
Deployment,13,18,7,243
DeploymentReport,141,205,13,972
derby,4,3,6,222
description,240,416,22,1505
descriptor,33,47,6,459
design2d,6,7,5,232
designNotes,6,5,5,233
DesignPatterns,65,69,7,687
DetailView,132,174,13,971
DeviceModelingLanguage,160,277,15,1100
DFA,95,106,12,522
dgraph,14,27,8,245
DGS,68,92,12,502
di1,49,59,8,675
diagnostic,12,13,6,245
diagram,3,2,7,220
diagramCompare,10,15,8,243
DiagramInterchange,75,133,10,721
diagramrt,32,55,9,459
DialogScript,110,167,19,756
die,22,26,9,256
Dime,155,245,12,995
directives,38,62,8,470
directory,95,119,11,531
discovery,25,28,8,445
DiVA,123,219,11,970
DiVA_visitor,127,230,18,1423
DMDL,96,125,11,531
doc,84,114,12,716
DocBook,387,560,24,2607
docbuilder,26,40,7,447
DocCompiler,56,112,13,683
doctrine,173,268,26,1017
document,38,59,9,855
documentation,26,41,7,256
DoDAF-OV5,111,201,14,756
DoDAF-SV4,126,241,12,975
DoDAF-SV5,104,203,11,756
DoDAF,153,309,14,1111
dom,2,1,15,223
Domain,75,81,11,318
Domainmodel,24,32,9,257
DomDsl,360,558,26,2193
Dot,15,24,8,245
DotNET_SystemReflection,1,0,4,222
downloadSiteSchema,28,39,9,449
dp,23,42,9,243
dpd,56,72,9,481
Droid,250,414,21,1359
drools,32,38,9,461
drules,30,34,9,267
ds,126,154,12,962
Dsl,187,317,14,1350
dsl15926,46,90,10,482
DslECharts,97,140,12,727
DSLModel,39,75,6,472
DSLTrans,100,166,13,737
DSML,82,122,14,711
DTD,104,167,12,750
dtdsl,18,20,9,245
DTInfo,27,32,9,267
dtmc,27,55,8,268
DTMP,1,0,8,222
dummy,20,30,7,242
DuplicationDetection,18,22,9,253
DXF,12,16,6,245
dynamics,866,1190,42,4786
dynamicui,8,9,5,245
e2,42,56,9,468
e4modelextension,6,6,6,253
EAI,11,15,6,245
eballing,124,131,9,566
EBC,29,28,8,263
ebnfmm,24,43,10,257
ebXML,94,162,12,739
EcdarText,247,447,23,1709
eclectic.frontend,431,772,23,2628
eclipsecon,35,47,6,280
EclipseLaunchConfigurations,19,32,5,242
eclipselink_orm,514,810,25,3035
EclipsePlugIn,35,57,10,469
ecorebinding,41,82,7,481
edas.owl,592,1192,34,5618
edatatypeColumn,6,5,6,228
editor,433,703,24,2601
editutil,38,37,7,274
EDP,44,68,9,465
education,15,20,7,252
EEFGen,34,44,9,448
efactory,46,65,8,459
efeature,7,6,6,242
EG,20,42,6,252
egis,13,17,7,241
ej-ast,272,521,23,1983
eJava,18,22,7,426
ejb,158,233,14,1160
ekaw.owl,670,1370,35,6867
electrical,17,31,6,255
element,3,2,7,404
elementRegistry,17,20,7,254
Elf,14,17,7,245
elrGrammar,32,51,9,451
em,26,25,10,244
embedded,18,22,7,254
embeddedid,7,7,6,227
emf,53,88,8,476
emf.uuid.library.example,11,16,8,244
emfacade,74,113,156,1056
emffrag,21,22,8,244
emffrag_internal,7,6,6,229
emfgenbug,7,6,6,230
emfprofileapplication,15,19,6,227
emftasks,33,36,8,256
emftools,11,11,5,229
EMOF,53,103,9,481
Employee,19,35,9,255
enactment,17,19,7,245
Entities,21,29,9,255
Entity,13,20,5,244
EntityDefinition,56,79,8,472
EntityLang,15,22,6,241
entityNote,3,2,8,218
entityrelation,40,66,8,456
enum,4,4,7,219
EnumLiterals,7,6,6,230
Enumliterals2,9,9,8,230
environment,96,176,9,731
eocl,3,2,6,216
Epatch,51,75,9,467
epc,37,79,8,450
Epk,62,119,12,495
Epla2,25,40,7,255
epn,133,199,14,947
epo2,44,62,7,461
EQN,26,55,7,440
EqualMM,26,56,9,440
Equipment,419,672,25,2917
ER,13,17,6,229
Erdiagram,45,73,7,470
erlang,291,494,23,1815
errorannex,111,164,9,721
esb,277,365,17,1316
eshop,22,26,8,244
ESMF,405,703,22,2720
Eso,26,30,8,256
EssentialOCL,85,148,11,893
EssentialOCLCST,92,157,11,706
esx,2322,2425,70,7688
ETMap,19,22,7,402
ETPhys,47,60,11,449
etsl,83,90,8,487
etunit,33,39,9,425
eur,32,49,7,415
euz,38,64,8,596
evaluation,18,25,6,232
evaluationresult,10,10,6,217
EveAPIDBModel,634,691,29,4067
event,84,140,10,658
EventOrientedLanguage,96,171,10,681
EventPatternLanguage,88,130,10,655
events,27,39,8,414
evidence,8,8,7,557
evilsystem,43,74,7,441
evm,41,62,7,425
Evolution,31,55,9,418
evolved,23,52,8,425
example-ecore,6,7,7,217
example,23,42,8,256
ExampleEMF,17,28,6,229
ExampleInteractionModel,13,16,6,216
Exceptions,8,8,5,217
experiment,45,41,9,595
exporter,20,24,7,232
exportmodel,18,21,8,240
expr,12,13,6,232
ExprDemo,123,221,14,880
EXPRESS,566,1164,33,3865
EXPRESSb,531,1066,29,3320
expression,10,10,7,232
expressions,64,99,10,635
ExSchema,17,24,5,232
ext,3,2,6,217
extended,3,3,8,557
extendedmodel,3,2,7,216
ExtendedPO,49,68,8,454
ExtendedPO2,44,62,7,426
ExtendedTypes,22,27,7,232
Extended_UML_Core_Package,36,58,6,426
extension-manifest,81,110,10,658
extension,5,4,7,216
extensionmodel,7,7,7,217
Extensions,7,8,5,214
extensionsmaple,5,3,8,214
externaldatasource,6,4,8,217
extjs,26,34,9,402
extlibrary,51,86,9,464
extractor,14,14,6,402
fabric3,48,60,10,449
faceletTaglib,25,33,10,232
faceletTaglib_2_0,114,169,13,1042
FacesConfig,601,907,34,3903
facet_definition,24,34,7,425
fact,75,103,12,812
Families,10,11,7,217
family,18,25,7,232
FCM,128,151,12,890
featherweightjava,37,71,8,441
Feature,12,15,9,554
featureDiagram,40,77,9,438
FeatureDiagrams,31,56,10,425
featuremodel,38,56,8,441
Features,11,15,6,217
feature_old,73,124,9,642
Februar,11,15,12,216
FederationOffice,244,376,17,1377
felix,119,148,12,867
Fiber,37,52,7,415
fieldmapping,12,13,7,217
FieldSelection,12,15,6,232
FileHistory,12,13,7,217
filetransfer,22,22,9,232
filter,54,67,10,619
filtermodel,3,2,8,217
FilterSetup,37,83,10,423
Fin,63,82,9,454
FiniteStateMachine,23,50,7,425
Firewalll,16,20,7,232
fiw,5,4,6,216
FJ,52,86,8,457
fl,33,48,7,425
flat11,86,113,9,657
FlatQVT,416,837,36,10458
FlatSignalFlow,55,106,8,485
Flow,81,134,9,679
flowchart,56,99,9,459
flowcontrol,38,66,7,454
FlowDesigner,25,35,7,256
FlowDsl,45,57,8,453
FlowerDiagramNotation,58,116,9,488
FlowGraph,38,86,7,451
flow_concept,22,38,8,254
flow_edge,13,23,8,245
flow_noedge,9,14,8,228
FML,63,87,9,471
fmusim,28,41,6,257
fnmeta,36,47,7,442
Forge,98,111,9,691
form,34,39,8,263
format,9514,12936,522,45942
formatter,9,9,6,370
Forms,169,235,15,1144
formsembedded,4,3,7,220
formsextension,4,3,7,198
formsfamily,30,48,9,380
FormularMM,24,34,12,355
FoundationModel,168,221,13,990
Fouroperation,13,18,6,196
fr.medieval.model,22,34,8,370
Fractal,96,149,11,738
FractalIdt,9,9,6,198
FractalItf,171,261,12,986
frascati,50,55,7,404
freemarker,3,2,5,199
Freemind,80,103,10,586
frontend.attribution,30,50,8,361
frontend.chain,21,36,7,355
frontend.core,153,261,13,1054
frontend.imperative,21,29,7,198
frontend.koan,22,33,7,208
frontend.mappings,112,190,12,761
frontend.pat,28,44,7,364
frontend.qool,76,124,8,567
frontend.script,14,15,6,217
frontend.tao,38,65,10,380
fsa,14,24,6,208
fsm-noOpposite,20,29,6,198
fsm,20,35,8,354
fsml,6,7,6,198
fsm_with_ids,22,37,7,354
fUML,358,679,21,2226
Function,53,87,8,405
functions,23,38,7,380
furniture,30,41,8,364
futsal,75,115,12,570
FwitRequirementsModel,87,86,9,583
FXBean,38,47,8,380
fxg,516,666,24,2569
FXGraph,97,150,10,749
GACL,59,97,9,450
GAIA,55,90,10,432
gamelogic,90,142,10,592
games,11,14,7,198
gameserver,8,15,6,220
GameServerModel,38,72,8,379
gameworld,69,108,9,573
Gantt,52,60,8,405
Gatekeeper,172,241,15,984
gautosar,362,627,20,2365
gbind,268,572,23,1894
gcomponent,107,169,11,673
Gdbsl,5,5,21,199
gedcoml,60,81,9,414
General,192,218,12,1004
generatedModel,15,23,7,196
generatedModel2,16,25,8,351
generatedplugin,34,36,8,379
generator2,3,2,5,199
GenericEditor,32,48,6,379
genericity_dsl,36,58,8,666
GenericOutline,21,32,8,345
generics,43,54,33,4686
Genesis,22,32,7,237
GenModel,186,240,14,1077
GenModel2,17,19,6,212
genotype,32,61,12,1211
Geographical,92,135,9,635
GeoTrans,1,0,5,202
germplasm,94,156,19,1830
GF,209,314,14,1261
Gherkin,39,59,9,403
GIS_Connectivity,375,573,21,2520
GitModel,33,51,12,3640
globalinfluenzamodel,7,6,7,212
Glproto,10,9,6,212
Glsl,160,277,13,1101
glucose,68,84,9,600
gmfgen,756,1141,34,4855
gmfgenext,63,76,9,568
gmfgraph,235,368,16,1397
gmfgraph_1.23,214,333,18,1320
gmfgraph_1.24,215,335,15,1322
gmfgraph_1.25,216,337,15,1320
gmfgraph_1.26,218,341,14,1336
gmfgraph_1.30,229,356,16,1381
gmfmap,155,259,15,1086
gmfmap_2007,139,232,13,969
Golang,2321,2319,87,4674
GoModel,8,7,7,216
googleanalytics,4,3,5,217
gore,76,117,10,897
gpx,126,136,12,919
Gra2MoL,156,196,11,811
graal-featureextensions,4,3,6,217
graal,72,134,13,587
gradingsystem,29,39,7,390
Grafcet,1,0,6,216
grammar,28,43,8,392
graph,22,30,7,232
graphdef,111,156,13,758
GraphEditor,36,50,9,378
GraphEditorModel,13,19,7,231
GraphicalProcessEditorModel,20,31,8,229
graphics,22,34,9,375
graphiti,171,269,14,1098
GraphML,49,74,9,407
graphO,16,21,8,231
graphTransformation,56,108,10,554
GraphViewMapping,23,38,10,378
GraphViewStyle,12,12,8,378
GraphVizDot,45,64,8,378
Greetings,9,13,6,228
groundspeak,72,83,12,587
GSML,31,44,9,393
gsn,19,29,8,378
gsz,28,45,8,393
GUI,101,128,11,635
GuiceModules,15,19,8,378
GUIdancerComponentHierarchy,15,25,6,375
Guixdsl,9,11,8,229
GWPNV1,12,27,7,231
GWPNV2,22,53,7,378
GWPNV3,19,44,8,378
GWPNV4,20,45,7,378
GWPNV5,23,52,7,378
GXL,11,16,8,231
Hadoop,39,45,9,378
HAL,1,0,5,361
harmonica,25,32,7,378
HaxeDSL,41,57,8,392
hazard,61,69,12,426
hbauditing,25,26,8,393
hbmodel,50,53,11,573
Headline,3,2,9,216
hedl,42,66,8,522
Hello,5,5,7,214
HelloBuck,5,5,10,217
HelloInferrer,12,13,8,231
HelloJvmTypes,9,10,7,217
HelloScoping,12,16,10,231
HelloXbase,7,7,8,216
henshin,85,162,12,777
henshinlayout,21,24,9,231
hExample_1_RHS,5,5,7,214
hExample_3_RHS,4,3,6,216
hExample_4_LHS,4,3,6,217
hExample_4_RHS,3,2,7,217
hExample_6_LHS,13,17,6,232
hexfile,12,13,9,217
HierarchicalSignalFlow,1,0,6,217
HierarchicalStateMachine,60,131,9,584
highway,170,186,16,715
hipadaba,30,35,8,378
hivpredrt,36,41,9,393
Hm,359,435,23,2166
hockeyleague,78,99,10,583
HOOPL,17,25,8,231
house,44,70,8,406
HPROF,72,102,11,587
HSM,11,16,7,229
HTML,217,285,13,1243
HTTP,14,18,8,672
HybridAutomata,87,84,11,440
IAC,21,27,5,232
iaca,61,96,9,587
IAFlowGraph,12,14,8,525
iasted.owl,831,1703,50,10239
ICM,73,105,9,589
ID,8,8,7,214
idbag,4,3,7,213
idc,224,392,16,1441
identifiable,4,3,6,213
identification,16,25,7,384
idl,70,127,10,785
IDLMM,98,146,9,637
IdObjectsDsl,34,33,7,406
IEEE1471ConceptualModel,1,0,5,214
IEEE1471ViewpointM2,34,62,6,396
ifc2x3,4487,6350,203,11774
ifc2x3tc1,4497,6369,201,9196
IFC2X3_TC1,3351,5223,169,7287
IFC2X4_RC3,5117,7391,244,9216
IFConfiguration,72,118,17,762
IFML,124,214,13,853
ifStatement,25,35,6,309
Images,3,2,6,293
imgpro,106,141,10,746
imml,63,89,8,465
imperativeocl,81,107,10,1006
ImperativeOCLCS,68,88,11,648
implementation,18,20,6,258
ImpModLang,27,45,7,438
import,11,11,7,246
IMSTransactionMessage,1,0,5,246
in2,6,3,7,246
IncQueryXcore,8,8,6,259
indexer,12,14,6,429
infosystem,163,162,12,564
inheritancemapping,32,38,9,426
Initialization,11,13,8,256
inject,3,3,5,246
input,5,4,7,246
inputMetamodel,7,7,7,246
instance,98,155,14,3232
InstanceModel,21,38,6,258
Instances,11,11,15,258
instantiation,26,39,7,259
instantiationRecipe,6,6,5,256
Insurance,19,19,6,258
IntegrationOfOCL_ExpressionsInUML,42,58,7,453
Intent,37,47,8,428
interaction,40,73,10,453
InteriorPlanningLang,86,105,10,497
InternalSM,55,77,8,466
interpreter,4,3,9,244
inventory,54,100,11,463
IOI,20,27,9,258
iolist,161,203,17,961
iplog,60,70,10,667
Iptables,45,58,8,453
ir,144,231,15,930
IRL,118,251,13,911
IsabelleProofProcess-v1.0.0.10,32,38,10,470
IsabelleProofProcess,32,38,8,438
it.matiuz.menumaker.model,21,21,5,283
itemlist,12,16,7,259
Izpack,272,286,20,884
J2SE5,238,463,18,1760
jamopp,376,798,26,5687
Java-20040316,27,54,7,415
Java,373,794,25,4941
JAVA3,37,74,8,433
java5,297,574,19,2061
JavaAbstractSyntax,1,0,21,730
JavaBehavior4UML,11,10,7,237
javaforms,3,2,7,226
javaformscodegen,2,1,5,226
JavaFXAntTask,139,166,13,896
javalogtrace,3,2,7,394
JavaProject,31,49,10,453
javaproperties,8,8,7,237
JavaSource,13,22,7,260
JavaTypes,4,3,6,226
JavaVMTypes,118,212,11,1026
javaz,58,78,8,455
java_templates,85,84,10,636
jaxrpcmap,87,107,10,693
jBPM5Extensions,26,28,8,423
jca,80,98,9,801
jdsl,48,62,8,436
jdt,11,11,7,237
JDTAST,92,140,12,1192
jedihelp,26,26,7,236
JenaRules,41,63,8,436
Jess,126,236,13,872
jex,60,94,8,444
JKind,129,181,10,694
Jnario,24,34,9,415
joblet,7,7,8,572
jobtool,31,41,10,426
JourneyModel,88,95,12,465
jpa-mixed,15,16,9,247
JPas,60,86,9,463
jpdl32,347,491,27,2170
js,11,14,6,445
jsflibraryregistry,24,31,6,415
jsm,142,281,16,1099
json,19,26,8,247
jsp,15,16,10,405
jtemplates,5,3,5,237
junit,21,33,6,237
Junitresult,48,60,15,433
JWTMetaModel,124,218,16,872
kaom,27,40,10,257
Kappa,61,89,9,465
Karel,57,81,8,447
KarteikastenSystem,40,58,9,455
kdm-09-05-23,671,1232,34,3857
kdm-modisco,683,1264,33,3952
KDM,671,1232,32,3857
KDMSimplified,48,98,8,465
kermeta,278,543,19,1959
kermeta_java,197,378,15,1511
kernel,44,87,9,436
