model,nodes,edges,time,mem
Assert,31,47,9,298
asset,187,268,18,1359
Assignments,14,18,10,261
associationoverride,12,14,8,263
ast,54,76,7,542
aterms,48,54,7,315
AthenaDSL,172,241,11,1085
ATL-0.2,142,318,15,3969
ATL-Profiler,33,41,8,288
ATL,92,172,10,1040
atl2java,47,88,7,546
ATLMLM,98,183,10,979
atl_types,45,72,7,491
atm,103,102,591,762
ATOM,1,0,5,256
atomic,23,46,7,285
AtsDsl,142,197,11,834
attributes,9,11,5,253
auction,23,24,7,296
AUIML,1002,1772,59,5503
AutBE,11,12,5,260
autocgmodel,10,14,8,249
Automaton,14,20,6,285
Avm,37,70,7,479
AWKPrograms,1,0,5,237
Axdt,21,39,9,505
B,5,5,6,257
backbone,155,189,11,655
Balanced,197,260,21,1298
banner,14,16,6,249
Base,4,3,5,237
BaseCST,144,274,16,1040
BaseOutputMetamodel,10,14,7,263
BaseUI,15,22,7,261
basic,5,4,6,234
BasicBlocks,15,19,8,270
BatchDsl,25,30,7,282
BD,20,29,9,285
BDDModel,34,50,7,299
Before,97,127,11,600
bf,28,39,6,277
BibTeX,140,139,15,846
BibTeX1.1,34,66,8,520
BIBTEXML,292,323,20,2080
bigpicture,16,23,6,264
binding,25,31,10,681
bindingdialect,18,34,7,264
bio_src,51,62,7,503
bio_tgt,47,57,9,494
BippoMall,10,10,8,266
Bitbucketmgr,10,11,7,269
BlockClassBase,12,17,8,452
blockDomain,33,63,7,517
bluexml,272,391,16,1477
BMM,80,155,9,750
bmmOmg,132,358,15,1068
Bnl,3,2,5,237
bodymodel,57,102,11,518
BON,66,117,9,563
bonide,63,83,10,544
bonide_PandO,83,133,12,592
BONModel_EMF,83,133,11,556
Book,67,90,10,521
books,8,8,6,313
bookStore,32,49,8,300
bool,13,22,6,260
BooleanExpressions,26,37,7,275
bootstrap,46,74,9,491
Bossa,318,510,24,2079
bowling,21,28,9,264
box,55,76,8,517
BoxMM,29,58,10,300
bpeldiag,5,3,5,237
BPM,13,18,8,263
bpmn,107,195,13,834
bpmn20,491,872,34,3301
bpmn20di,34,46,7,491
bpmn20exec,11,12,6,271
bpmn20_ttc,633,1146,34,4094
bpmndi,35,42,9,1709
bpsim,197,291,21,1353
BQL,23,34,7,261
BrnHandlers,361,532,20,2187
BrokerDSL,260,259,14,739
Bugzilla,13,11,6,246
Build,13,12,5,263
BuildDSL,13,16,6,270
builder,31,50,7,519
building,182,225,35,11395
builtins,21,16,6,264
BundleProject,104,124,10,793
business,72,136,9,583
BusinessDomainDsl,91,149,8,792
BusinessEntityModel,19,36,7,285
BusinessObjectDsl,22,31,6,263
BusinessProcessModel,44,87,9,552
Byteman,126,199,13,821
bz377606,9,9,5,272
C,11,18,9,251
cache_model,19,19,7,285
CADM,106,210,11,866
Cal,210,354,15,1367
calc,51,82,9,519
Calendar,31,42,7,282
caltrop,68,97,83,1026
camel-spring,1584,2633,74,10739
canopen,958,1314,48,5873
canvas,14,20,9,258
CaPtah,32,51,8,303
capua,40,78,9,540
car,13,21,7,269
CardTemplate,11,13,8,248
carnot,499,928,34,3767
carrental,22,24,7,268
Cars,22,26,7,276
cartesianCoordinateSystem,27,41,9,303
cascadenotall,17,23,8,276
catalog,26,31,7,271
caz,28,41,7,467
cbe,90,110,10,795
CD,38,61,7,323
CDE,15,22,6,269
cdfg,80,136,9,570
CDPSM,415,628,24,2688
CellCore,13,21,6,249
CellEvol,3,2,22,249
CellInit,3,2,6,248
CEPMeta,23,28,7,510
cf,45,127,9,974
CFG,15,28,6,266
cgmodel,162,307,14,1338
CharacterScript,65,84,8,554
checklist,25,25,7,276
chess,48,64,8,303
ChocoModel,52,81,9,508
ChooseEditor,72,172,11,553
cim,1167,1454,48,5918
CIM14,3290,5293,162,10215
CIM15,4371,7722,294,13970
CIMLevelZero,1167,1454,41,6130
cinematic,76,130,10,645
city1,15,18,6,232
city2,13,16,6,240
cityfurniture,24,24,30,4491
citygml,62,74,35,5733
cityobjectgroup,39,41,30,4459
CL,90,118,11,1349
claim,19,25,6,279
Class,1,0,17,269
ClassDiagram,42,63,9,476
classDomain,41,71,7,492
ClassicModels,77,120,11,551
classification,16,18,7,279
ClassMM,19,27,7,252
ClassModel,76,112,10,656
class_diagramm,49,72,8,437
class_diagramm_simple,17,16,9,252
class_diagramm_tgg_rule,22,21,8,271
client,84,91,9,499
Clientes,26,30,6,280
closures,8,8,6,280
cloud,8,9,6,269
CloudML,63,102,8,469
cm,54,72,7,476
cmd,24,35,13,435
cmengine,106,195,11,756
CML,1,0,6,461
cmsl,149,183,14,625
cmt.owl,88,204,10,787
Coaster,28,30,15,279
COBOL,64,86,8,516
Cocus.owl,164,345,14,1294
codeAssistStruts,58,74,9,643
codesyncjava,41,38,10,252
codesyncxml,7,11,7,271
Collaborations_Interactions_UML,48,101,9,485
CollaborativeMDEProcess,33,44,7,302
collaviz,43,66,8,474
collection,22,24,9,1044
com.ibm.commerce.catalog.facade.datatypes,702,947,70,12268
com.ibm.commerce.content.facade.datatypes,395,545,50,15864
com.ibm.commerce.contract.facade.datatypes,41,54,38,3927
com.ibm.commerce.foundation.datatypes,530,586,43,4915
com.ibm.commerce.giftcenter.facade.datatypes,129,158,41,5060
com.ibm.commerce.infrastructure.facade.datatypes,125,167,37,5101
com.ibm.commerce.installment.facade.datatypes,140,187,44,5131
com.ibm.commerce.inventory.facade.datatypes,132,161,39,6320
com.ibm.commerce.marketing.facade.datatypes,563,740,62,10905
com.ibm.commerce.member.datatypes,74,83,31,12005
com.ibm.commerce.member.facade.datatypes,337,431,51,5725
com.ibm.commerce.oagis9.datatypes.codelists,282,281,14,1405
com.ibm.commerce.oagis9.datatypes,2361,3760,161,8011
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,10,1767
com.ibm.commerce.order.facade.datatypes,464,583,51,8151
com.ibm.commerce.payment.datatypes,219,289,37,13115
com.ibm.commerce.price.facade.datatypes,290,394,48,8632
com.ibm.commerce.promotion.facade.datatypes,140,174,43,4401
com.ibm.commerce.search.facade.datatypes,56,74,36,4504
com.ibm.commerce.store.facade.datatypes,82,104,35,5008
com.ibm.commerce.subscription.facade.datatypes,75,99,38,6206
com.ibm.commerce.wallet.facade.datatypes,121,165,38,4422
ComBE,67,89,8,599
ComDiag,14,23,6,306
Common,18,25,5,271
commonarchivecore,50,85,12,1940
CommonModeling,22,31,9,515
Company,59,86,10,554
CompanyStructure,15,21,7,246
compiler,33,42,7,282
CompleteGUIdancerComponentHierarchy,62,74,7,547
completemodel,18,18,7,297
CompleteOCLCST,41,56,9,532
component.bean,8,8,7,262
component.bpel,9,9,8,264
component.camel,14,16,15,3936
component.camel.quartz,15,16,7,661
component.camel.sql,17,18,8,742
component.clojure,8,8,7,264
component.common.selector,17,20,7,726
Component,8,7,6,246
component.hornetq,64,72,11,793
component.http,30,34,10,749
component.jca,54,75,11,776
component.remote,7,7,6,265
component.resteasy,29,33,8,748
component.soap,62,79,11,997
componentCore,36,45,7,301
componentMapping,26,30,9,299
componentmodel,33,32,9,476
components,39,59,7,490
ComponentUML,1,0,5,241
component_instantiation,33,36,8,305
compose,48,79,10,537
compositeForm,26,39,11,965
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,511
concat,5,4,6,264
conceptmap,16,28,8,262
conceptmodel,12,16,7,270
ConcreteUI,24,21,8,281
ConditionModel,27,42,6,298
conference,20,33,7,286
Conference.owl,283,586,20,2065
Config,24,29,8,259
config.switchyard,103,141,9,974
config.transform,30,35,8,678
config.validate,28,34,9,748
configurator,32,45,6,287
confious.owl,377,779,23,3009
confOf.owl,433,876,25,3520
ConnectionErrors,8,8,6,448
Connectivity,132,253,12,1096
connector-configuration,9,9,6,246
constraint,8,10,6,241
ConstraintPuzzler,29,56,9,299
Constraints,32,54,10,309
Contact,12,19,6,270
contacts,24,25,8,262
Content,69,104,11,570
contentfwk,345,662,22,2162
context,52,58,9,501
Contract,23,27,6,259
control,116,208,13,858
controller,8,8,9,264
ControllerUML,1,0,4,236
controlMinimal,9,10,8,241
COOPNMetaModel,440,951,28,2841
Copy of component.camel,254,314,25,5665
Copy of library,21,33,7,257
Copy of Product,32,63,7,462
cor,16,14,7,470
CORBAComponent,39,83,7,508
core,24,32,11,838
CoreDsl,182,261,17,1030
CoreThemes,71,69,9,324
CoroScore,82,106,10,506
Courses,21,24,5,277
cp1model,30,41,6,263
cp2model,22,31,6,277
cp3model,21,40,9,272
cpc,17,22,6,272
CPL,91,138,9,724
cplfm,41,67,7,503
CPNDefinition,16,23,6,243
CpnDsl,16,15,7,258
CPP,1,0,7,226
CPR,1,0,5,243
CPSM,369,647,22,2660
CPSMnested,368,646,21,2619
Cristal,18,33,8,248
crosswalk,140,211,14,1067
crossx,22,30,7,278
crs_dr.owl,460,935,30,3795
CSharp,42,63,9,472
CSM,40,84,10,476
CSS,66,63,10,530
CssDsl,80,120,9,533
CssExtDsl,89,140,9,578
CST,10,13,6,253
csv,47,62,8,516
CSVML,50,67,9,513
ctx,29,53,7,291
cucumberfeature,78,113,8,557
customer,33,38,7,498
customerBehaviour,37,54,8,292
customers,13,13,8,263
customsandwich,15,14,7,255
CWDataBase,10,10,8,259
CWM,766,1519,38,5498
CWMCore,37,76,7,437
CWMRelationalData,1,0,4,225
CXF,83,91,12,716
c_sharp,436,803,27,2623
DAO,17,27,7,404
Daos,15,18,6,229
DaoTypes,30,39,9,457
data,136,266,17,1784
database,97,158,11,685
database_tgg_rule,25,24,9,263
DataContractDsl,63,115,12,508
DataMining,115,180,16,2804
dataset,80,96,9,510
DataType,1,0,4,223
datatypes,23,36,7,239
daum,96,140,11,732
DawnGenModel.emf,7,4,6,222
DB,44,50,8,467
db2emf,1,0,4,225
dbitem,89,88,10,500
dbl,319,605,19,2558
Dbmodel,144,172,9,732
dbprice,5,4,6,225
dbschema,51,59,8,436
dc,16,15,6,251
Dc6,28,38,7,263
ddic,148,168,11,974
DdlDsl,82,129,8,721
debug,8,7,5,240
decobat,94,102,8,728
DecoraDsl,108,170,13,751
DefaultName,183,230,16,951
DefaultName1,18,26,6,248
definition,63,83,11,504
definitions,40,53,7,439
demo,19,23,6,262
Demo1,16,21,8,251
dependencies,50,70,9,478
DependenciesDsl,22,24,7,251
dependency,24,38,6,263
DependencyChain,36,49,8,457
DependencyDsl,44,55,10,478
depgraph,58,87,11,463
Deployment,13,18,5,229
DeploymentReport,141,205,11,909
derby,4,3,7,203
description,240,416,20,1578
descriptor,33,47,7,425
design2d,6,7,5,234
designNotes,6,5,6,237
DesignPatterns,65,69,9,702
DetailView,132,174,12,897
DeviceModelingLanguage,160,277,14,1096
DFA,95,106,11,491
dgraph,14,27,9,251
DGS,68,92,10,516
di1,49,59,8,674
diagnostic,12,13,6,237
diagram,3,2,7,226
diagramCompare,10,15,7,237
DiagramInterchange,75,133,9,661
diagramrt,32,55,7,464
DialogScript,110,167,9,695
die,22,26,7,240
Dime,155,245,16,929
directives,38,62,7,466
directory,95,119,9,536
discovery,25,28,8,262
DiVA,123,219,14,971
DiVA_visitor,127,230,14,1421
DMDL,96,125,9,535
doc,84,114,9,707
DocBook,387,560,24,2614
docbuilder,26,40,8,414
DocCompiler,56,112,9,700
doctrine,173,268,12,1023
document,38,59,10,853
documentation,26,41,7,260
DoDAF-OV5,111,201,14,881
DoDAF-SV4,126,241,16,909
DoDAF-SV5,104,203,11,868
DoDAF,153,309,13,1109
dom,2,1,13,206
Domain,75,81,7,323
Domainmodel,24,32,9,265
DomDsl,360,558,20,2186
Dot,15,24,6,229
DotNET_SystemReflection,1,0,5,378
downloadSiteSchema,28,39,7,455
dp,23,42,8,265
dpd,56,72,7,458
Droid,250,414,18,1406
drools,32,38,7,425
drules,30,34,8,262
ds,126,154,16,957
Dsl,187,317,17,1342
dsl15926,46,90,10,445
DslECharts,97,140,12,686
DSLModel,39,75,8,480
DSLTrans,100,166,11,740
DSML,82,122,10,708
DTD,104,167,12,686
dtdsl,18,20,5,240
DTInfo,27,32,7,265
dtmc,27,55,8,263
DTMP,1,0,6,206
dummy,20,30,9,239
DuplicationDetection,18,22,8,251
DXF,12,16,7,237
dynamics,866,1190,44,4788
dynamicui,8,9,5,227
e2,42,56,8,435
e4modelextension,6,6,6,234
EAI,11,15,7,237
eballing,124,131,11,563
EBC,29,28,9,425
ebnfmm,24,43,9,251
ebXML,94,162,13,733
EcdarText,247,447,15,1707
eclectic.frontend,431,772,24,2601
eclipsecon,35,47,6,427
EclipseLaunchConfigurations,19,32,6,262
eclipselink_orm,514,810,25,3044
EclipsePlugIn,35,57,6,424
ecorebinding,41,82,8,439
edas.owl,592,1192,34,5617
edatatypeColumn,6,5,5,209
editor,433,703,25,2573
editutil,38,37,7,245
EDP,44,68,10,470
education,15,20,5,246
EEFGen,34,44,11,444
efactory,46,65,7,440
efeature,7,6,8,212
EG,20,42,10,392
egis,13,17,6,245
ej-ast,272,521,18,1978
eJava,18,22,7,392
ejb,158,233,13,1174
ekaw.owl,670,1370,40,6862
electrical,17,31,6,236
element,3,2,5,402
elementRegistry,17,20,6,229
Elf,14,17,7,247
elrGrammar,32,51,9,413
em,26,25,8,238
embedded,18,22,7,258
embeddedid,7,7,7,220
emf,53,88,10,483
emf.uuid.library.example,11,16,5,247
emfacade,74,113,166,1055
emffrag,21,22,8,225
emffrag_internal,7,6,7,232
emfgenbug,7,6,7,220
emfprofileapplication,15,19,8,225
emftasks,33,36,8,406
emftools,11,11,8,212
EMOF,53,103,10,471
Employee,19,35,9,233
enactment,17,19,8,246
Entities,21,29,7,256
Entity,13,20,7,225
EntityDefinition,56,79,8,451
EntityLang,15,22,6,225
entityNote,3,2,5,219
entityrelation,40,66,10,430
enum,4,4,7,201
EnumLiterals,7,6,8,220
Enumliterals2,9,9,6,212
environment,96,176,12,661
eocl,3,2,7,200
Epatch,51,75,9,473
epc,37,79,6,428
Epk,62,119,9,497
Epla2,25,40,10,256
epn,133,199,13,941
epo2,44,62,8,423
EQN,26,55,8,417
EqualMM,26,56,9,444
Equipment,419,672,26,2907
ER,13,17,7,224
Erdiagram,45,73,8,430
erlang,291,494,17,1774
errorannex,111,164,9,843
esb,277,365,15,1389
eshop,22,26,8,225
ESMF,405,703,51,2823
Eso,26,30,8,238
EssentialOCL,85,148,13,822
EssentialOCLCST,92,157,14,659
esx,2322,2425,78,7700
ETMap,19,22,7,370
ETPhys,47,60,8,433
etsl,83,90,11,438
etunit,33,39,7,383
eur,32,49,8,436
euz,38,64,9,590
evaluation,18,25,6,370
evaluationresult,10,10,7,216
EveAPIDBModel,634,691,28,3944
event,84,140,10,605
EventOrientedLanguage,96,171,10,632
EventPatternLanguage,88,130,11,664
events,27,39,9,406
evidence,8,8,9,560
evilsystem,43,74,9,433
evm,41,62,9,418
Evolution,31,55,9,436
evolved,23,52,9,381
example-ecore,6,7,6,222
example,23,42,7,370
ExampleEMF,17,28,8,237
ExampleInteractionModel,13,16,6,237
Exceptions,8,8,7,203
experiment,45,41,9,605
exporter,20,24,6,236
exportmodel,18,21,6,216
expr,12,13,8,221
ExprDemo,123,221,9,892
EXPRESS,566,1164,31,3875
EXPRESSb,531,1066,28,3184
expression,10,10,5,200
expressions,64,99,11,647
ExSchema,17,24,7,236
ext,3,2,6,200
extended,3,3,7,511
extendedmodel,3,2,6,222
ExtendedPO,49,68,10,411
ExtendedPO2,44,62,7,397
ExtendedTypes,22,27,8,236
Extended_UML_Core_Package,36,58,9,420
extension-manifest,81,110,10,592
extension,5,4,7,222
extensionmodel,7,7,7,222
Extensions,7,8,7,222
extensionsmaple,5,3,6,222
externaldatasource,6,4,7,222
extjs,26,34,6,404
extlibrary,51,86,8,435
extractor,14,14,6,357
fabric3,48,60,8,394
faceletTaglib,25,33,6,236
faceletTaglib_2_0,114,169,12,1024
FacesConfig,601,907,31,3846
facet_definition,24,34,7,383
fact,75,103,11,821
Families,10,11,5,236
family,18,25,7,237
FCM,128,151,13,812
featherweightjava,37,71,8,436
Feature,12,15,7,576
featureDiagram,40,77,9,436
FeatureDiagrams,31,56,32,421
featuremodel,38,56,8,434
Features,11,15,8,233
feature_old,73,124,10,605
Februar,11,15,8,213
FederationOffice,244,376,20,1375
felix,119,148,11,863
Fiber,37,52,7,436
fieldmapping,12,13,8,216
FieldSelection,12,15,7,202
FileHistory,12,13,7,236
filetransfer,22,22,7,237
filter,54,67,10,604
filtermodel,3,2,5,203
FilterSetup,37,83,9,410
Fin,63,82,8,438
FiniteStateMachine,23,50,9,406
Firewalll,16,20,6,213
fiw,5,4,7,200
FJ,52,86,8,451
fl,33,48,8,418
flat11,86,113,11,650
FlatQVT,416,837,35,1097
FlatSignalFlow,55,106,9,477
Flow,81,134,11,537
flowchart,56,99,10,477
flowcontrol,38,66,8,470
FlowDesigner,25,35,7,281
FlowDsl,45,57,9,481
FlowerDiagramNotation,58,116,8,489
FlowGraph,38,86,10,551
flow_concept,22,38,8,281
flow_edge,13,23,8,259
flow_noedge,9,14,6,244
FML,63,87,8,522
fmusim,28,41,7,280
fnmeta,36,47,8,466
Forge,98,111,10,715
form,34,39,7,273
format,9514,12936,497,43005
formatter,9,9,6,311
Forms,169,235,13,1222
formsembedded,4,3,6,190
formsextension,4,3,4,190
formsfamily,30,48,7,363
FormularMM,24,34,6,341
FoundationModel,168,221,13,942
Fouroperation,13,18,6,291
fr.medieval.model,22,34,6,291
Fractal,96,149,9,626
FractalIdt,9,9,7,165
FractalItf,171,261,12,1081
frascati,50,55,8,440
freemarker,3,2,6,190
Freemind,80,103,10,678
frontend.attribution,30,50,8,341
frontend.chain,21,36,7,292
frontend.core,153,261,15,1024
frontend.imperative,21,29,6,323
frontend.koan,22,33,7,299
frontend.mappings,112,190,12,762
frontend.pat,28,44,6,306
frontend.qool,76,124,10,602
frontend.script,14,15,6,191
frontend.tao,38,65,9,326
fsa,14,24,6,196
fsm-noOpposite,20,29,6,289
fsm,20,35,7,331
fsml,6,7,5,165
fsm_with_ids,22,37,7,340
fUML,358,679,24,2226
Function,53,87,11,474
functions,23,38,7,291
furniture,30,41,7,307
futsal,75,115,8,486
FwitRequirementsModel,87,86,8,659
FXBean,38,47,7,364
fxg,516,666,28,2588
FXGraph,97,150,13,629
GACL,59,97,8,505
GAIA,55,90,9,499
gamelogic,90,142,9,685
games,11,14,5,188
gameserver,8,15,7,283
GameServerModel,38,72,8,338
gameworld,69,108,9,546
Gantt,52,60,6,367
Gatekeeper,172,241,13,1044
gautosar,362,627,20,2305
gbind,268,572,17,1912
gcomponent,107,169,12,629
Gdbsl,5,5,21,190
gedcoml,60,81,8,500
General,192,218,15,1070
generatedModel,15,23,6,291
generatedModel2,16,25,6,291
generatedplugin,34,36,8,314
generator2,3,2,7,164
GenericEditor,32,48,8,304
genericity_dsl,36,58,9,675
GenericOutline,21,32,8,296
generics,43,54,33,6100
Genesis,22,32,8,334
GenModel,186,240,17,1099
GenModel2,17,19,7,334
genotype,32,61,13,1059
Geographical,92,135,12,730
GeoTrans,1,0,5,178
germplasm,94,156,16,1876
GF,209,314,19,1284
Gherkin,39,59,8,367
GIS_Connectivity,375,573,25,2491
GitModel,33,51,13,3579
globalinfluenzamodel,7,6,6,176
Glproto,10,9,7,182
Glsl,160,277,32,1068
glucose,68,84,9,538
gmfgen,756,1141,35,4826
gmfgenext,63,76,9,507
gmfgraph,235,368,15,1372
gmfgraph_1.23,214,333,15,1372
gmfgraph_1.24,215,335,14,1250
gmfgraph_1.25,216,337,15,1372
gmfgraph_1.26,218,341,12,1411
gmfgraph_1.30,229,356,14,1454
gmfmap,155,259,13,1097
gmfmap_2007,139,232,12,1022
Golang,2321,2319,77,4558
GoModel,8,7,8,183
googleanalytics,4,3,4,180
gore,76,117,11,942
gpx,126,136,12,853
Gra2MoL,156,196,12,830
graal-featureextensions,4,3,6,183
graal,72,134,9,681
gradingsystem,29,39,8,321
Grafcet,1,0,6,300
grammar,28,43,9,353
graph,22,30,8,307
graphdef,111,156,9,697
GraphEditor,36,50,9,345
GraphEditorModel,13,19,7,212
GraphicalProcessEditorModel,20,31,7,307
graphics,22,34,11,353
graphiti,171,269,16,1075
GraphML,49,74,9,350
graphO,16,21,7,211
graphTransformation,56,108,10,541
GraphViewMapping,23,38,9,350
GraphViewStyle,12,12,6,300
GraphVizDot,45,64,7,369
Greetings,9,13,8,205
groundspeak,72,83,9,533
GSML,31,44,8,345
gsn,19,29,7,315
gsz,28,45,8,431
GUI,101,128,13,627
GuiceModules,15,19,8,337
GUIdancerComponentHierarchy,15,25,7,345
Guixdsl,9,11,7,204
GWPNV1,12,27,6,345
GWPNV2,22,53,8,342
GWPNV3,19,44,10,350
GWPNV4,20,45,7,345
GWPNV5,23,52,8,350
GXL,11,16,7,204
Hadoop,39,45,8,369
HAL,1,0,6,418
harmonica,25,32,8,322
HaxeDSL,41,57,9,353
hazard,61,69,10,517
hbauditing,25,26,9,345
hbmodel,50,53,7,517
Headline,3,2,7,205
hedl,42,66,10,500
Hello,5,5,8,182
HelloBuck,5,5,6,205
HelloInferrer,12,13,9,334
HelloJvmTypes,9,10,8,210
HelloScoping,12,16,8,205
HelloXbase,7,7,8,202
henshin,85,162,11,690
henshinlayout,21,24,9,353
hExample_1_RHS,5,5,6,183
hExample_3_RHS,4,3,8,205
hExample_4_LHS,4,3,7,183
hExample_4_RHS,3,2,6,183
hExample_6_LHS,13,17,6,183
hexfile,12,13,6,213
HierarchicalSignalFlow,1,0,3,300
HierarchicalStateMachine,60,131,9,584
highway,170,186,11,597
hipadaba,30,35,7,361
hivpredrt,36,41,8,342
Hm,359,435,24,2148
hockeyleague,78,99,9,489
HOOPL,17,25,7,210
house,44,70,11,353
HPROF,72,102,10,525
HSM,11,16,7,204
HTML,217,285,18,1204
HTTP,14,18,9,658
HybridAutomata,87,84,8,372
IAC,21,27,7,345
iaca,61,96,9,517
IAFlowGraph,12,14,6,468
iasted.owl,831,1703,44,2188
ICM,73,105,9,578
ID,8,8,5,204
idbag,4,3,5,202
idc,224,392,15,1338
identifiable,4,3,5,205
identification,16,25,7,395
idl,70,127,10,733
IDLMM,98,146,12,605
IdObjectsDsl,34,33,7,382
IEEE1471ConceptualModel,1,0,4,339
IEEE1471ViewpointM2,34,62,8,391
ifc2x3,4487,6350,240,11026
ifc2x3tc1,4497,6369,234,30795
IFC2X3_TC1,3351,5223,169,16894
IFC2X4_RC3,5117,7391,237,9783
IFConfiguration,72,118,9,569
IFML,124,214,11,815
ifStatement,25,35,6,296
Images,3,2,5,292
imgpro,106,141,10,767
imml,63,89,8,522
imperativeocl,81,107,27,915
ImperativeOCLCS,68,88,8,708
implementation,18,20,8,295
ImpModLang,27,45,7,295
import,11,11,6,295
IMSTransactionMessage,1,0,5,296
in2,6,3,8,295
IncQueryXcore,8,8,6,295
indexer,12,14,7,482
infosystem,163,162,13,600
inheritancemapping,32,38,7,482
Initialization,11,13,6,295
inject,3,3,5,296
input,5,4,6,292
inputMetamodel,7,7,6,293
instance,98,155,14,3362
InstanceModel,21,38,9,293
Instances,11,11,8,295
instantiation,26,39,8,295
instantiationRecipe,6,6,5,295
Insurance,19,19,8,295
IntegrationOfOCL_ExpressionsInUML,42,58,7,334
Intent,37,47,6,296
interaction,40,73,10,522
InteriorPlanningLang,86,105,11,544
InternalSM,55,77,10,522
interpreter,4,3,8,295
inventory,54,100,11,521
IOI,20,27,8,295
iolist,161,203,13,971
iplog,60,70,9,480
Iptables,45,58,7,521
ir,144,231,13,1015
IRL,118,251,13,996
IsabelleProofProcess-v1.0.0.10,32,38,17,483
IsabelleProofProcess,32,38,6,483
it.matiuz.menumaker.model,21,21,7,296
itemlist,12,16,20,295
Izpack,272,286,19,931
J2SE5,238,463,18,1742
jamopp,376,798,29,5692
Java-20040316,27,54,7,478
Java,373,794,24,4910
JAVA3,37,74,7,478
java5,297,574,29,2048
JavaAbstractSyntax,1,0,20,819
JavaBehavior4UML,11,10,7,262
javaforms,3,2,8,264
javaformscodegen,2,1,5,262
JavaFXAntTask,139,166,15,791
javalogtrace,3,2,6,450
JavaProject,31,49,8,478
javaproperties,8,8,6,265
JavaSource,13,22,6,264
JavaTypes,4,3,5,265
JavaVMTypes,118,212,15,949
javaz,58,78,11,521
java_templates,85,84,11,692
jaxrpcmap,87,107,11,707
jBPM5Extensions,26,28,7,478
jca,80,98,12,708
jdsl,48,62,7,476
jdt,11,11,7,262
JDTAST,92,140,12,1258
jedihelp,26,26,7,262
JenaRules,41,63,9,478
Jess,126,236,14,964
jex,60,94,11,506
JKind,129,181,12,750
Jnario,24,34,7,451
joblet,7,7,9,637
jobtool,31,41,8,478
JourneyModel,88,95,10,522
jpa-mixed,15,16,7,265
JPas,60,86,9,522
jpdl32,347,491,36,2179
js,11,14,7,451
jsflibraryregistry,24,31,6,476
jsm,142,281,13,962
json,19,26,8,265
jsp,15,16,6,448
jtemplates,5,3,5,264
junit,21,33,10,264
Junitresult,48,60,9,479
JWTMetaModel,124,218,22,965
kaom,27,40,8,293
Kappa,61,89,12,522
Karel,57,81,9,478
KarteikastenSystem,40,58,9,451
kdm-09-05-23,671,1232,31,3932
kdm-modisco,683,1264,32,3970
KDM,671,1232,29,3932
KDMSimplified,48,98,8,522
kermeta,278,543,19,2012
kermeta_java,197,378,15,1428
kernel,44,87,8,478
