model,nodes,edges,time,mem
BaseOutputMetamodel,10,14,9,255
BaseUI,15,22,8,253
basic,5,4,7,250
BasicBlocks,15,19,5,250
BatchDsl,25,30,8,271
BD,20,29,6,278
BDDModel,34,50,11,276
Before,97,127,11,574
bf,28,39,8,271
BibTeX,140,139,14,809
BibTeX1.1,34,66,8,502
BIBTEXML,292,323,19,2047
bigpicture,16,23,6,261
binding,25,31,8,686
bindingdialect,18,34,7,260
bio_src,51,62,8,513
bio_tgt,47,57,8,518
BippoMall,10,10,7,247
Bitbucketmgr,10,11,13,255
BlockClassBase,12,17,7,454
blockDomain,33,63,8,497
bluexml,272,391,16,1646
BMM,80,155,10,775
bmmOmg,132,358,14,1072
Bnl,3,2,5,250
bodymodel,57,102,9,525
BON,66,117,10,534
bonide,63,83,10,520
bonide_PandO,83,133,12,549
BONModel_EMF,83,133,16,559
Book,67,90,11,539
books,8,8,8,248
bookStore,32,49,11,276
bool,13,22,7,252
BooleanExpressions,26,37,8,271
bootstrap,46,74,12,516
Bossa,318,510,26,2096
bowling,21,28,8,279
box,55,76,8,523
BoxMM,29,58,10,304
bpeldiag,5,3,6,250
BPM,13,18,12,250
bpmn,107,195,12,796
bpmn20,491,872,34,3319
bpmn20di,34,46,9,485
bpmn20exec,11,12,7,250
bpmn20_ttc,633,1146,32,4096
bpmndi,35,42,12,1714
bpsim,197,291,15,1356
BQL,23,34,8,276
BrnHandlers,361,532,36,2392
BrokerDSL,260,259,15,727
Bugzilla,13,11,6,255
Build,13,12,8,250
BuildDSL,13,16,8,255
builder,31,50,8,484
building,182,225,38,11539
builtins,21,16,7,267
BundleProject,104,124,14,799
business,72,136,10,555
BusinessDomainDsl,91,149,13,801
BusinessEntityModel,19,36,7,272
BusinessObjectDsl,22,31,6,280
BusinessProcessModel,44,87,8,508
Byteman,126,199,14,823
bz377606,9,9,6,260
C,11,18,8,252
cache_model,19,19,8,267
CADM,106,210,17,835
Cal,210,354,16,1379
calc,51,82,11,515
Calendar,31,42,7,284
caltrop,68,97,92,1074
camel-spring,1584,2633,82,10802
canopen,958,1314,44,5862
canvas,14,20,7,242
CaPtah,32,51,6,291
capua,40,78,7,494
car,13,21,9,257
CardTemplate,11,13,7,239
carnot,499,928,31,3768
carrental,22,24,8,273
Cars,22,26,7,257
cartesianCoordinateSystem,27,41,7,276
cascadenotall,17,23,6,257
catalog,26,31,7,276
caz,28,41,9,491
cbe,90,110,10,744
CD,38,61,8,491
CDE,15,22,10,241
cdfg,80,136,9,540
CDPSM,415,628,23,2712
CellCore,13,21,6,257
CellEvol,3,2,26,241
CellInit,3,2,7,241
CEPMeta,23,28,8,473
cf,45,127,11,1085
CFG,15,28,7,273
cgmodel,162,307,15,1445
CharacterScript,65,84,11,513
checklist,25,25,7,278
chess,48,64,12,494
ChocoModel,52,81,13,506
ChooseEditor,72,172,11,741
cim,1167,1454,47,5882
CIM14,3290,5293,168,10008
CIM15,4371,7722,306,20257
CIMLevelZero,1167,1454,44,5923
cinematic,76,130,9,659
city1,15,18,7,253
city2,13,16,7,228
cityfurniture,24,24,28,5144
citygml,62,74,40,6646
cityobjectgroup,39,41,34,5430
CL,90,118,13,1335
claim,19,25,9,369
Class,1,0,19,198
ClassDiagram,42,63,9,404
classDomain,41,71,7,543
ClassicModels,77,120,9,596
classification,16,18,7,218
ClassMM,19,27,7,214
ClassModel,76,112,12,599
class_diagramm,49,72,9,412
class_diagramm_simple,17,16,8,198
class_diagramm_tgg_rule,22,21,8,368
client,84,91,20,458
Clientes,26,30,7,365
closures,8,8,5,198
cloud,8,9,7,195
CloudML,63,102,8,591
cm,54,72,11,420
cmd,24,35,8,380
cmengine,106,195,13,797
CML,1,0,5,352
cmsl,149,183,16,681
cmt.owl,88,204,16,790
Coaster,28,30,6,376
COBOL,64,86,11,437
Cocus.owl,164,345,19,1261
codeAssistStruts,58,74,8,563
codesyncjava,41,38,10,230
codesyncxml,7,11,8,198
Collaborations_Interactions_UML,48,101,10,410
CollaborativeMDEProcess,33,44,9,381
collaviz,43,66,13,402
collection,22,24,10,997
com.ibm.commerce.catalog.facade.datatypes,702,947,67,7712
com.ibm.commerce.content.facade.datatypes,395,545,49,9693
com.ibm.commerce.contract.facade.datatypes,41,54,32,7076
com.ibm.commerce.foundation.datatypes,530,586,48,6533
com.ibm.commerce.giftcenter.facade.datatypes,129,158,48,13784
com.ibm.commerce.infrastructure.facade.datatypes,125,167,36,13789
com.ibm.commerce.installment.facade.datatypes,140,187,43,5082
com.ibm.commerce.inventory.facade.datatypes,132,161,48,5558
com.ibm.commerce.marketing.facade.datatypes,563,740,61,9978
com.ibm.commerce.member.datatypes,74,83,39,12053
com.ibm.commerce.member.facade.datatypes,337,431,46,5817
com.ibm.commerce.oagis9.datatypes.codelists,282,281,19,1423
com.ibm.commerce.oagis9.datatypes,2361,3760,156,13538
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,10,1832
com.ibm.commerce.order.facade.datatypes,464,583,51,6607
com.ibm.commerce.payment.datatypes,219,289,37,13098
com.ibm.commerce.price.facade.datatypes,290,394,51,8002
com.ibm.commerce.promotion.facade.datatypes,140,174,42,4450
com.ibm.commerce.search.facade.datatypes,56,74,35,4047
com.ibm.commerce.store.facade.datatypes,82,104,33,13740
com.ibm.commerce.subscription.facade.datatypes,75,99,37,4623
com.ibm.commerce.wallet.facade.datatypes,121,165,43,4478
ComBE,67,89,9,608
ComDiag,14,23,7,292
Common,18,25,6,298
commonarchivecore,50,85,12,1862
CommonModeling,22,31,7,301
Company,59,86,8,608
CompanyStructure,15,21,6,296
compiler,33,42,8,322
CompleteGUIdancerComponentHierarchy,62,74,9,355
completemodel,18,18,9,295
CompleteOCLCST,41,56,7,578
component.bean,8,8,11,284
component.bpel,9,9,9,293
component.camel,14,16,17,4088
component.camel.quartz,15,16,10,534
component.camel.sql,17,18,9,777
component.clojure,8,8,10,293
component.common.selector,17,20,11,547
Component,8,7,9,294
component.hornetq,64,72,11,845
component.http,30,34,10,733
component.jca,54,75,10,1001
component.remote,7,7,6,269
component.resteasy,29,33,10,741
component.soap,62,79,9,991
componentCore,36,45,8,307
componentMapping,26,30,9,291
componentmodel,33,32,9,523
components,39,59,10,533
ComponentUML,1,0,5,253
component_instantiation,33,36,8,291
compose,48,79,11,546
compositeForm,26,39,9,957
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,15,552
concat,5,4,7,255
conceptmap,16,28,7,281
conceptmodel,12,16,6,274
ConcreteUI,24,21,7,289
ConditionModel,27,42,7,291
conference,20,33,7,287
Conference.owl,283,586,19,2141
Config,24,29,5,294
config.switchyard,103,141,14,833
config.transform,30,35,11,741
config.validate,28,34,10,734
configurator,32,45,7,297
confious.owl,377,779,33,2946
confOf.owl,433,876,28,3739
ConnectionErrors,8,8,7,492
Connectivity,132,253,14,1118
connector-configuration,9,9,6,271
constraint,8,10,6,260
ConstraintPuzzler,29,56,8,299
Constraints,32,54,18,300
Contact,12,19,9,273
contacts,24,25,9,294
Content,69,104,10,570
contentfwk,345,662,21,2221
context,52,58,10,547
Contract,23,27,6,288
control,116,208,12,867
controller,8,8,6,260
ControllerUML,1,0,6,252
controlMinimal,9,10,7,263
COOPNMetaModel,440,951,30,2871
Copy of component.camel,254,314,32,5741
Copy of library,21,33,8,269
Copy of Product,32,63,9,502
cor,16,14,11,476
CORBAComponent,39,83,10,515
core,24,32,10,910
CoreDsl,182,261,15,1093
CoreThemes,71,69,8,323
CoroScore,82,106,10,555
Courses,21,24,11,265
cp1model,30,41,9,287
cp2model,22,31,11,269
cp3model,21,40,8,278
cpc,17,22,10,266
CPL,91,138,11,784
cplfm,41,67,8,509
CPNDefinition,16,23,6,260
CpnDsl,16,15,8,265
CPP,1,0,5,251
CPR,1,0,6,242
CPSM,369,647,27,2645
CPSMnested,368,646,27,2663
Cristal,18,33,6,264
crosswalk,140,211,14,1056
crossx,22,30,6,269
crs_dr.owl,460,935,26,3791
CSharp,42,63,8,510
CSM,40,84,7,512
CSS,66,63,11,537
CssDsl,80,120,12,561
CssExtDsl,89,140,9,573
CST,10,13,6,256
csv,47,62,7,511
CSVML,50,67,11,518
ctx,29,53,7,287
cucumberfeature,78,113,11,550
customer,33,38,7,502
customerBehaviour,37,54,7,290
customers,13,13,6,260
customsandwich,15,14,11,262
CWDataBase,10,10,7,259
CWM,766,1519,42,5489
CWMCore,37,76,8,439
CWMRelationalData,1,0,6,230
CXF,83,91,11,727
c_sharp,436,803,25,2648
DAO,17,27,6,443
Daos,15,18,6,244
DaoTypes,30,39,8,459
data,136,266,15,1840
database,97,158,13,749
database_tgg_rule,25,24,9,259
DataContractDsl,63,115,11,511
DataMining,115,180,16,2801
dataset,80,96,11,518
DataType,1,0,6,226
datatypes,23,36,6,252
daum,96,140,15,742
DawnGenModel.emf,7,4,8,229
DB,44,50,8,474
db2emf,1,0,5,230
dbitem,89,88,10,540
dbl,319,605,25,2442
Dbmodel,144,172,14,779
dbprice,5,4,7,230
dbschema,51,59,10,474
dc,16,15,7,244
Dc6,28,38,7,267
ddic,148,168,11,983
DdlDsl,82,129,12,709
debug,8,7,8,229
decobat,94,102,13,731
DecoraDsl,108,170,14,761
DefaultName,183,230,15,1024
DefaultName1,18,26,8,252
definition,63,83,9,504
definitions,40,53,12,466
demo,19,23,8,258
Demo1,16,21,6,244
dependencies,50,70,11,482
DependenciesDsl,22,24,7,252
dependency,24,38,10,259
DependencyChain,36,49,10,458
DependencyDsl,44,55,10,474
depgraph,58,87,11,503
Deployment,13,18,7,249
DeploymentReport,141,205,18,976
derby,4,3,11,226
description,240,416,23,1502
descriptor,33,47,8,459
design2d,6,7,5,229
designNotes,6,5,8,229
DesignPatterns,65,69,10,687
DetailView,132,174,12,969
DeviceModelingLanguage,160,277,16,1102
DFA,95,106,12,535
dgraph,14,27,8,252
DGS,68,92,10,512
di1,49,59,7,672
diagnostic,12,13,8,237
diagram,3,2,8,229
diagramCompare,10,15,9,227
DiagramInterchange,75,133,16,716
diagramrt,32,55,11,456
DialogScript,110,167,15,754
die,22,26,6,259
Dime,155,245,14,998
directives,38,62,7,458
directory,95,119,10,539
discovery,25,28,9,456
DiVA,123,219,13,961
DiVA_visitor,127,230,13,1419
DMDL,96,125,11,540
doc,84,114,9,711
DocBook,387,560,22,2597
docbuilder,26,40,7,459
DocCompiler,56,112,9,688
doctrine,173,268,15,1021
document,38,59,9,850
documentation,26,41,7,257
DoDAF-OV5,111,201,12,769
DoDAF-SV4,126,241,13,970
DoDAF-SV5,104,203,15,754
DoDAF,153,309,15,1100
dom,2,1,6,229
Domain,75,81,11,326
Domainmodel,24,32,8,252
DomDsl,360,558,29,2194
Dot,15,24,8,252
DotNET_SystemReflection,1,0,7,230
downloadSiteSchema,28,39,8,458
dp,23,42,10,267
dpd,56,72,10,495
Droid,250,414,15,1550
drools,32,38,9,458
drules,30,34,6,264
ds,126,154,17,960
Dsl,187,317,17,1361
dsl15926,46,90,10,488
DslECharts,97,140,14,742
DSLModel,39,75,8,466
DSLTrans,100,166,12,739
DSML,82,122,11,702
DTD,104,167,12,741
dtdsl,18,20,6,244
DTInfo,27,32,10,267
dtmc,27,55,14,274
DTMP,1,0,5,229
dummy,20,30,11,252
DuplicationDetection,18,22,7,257
DXF,12,16,6,244
dynamics,866,1190,38,4789
dynamicui,8,9,8,244
e2,42,56,9,474
e4modelextension,6,6,9,230
EAI,11,15,10,238
eballing,124,131,13,555
EBC,29,28,9,264
ebnfmm,24,43,6,252
ebXML,94,162,13,742
EcdarText,247,447,18,1718
eclectic.frontend,431,772,26,2624
eclipsecon,35,47,8,267
EclipseLaunchConfigurations,19,32,7,259
eclipselink_orm,514,810,29,3041
EclipsePlugIn,35,57,7,464
ecorebinding,41,82,9,489
edas.owl,592,1192,37,5633
edatatypeColumn,6,5,8,202
editor,433,703,42,2598
editutil,38,37,7,266
EDP,44,68,8,451
education,15,20,7,252
EEFGen,34,44,7,448
efactory,46,65,9,466
efeature,7,6,6,222
EG,20,42,7,252
egis,13,17,6,237
ej-ast,272,521,23,1971
eJava,18,22,9,436
ejb,158,233,16,1161
ekaw.owl,670,1370,36,6858
electrical,17,31,7,229
element,3,2,6,404
elementRegistry,17,20,8,235
Elf,14,17,7,250
elrGrammar,32,51,9,449
em,26,25,7,251
embedded,18,22,8,250
embeddedid,7,7,7,219
emf,53,88,10,478
emf.uuid.library.example,11,16,7,251
emfacade,74,113,161,1057
emffrag,21,22,7,251
emffrag_internal,7,6,8,235
emfgenbug,7,6,5,222
emfprofileapplication,15,19,7,235
emftasks,33,36,11,264
emftools,11,11,9,235
EMOF,53,103,12,478
Employee,19,35,9,251
enactment,17,19,10,251
Entities,21,29,8,250
Entity,13,20,7,250
EntityDefinition,56,79,10,476
EntityLang,15,22,10,248
entityNote,3,2,5,222
entityrelation,40,66,10,451
enum,4,4,8,222
EnumLiterals,7,6,11,222
Enumliterals2,9,9,8,235
environment,96,176,11,722
eocl,3,2,6,221
Epatch,51,75,11,477
epc,37,79,9,449
Epk,62,119,12,477
Epla2,25,40,9,264
epn,133,199,15,954
epo2,44,62,9,463
EQN,26,55,9,435
EqualMM,26,56,7,449
Equipment,419,672,33,2901
ER,13,17,8,235
Erdiagram,45,73,7,465
erlang,291,494,24,1806
errorannex,111,164,12,725
esb,277,365,20,1333
eshop,22,26,8,250
ESMF,405,703,25,2717
Eso,26,30,8,248
EssentialOCL,85,148,10,891
EssentialOCLCST,92,157,12,706
esx,2322,2425,71,7678
ETMap,19,22,7,368
ETPhys,47,60,7,430
etsl,83,90,8,492
etunit,33,39,8,430
eur,32,49,9,417
euz,38,64,13,599
evaluation,18,25,8,235
evaluationresult,10,10,8,218
EveAPIDBModel,634,691,36,4071
event,84,140,11,641
EventOrientedLanguage,96,171,13,688
EventPatternLanguage,88,130,11,666
events,27,39,8,402
evidence,8,8,10,559
evilsystem,43,74,8,443
evm,41,62,8,430
Evolution,31,55,8,421
evolved,23,52,7,430
example-ecore,6,7,9,219
example,23,42,8,259
ExampleEMF,17,28,8,232
ExampleInteractionModel,13,16,7,219
Exceptions,8,8,6,219
experiment,45,41,9,600
exporter,20,24,7,235
exportmodel,18,21,9,219
expr,12,13,7,235
ExprDemo,123,221,15,893
EXPRESS,566,1164,34,3861
EXPRESSb,531,1066,29,3325
expression,10,10,8,232
expressions,64,99,10,641
ExSchema,17,24,7,234
ext,3,2,6,219
extended,3,3,7,559
extendedmodel,3,2,6,219
ExtendedPO,49,68,8,459
ExtendedPO2,44,62,10,430
ExtendedTypes,22,27,7,234
Extended_UML_Core_Package,36,58,9,429
extension-manifest,81,110,13,647
extension,5,4,9,219
extensionmodel,7,7,8,219
Extensions,7,8,8,219
extensionsmaple,5,3,7,216
externaldatasource,6,4,7,218
extjs,26,34,11,402
extlibrary,51,86,9,455
extractor,14,14,10,405
fabric3,48,60,12,455
faceletTaglib,25,33,12,235
faceletTaglib_2_0,114,169,13,1042
FacesConfig,601,907,34,3898
facet_definition,24,34,7,430
fact,75,103,11,855
Families,10,11,7,219
family,18,25,7,234
FCM,128,151,11,877
featherweightjava,37,71,7,446
Feature,12,15,10,559
featureDiagram,40,77,11,443
FeatureDiagrams,31,56,9,430
featuremodel,38,56,7,418
Features,11,15,6,219
feature_old,73,124,13,647
Februar,11,15,9,219
FederationOffice,244,376,22,1371
felix,119,148,11,861
Fiber,37,52,11,417
fieldmapping,12,13,10,219
FieldSelection,12,15,8,234
FileHistory,12,13,7,218
filetransfer,22,22,7,234
filter,54,67,11,625
filtermodel,3,2,6,219
FilterSetup,37,83,7,429
Fin,63,82,12,459
FiniteStateMachine,23,50,8,430
Firewalll,16,20,8,232
fiw,5,4,8,219
FJ,52,86,11,462
fl,33,48,9,430
flat11,86,113,14,663
FlatQVT,416,837,44,10446
FlatSignalFlow,55,106,8,447
Flow,81,134,10,686
flowchart,56,99,9,463
flowcontrol,38,66,9,458
FlowDesigner,25,35,8,241
FlowDsl,45,57,8,458
FlowerDiagramNotation,58,116,10,482
FlowGraph,38,86,8,458
flow_concept,22,38,8,238
flow_edge,13,23,6,229
flow_noedge,9,14,6,227
FML,63,87,11,477
fmusim,28,41,7,260
fnmeta,36,47,14,446
Forge,98,111,12,677
form,34,39,8,248
format,9514,12936,507,45936
formatter,9,9,7,391
Forms,169,235,14,1255
formsembedded,4,3,7,230
formsextension,4,3,5,230
formsfamily,30,48,7,453
FormularMM,24,34,7,254
FoundationModel,168,221,14,982
Fouroperation,13,18,6,240
fr.medieval.model,22,34,6,242
Fractal,96,149,10,703
FractalIdt,9,9,7,230
FractalItf,171,261,13,977
frascati,50,55,10,407
freemarker,3,2,7,190
Freemind,80,103,13,589
frontend.attribution,30,50,10,363
frontend.chain,21,36,7,346
frontend.core,153,261,15,1077
frontend.imperative,21,29,8,199
frontend.koan,22,33,9,210
frontend.mappings,112,190,13,755
frontend.pat,28,44,8,395
frontend.qool,76,124,12,573
frontend.script,14,15,8,217
frontend.tao,38,65,10,392
fsa,14,24,11,197
fsm-noOpposite,20,29,8,209
fsm,20,35,7,346
fsml,6,7,9,199
fsm_with_ids,22,37,9,371
fUML,358,679,23,2371
Function,53,87,9,414
functions,23,38,11,357
furniture,30,41,10,382
futsal,75,115,10,578
FwitRequirementsModel,87,86,15,589
FXBean,38,47,8,376
fxg,516,666,32,2561
FXGraph,97,150,12,745
GACL,59,97,11,414
GAIA,55,90,8,558
gamelogic,90,142,12,596
games,11,14,6,200
gameserver,8,15,7,200
GameServerModel,38,72,11,391
gameworld,69,108,11,564
Gantt,52,60,8,386
Gatekeeper,172,241,17,995
gautosar,362,627,22,2348
gbind,268,572,20,1887
gcomponent,107,169,11,770
Gdbsl,5,5,19,200
gedcoml,60,81,12,421
General,192,218,14,987
generatedModel,15,23,7,200
generatedModel2,16,25,7,344
generatedplugin,34,36,10,366
generator2,3,2,7,197
GenericEditor,32,48,9,366
genericity_dsl,36,58,8,675
GenericOutline,21,32,9,356
generics,43,54,33,4691
Genesis,22,32,8,223
GenModel,186,240,17,1086
GenModel2,17,19,8,223
genotype,32,61,11,1206
Geographical,92,135,10,628
GeoTrans,1,0,5,202
germplasm,94,156,14,1813
GF,209,314,14,1276
Gherkin,39,59,7,392
GIS_Connectivity,375,573,29,2519
GitModel,33,51,13,3626
globalinfluenzamodel,7,6,6,210
Glproto,10,9,7,213
Glsl,160,277,16,1097
glucose,68,84,9,607
gmfgen,756,1141,39,4878
gmfgenext,63,76,10,581
gmfgraph,235,368,14,1389
gmfgraph_1.23,214,333,19,1298
gmfgraph_1.24,215,335,14,1331
gmfgraph_1.25,216,337,15,1329
gmfgraph_1.26,218,341,15,1332
gmfgraph_1.30,229,356,15,1371
gmfmap,155,259,15,1097
gmfmap_2007,139,232,13,968
Golang,2321,2319,85,4557
GoModel,8,7,5,210
googleanalytics,4,3,5,218
gore,76,117,11,911
gpx,126,136,13,931
Gra2MoL,156,196,16,826
graal-featureextensions,4,3,7,220
graal,72,134,13,602
gradingsystem,29,39,10,387
Grafcet,1,0,5,221
grammar,28,43,10,390
graph,22,30,8,232
graphdef,111,156,12,762
GraphEditor,36,50,7,378
GraphEditorModel,13,19,8,232
GraphicalProcessEditorModel,20,31,6,232
graphics,22,34,9,387
graphiti,171,269,16,1095
GraphML,49,74,10,409
graphO,16,21,6,231
graphTransformation,56,108,12,558
GraphViewMapping,23,38,8,378
GraphViewStyle,12,12,8,378
GraphVizDot,45,64,7,389
Greetings,9,13,8,230
groundspeak,72,83,11,590
GSML,31,44,10,401
gsn,19,29,9,378
gsz,28,45,8,389
GUI,101,128,13,602
GuiceModules,15,19,9,378
GUIdancerComponentHierarchy,15,25,9,378
Guixdsl,9,11,7,229
GWPNV1,12,27,7,232
GWPNV2,22,53,7,387
GWPNV3,19,44,9,378
GWPNV4,20,45,7,390
GWPNV5,23,52,8,389
GXL,11,16,6,232
Hadoop,39,45,9,378
HAL,1,0,6,364
harmonica,25,32,7,378
HaxeDSL,41,57,9,401
hazard,61,69,9,445
hbauditing,25,26,8,389
hbmodel,50,53,10,536
Headline,3,2,6,220
hedl,42,66,12,536
Hello,5,5,9,229
HelloBuck,5,5,7,220
HelloInferrer,12,13,6,229
HelloJvmTypes,9,10,11,232
HelloScoping,12,16,9,232
HelloXbase,7,7,6,220
henshin,85,162,12,739
henshinlayout,21,24,8,232
hExample_1_RHS,5,5,7,230
hExample_3_RHS,4,3,6,220
hExample_4_LHS,4,3,8,220
hExample_4_RHS,3,2,6,220
hExample_6_LHS,13,17,7,231
hexfile,12,13,8,232
HierarchicalSignalFlow,1,0,7,220
HierarchicalStateMachine,60,131,10,603
highway,170,186,14,725
hipadaba,30,35,7,378
hivpredrt,36,41,9,399
Hm,359,435,25,2164
hockeyleague,78,99,11,581
HOOPL,17,25,7,232
house,44,70,8,401
HPROF,72,102,9,602
HSM,11,16,8,229
HTML,217,285,20,1249
HTTP,14,18,8,671
HybridAutomata,87,84,10,445
IAC,21,27,7,243
iaca,61,96,12,591
IAFlowGraph,12,14,10,524
iasted.owl,831,1703,46,10189
ICM,73,105,9,549
ID,8,8,7,231
idbag,4,3,6,217
idc,224,392,19,1427
identifiable,4,3,6,220
identification,16,25,6,388
idl,70,127,11,770
IDLMM,98,146,11,658
IdObjectsDsl,34,33,7,386
IEEE1471ConceptualModel,1,0,5,220
IEEE1471ViewpointM2,34,62,7,400
ifc2x3,4487,6350,239,11264
ifc2x3tc1,4497,6369,231,10642
IFC2X3_TC1,3351,5223,171,24032
IFC2X4_RC3,5117,7391,243,18421
IFConfiguration,72,118,10,701
IFML,124,214,16,992
ifStatement,25,35,7,337
Images,3,2,8,334
imgpro,106,141,12,707
imml,63,89,9,573
imperativeocl,81,107,13,892
ImperativeOCLCS,68,88,9,758
implementation,18,20,8,337
ImpModLang,27,45,8,334
import,11,11,6,337
IMSTransactionMessage,1,0,5,337
in2,6,3,5,337
IncQueryXcore,8,8,8,337
indexer,12,14,9,522
infosystem,163,162,15,585
inheritancemapping,32,38,10,522
Initialization,11,13,9,334
inject,3,3,6,336
input,5,4,6,334
inputMetamodel,7,7,5,337
instance,98,155,14,3310
InstanceModel,21,38,9,337
Instances,11,11,19,337
instantiation,26,39,8,337
instantiationRecipe,6,6,5,335
Insurance,19,19,7,337
IntegrationOfOCL_ExpressionsInUML,42,58,9,522
Intent,37,47,9,337
interaction,40,73,148,521
InteriorPlanningLang,86,105,12,574
InternalSM,55,77,9,522
interpreter,4,3,6,337
inventory,54,100,11,519
IOI,20,27,6,337
iolist,161,203,18,1024
iplog,60,70,8,574
Iptables,45,58,10,522
ir,144,231,13,995
IRL,118,251,12,1024
IsabelleProofProcess-v1.0.0.10,32,38,8,521
IsabelleProofProcess,32,38,8,519
it.matiuz.menumaker.model,21,21,7,337
itemlist,12,16,6,337
Izpack,272,286,17,914
J2SE5,238,463,26,1739
jamopp,376,798,29,5677
Java-20040316,27,54,8,522
Java,373,794,25,4954
JAVA3,37,74,7,519
java5,297,574,19,2048
JavaAbstractSyntax,1,0,20,889
JavaBehavior4UML,11,10,6,337
javaforms,3,2,6,337
javaformscodegen,2,1,6,337
JavaFXAntTask,139,166,15,865
javalogtrace,3,2,8,436
JavaProject,31,49,10,434
javaproperties,8,8,6,282
JavaSource,13,22,7,282
JavaTypes,4,3,5,282
JavaVMTypes,118,212,14,1019
javaz,58,78,11,480
java_templates,85,84,10,822
jaxrpcmap,87,107,13,787
jBPM5Extensions,26,28,10,433
jca,80,98,11,788
jdsl,48,62,11,433
jdt,11,11,8,282
JDTAST,92,140,10,1226
jedihelp,26,26,9,283
JenaRules,41,63,10,436
Jess,126,236,12,984
jex,60,94,13,588
JKind,129,181,11,677
Jnario,24,34,10,437
joblet,7,7,7,590
jobtool,31,41,8,436
JourneyModel,88,95,12,480
jpa-mixed,15,16,8,437
JPas,60,86,11,479
jpdl32,347,491,25,2179
js,11,14,8,436
jsflibraryregistry,24,31,8,433
jsm,142,281,15,1024
json,19,26,9,282
jsp,15,16,7,436
jtemplates,5,3,6,282
junit,21,33,7,282
Junitresult,48,60,9,434
JWTMetaModel,124,218,12,831
kaom,27,40,16,282
Kappa,61,89,10,479
Karel,57,81,13,436
KarteikastenSystem,40,58,8,436
kdm-09-05-23,671,1232,33,3837
kdm-modisco,683,1264,32,4096
KDM,671,1232,32,3837
KDMSimplified,48,98,9,479
kermeta,278,543,18,2136
kermeta_java,197,378,16,1577
kernel,44,87,8,591
