model,nodes,edges,time,mem
article,80,146,16,804
ASL,294,307,27,1016
ASM,1,0,13,486
AsmL,172,329,22,1259
ASMLogo,53,99,14,702
aspectbind,122,205,18,995
aspectj,85,138,14,865
aspectualacme,35,61,11,514
Assert,31,47,12,498
asset,187,268,21,1423
Assignments,14,18,10,336
associationoverride,12,14,13,313
ast,54,76,19,635
aterms,48,54,14,451
AthenaDSL,172,241,17,1151
ATL-0.2,142,318,48,4217
ATL-Profiler,33,41,10,512
ATL,92,172,14,1062
atl2java,47,88,11,649
ATLMLM,98,183,22,1154
atl_types,45,72,10,539
atm,103,102,626,989
ATOM,1,0,8,538
atomic,23,46,9,514
AtsDsl,142,197,16,995
attributes,9,11,9,358
auction,23,24,9,337
AUIML,1002,1772,142,5672
AutBE,11,12,11,315
autocgmodel,10,14,11,451
Automaton,14,20,9,497
Avm,37,70,13,605
AWKPrograms,1,0,9,477
Axdt,21,39,11,486
B,5,5,10,357
backbone,155,189,15,754
Balanced,197,260,26,1433
banner,14,16,10,369
Base,4,3,9,410
BaseCST,144,274,24,1260
BaseOutputMetamodel,10,14,9,370
BaseUI,15,22,13,380
basic,5,4,12,337
BasicBlocks,15,19,12,376
BatchDsl,25,30,12,513
BD,20,29,12,450
BDDModel,34,50,12,533
Before,97,127,17,718
bf,28,39,14,477
BibTeX,140,139,19,1024
BibTeX1.1,34,66,14,486
BIBTEXML,292,323,31,2086
bigpicture,16,23,10,538
binding,25,31,16,754
bindingdialect,18,34,10,539
bio_src,51,62,16,514
bio_tgt,47,57,13,532
BippoMall,10,10,10,358
Bitbucketmgr,10,11,11,336
BlockClassBase,12,17,16,698
blockDomain,33,63,13,600
bluexml,272,391,26,1654
BMM,80,155,15,824
bmmOmg,132,358,22,1225
Bnl,3,2,11,349
bodymodel,57,102,16,615
BON,66,117,15,649
bonide,63,83,13,643
bonide_PandO,83,133,16,866
BONModel_EMF,83,133,13,867
Book,67,90,18,702
books,8,8,13,514
bookStore,32,49,11,498
bool,13,22,10,486
BooleanExpressions,26,37,10,465
bootstrap,46,74,15,441
Bossa,318,510,27,2126
bowling,21,28,9,451
box,55,76,13,661
BoxMM,29,58,13,526
bpeldiag,5,3,13,349
BPM,13,18,10,357
bpmn,107,195,18,989
bpmn20,491,872,43,3541
bpmn20di,34,46,10,574
bpmn20exec,11,12,11,370
bpmn20_ttc,633,1146,46,4203
bpmndi,35,42,17,1832
bpsim,197,291,21,1455
BQL,23,34,10,486
BrnHandlers,361,532,29,2318
BrokerDSL,260,259,21,780
Bugzilla,13,11,10,471
Build,13,12,12,451
BuildDSL,13,16,9,498
builder,31,50,14,477
building,182,225,51,11569
builtins,21,16,12,348
BundleProject,104,124,18,899
business,72,136,15,733
BusinessDomainDsl,91,149,26,790
BusinessEntityModel,19,36,9,520
BusinessObjectDsl,22,31,14,383
BusinessProcessModel,44,87,14,554
Byteman,126,199,20,972
bz377606,9,9,10,352
C,11,18,11,309
cache_model,19,19,12,385
CADM,106,210,16,1027
Cal,210,354,19,1342
calc,51,82,14,521
Calendar,31,42,12,500
caltrop,68,97,88,1128
camel-spring,1584,2633,98,10690
canopen,958,1314,112,5915
canvas,14,20,10,370
CaPtah,32,51,10,568
capua,40,78,12,561
car,13,21,9,394
CardTemplate,11,13,10,370
carnot,499,928,37,3848
carrental,22,24,10,342
Cars,22,26,10,494
cartesianCoordinateSystem,27,41,9,470
cascadenotall,17,23,10,327
catalog,26,31,8,307
caz,28,41,12,527
cbe,90,110,20,765
CD,38,61,10,510
CDE,15,22,15,307
cdfg,80,136,17,722
CDPSM,415,628,34,2699
CellCore,13,21,10,568
CellEvol,3,2,31,354
CellInit,3,2,9,394
CEPMeta,23,28,11,565
cf,45,127,15,1234
CFG,15,28,10,342
cgmodel,162,307,17,1354
CharacterScript,65,84,16,540
checklist,25,25,8,327
chess,48,64,12,514
ChocoModel,52,81,15,526
ChooseEditor,72,172,13,799
cim,1167,1454,50,5987
CIM14,3290,5293,189,10273
CIM15,4371,7722,668,15683
CIMLevelZero,1167,1454,162,6144
cinematic,76,130,87,731
city1,15,18,84,321
city2,13,16,20,355
cityfurniture,24,24,54,4498
citygml,62,74,57,5863
cityobjectgroup,39,41,40,3722
CL,90,118,50,1360
claim,19,25,10,484
Class,1,0,31,294
ClassDiagram,42,63,10,534
classDomain,41,71,11,732
ClassicModels,77,120,15,739
classification,16,18,9,305
ClassMM,19,27,10,299
ClassModel,76,112,16,716
class_diagramm,49,72,13,587
class_diagramm_simple,17,16,12,344
class_diagramm_tgg_rule,22,21,10,478
client,84,91,17,617
Clientes,26,30,13,326
closures,8,8,11,348
cloud,8,9,10,338
CloudML,63,102,17,555
cm,54,72,14,646
cmd,24,35,12,508
cmengine,106,195,28,904
CML,1,0,8,478
cmsl,149,183,28,843
cmt.owl,88,204,24,766
Coaster,28,30,12,298
COBOL,64,86,15,524
Cocus.owl,164,345,30,1378
codeAssistStruts,58,74,15,608
codesyncjava,41,38,12,348
codesyncxml,7,11,11,565
Collaborations_Interactions_UML,48,101,15,545
CollaborativeMDEProcess,33,44,15,531
collaviz,43,66,18,469
collection,22,24,14,1024
com.ibm.commerce.catalog.facade.datatypes,702,947,133,11346
com.ibm.commerce.content.facade.datatypes,395,545,83,8815
com.ibm.commerce.contract.facade.datatypes,41,54,40,6310
com.ibm.commerce.foundation.datatypes,530,586,82,5771
com.ibm.commerce.giftcenter.facade.datatypes,129,158,55,6726
com.ibm.commerce.infrastructure.facade.datatypes,125,167,56,6544
com.ibm.commerce.installment.facade.datatypes,140,187,55,6904
com.ibm.commerce.inventory.facade.datatypes,132,161,55,4851
com.ibm.commerce.marketing.facade.datatypes,563,740,118,11014
com.ibm.commerce.member.datatypes,74,83,41,12201
com.ibm.commerce.member.facade.datatypes,337,431,88,6364
com.ibm.commerce.oagis9.datatypes.codelists,282,281,27,1598
com.ibm.commerce.oagis9.datatypes,2361,3760,208,14784
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,14,1985
com.ibm.commerce.order.facade.datatypes,464,583,56,6633
com.ibm.commerce.payment.datatypes,219,289,51,13162
com.ibm.commerce.price.facade.datatypes,290,394,59,8645
com.ibm.commerce.promotion.facade.datatypes,140,174,40,5068
com.ibm.commerce.search.facade.datatypes,56,74,37,4538
com.ibm.commerce.store.facade.datatypes,82,104,38,5831
com.ibm.commerce.subscription.facade.datatypes,75,99,43,7387
com.ibm.commerce.wallet.facade.datatypes,121,165,49,6888
ComBE,67,89,10,682
ComDiag,14,23,9,308
Common,18,25,11,307
commonarchivecore,50,85,20,2028
CommonModeling,22,31,14,557
Company,59,86,17,644
CompanyStructure,15,21,12,353
compiler,33,42,10,362
CompleteGUIdancerComponentHierarchy,62,74,13,587
completemodel,18,18,9,264
CompleteOCLCST,41,56,12,518
component.bean,8,8,8,277
component.bpel,9,9,9,287
component.camel,14,16,19,4052
component.camel.quartz,15,16,11,728
component.camel.sql,17,18,11,722
component.clojure,8,8,8,270
component.common.selector,17,20,11,720
Component,8,7,11,294
component.hornetq,64,72,14,1021
component.http,30,34,12,713
component.jca,54,75,13,1054
component.remote,7,7,8,340
component.resteasy,29,33,12,717
component.soap,62,79,12,939
componentCore,36,45,10,316
componentMapping,26,30,11,317
componentmodel,33,32,11,475
components,39,59,10,540
ComponentUML,1,0,6,317
component_instantiation,33,36,9,289
compose,48,79,13,541
compositeForm,26,39,14,857
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,11,547
concat,5,4,10,287
conceptmap,16,28,8,318
conceptmodel,12,16,8,307
ConcreteUI,24,21,11,352
ConditionModel,27,42,9,366
conference,20,33,9,343
Conference.owl,283,586,26,2162
Config,24,29,9,270
config.switchyard,103,141,16,812
config.transform,30,35,13,731
config.validate,28,34,10,675
configurator,32,45,9,330
confious.owl,377,779,31,3044
confOf.owl,433,876,31,3704
ConnectionErrors,8,8,10,439
Connectivity,132,253,14,1082
connector-configuration,9,9,9,273
constraint,8,10,10,312
ConstraintPuzzler,29,56,9,356
Constraints,32,54,10,608
Contact,12,19,6,352
contacts,24,25,7,325
Content,69,104,10,610
contentfwk,345,662,28,2229
context,52,58,10,492
Contract,23,27,11,298
control,116,208,16,862
controller,8,8,6,300
ControllerUML,1,0,6,246
controlMinimal,9,10,9,283
COOPNMetaModel,440,951,37,2818
Copy of component.camel,254,314,31,5641
Copy of library,21,33,9,284
Copy of Product,32,63,9,540
cor,16,14,10,489
CORBAComponent,39,83,11,565
core,24,32,17,983
CoreDsl,182,261,19,1104
CoreThemes,71,69,12,386
CoroScore,82,106,12,561
Courses,21,24,9,271
cp1model,30,41,10,300
cp2model,22,31,10,272
cp3model,21,40,10,309
cpc,17,22,10,264
CPL,91,138,12,790
cplfm,41,67,12,511
CPNDefinition,16,23,9,266
CpnDsl,16,15,10,279
CPP,1,0,6,291
CPR,1,0,6,309
CPSM,369,647,33,2730
CPSMnested,368,646,34,2687
Cristal,18,33,8,309
crosswalk,140,211,17,1086
crossx,22,30,10,263
crs_dr.owl,460,935,41,3985
CSharp,42,63,10,485
CSM,40,84,12,531
CSS,66,63,13,549
CssDsl,80,120,15,570
CssExtDsl,89,140,17,798
CST,10,13,9,265
csv,47,62,12,512
CSVML,50,67,11,546
ctx,29,53,13,497
cucumberfeature,78,113,13,618
customer,33,38,11,593
customerBehaviour,37,54,10,533
customers,13,13,8,322
customsandwich,15,14,9,314
CWDataBase,10,10,9,269
CWM,766,1519,71,5531
CWMCore,37,76,10,449
CWMRelationalData,1,0,6,246
CXF,83,91,13,779
c_sharp,436,803,39,2642
DAO,17,27,8,421
Daos,15,18,9,233
DaoTypes,30,39,10,416
data,136,266,17,1872
database,97,158,12,793
database_tgg_rule,25,24,10,511
DataContractDsl,63,115,11,609
DataMining,115,180,19,2861
dataset,80,96,10,579
DataType,1,0,5,278
datatypes,23,36,11,252
daum,96,140,12,675
DawnGenModel.emf,7,4,7,229
DB,44,50,12,490
db2emf,1,0,6,289
dbitem,89,88,17,555
dbl,319,605,38,2448
Dbmodel,144,172,13,740
dbprice,5,4,7,237
dbschema,51,59,12,469
dc,16,15,8,301
Dc6,28,38,12,332
ddic,148,168,28,1042
DdlDsl,82,129,20,731
debug,8,7,6,282
decobat,94,102,14,781
DecoraDsl,108,170,19,709
DefaultName,183,230,18,949
DefaultName1,18,26,8,273
definition,63,83,12,524
definitions,40,53,9,540
demo,19,23,10,275
Demo1,16,21,7,249
dependencies,50,70,11,491
DependenciesDsl,22,24,11,244
dependency,24,38,10,302
DependencyChain,36,49,11,511
DependencyDsl,44,55,13,545
depgraph,58,87,12,598
Deployment,13,18,8,325
DeploymentReport,141,205,22,1037
derby,4,3,7,288
description,240,416,35,1576
descriptor,33,47,12,465
design2d,6,7,10,251
designNotes,6,5,9,244
DesignPatterns,65,69,15,759
DetailView,132,174,24,977
DeviceModelingLanguage,160,277,21,1097
DFA,95,106,19,548
dgraph,14,27,8,258
DGS,68,92,12,499
di1,49,59,13,656
diagnostic,12,13,8,282
diagram,3,2,7,316
diagramCompare,10,15,11,325
DiagramInterchange,75,133,13,771
diagramrt,32,55,12,475
DialogScript,110,167,21,759
die,22,26,13,230
Dime,155,245,19,1030
directives,38,62,10,490
directory,95,119,19,790
discovery,25,28,12,464
DiVA,123,219,19,976
DiVA_visitor,127,230,21,1433
DMDL,96,125,18,540
doc,84,114,13,690
DocBook,387,560,37,2481
docbuilder,26,40,9,474
DocCompiler,56,112,13,726
doctrine,173,268,20,1096
document,38,59,13,919
documentation,26,41,9,465
DoDAF-OV5,111,201,21,891
DoDAF-SV4,126,241,21,906
DoDAF-SV5,104,203,16,777
DoDAF,153,309,18,1106
dom,2,1,31,271
Domain,75,81,11,494
Domainmodel,24,32,7,273
DomDsl,360,558,26,2165
Dot,15,24,8,236
DotNET_SystemReflection,1,0,6,259
downloadSiteSchema,28,39,8,455
dp,23,42,9,332
dpd,56,72,10,598
Droid,250,414,25,1475
drools,32,38,10,519
drules,30,34,9,311
ds,126,154,16,978
Dsl,187,317,17,1306
dsl15926,46,90,9,469
DslECharts,97,140,12,747
DSLModel,39,75,12,540
DSLTrans,100,166,12,867
DSML,82,122,12,667
DTD,104,167,14,688
dtdsl,18,20,7,235
DTInfo,27,32,9,292
dtmc,27,55,8,465
DTMP,1,0,14,271
dummy,20,30,8,358
DuplicationDetection,18,22,10,325
DXF,12,16,10,291
dynamics,866,1190,67,4789
dynamicui,8,9,8,235
e2,42,56,11,433
e4modelextension,6,6,6,240
EAI,11,15,7,268
eballing,124,131,14,621
EBC,29,28,10,275
ebnfmm,24,43,11,273
ebXML,94,162,12,745
EcdarText,247,447,28,1695
eclectic.frontend,431,772,41,2598
eclipsecon,35,47,11,468
EclipseLaunchConfigurations,19,32,10,291
eclipselink_orm,514,810,44,3171
EclipsePlugIn,35,57,11,513
ecorebinding,41,82,12,501
edas.owl,592,1192,54,5578
edatatypeColumn,6,5,9,222
editor,433,703,38,2590
editutil,38,37,9,269
EDP,44,68,10,483
education,15,20,8,315
EEFGen,34,44,10,436
efactory,46,65,13,478
efeature,7,6,8,243
EG,20,42,9,263
egis,13,17,10,252
ej-ast,272,521,23,2166
eJava,18,22,10,445
ejb,158,233,17,1330
ekaw.owl,670,1370,42,6828
electrical,17,31,7,286
element,3,2,8,387
elementRegistry,17,20,7,261
Elf,14,17,8,231
elrGrammar,32,51,8,464
em,26,25,9,258
embedded,18,22,9,314
embeddedid,7,7,9,251
emf,53,88,10,447
emf.uuid.library.example,11,16,7,245
emfacade,74,113,180,965
emffrag,21,22,9,250
emffrag_internal,7,6,8,267
emfgenbug,7,6,8,298
emfprofileapplication,15,19,8,352
emftasks,33,36,8,290
emftools,11,11,7,299
EMOF,53,103,11,495
Employee,19,35,9,273
enactment,17,19,9,246
Entities,21,29,7,279
Entity,13,20,6,271
EntityDefinition,56,79,10,544
EntityLang,15,22,7,267
entityNote,3,2,7,240
entityrelation,40,66,9,440
enum,4,4,8,226
EnumLiterals,7,6,7,256
Enumliterals2,9,9,6,281
environment,96,176,14,718
eocl,3,2,7,324
Epatch,51,75,11,508
epc,37,79,10,520
Epk,62,119,11,641
Epla2,25,40,10,414
epn,133,199,13,945
epo2,44,62,10,473
EQN,26,55,10,437
EqualMM,26,56,10,508
Equipment,419,672,29,2912
ER,13,17,8,243
Erdiagram,45,73,9,484
erlang,291,494,24,1823
errorannex,111,164,14,870
esb,277,365,18,1528
eshop,22,26,8,286
ESMF,405,703,30,2812
Eso,26,30,9,272
EssentialOCL,85,148,13,950
EssentialOCLCST,92,157,14,844
esx,2322,2425,93,7746
ETMap,19,22,8,367
ETPhys,47,60,9,457
etsl,83,90,10,505
etunit,33,39,8,444
eur,32,49,11,456
euz,38,64,11,568
evaluation,18,25,9,251
evaluationresult,10,10,8,245
EveAPIDBModel,634,691,36,4096
event,84,140,12,648
EventOrientedLanguage,96,171,11,692
EventPatternLanguage,88,130,13,769
events,27,39,9,582
evidence,8,8,9,583
evilsystem,43,74,10,460
evm,41,62,8,403
Evolution,31,55,9,435
evolved,23,52,9,401
example-ecore,6,7,9,248
example,23,42,10,305
ExampleEMF,17,28,7,259
ExampleInteractionModel,13,16,9,258
Exceptions,8,8,9,236
experiment,45,41,11,618
exporter,20,24,10,276
exportmodel,18,21,7,261
expr,12,13,8,291
ExprDemo,123,221,16,997
EXPRESS,566,1164,53,3880
EXPRESSb,531,1066,55,3320
expression,10,10,6,226
expressions,64,99,15,749
ExSchema,17,24,10,237
ext,3,2,7,222
extended,3,3,9,530
extendedmodel,3,2,7,290
ExtendedPO,49,68,12,457
ExtendedPO2,44,62,10,456
ExtendedTypes,22,27,10,251
Extended_UML_Core_Package,36,58,13,427
extension-manifest,81,110,13,686
extension,5,4,8,272
extensionmodel,7,7,7,291
Extensions,7,8,8,299
extensionsmaple,5,3,7,260
externaldatasource,6,4,8,291
extjs,26,34,9,431
extlibrary,51,86,9,473
extractor,14,14,10,354
fabric3,48,60,9,457
faceletTaglib,25,33,8,262
faceletTaglib_2_0,114,169,13,1056
FacesConfig,601,907,49,3891
facet_definition,24,34,9,415
fact,75,103,14,1005
Families,10,11,8,209
family,18,25,9,313
FCM,128,151,14,910
featherweightjava,37,71,14,489
Feature,12,15,9,603
featureDiagram,40,77,14,458
FeatureDiagrams,31,56,8,503
featuremodel,38,56,8,419
Features,11,15,6,209
feature_old,73,124,14,647
Februar,11,15,8,244
FederationOffice,244,376,24,1557
felix,119,148,18,1024
Fiber,37,52,11,401
fieldmapping,12,13,9,244
FieldSelection,12,15,11,251
FileHistory,12,13,11,208
filetransfer,22,22,8,403
filter,54,67,10,652
filtermodel,3,2,7,264
FilterSetup,37,83,10,506
Fin,63,82,10,472
FiniteStateMachine,23,50,12,473
Firewalll,16,20,10,239
fiw,5,4,7,230
FJ,52,86,12,465
fl,33,48,8,415
flat11,86,113,12,688
FlatQVT,416,837,50,1306
FlatSignalFlow,55,106,11,505
Flow,81,134,12,588
flowchart,56,99,11,542
flowcontrol,38,66,9,502
FlowDesigner,25,35,9,284
FlowDsl,45,57,8,548
FlowerDiagramNotation,58,116,11,552
FlowGraph,38,86,8,569
flow_concept,22,38,9,271
flow_edge,13,23,7,342
flow_noedge,9,14,6,262
FML,63,87,10,493
fmusim,28,41,10,268
fnmeta,36,47,9,507
Forge,98,111,14,733
form,34,39,11,287
format,9514,12936,712,42950
formatter,9,9,9,370
Forms,169,235,18,1214
formsembedded,4,3,7,188
formsextension,4,3,6,211
formsfamily,30,48,8,394
FormularMM,24,34,7,332
FoundationModel,168,221,16,1075
Fouroperation,13,18,7,313
fr.medieval.model,22,34,9,379
Fractal,96,149,12,702
FractalIdt,9,9,8,279
FractalItf,171,261,18,1026
frascati,50,55,10,504
freemarker,3,2,7,201
Freemind,80,103,12,686
frontend.attribution,30,50,10,337
frontend.chain,21,36,7,345
frontend.core,153,261,16,1024
frontend.imperative,21,29,8,334
frontend.koan,22,33,7,357
frontend.mappings,112,190,15,875
frontend.pat,28,44,8,379
frontend.qool,76,124,11,611
frontend.script,14,15,6,227
frontend.tao,38,65,9,357
fsa,14,24,10,218
fsm-noOpposite,20,29,7,334
fsm,20,35,7,329
fsml,6,7,8,198
fsm_with_ids,22,37,9,348
fUML,358,679,29,2326
Function,53,87,10,463
functions,23,38,9,327
furniture,30,41,9,355
futsal,75,115,10,539
FwitRequirementsModel,87,86,10,711
FXBean,38,47,12,395
fxg,516,666,32,2600
FXGraph,97,150,12,793
GACL,59,97,9,492
GAIA,55,90,10,570
gamelogic,90,142,13,682
games,11,14,6,205
gameserver,8,15,9,313
GameServerModel,38,72,11,455
gameworld,69,108,13,551
Gantt,52,60,10,514
Gatekeeper,172,241,19,1068
gautosar,362,627,25,2325
gbind,268,572,19,1907
gcomponent,107,169,11,756
Gdbsl,5,5,30,211
gedcoml,60,81,8,557
General,192,218,14,1084
generatedModel,15,23,6,356
generatedModel2,16,25,7,313
generatedplugin,34,36,8,408
generator2,3,2,10,176
GenericEditor,32,48,8,364
genericity_dsl,36,58,11,605
GenericOutline,21,32,10,345
generics,43,54,34,5264
Genesis,22,32,8,375
GenModel,186,240,18,1081
GenModel2,17,19,7,352
genotype,32,61,12,1095
Geographical,92,135,11,729
GeoTrans,1,0,6,223
germplasm,94,156,17,1915
GF,209,314,18,1282
Gherkin,39,59,9,459
GIS_Connectivity,375,573,25,2479
GitModel,33,51,20,3700
globalinfluenzamodel,7,6,7,208
Glproto,10,9,6,195
Glsl,160,277,15,1084
glucose,68,84,10,557
gmfgen,756,1141,46,4811
gmfgenext,63,76,14,600
gmfgraph,235,368,31,1407
gmfgraph_1.23,214,333,16,1380
gmfgraph_1.24,215,335,18,1388
gmfgraph_1.25,216,337,14,1380
gmfgraph_1.26,218,341,16,1387
gmfgraph_1.30,229,356,16,1447
gmfmap,155,259,15,1223
gmfmap_2007,139,232,14,1084
Golang,2321,2319,79,4602
GoModel,8,7,7,202
googleanalytics,4,3,8,199
gore,76,117,12,952
gpx,126,136,11,856
Gra2MoL,156,196,12,936
graal-featureextensions,4,3,7,187
graal,72,134,10,705
gradingsystem,29,39,9,338
Grafcet,1,0,8,352
grammar,28,43,10,364
graph,22,30,7,340
graphdef,111,156,14,817
GraphEditor,36,50,11,394
GraphEditorModel,13,19,8,246
GraphicalProcessEditorModel,20,31,8,439
graphics,22,34,9,371
graphiti,171,269,17,1097
GraphML,49,74,12,391
graphO,16,21,7,304
graphTransformation,56,108,12,521
GraphViewMapping,23,38,10,370
GraphViewStyle,12,12,9,360
GraphVizDot,45,64,9,422
Greetings,9,13,9,213
groundspeak,72,83,12,547
GSML,31,44,9,340
gsn,19,29,8,319
gsz,28,45,10,385
GUI,101,128,14,680
GuiceModules,15,19,6,409
GUIdancerComponentHierarchy,15,25,7,422
Guixdsl,9,11,8,213
GWPNV1,12,27,9,360
GWPNV2,22,53,8,373
GWPNV3,19,44,9,359
GWPNV4,20,45,8,352
GWPNV5,23,52,10,371
GXL,11,16,6,211
Hadoop,39,45,11,422
HAL,1,0,7,424
harmonica,25,32,12,370
HaxeDSL,41,57,11,340
hazard,61,69,11,535
hbauditing,25,26,6,384
hbmodel,50,53,11,570
Headline,3,2,9,258
hedl,42,66,10,572
Hello,5,5,9,197
HelloBuck,5,5,5,228
HelloInferrer,12,13,8,374
HelloJvmTypes,9,10,8,209
HelloScoping,12,16,7,196
HelloXbase,7,7,8,220
henshin,85,162,12,723
henshinlayout,21,24,9,321
hExample_1_RHS,5,5,7,212
hExample_3_RHS,4,3,7,220
hExample_4_LHS,4,3,7,214
hExample_4_RHS,3,2,8,185
hExample_6_LHS,13,17,8,225
hexfile,12,13,8,243
HierarchicalSignalFlow,1,0,7,258
HierarchicalStateMachine,60,131,13,634
highway,170,186,16,630
hipadaba,30,35,10,378
hivpredrt,36,41,9,391
Hm,359,435,20,2157
hockeyleague,78,99,9,479
HOOPL,17,25,7,220
house,44,70,8,378
HPROF,72,102,9,572
HSM,11,16,7,323
HTML,217,285,16,1193
HTTP,14,18,8,762
HybridAutomata,87,84,8,403
IAC,21,27,7,384
iaca,61,96,8,570
IAFlowGraph,12,14,8,482
iasted.owl,831,1703,62,2178
ICM,73,105,10,616
ID,8,8,7,255
idbag,4,3,7,250
idc,224,392,17,1298
identifiable,4,3,8,204
identification,16,25,8,428
idl,70,127,10,797
IDLMM,98,146,10,694
IdObjectsDsl,34,33,10,399
IEEE1471ConceptualModel,1,0,7,247
IEEE1471ViewpointM2,34,62,8,422
ifc2x3,4487,6350,215,10821
ifc2x3tc1,4497,6369,209,31195
IFC2X3_TC1,3351,5223,175,16826
IFC2X4_RC3,5117,7391,251,19168
IFConfiguration,72,118,20,811
IFML,124,214,13,893
ifStatement,25,35,10,362
Images,3,2,8,356
imgpro,106,141,15,803
imml,63,89,8,564
imperativeocl,81,107,11,934
ImperativeOCLCS,68,88,8,615
implementation,18,20,10,361
ImpModLang,27,45,8,341
import,11,11,7,352
IMSTransactionMessage,1,0,6,343
in2,6,3,7,331
IncQueryXcore,8,8,9,370
indexer,12,14,36,552
infosystem,163,162,16,686
inheritancemapping,32,38,10,574
Initialization,11,13,7,324
inject,3,3,8,332
input,5,4,7,356
inputMetamodel,7,7,8,337
instance,98,155,17,3389
InstanceModel,21,38,9,322
Instances,11,11,9,338
instantiation,26,39,11,362
instantiationRecipe,6,6,7,341
Insurance,19,19,8,352
IntegrationOfOCL_ExpressionsInUML,42,58,9,344
Intent,37,47,8,331
interaction,40,73,8,555
InteriorPlanningLang,86,105,10,582
InternalSM,55,77,10,548
interpreter,4,3,8,351
inventory,54,100,9,589
IOI,20,27,7,362
iolist,161,203,17,1024
iplog,60,70,10,528
Iptables,45,58,9,563
ir,144,231,12,965
IRL,118,251,15,918
IsabelleProofProcess-v1.0.0.10,32,38,10,508
IsabelleProofProcess,32,38,8,488
it.matiuz.menumaker.model,21,21,8,322
itemlist,12,16,8,344
Izpack,272,286,17,922
J2SE5,238,463,20,1776
jamopp,376,798,29,5734
Java-20040316,27,54,8,462
Java,373,794,27,5107
JAVA3,37,74,10,454
java5,297,574,20,2108
JavaAbstractSyntax,1,0,23,760
JavaBehavior4UML,11,10,6,302
javaforms,3,2,6,293
javaformscodegen,2,1,7,292
JavaFXAntTask,139,166,11,839
javalogtrace,3,2,7,522
JavaProject,31,49,9,500
javaproperties,8,8,7,318
JavaSource,13,22,8,283
JavaTypes,4,3,7,296
JavaVMTypes,118,212,14,954
javaz,58,78,8,523
java_templates,85,84,11,738
jaxrpcmap,87,107,10,734
jBPM5Extensions,26,28,9,318
jca,80,98,10,780
jdsl,48,62,9,516
jdt,11,11,8,302
JDTAST,92,140,11,1148
jedihelp,26,26,7,318
JenaRules,41,63,9,499
Jess,126,236,22,976
jex,60,94,12,542
JKind,129,181,13,802
Jnario,24,34,8,504
joblet,7,7,10,685
jobtool,31,41,8,335
JourneyModel,88,95,8,523
jpa-mixed,15,16,9,300
JPas,60,86,12,574
jpdl32,347,491,22,2146
js,11,14,7,478
jsflibraryregistry,24,31,8,321
jsm,142,281,13,1024
json,19,26,7,269
jsp,15,16,8,511
jtemplates,5,3,6,279
junit,21,33,7,327
Junitresult,48,60,10,459
JWTMetaModel,124,218,13,860
kaom,27,40,8,310
Kappa,61,89,11,508
Karel,57,81,10,531
KarteikastenSystem,40,58,10,539
kdm-09-05-23,671,1232,34,3945
kdm-modisco,683,1264,33,4146
KDM,671,1232,35,4015
KDMSimplified,48,98,9,462
kermeta,278,543,20,2006
kermeta_java,197,378,16,1492
