model,nodes,edges,time,mem
com.ibm.commerce.subscription.facade.datatypes,75,99,38,6184
com.ibm.commerce.wallet.facade.datatypes,121,165,36,13827
ComBE,67,89,9,408
ComDiag,14,23,7,289
Common,18,25,7,301
commonarchivecore,50,85,15,1845
CommonModeling,22,31,8,302
Company,59,86,11,594
CompanyStructure,15,21,7,278
compiler,33,42,10,297
CompleteGUIdancerComponentHierarchy,62,74,9,548
completemodel,18,18,7,276
CompleteOCLCST,41,56,10,531
component.bean,8,8,10,254
component.bpel,9,9,9,265
component.camel,14,16,19,4003
component.camel.quartz,15,16,10,721
component.camel.sql,17,18,9,724
component.clojure,8,8,8,260
component.common.selector,17,20,10,712
Component,8,7,8,262
component.hornetq,64,72,11,997
component.http,30,34,9,736
component.jca,54,75,10,980
component.remote,7,7,10,260
component.resteasy,29,33,12,734
component.soap,62,79,13,991
componentCore,36,45,11,299
componentMapping,26,30,8,297
componentmodel,33,32,11,512
components,39,59,10,525
ComponentUML,1,0,4,255
component_instantiation,33,36,10,297
compose,48,79,9,536
compositeForm,26,39,13,938
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,13,554
concat,5,4,7,255
conceptmap,16,28,8,284
conceptmodel,12,16,8,273
ConcreteUI,24,21,8,275
ConditionModel,27,42,8,284
conference,20,33,9,289
Conference.owl,283,586,23,2138
Config,24,29,6,297
config.switchyard,103,141,16,830
config.transform,30,35,10,742
config.validate,28,34,9,736
configurator,32,45,11,296
confious.owl,377,779,29,3184
confOf.owl,433,876,27,3576
ConnectionErrors,8,8,8,437
Connectivity,132,253,14,1101
connector-configuration,9,9,7,262
constraint,8,10,7,257
ConstraintPuzzler,29,56,8,297
Constraints,32,54,9,301
Contact,12,19,7,267
contacts,24,25,8,281
Content,69,104,12,567
contentfwk,345,662,22,2223
context,52,58,9,538
Contract,23,27,7,289
control,116,208,13,851
controller,8,8,7,257
ControllerUML,1,0,7,255
controlMinimal,9,10,7,263
COOPNMetaModel,440,951,32,2861
Copy of component.camel,254,314,27,5741
Copy of library,21,33,8,274
Copy of Product,32,63,10,502
cor,16,14,7,465
CORBAComponent,39,83,12,506
core,24,32,9,904
CoreDsl,182,261,18,1094
CoreThemes,71,69,15,328
CoroScore,82,106,14,555
Courses,21,24,10,269
cp1model,30,41,10,279
cp2model,22,31,10,274
cp3model,21,40,7,270
cpc,17,22,7,258
CPL,91,138,10,783
cplfm,41,67,7,506
CPNDefinition,16,23,6,259
CpnDsl,16,15,6,267
CPP,1,0,4,243
CPR,1,0,5,235
CPSM,369,647,22,2656
CPSMnested,368,646,23,2638
Cristal,18,33,6,263
crosswalk,140,211,12,1045
crossx,22,30,7,274
crs_dr.owl,460,935,36,3785
CSharp,42,63,9,502
CSM,40,84,10,507
CSS,66,63,10,535
CssDsl,80,120,9,559
CssExtDsl,89,140,13,567
CST,10,13,7,258
csv,47,62,7,515
CSVML,50,67,9,515
ctx,29,53,10,278
cucumberfeature,78,113,9,552
customer,33,38,8,495
customerBehaviour,37,54,8,297
customers,13,13,7,258
customsandwich,15,14,6,263
CWDataBase,10,10,8,254
CWM,766,1519,45,5495
CWMCore,37,76,7,469
CWMRelationalData,1,0,5,222
CXF,83,91,11,708
c_sharp,436,803,25,2637
DAO,17,27,7,436
Daos,15,18,7,245
DaoTypes,30,39,8,448
data,136,266,15,1828
database,97,158,12,746
database_tgg_rule,25,24,8,265
DataContractDsl,63,115,10,506
DataMining,115,180,20,2793
dataset,80,96,9,505
DataType,1,0,5,222
datatypes,23,36,7,257
daum,96,140,24,722
DawnGenModel.emf,7,4,8,231
DB,44,50,8,460
db2emf,1,0,4,219
dbitem,89,88,9,533
dbl,319,605,21,2435
Dbmodel,144,172,12,770
dbprice,5,4,8,233
dbschema,51,59,8,472
dc,16,15,8,257
Dc6,28,38,10,255
ddic,148,168,13,968
DdlDsl,82,129,13,710
debug,8,7,5,234
decobat,94,102,9,722
DecoraDsl,108,170,12,754
DefaultName,183,230,12,1008
DefaultName1,18,26,5,255
definition,63,83,9,496
definitions,40,53,8,456
demo,19,23,7,258
Demo1,16,21,9,257
dependencies,50,70,11,484
DependenciesDsl,22,24,8,257
dependency,24,38,8,258
DependencyChain,36,49,8,459
DependencyDsl,44,55,10,469
depgraph,58,87,10,491
Deployment,13,18,6,245
DeploymentReport,141,205,13,973
derby,4,3,8,222
description,240,416,17,1500
descriptor,33,47,9,459
design2d,6,7,7,243
designNotes,6,5,8,233
DesignPatterns,65,69,12,696
DetailView,132,174,13,968
DeviceModelingLanguage,160,277,22,1094
DFA,95,106,10,540
dgraph,14,27,7,246
DGS,68,92,12,505
di1,49,59,8,675
diagnostic,12,13,9,243
diagram,3,2,7,222
diagramCompare,10,15,8,246
DiagramInterchange,75,133,9,710
diagramrt,32,55,10,471
DialogScript,110,167,10,746
die,22,26,7,257
Dime,155,245,15,993
directives,38,62,9,471
directory,95,119,12,529
discovery,25,28,9,448
DiVA,123,219,12,960
DiVA_visitor,127,230,15,1421
DMDL,96,125,11,532
doc,84,114,11,719
DocBook,387,560,48,2605
docbuilder,26,40,8,445
DocCompiler,56,112,9,686
doctrine,173,268,19,1015
document,38,59,8,853
documentation,26,41,7,257
DoDAF-OV5,111,201,13,757
DoDAF-SV4,126,241,13,969
DoDAF-SV5,104,203,11,755
DoDAF,153,309,13,1111
dom,2,1,6,219
Domain,75,81,13,315
Domainmodel,24,32,10,258
DomDsl,360,558,20,2193
Dot,15,24,8,246
DotNET_SystemReflection,1,0,7,222
downloadSiteSchema,28,39,9,448
dp,23,42,8,254
dpd,56,72,10,484
Droid,250,414,20,1372
drools,32,38,8,460
drules,30,34,8,257
ds,126,154,14,961
Dsl,187,317,18,1362
dsl15926,46,90,10,482
DslECharts,97,140,13,719
DSLModel,39,75,9,469
DSLTrans,100,166,15,743
DSML,82,122,8,710
DTD,104,167,10,743
dtdsl,18,20,7,245
DTInfo,27,32,8,256
dtmc,27,55,8,269
DTMP,1,0,4,219
dummy,20,30,9,246
DuplicationDetection,18,22,8,257
DXF,12,16,7,246
dynamics,866,1190,37,4786
dynamicui,8,9,5,233
e2,42,56,9,472
e4modelextension,6,6,6,231
EAI,11,15,7,245
eballing,124,131,10,560
EBC,29,28,5,258
ebnfmm,24,43,8,257
ebXML,94,162,11,734
EcdarText,247,447,22,1714
eclectic.frontend,431,772,30,2638
eclipsecon,35,47,9,270
EclipseLaunchConfigurations,19,32,8,255
eclipselink_orm,514,810,34,3023
EclipsePlugIn,35,57,7,459
ecorebinding,41,82,8,472
edas.owl,592,1192,39,5613
edatatypeColumn,6,5,6,208
editor,433,703,29,2603
editutil,38,37,9,262
EDP,44,68,10,465
education,15,20,9,240
EEFGen,34,44,8,440
efactory,46,65,10,461
efeature,7,6,8,231
EG,20,42,11,254
egis,13,17,5,242
ej-ast,272,521,23,2118
eJava,18,22,10,424
ejb,158,233,19,1352
ekaw.owl,670,1370,45,6862
electrical,17,31,7,242
element,3,2,8,399
elementRegistry,17,20,8,228
Elf,14,17,9,242
elrGrammar,32,51,9,433
em,26,25,6,257
embedded,18,22,8,251
embeddedid,7,7,8,216
emf,53,88,10,474
emf.uuid.library.example,11,16,7,242
emfacade,74,113,144,1040
emffrag,21,22,9,243
emffrag_internal,7,6,6,228
emfgenbug,7,6,6,225
emfprofileapplication,15,19,10,228
emftasks,33,36,7,256
emftools,11,11,7,228
EMOF,53,103,9,476
Employee,19,35,7,253
enactment,17,19,7,242
Entities,21,29,7,251
Entity,13,20,7,242
EntityDefinition,56,79,8,483
EntityLang,15,22,6,242
entityNote,3,2,7,216
entityrelation,40,66,7,450
enum,4,4,7,217
EnumLiterals,7,6,8,216
Enumliterals2,9,9,9,228
environment,96,176,17,712
eocl,3,2,9,216
Epatch,51,75,9,465
epc,37,79,12,462
Epk,62,119,12,491
Epla2,25,40,8,254
epn,133,199,13,937
epo2,44,62,7,456
EQN,26,55,10,436
EqualMM,26,56,11,434
Equipment,419,672,26,2913
ER,13,17,6,227
Erdiagram,45,73,9,465
erlang,291,494,19,1812
errorannex,111,164,14,728
esb,277,365,19,1321
eshop,22,26,8,240
ESMF,405,703,25,2697
Eso,26,30,7,257
EssentialOCL,85,148,12,887
EssentialOCLCST,92,157,11,700
esx,2322,2425,72,7690
ETMap,19,22,8,368
ETPhys,47,60,7,430
etsl,83,90,9,478
etunit,33,39,7,416
eur,32,49,7,434
euz,38,64,11,587
evaluation,18,25,9,235
evaluationresult,10,10,7,235
EveAPIDBModel,634,691,32,4037
event,84,140,9,601
EventOrientedLanguage,96,171,9,687
EventPatternLanguage,88,130,13,661
events,27,39,7,434
evidence,8,8,7,558
evilsystem,43,74,8,434
evm,41,62,7,419
Evolution,31,55,10,433
evolved,23,52,10,416
example-ecore,6,7,7,220
example,23,42,6,233
ExampleEMF,17,28,7,235
ExampleInteractionModel,13,16,6,235
Exceptions,8,8,7,220
experiment,45,41,10,610
exporter,20,24,7,235
exportmodel,18,21,6,235
expr,12,13,7,218
ExprDemo,123,221,13,887
EXPRESS,566,1164,41,3875
EXPRESSb,531,1066,30,3306
expression,10,10,7,214
expressions,64,99,8,646
ExSchema,17,24,8,235
ext,3,2,6,218
extended,3,3,9,558
extendedmodel,3,2,7,218
ExtendedPO,49,68,9,432
ExtendedPO2,44,62,8,433
ExtendedTypes,22,27,9,235
Extended_UML_Core_Package,36,58,9,433
extension-manifest,81,110,9,660
extension,5,4,8,221
extensionmodel,7,7,8,217
Extensions,7,8,6,221
extensionsmaple,5,3,7,221
externaldatasource,6,4,7,221
extjs,26,34,8,418
extlibrary,51,86,10,448
extractor,14,14,11,404
fabric3,48,60,11,431
faceletTaglib,25,33,8,235
faceletTaglib_2_0,114,169,15,1024
FacesConfig,601,907,39,3877
facet_definition,24,34,8,434
fact,75,103,12,983
Families,10,11,9,220
family,18,25,8,235
FCM,128,151,12,858
featherweightjava,37,71,8,415
Feature,12,15,7,558
featureDiagram,40,77,7,419
FeatureDiagrams,31,56,8,434
featuremodel,38,56,8,433
Features,11,15,8,220
feature_old,73,124,11,646
Februar,11,15,7,218
FederationOffice,244,376,21,1359
felix,119,148,14,856
Fiber,37,52,9,418
fieldmapping,12,13,6,220
FieldSelection,12,15,7,235
FileHistory,12,13,7,221
filetransfer,22,22,8,235
filter,54,67,13,602
filtermodel,3,2,6,218
FilterSetup,37,83,12,448
Fin,63,82,9,447
FiniteStateMachine,23,50,8,434
Firewalll,16,20,8,235
fiw,5,4,6,221
FJ,52,86,11,462
fl,33,48,11,431
flat11,86,113,12,660
FlatQVT,416,837,36,10460
FlatSignalFlow,55,106,9,474
Flow,81,134,10,673
flowchart,56,99,9,473
flowcontrol,38,66,7,440
FlowDesigner,25,35,8,241
FlowDsl,45,57,8,462
FlowerDiagramNotation,58,116,10,471
FlowGraph,38,86,9,441
flow_concept,22,38,6,241
flow_edge,13,23,6,230
flow_noedge,9,14,8,229
FML,63,87,8,462
fmusim,28,41,7,241
fnmeta,36,47,10,438
Forge,98,111,14,685
form,34,39,9,248
format,9514,12936,492,43595
formatter,9,9,7,338
Forms,169,235,13,1140
formsembedded,4,3,9,206
formsextension,4,3,9,206
formsfamily,30,48,9,404
FormularMM,24,34,9,370
FoundationModel,168,221,11,1013
Fouroperation,13,18,7,206
fr.medieval.model,22,34,6,373
Fractal,96,149,13,774
FractalIdt,9,9,7,206
FractalItf,171,261,18,1007
frascati,50,55,9,454
freemarker,3,2,7,184
Freemind,80,103,10,608
frontend.attribution,30,50,9,306
frontend.chain,21,36,8,291
frontend.core,153,261,17,1050
frontend.imperative,21,29,8,292
frontend.koan,22,33,10,291
frontend.mappings,112,190,13,779
frontend.pat,28,44,11,303
frontend.qool,76,124,12,587
frontend.script,14,15,7,176
frontend.tao,38,65,7,316
fsa,14,24,8,292
fsm-noOpposite,20,29,7,316
fsm,20,35,9,292
fsml,6,7,5,160
fsm_with_ids,22,37,9,306
fUML,358,679,26,2227
Function,53,87,11,460
functions,23,38,9,316
furniture,30,41,10,305
futsal,75,115,16,471
FwitRequirementsModel,87,86,10,604
FXBean,38,47,8,316
fxg,516,666,29,2596
FXGraph,97,150,13,625
GACL,59,97,10,524
GAIA,55,90,11,470
gamelogic,90,142,10,618
games,11,14,6,162
gameserver,8,15,7,292
GameServerModel,38,72,9,444
gameworld,69,108,9,589
Gantt,52,60,8,454
Gatekeeper,172,241,14,1074
gautosar,362,627,22,2332
gbind,268,572,20,1917
gcomponent,107,169,10,624
Gdbsl,5,5,20,151
gedcoml,60,81,11,474
General,192,218,14,1074
generatedModel,15,23,7,291
generatedModel2,16,25,7,292
generatedplugin,34,36,10,306
generator2,3,2,8,162
GenericEditor,32,48,7,306
genericity_dsl,36,58,8,664
GenericOutline,21,32,9,289
generics,43,54,29,5934
Genesis,22,32,7,331
GenModel,186,240,13,1090
GenModel2,17,19,7,333
genotype,32,61,10,1058
Geographical,92,135,12,727
GeoTrans,1,0,5,175
germplasm,94,156,19,1873
GF,209,314,18,1269
Gherkin,39,59,10,363
GIS_Connectivity,375,573,25,2486
GitModel,33,51,13,3574
globalinfluenzamodel,7,6,7,185
Glproto,10,9,7,185
Glsl,160,277,16,1068
glucose,68,84,13,529
gmfgen,756,1141,37,4809
gmfgenext,63,76,9,499
gmfgraph,235,368,16,1390
gmfgraph_1.23,214,333,14,1373
gmfgraph_1.24,215,335,14,1380
gmfgraph_1.25,216,337,14,1384
gmfgraph_1.26,218,341,15,1415
gmfgraph_1.30,229,356,15,1442
gmfmap,155,259,14,1094
gmfmap_2007,139,232,18,1006
Golang,2321,2319,75,4706
GoModel,8,7,5,186
googleanalytics,4,3,7,208
gore,76,117,12,939
gpx,126,136,12,882
Gra2MoL,156,196,11,912
graal-featureextensions,4,3,6,207
graal,72,134,11,671
gradingsystem,29,39,8,366
Grafcet,1,0,5,340
grammar,28,43,7,367
graph,22,30,7,341
graphdef,111,156,14,750
GraphEditor,36,50,9,340
GraphEditorModel,13,19,7,205
GraphicalProcessEditorModel,20,31,7,340
graphics,22,34,7,366
graphiti,171,269,17,1052
GraphML,49,74,9,366
graphO,16,21,7,208
graphTransformation,56,108,11,525
GraphViewMapping,23,38,8,337
GraphViewStyle,12,12,6,341
GraphVizDot,45,64,7,380
Greetings,9,13,8,208
groundspeak,72,83,12,541
GSML,31,44,9,366
gsn,19,29,8,341
gsz,28,45,9,366
GUI,101,128,13,714
GuiceModules,15,19,10,338
GUIdancerComponentHierarchy,15,25,8,340
Guixdsl,9,11,6,207
GWPNV1,12,27,8,340
GWPNV2,22,53,10,367
GWPNV3,19,44,7,356
GWPNV4,20,45,8,340
GWPNV5,23,52,7,338
GXL,11,16,6,207
Hadoop,39,45,8,380
HAL,1,0,7,340
harmonica,25,32,10,340
HaxeDSL,41,57,10,366
hazard,61,69,9,540
hbauditing,25,26,6,366
hbmodel,50,53,6,514
Headline,3,2,5,205
hedl,42,66,10,514
Hello,5,5,5,207
HelloBuck,5,5,7,207
HelloInferrer,12,13,7,341
HelloJvmTypes,9,10,8,208
HelloScoping,12,16,8,207
HelloXbase,7,7,6,205
henshin,85,162,14,724
henshinlayout,21,24,9,337
hExample_1_RHS,5,5,9,208
hExample_3_RHS,4,3,8,208
hExample_4_LHS,4,3,8,208
hExample_4_RHS,3,2,8,208
hExample_6_LHS,13,17,8,208
hexfile,12,13,7,207
HierarchicalSignalFlow,1,0,5,205
HierarchicalStateMachine,60,131,11,540
highway,170,186,12,668
hipadaba,30,35,8,341
hivpredrt,36,41,9,366
Hm,359,435,27,2152
hockeyleague,78,99,13,524
HOOPL,17,25,7,205
house,44,70,12,366
HPROF,72,102,11,538
HSM,11,16,8,208
HTML,217,285,13,1233
HTTP,14,18,9,739
HybridAutomata,87,84,8,408
IAC,21,27,6,366
iaca,61,96,9,540
IAFlowGraph,12,14,8,470
iasted.owl,831,1703,45,2178
ICM,73,105,8,593
ID,8,8,6,202
idbag,4,3,5,202
idc,224,392,17,1303
identifiable,4,3,6,202
identification,16,25,7,345
idl,70,127,10,722
IDLMM,98,146,10,588
IdObjectsDsl,34,33,7,381
IEEE1471ConceptualModel,1,0,5,348
IEEE1471ViewpointM2,34,62,9,381
ifc2x3,4487,6350,226,11948
ifc2x3tc1,4497,6369,210,17883
IFC2X3_TC1,3351,5223,192,14491
IFC2X4_RC3,5117,7391,265,17537
IFConfiguration,72,118,10,705
IFML,124,214,12,935
ifStatement,25,35,10,294
Images,3,2,5,214
imgpro,106,141,12,750
imml,63,89,9,499
imperativeocl,81,107,12,909
ImperativeOCLCS,68,88,10,683
implementation,18,20,8,314
ImpModLang,27,45,7,294
import,11,11,6,294
IMSTransactionMessage,1,0,6,294
in2,6,3,6,294
IncQueryXcore,8,8,6,294
indexer,12,14,6,478
infosystem,163,162,11,599
inheritancemapping,32,38,8,500
Initialization,11,13,6,294
inject,3,3,5,293
input,5,4,7,294
inputMetamodel,7,7,6,294
instance,98,155,19,3324
InstanceModel,21,38,9,314
Instances,11,11,15,294
instantiation,26,39,7,314
instantiationRecipe,6,6,6,294
Insurance,19,19,8,317
IntegrationOfOCL_ExpressionsInUML,42,58,6,500
Intent,37,47,7,316
interaction,40,73,9,500
InteriorPlanningLang,86,105,9,544
InternalSM,55,77,9,497
interpreter,4,3,6,294
inventory,54,100,8,500
IOI,20,27,7,317
iolist,161,203,15,969
iplog,60,70,14,523
Iptables,45,58,8,500
ir,144,231,17,954
IRL,118,251,13,992
IsabelleProofProcess-v1.0.0.10,32,38,7,497
IsabelleProofProcess,32,38,9,477
it.matiuz.menumaker.model,21,21,7,316
itemlist,12,16,6,294
Izpack,272,286,14,907
J2SE5,238,463,24,1691
jamopp,376,798,27,5649
Java-20040316,27,54,6,497
Java,373,794,26,4909
JAVA3,37,74,7,500
java5,297,574,19,2015
JavaAbstractSyntax,1,0,19,844
JavaBehavior4UML,11,10,5,294
javaforms,3,2,6,294
javaformscodegen,2,1,5,291
JavaFXAntTask,139,166,11,786
javalogtrace,3,2,5,475
JavaProject,31,49,7,477
javaproperties,8,8,7,293
JavaSource,13,22,7,294
JavaTypes,4,3,8,293
JavaVMTypes,118,212,14,969
javaz,58,78,11,522
java_templates,85,84,8,681
jaxrpcmap,87,107,10,728
jBPM5Extensions,26,28,7,477
jca,80,98,9,729
jdsl,48,62,8,499
jdt,11,11,7,294
JDTAST,92,140,11,1257
jedihelp,26,26,10,313
JenaRules,41,63,10,500
Jess,126,236,15,954
jex,60,94,11,500
JKind,129,181,11,774
Jnario,24,34,8,478
joblet,7,7,9,661
jobtool,31,41,8,477
JourneyModel,88,95,11,545
jpa-mixed,15,16,9,291
JPas,60,86,9,522
jpdl32,347,491,26,2162
js,11,14,7,478
jsflibraryregistry,24,31,10,477
jsm,142,281,15,957
json,19,26,6,294
jsp,15,16,7,475
jtemplates,5,3,9,294
junit,21,33,7,314
Junitresult,48,60,9,500
JWTMetaModel,124,218,15,934
kaom,27,40,9,294
Kappa,61,89,10,523
Karel,57,81,8,500
KarteikastenSystem,40,58,8,500
kdm-09-05-23,671,1232,32,3938
kdm-modisco,683,1264,32,3970
KDM,671,1232,32,3938
KDMSimplified,48,98,9,523
kermeta,278,543,20,2072
kermeta_java,197,378,16,1461
kernel,44,87,8,499
