model,nodes,edges,time,mem
com.ibm.commerce.oagis9.datatypes.unqualifieddatatypes,72,71,13,1766
com.ibm.commerce.order.facade.datatypes,464,583,53,8216
com.ibm.commerce.payment.datatypes,219,289,39,13161
com.ibm.commerce.price.facade.datatypes,290,394,51,8022
com.ibm.commerce.promotion.facade.datatypes,140,174,37,13791
com.ibm.commerce.search.facade.datatypes,56,74,36,4033
com.ibm.commerce.store.facade.datatypes,82,104,37,4054
com.ibm.commerce.subscription.facade.datatypes,75,99,40,5844
com.ibm.commerce.wallet.facade.datatypes,121,165,39,4445
ComBE,67,89,8,647
ComDiag,14,23,10,295
Common,18,25,9,300
commonarchivecore,50,85,13,1852
CommonModeling,22,31,8,309
Company,59,86,10,593
CompanyStructure,15,21,8,300
compiler,33,42,7,336
CompleteGUIdancerComponentHierarchy,62,74,8,355
completemodel,18,18,9,295
CompleteOCLCST,41,56,11,570
component.bean,8,8,8,291
component.bpel,9,9,6,280
component.camel,14,16,17,4096
component.camel.quartz,15,16,9,540
component.camel.sql,17,18,9,556
component.clojure,8,8,9,282
component.common.selector,17,20,10,538
Component,8,7,10,282
component.hornetq,64,72,12,847
component.http,30,34,9,804
component.jca,54,75,12,832
component.remote,7,7,8,283
component.resteasy,29,33,9,821
component.soap,62,79,9,857
componentCore,36,45,8,326
componentMapping,26,30,7,314
componentmodel,33,32,9,313
components,39,59,11,321
ComponentUML,1,0,8,278
component_instantiation,33,36,9,316
compose,48,79,11,600
compositeForm,26,39,10,1039
com_hassanpur_cmpe235_adtouch_MainActivity2,49,94,10,583
concat,5,4,7,278
conceptmap,16,28,7,296
conceptmodel,12,16,7,300
ConcreteUI,24,21,9,306
ConditionModel,27,42,8,309
conference,20,33,8,322
Conference.owl,283,586,21,2193
Config,24,29,8,313
config.switchyard,103,141,12,905
config.transform,30,35,7,804
config.validate,28,34,10,797
configurator,32,45,8,313
confious.owl,377,779,26,3051
confOf.owl,433,876,28,3567
ConnectionErrors,8,8,9,525
Connectivity,132,253,16,1101
connector-configuration,9,9,8,282
constraint,8,10,8,291
ConstraintPuzzler,29,56,7,314
Constraints,32,54,8,315
Contact,12,19,8,300
contacts,24,25,7,330
Content,69,104,10,607
contentfwk,345,662,21,2240
context,52,58,10,580
Contract,23,27,9,313
control,116,208,12,919
controller,8,8,6,291
ControllerUML,1,0,5,296
controlMinimal,9,10,9,308
COOPNMetaModel,440,951,29,2944
Copy of component.camel,254,314,29,5679
Copy of library,21,33,8,309
Copy of Product,32,63,12,318
cor,16,14,8,530
CORBAComponent,39,83,11,581
core,24,32,8,799
CoreDsl,182,261,16,1012
CoreThemes,71,69,9,374
CoroScore,82,106,9,613
Courses,21,24,7,309
cp1model,30,41,6,313
cp2model,22,31,8,307
cp3model,21,40,7,313
cpc,17,22,9,302
CPL,91,138,12,653
cplfm,41,67,8,336
CPNDefinition,16,23,9,295
CpnDsl,16,15,8,305
CPP,1,0,4,277
CPR,1,0,5,273
CPSM,369,647,23,2524
CPSMnested,368,646,24,2548
Cristal,18,33,8,322
crosswalk,140,211,13,945
crossx,22,30,9,313
crs_dr.owl,460,935,28,3955
CSharp,42,63,11,331
CSM,40,84,10,577
CSS,66,63,8,600
CssDsl,80,120,9,626
CssExtDsl,89,140,10,653
CST,10,13,9,282
csv,47,62,7,335
CSVML,50,67,10,346
ctx,29,53,8,318
cucumberfeature,78,113,10,616
customer,33,38,10,311
customerBehaviour,37,54,10,323
customers,13,13,8,318
customsandwich,15,14,7,286
CWDataBase,10,10,7,290
CWM,766,1519,40,5448
CWMCore,37,76,10,565
CWMRelationalData,1,0,7,270
CXF,83,91,9,622
c_sharp,436,803,25,2745
DAO,17,27,8,313
Daos,15,18,9,300
DaoTypes,30,39,12,313
data,136,266,16,1747
database,97,158,12,654
database_tgg_rule,25,24,10,309
DataContractDsl,63,115,9,603
DataMining,115,180,17,2970
dataset,80,96,9,631
DataType,1,0,7,273
datatypes,23,36,9,313
daum,96,140,10,648
DawnGenModel.emf,7,4,8,290
DB,44,50,11,568
db2emf,1,0,6,278
dbitem,89,88,12,394
dbl,319,605,21,2476
Dbmodel,144,172,13,950
dbprice,5,4,8,278
dbschema,51,59,8,328
dc,16,15,8,295
Dc6,28,38,7,314
ddic,148,168,14,946
DdlDsl,82,129,11,634
debug,8,7,8,314
decobat,94,102,9,640
DecoraDsl,108,170,13,659
DefaultName,183,230,16,996
DefaultName1,18,26,6,295
definition,63,83,9,600
definitions,40,53,9,330
demo,19,23,7,302
Demo1,16,21,6,313
dependencies,50,70,11,593
DependenciesDsl,22,24,10,296
dependency,24,38,8,309
DependencyChain,36,49,7,317
DependencyDsl,44,55,8,328
depgraph,58,87,9,593
Deployment,13,18,11,300
DeploymentReport,141,205,12,959
derby,4,3,6,278
description,240,416,17,1581
descriptor,33,47,9,319
design2d,6,7,8,277
designNotes,6,5,7,275
DesignPatterns,65,69,11,604
DetailView,132,174,12,938
DeviceModelingLanguage,160,277,14,1109
DFA,95,106,11,396
dgraph,14,27,6,295
DGS,68,92,9,612
di1,49,59,9,573
diagnostic,12,13,9,287
diagram,3,2,8,275
diagramCompare,10,15,7,296
DiagramInterchange,75,133,10,646
diagramrt,32,55,8,562
DialogScript,110,167,11,658
die,22,26,8,310
Dime,155,245,21,959
directives,38,62,7,316
directory,95,119,12,632
discovery,25,28,7,311
DiVA,123,219,12,945
DiVA_visitor,127,230,15,1482
DMDL,96,125,12,631
doc,84,114,9,621
DocBook,387,560,23,2554
docbuilder,26,40,10,314
DocCompiler,56,112,9,602
doctrine,173,268,15,982
document,38,59,10,839
documentation,26,41,9,309
DoDAF-OV5,111,201,11,924
DoDAF-SV4,126,241,12,944
DoDAF-SV5,104,203,12,910
DoDAF,153,309,14,1084
dom,2,1,6,278
Domain,75,81,11,375
Domainmodel,24,32,10,330
DomDsl,360,558,20,2191
Dot,15,24,8,296
DotNET_SystemReflection,1,0,7,273
downloadSiteSchema,28,39,10,313
dp,23,42,6,310
dpd,56,72,8,588
Droid,250,414,16,1595
drools,32,38,8,336
drules,30,34,8,314
ds,126,154,15,923
Dsl,187,317,17,1260
dsl15926,46,90,8,583
DslECharts,97,140,10,645
DSLModel,39,75,10,578
DSLTrans,100,166,12,888
DSML,82,122,10,635
DTD,104,167,12,653
dtdsl,18,20,8,296
DTInfo,27,32,9,319
dtmc,27,55,10,318
DTMP,1,0,6,278
dummy,20,30,9,297
DuplicationDetection,18,22,8,305
DXF,12,16,7,318
dynamics,866,1190,38,4884
dynamicui,8,9,8,291
e2,42,56,9,327
e4modelextension,6,6,7,290
EAI,11,15,8,293
eballing,124,131,12,662
EBC,29,28,7,311
ebnfmm,24,43,8,317
ebXML,94,162,10,648
EcdarText,247,447,20,1589
eclectic.frontend,431,772,28,2747
eclipsecon,35,47,10,318
EclipseLaunchConfigurations,19,32,11,305
eclipselink_orm,514,810,27,3185
EclipsePlugIn,35,57,9,323
ecorebinding,41,82,10,605
edas.owl,592,1192,36,5662
edatatypeColumn,6,5,16,278
editor,433,703,23,2476
editutil,38,37,10,326
EDP,44,68,9,576
education,15,20,6,295
EEFGen,34,44,10,320
efactory,46,65,10,596
efeature,7,6,7,282
EG,20,42,9,300
egis,13,17,8,300
ej-ast,272,521,26,2154
eJava,18,22,7,304
ejb,158,233,14,1208
ekaw.owl,670,1370,36,6985
electrical,17,31,9,303
element,3,2,9,497
elementRegistry,17,20,7,280
Elf,14,17,9,291
elrGrammar,32,51,7,303
em,26,25,10,297
embedded,18,22,8,280
embeddedid,7,7,7,266
emf,53,88,10,584
emf.uuid.library.example,11,16,6,281
emfacade,74,113,224,1076
emffrag,21,22,10,290
emffrag_internal,7,6,7,281
emfgenbug,7,6,8,268
emfprofileapplication,15,19,8,278
emftasks,33,36,8,300
emftools,11,11,9,303
EMOF,53,103,10,560
Employee,19,35,9,281
enactment,17,19,7,290
Entities,21,29,7,280
Entity,13,20,8,288
EntityDefinition,56,79,10,566
EntityLang,15,22,10,288
entityNote,3,2,6,286
entityrelation,40,66,8,551
enum,4,4,9,268
EnumLiterals,7,6,8,268
Enumliterals2,9,9,7,281
environment,96,176,11,861
eocl,3,2,8,266
Epatch,51,75,7,560
epc,37,79,9,577
Epk,62,119,10,582
Epla2,25,40,7,303
epn,133,199,12,1077
epo2,44,62,9,316
EQN,26,55,7,297
EqualMM,26,56,9,531
Equipment,419,672,27,2979
ER,13,17,10,298
Erdiagram,45,73,8,551
erlang,291,494,19,1892
errorannex,111,164,12,870
esb,277,365,16,1456
eshop,22,26,7,291
ESMF,405,703,26,2749
Eso,26,30,8,299
EssentialOCL,85,148,12,862
EssentialOCLCST,92,157,11,839
esx,2322,2425,75,7686
ETMap,19,22,8,262
ETPhys,47,60,11,503
etsl,83,90,11,343
etunit,33,39,8,494
eur,32,49,7,302
euz,38,64,10,511
evaluation,18,25,9,262
evaluationresult,10,10,6,263
EveAPIDBModel,634,691,31,4078
event,84,140,11,564
EventOrientedLanguage,96,171,11,772
EventPatternLanguage,88,130,12,764
events,27,39,9,476
evidence,8,8,9,669
evilsystem,43,74,7,494
evm,41,62,10,507
Evolution,31,55,8,281
evolved,23,52,7,271
example-ecore,6,7,8,260
example,23,42,7,272
ExampleEMF,17,28,9,269
ExampleInteractionModel,13,16,8,279
Exceptions,8,8,6,262
experiment,45,41,9,711
exporter,20,24,9,272
exportmodel,18,21,9,262
expr,12,13,7,262
ExprDemo,123,221,12,820
EXPRESS,566,1164,32,3976
EXPRESSb,531,1066,31,3233
expression,10,10,8,263
expressions,64,99,11,720
ExSchema,17,24,9,272
ext,3,2,7,262
extended,3,3,8,667
extendedmodel,3,2,9,262
ExtendedPO,49,68,9,500
ExtendedPO2,44,62,10,525
ExtendedTypes,22,27,9,281
Extended_UML_Core_Package,36,58,8,508
extension-manifest,81,110,10,564
extension,5,4,7,262
extensionmodel,7,7,6,262
Extensions,7,8,8,259
extensionsmaple,5,3,7,262
externaldatasource,6,4,7,285
extjs,26,34,7,281
extlibrary,51,86,8,517
extractor,14,14,7,475
fabric3,48,60,12,507
faceletTaglib,25,33,10,279
faceletTaglib_2_0,114,169,15,1007
FacesConfig,601,907,32,3852
facet_definition,24,34,9,279
fact,75,103,13,961
Families,10,11,8,262
family,18,25,10,272
FCM,128,151,13,804
featherweightjava,37,71,9,494
Feature,12,15,9,667
featureDiagram,40,77,7,493
FeatureDiagrams,31,56,11,530
featuremodel,38,56,8,493
Features,11,15,8,262
feature_old,73,124,9,554
Februar,11,15,7,262
FederationOffice,244,376,18,1378
felix,119,148,15,1008
Fiber,37,52,8,288
fieldmapping,12,13,8,280
FieldSelection,12,15,9,272
FileHistory,12,13,8,263
filetransfer,22,22,8,271
filter,54,67,9,508
filtermodel,3,2,8,262
FilterSetup,37,83,10,515
Fin,63,82,11,513
FiniteStateMachine,23,50,10,294
Firewalll,16,20,6,272
fiw,5,4,7,262
FJ,52,86,9,504
fl,33,48,10,507
flat11,86,113,10,774
FlatQVT,416,837,36,10660
FlatSignalFlow,55,106,9,529
Flow,81,134,10,581
flowchart,56,99,9,532
flowcontrol,38,66,9,501
FlowDesigner,25,35,10,269
FlowDsl,45,57,8,500
FlowerDiagramNotation,58,116,11,532
FlowGraph,38,86,9,506
flow_concept,22,38,9,269
flow_edge,13,23,7,284
flow_noedge,9,14,6,262
FML,63,87,9,532
fmusim,28,41,9,278
fnmeta,36,47,9,286
Forge,98,111,11,567
form,34,39,9,286
format,9514,12936,538,43596
formatter,9,9,7,401
Forms,169,235,14,1111
formsembedded,4,3,10,202
formsextension,4,3,9,202
formsfamily,30,48,8,396
FormularMM,24,34,8,369
FoundationModel,168,221,13,987
Fouroperation,13,18,7,202
fr.medieval.model,22,34,9,385
Fractal,96,149,13,766
FractalIdt,9,9,8,202
FractalItf,171,261,15,996
frascati,50,55,11,397
freemarker,3,2,7,199
Freemind,80,103,10,573
frontend.attribution,30,50,8,367
frontend.chain,21,36,8,382
frontend.core,153,261,14,979
frontend.imperative,21,29,8,202
frontend.koan,22,33,9,220
frontend.mappings,112,190,10,786
frontend.pat,28,44,10,369
frontend.qool,76,124,10,589
frontend.script,14,15,7,202
frontend.tao,38,65,10,412
fsa,14,24,8,220
fsm-noOpposite,20,29,8,202
fsm,20,35,9,369
fsml,6,7,5,202
fsm_with_ids,22,37,8,367
fUML,358,679,22,2375
Function,53,87,9,412
functions,23,38,9,381
furniture,30,41,9,370
futsal,75,115,12,591
FwitRequirementsModel,87,86,11,599
FXBean,38,47,10,397
fxg,516,666,26,2580
FXGraph,97,150,11,765
GACL,59,97,8,433
GAIA,55,90,12,561
gamelogic,90,142,13,599
games,11,14,7,202
gameserver,8,15,7,202
GameServerModel,38,72,10,396
gameworld,69,108,11,578
Gantt,52,60,10,397
Gatekeeper,172,241,15,993
gautosar,362,627,24,2359
gbind,268,572,21,1896
gcomponent,107,169,11,767
Gdbsl,5,5,17,203
gedcoml,60,81,8,424
General,192,218,14,1014
generatedModel,15,23,9,200
generatedModel2,16,25,7,369
generatedplugin,34,36,9,413
generator2,3,2,9,202
GenericEditor,32,48,7,397
genericity_dsl,36,58,10,685
GenericOutline,21,32,7,351
generics,43,54,30,4870
Genesis,22,32,9,237
GenModel,186,240,17,1088
GenModel2,17,19,6,251
genotype,32,61,11,1102
Geographical,92,135,10,696
GeoTrans,1,0,7,237
germplasm,94,156,14,1901
GF,209,314,14,1266
Gherkin,39,59,10,464
GIS_Connectivity,375,573,23,2405
GitModel,33,51,12,3738
globalinfluenzamodel,7,6,6,238
Glproto,10,9,9,237
Glsl,160,277,14,1087
glucose,68,84,10,497
gmfgen,756,1141,37,4753
gmfgenext,63,76,13,654
gmfgraph,235,368,18,1416
gmfgraph_1.23,214,333,16,1379
gmfgraph_1.24,215,335,17,1368
gmfgraph_1.25,216,337,17,1409
gmfgraph_1.26,218,341,16,1398
gmfgraph_1.30,229,356,17,1410
gmfmap,155,259,16,1085
gmfmap_2007,139,232,15,1088
Golang,2321,2319,77,4648
GoModel,8,7,7,251
googleanalytics,4,3,7,232
gore,76,117,11,916
gpx,126,136,12,943
Gra2MoL,156,196,13,830
graal-featureextensions,4,3,8,230
graal,72,134,11,625
gradingsystem,29,39,8,397
Grafcet,1,0,7,247
grammar,28,43,7,400
graph,22,30,10,232
graphdef,111,156,11,775
GraphEditor,36,50,11,400
GraphEditorModel,13,19,8,233
GraphicalProcessEditorModel,20,31,7,230
graphics,22,34,9,400
graphiti,171,269,15,1016
GraphML,49,74,11,420
graphO,16,21,8,233
graphTransformation,56,108,11,567
GraphViewMapping,23,38,7,381
GraphViewStyle,12,12,9,378
GraphVizDot,45,64,8,400
Greetings,9,13,7,230
groundspeak,72,83,9,619
GSML,31,44,7,400
gsn,19,29,7,380
gsz,28,45,8,400
GUI,101,128,11,624
GuiceModules,15,19,9,400
GUIdancerComponentHierarchy,15,25,7,378
Guixdsl,9,11,8,232
GWPNV1,12,27,6,251
GWPNV2,22,53,9,400
GWPNV3,19,44,8,400
GWPNV4,20,45,10,400
GWPNV5,23,52,9,400
GXL,11,16,9,230
Hadoop,39,45,8,400
HAL,1,0,5,378
harmonica,25,32,8,394
HaxeDSL,41,57,14,420
hazard,61,69,10,458
hbauditing,25,26,7,400
hbmodel,50,53,10,548
Headline,3,2,9,233
hedl,42,66,8,545
Hello,5,5,7,233
HelloBuck,5,5,7,251
HelloInferrer,12,13,7,233
HelloJvmTypes,9,10,9,232
HelloScoping,12,16,7,233
HelloXbase,7,7,8,233
henshin,85,162,11,753
henshinlayout,21,24,9,233
hExample_1_RHS,5,5,6,230
hExample_3_RHS,4,3,8,227
hExample_4_LHS,4,3,6,233
hExample_4_RHS,3,2,7,233
hExample_6_LHS,13,17,8,232
hexfile,12,13,8,233
HierarchicalSignalFlow,1,0,5,232
HierarchicalStateMachine,60,131,10,585
highway,170,186,13,682
hipadaba,30,35,7,419
hivpredrt,36,41,10,380
Hm,359,435,21,2107
hockeyleague,78,99,11,605
HOOPL,17,25,7,252
house,44,70,10,397
HPROF,72,102,9,588
HSM,11,16,7,229
HTML,217,285,16,1228
HTTP,14,18,7,678
HybridAutomata,87,84,10,440
IAC,21,27,9,232
iaca,61,96,8,567
IAFlowGraph,12,14,8,528
iasted.owl,831,1703,55,10209
ICM,73,105,11,615
ID,8,8,10,242
idbag,4,3,8,224
idc,224,392,17,1463
identifiable,4,3,7,224
identification,16,25,7,400
idl,70,127,10,771
IDLMM,98,146,11,667
IdObjectsDsl,34,33,9,397
IEEE1471ConceptualModel,1,0,5,237
IEEE1471ViewpointM2,34,62,13,400
ifc2x3,4487,6350,206,13519
ifc2x3tc1,4497,6369,230,9831
IFC2X3_TC1,3351,5223,168,25990
IFC2X4_RC3,5117,7391,242,18588
IFConfiguration,72,118,11,652
IFML,124,214,11,911
ifStatement,25,35,6,332
Images,3,2,9,312
imgpro,106,141,10,743
imml,63,89,11,527
imperativeocl,81,107,11,993
ImperativeOCLCS,68,88,12,694
implementation,18,20,7,312
ImpModLang,27,45,7,479
import,11,11,7,328
IMSTransactionMessage,1,0,4,312
in2,6,3,7,312
IncQueryXcore,8,8,8,312
indexer,12,14,6,482
infosystem,163,162,12,615
inheritancemapping,32,38,9,480
Initialization,11,13,7,312
inject,3,3,7,332
input,5,4,7,312
inputMetamodel,7,7,8,312
instance,98,155,17,3299
InstanceModel,21,38,9,312
Instances,11,11,9,310
instantiation,26,39,8,312
instantiationRecipe,6,6,7,310
Insurance,19,19,8,328
IntegrationOfOCL_ExpressionsInUML,42,58,8,482
Intent,37,47,7,482
interaction,40,73,9,482
InteriorPlanningLang,86,105,10,483
InternalSM,55,77,8,526
interpreter,4,3,7,309
inventory,54,100,11,526
IOI,20,27,9,333
iolist,161,203,13,954
iplog,60,70,10,652
Iptables,45,58,9,526
ir,144,231,13,957
IRL,118,251,14,907
IsabelleProofProcess-v1.0.0.10,32,38,9,482
IsabelleProofProcess,32,38,20,479
it.matiuz.menumaker.model,21,21,8,327
itemlist,12,16,6,312
Izpack,272,286,15,877
J2SE5,238,463,19,1772
jamopp,376,798,27,5685
Java-20040316,27,54,9,449
Java,373,794,26,4997
JAVA3,37,74,7,481
java5,297,574,20,2045
JavaAbstractSyntax,1,0,21,797
JavaBehavior4UML,11,10,9,275
javaforms,3,2,9,276
javaformscodegen,2,1,7,275
JavaFXAntTask,139,166,14,746
javalogtrace,3,2,6,449
JavaProject,31,49,16,478
javaproperties,8,8,5,291
JavaSource,13,22,9,276
JavaTypes,4,3,6,275
JavaVMTypes,118,212,11,891
javaz,58,78,11,450
java_templates,85,84,12,686
jaxrpcmap,87,107,12,888
jBPM5Extensions,26,28,11,449
jca,80,98,12,912
jdsl,48,62,9,480
jdt,11,11,9,276
JDTAST,92,140,13,1200
jedihelp,26,26,9,276
JenaRules,41,63,8,478
Jess,126,236,12,922
jex,60,94,10,478
JKind,129,181,11,733
Jnario,24,34,7,450
joblet,7,7,8,623
jobtool,31,41,7,481
JourneyModel,88,95,11,544
jpa-mixed,15,16,8,276
JPas,60,86,9,446
jpdl32,347,491,21,2175
js,11,14,8,470
jsflibraryregistry,24,31,7,449
jsm,142,281,13,1088
json,19,26,8,276
jsp,15,16,8,450
jtemplates,5,3,8,273
junit,21,33,10,276
Junitresult,48,60,9,478
JWTMetaModel,124,218,14,937
kaom,27,40,8,276
Kappa,61,89,10,450
Karel,57,81,9,481
KarteikastenSystem,40,58,9,450
kdm-09-05-23,671,1232,34,3846
kdm-modisco,683,1264,213,4082
KDM,671,1232,32,3909
KDMSimplified,48,98,9,501
kermeta,278,543,22,1962
kermeta_java,197,378,17,1532
kernel,44,87,10,449
