model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,2098,33951
result0_100000,xmi,105633,105627,11068,305334
result0_1000000,xmi,970810,970806,103858,2759107
result0_50000,xmi,48525,48522,5010,141260
result0_500000,xmi,491672,491670,51836,1390548
