model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,1007,39917
result0_100000,xmi,105633,105627,13321,302849
result0_1000000,xmi,970810,970806,104055,2751393
result0_50000,xmi,48525,48522,4970,140370
result0_500000,xmi,491672,491670,51039,1394299
