model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,1447,31611
result0_100000,xmi,105633,105627,11898,308499
result0_1000000,xmi,970810,970806,104539,2741096
result0_50000,xmi,48525,48522,4888,142417
result0_500000,xmi,491672,491670,51091,1401687
