model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,1465,36551
result0_100000,xmi,105633,105627,12946,302747
result0_1000000,xmi,970810,970806,104490,2755647
result0_50000,xmi,48525,48522,5120,144857
result0_500000,xmi,491672,491670,51927,1398742
