model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,1367,34732
result0_100000,xmi,105633,105627,11430,304708
result0_1000000,xmi,970810,970806,102800,2756358
result0_50000,xmi,48525,48522,5146,140289
result0_500000,xmi,491672,491670,51676,1401654
