model,ext,nodes,edges,time,mem
result0_10000,xmi,9853,9849,2209,38300
result0_100000,xmi,105633,105627,13287,302742
result0_1000000,xmi,970810,970806,103757,2744637
result0_50000,xmi,48525,48522,5113,143576
result0_500000,xmi,491672,491670,51051,1392461
