model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11157,571119
eclipseModel-1.0,xmi,1000658,2672591,122237,2171734
eclipseModel-all,xmi,4357774,11478915,741797,5086834
