model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11213,566269
eclipseModel-1.0,xmi,1000658,2672591,121534,1827345
eclipseModel-all,xmi,4357774,11478915,776363,4234855
