model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11193,561212
eclipseModel-1.0,xmi,1000658,2672591,123648,1890841
eclipseModel-all,xmi,4357774,11478915,782297,4530398
