model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11145,550105
eclipseModel-1.0,xmi,1000658,2672591,121329,2229108
eclipseModel-all,xmi,4357774,11478915,508351,6039019
