model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11150,557391
eclipseModel-1.0,xmi,1000658,2672591,121530,1929186
eclipseModel-all,xmi,4357774,11478915,688938,4228291
