model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11184,551223
eclipseModel-1.0,xmi,1000658,2672591,122422,2017926
eclipseModel-all,xmi,4357774,11478915,709959,5643006
