model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11172,567075
eclipseModel-1.0,xmi,1000658,2672591,123020,1920862
eclipseModel-all,xmi,4357774,11478915,615676,4771726
