model,ext,nodes,edges,time,mem
eclipseModel-0.1,xmi,100126,262258,11156,560276
eclipseModel-1.0,xmi,1000658,2672591,121960,2077857
eclipseModel-all,xmi,4357774,11478915,546067,5124841
